[APPLICATION_METADATA_BEGIN],,,
CaptureSoftwareApp,RXCaptureApp,,
CaptureSoftwareVersion,21.9.5.0,,
CaptureAppSport,RX_ALLSPORTS,,
[APPLICATION_METADATA_END],,,
[DEVICE_METADATA_BEGIN],,,
[[METADATA_BEGIN],,,
Owner,<Paddle Aust>,,
PurchaseDate,<20230112-1>,,
WEB,AMRSport.com,,
DeviceName,Hornet-2011,,
BuildDate,<20110101>,,
FirmwareVersion,190902,,
WheelCircumferenceMeters,0.1,,
EncoderPulsesPerRev,10,,
TimeStampEvent_EveryNEncoderPulses,2,,
ClockHz,1000000,,
CalibrationScale,0.998,,
[METADATA_END],,,
[DEVICE_METADATA_END],,,
[TRIAL_META_DATA_BEGIN],,,
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100,,
AutoStopDistance,100,,
TrialFilename,20251112_080620_Davidson_Codie_60SR-R1,,
ZeroOffsetIdx,1,,
[TRIAL_META_DATA_END],,,
[TRIAL_DATA_BEGIN],,,
TimeStampEvent,Ticks,Seconds,
0,52261,0.052261,[0]
1,78382,0.078382,[1]
2,69821,0.069821,[0]
3,62322,0.062322,[1]
4,59960,0.05996,[0]
5,61368,0.061368,[1]
6,58065,0.058065,[0]
7,59129,0.059129,[1]
8,60741,0.060741,[0]
9,52416,0.052416,[1]
10,56983,0.056983,[0]
11,55425,0.055425,[1]
12,60368,0.060368,[0]
13,60903,0.060903,[1]
14,55484,0.055484,[0]
15,65749,0.065749,[1]
16,60972,0.060972,[0]
17,63730,0.06373,[1]
18,67352,0.067352,[0]
19,71494,0.071494,[1]
20,74062,0.074062,[0]
21,74219,0.074219,[1]
22,70678,0.070678,[0]
23,67981,0.067981,[1]
24,65890,0.06589,[0]
25,63322,0.063322,[1]
26,68812,0.068812,[0]
27,61406,0.061406,[1]
28,61240,0.06124,[0]
29,68771,0.068771,[1]
30,61804,0.061804,[0]
31,57986,0.057986,[1]
32,65852,0.065852,[0]
33,74619,0.074619,[1]
34,71583,0.071583,[0]
35,71799,0.071799,[1]
36,75783,0.075783,[0]
37,86286,0.086286,[1]
38,97829,0.097829,[0]
39,97049,0.097049,[1]
40,130457,0.130457,[0]
41,126478,0.126478,[1]
42,146921,0.146921,[0]
43,169181,0.169181,[1]
44,234454,0.234454,[0]
45,314997,0.314997,[1]
46,635587,0.635587,[0]
47,396341,0.396341,[1]
48,473526,0.473526,[0]
49,310405,0.310405,[1]
50,237437,0.237437,[0]
51,200638,0.200638,[1]
52,245309,0.245309,[0]
53,334223,0.334223,[1]
54,353812,0.353812,[0]
55,6528425,6.528425,[1]
56,74243,0.074243,[0]
57,47427,0.047427,[1]
58,45763,0.045763,[0]
59,47335,0.047335,[1]
60,46777,0.046777,[0]
61,47831,0.047831,[1]
62,42425,0.042425,[0]
63,39609,0.039609,[1]
64,39686,0.039686,[0]
65,40346,0.040346,[1]
66,33937,0.033937,[0]
67,29274,0.029274,[1]
68,28591,0.028591,[0]
69,29605,0.029605,[1]
70,25572,0.025572,[0]
71,25801,0.025801,[1]
72,27896,0.027896,[0]
73,24719,0.024719,[1]
74,23560,0.02356,[0]
75,24873,0.024873,[1]
76,23858,0.023858,[0]
77,22333,0.022333,[1]
78,23433,0.023433,[0]
79,20291,0.020291,[1]
80,19577,0.019577,[0]
81,21054,0.021054,[1]
82,20523,0.020523,[0]
83,19908,0.019908,[1]
84,19142,0.019142,[0]
85,18536,0.018536,[1]
86,19273,0.019273,[0]
87,19304,0.019304,[1]
88,20064,0.020064,[0]
89,17263,0.017263,[1]
90,18129,0.018129,[0]
91,20772,0.020772,[1]
92,18428,0.018428,[0]
93,21704,0.021704,[1]
94,21189,0.021189,[0]
95,22069,0.022069,[1]
96,19445,0.019445,[0]
97,20869,0.020869,[1]
98,25306,0.025306,[0]
99,21927,0.021927,[1]
100,18612,0.018612,[0]
101,21910,0.02191,[1]
102,21780,0.02178,[0]
103,21201,0.021201,[1]
104,21852,0.021852,[0]
105,19335,0.019335,[1]
