[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
941,8943,0.008943,[1]
942,8673,0.008673,[0]
943,8626,0.008626,[1]
944,8470,0.00847,[0]
945,8436,0.008436,[1]
946,8460,0.00846,[0]
947,8477,0.008477,[1]
948,8470,0.00847,[0]
949,8528,0.008528,[1]
950,8465,0.008465,[0]
951,8674,0.008674,[1]
952,8487,0.008487,[0]
953,8628,0.008628,[1]
954,8671,0.008671,[0]
955,8703,0.008703,[1]
956,8539,0.008539,[0]
957,8525,0.008525,[1]
958,8534,0.008534,[0]
959,8535,0.008535,[1]
960,8591,0.008591,[0]
961,8808,0.008808,[1]
962,8919,0.008919,[0]
963,8726,0.008726,[1]
964,8892,0.008892,[0]
965,8961,0.008961,[1]
966,8891,0.008891,[0]
967,8928,0.008928,[1]
968,8988,0.008988,[0]
969,9278,0.009278,[1]
970,9339,0.009339,[0]
971,9655,0.009655,[1]
972,9570,0.00957,[0]
973,9551,0.009551,[1]
974,9533,0.009533,[0]
975,9589,0.009589,[1]
976,9716,0.009716,[0]
977,9684,0.009684,[1]
978,9576,0.009576,[0]
979,9729,0.009729,[1]
980,9881,0.009881,[0]
981,9945,0.009945,[1]
982,10057,0.010057,[0]
983,10056,0.010056,[1]
984,10163,0.010163,[0]
985,10188,0.010188,[1]
986,10325,0.010325,[0]
987,10255,0.010255,[1]
988,10217,0.010217,[0]
989,10285,0.010285,[1]
990,10380,0.01038,[0]
991,10426,0.010426,[1]
992,10170,0.01017,[0]
993,10203,0.010203,[1]
994,10315,0.010315,[0]
995,10156,0.010156,[1]
996,10071,0.010071,[0]
997,10298,0.010298,[1]
998,10443,0.010443,[0]
999,10644,0.010644,[1]
1000,10868,0.010868,[0]
1001,10775,0.010775,[1]
1002,10394,0.010394,[0]
1003,9994,0.009994,[1]
1004,9824,0.009824,[0]
1005,9641,0.009641,[1]
1006,9390,0.00939,[0]
1007,9029,0.009029,[1]
1008,8880,0.00888,[0]
1009,8901,0.008901,[1]
1010,8812,0.008812,[0]
1011,9317,0.009317,[1]
1012,9736,0.009736,[0]
1013,10101,0.010101,[1]
1014,9971,0.009971,[0]
1015,9986,0.009986,[1]
1016,9713,0.009713,[0]
1017,9251,0.009251,[1]
1018,8811,0.008811,[0]
1019,8667,0.008667,[1]
1020,8425,0.008425,[0]
1021,8327,0.008327,[1]
1022,8281,0.008281,[0]
1023,8294,0.008294,[1]
1024,8430,0.00843,[0]
1025,8428,0.008428,[1]
1026,8582,0.008582,[0]
1027,8688,0.008688,[1]
1028,8786,0.008786,[0]
1029,8614,0.008614,[1]
1030,8697,0.008697,[0]
1031,8633,0.008633,[1]
1032,8570,0.00857,[0]
1033,8522,0.008522,[1]
1034,8568,0.008568,[0]
1035,8660,0.00866,[1]
1036,8399,0.008399,[0]
1037,8225,0.008225,[1]
1038,8267,0.008267,[0]
1039,8406,0.008406,[1]
1040,8343,0.008343,[0]
1041,8647,0.008647,[1]
1042,8932,0.008932,[0]
1043,9016,0.009016,[1]
1044,9114,0.009114,[0]
1045,9383,0.009383,[1]
1046,9290,0.00929,[0]
1047,9095,0.009095,[1]
1048,9030,0.00903,[0]
1049,9069,0.009069,[1]
1050,9242,0.009242,[0]
1051,9228,0.009228,[1]
1052,9324,0.009324,[0]
1053,9311,0.009311,[1]
1054,9166,0.009166,[0]
1055,9082,0.009082,[1]
1056,9305,0.009305,[0]
1057,9384,0.009384,[1]
1058,9563,0.009563,[0]
1059,9635,0.009635,[1]
1060,9824,0.009824,[0]
1061,10225,0.010225,[1]
1062,10218,0.010218,[0]
1063,10255,0.010255,[1]
1064,10239,0.010239,[0]
1065,10400,0.0104,[1]
1066,10347,0.010347,[0]
1067,10220,0.01022,[1]
1068,10163,0.010163,[0]
1069,10307,0.010307,[1]
1070,10174,0.010174,[0]
1071,10371,0.010371,[1]
1072,10278,0.010278,[0]
1073,10222,0.010222,[1]
1074,10089,0.010089,[0]
1075,9835,0.009835,[1]
1076,9967,0.009967,[0]
1077,9850,0.00985,[1]
1078,9492,0.009492,[0]
1079,9361,0.009361,[1]
1080,9461,0.009461,[0]
1081,9645,0.009645,[1]
1082,9432,0.009432,[0]
1083,9392,0.009392,[1]
1084,9507,0.009507,[0]
1085,9455,0.009455,[1]
1086,9393,0.009393,[0]
1087,9373,0.009373,[1]
1088,9475,0.009475,[0]
1089,9299,0.009299,[1]
1090,9132,0.009132,[0]
1091,9342,0.009342,[1]
1092,9247,0.009247,[0]
1093,9020,0.00902,[1]
1094,8891,0.008891,[0]
1095,9003,0.009003,[1]
1096,8900,0.0089,[0]
1097,8609,0.008609,[1]
1098,8647,0.008647,[0]
1099,8616,0.008616,[1]
1100,8539,0.008539,[0]
1101,8486,0.008486,[1]
1102,8567,0.008567,[0]
1103,8631,0.008631,[1]
1104,8485,0.008485,[0]
1105,8502,0.008502,[1]
1106,8471,0.008471,[0]
1107,8427,0.008427,[1]
1108,8259,0.008259,[0]
1109,8401,0.008401,[1]
1110,8273,0.008273,[0]
1111,8321,0.008321,[1]
1112,8202,0.008202,[0]
1113,8362,0.008362,[1]
1114,8669,0.008669,[0]
1115,8482,0.008482,[1]
1116,8660,0.00866,[0]
1117,8646,0.008646,[1]
1118,8623,0.008623,[0]
1119,8492,0.008492,[1]
1120,8753,0.008753,[0]
1121,8957,0.008957,[1]
1122,8735,0.008735,[0]
1123,8843,0.008843,[1]
1124,9215,0.009215,[0]
1125,9710,0.00971,[1]
1126,9475,0.009475,[0]
1127,10098,0.010098,[1]
1128,10707,0.010707,[0]
1129,10290,0.01029,[1]
1130,10439,0.010439,[0]
1131,10250,0.01025,[1]
1132,9797,0.009797,[0]
1133,9355,0.009355,[1]
1134,9388,0.009388,[0]
1135,9104,0.009104,[1]
1136,8693,0.008693,[0]
1137,8699,0.008699,[1]
1138,8861,0.008861,[0]
1139,8966,0.008966,[1]
1140,9190,0.00919,[0]
1141,9920,0.00992,[1]
1142,10466,0.010466,[0]
1143,10458,0.010458,[1]
1144,10948,0.010948,[0]
1145,10982,0.010982,[1]
1146,10783,0.010783,[0]
1147,10465,0.010465,[1]
1148,10344,0.010344,[0]
1149,10333,0.010333,[1]
1150,10051,0.010051,[0]
1151,10016,0.010016,[1]
1152,9985,0.009985,[0]
1153,10031,0.010031,[1]
1154,9890,0.00989,[0]
1155,10045,0.010045,[1]
1156,9992,0.009992,[0]
1157,9732,0.009732,[1]
1158,9684,0.009684,[0]
1159,9601,0.009601,[1]
1160,9519,0.009519,[0]
1161,9304,0.009304,[1]
1162,9246,0.009246,[0]
1163,9190,0.00919,[1]
1164,9036,0.009036,[0]
1165,9026,0.009026,[1]
1166,9248,0.009248,[0]
1167,9293,0.009293,[1]
1168,9224,0.009224,[0]
1169,9440,0.00944,[1]
1170,9622,0.009622,[0]
1171,9691,0.009691,[1]
1172,9534,0.009534,[0]
1173,9516,0.009516,[1]
1174,9299,0.009299,[0]
1175,8963,0.008963,[1]
1176,8896,0.008896,[0]
1177,8909,0.008909,[1]
1178,8630,0.00863,[0]
1179,8472,0.008472,[1]
1180,8332,0.008332,[0]
1181,8237,0.008237,[1]
1182,8086,0.008086,[0]
1183,8322,0.008322,[1]
1184,8447,0.008447,[0]
1185,8486,0.008486,[1]
1186,8565,0.008565,[0]
1187,8636,0.008636,[1]
1188,8546,0.008546,[0]
1189,8385,0.008385,[1]
1190,8153,0.008153,[0]
1191,8070,0.00807,[1]
1192,8113,0.008113,[0]
1193,8147,0.008147,[1]
1194,8161,0.008161,[0]
1195,8426,0.008426,[1]
1196,8436,0.008436,[0]
1197,8450,0.00845,[1]
1198,8646,0.008646,[0]
1199,8688,0.008688,[1]
1200,8854,0.008854,[0]
1201,8875,0.008875,[1]
1202,9153,0.009153,[0]
1203,9364,0.009364,[1]
1204,9190,0.00919,[0]
1205,9196,0.009196,[1]
1206,9194,0.009194,[0]
1207,9224,0.009224,[1]
1208,9124,0.009124,[0]
1209,9223,0.009223,[1]
1210,9494,0.009494,[0]
1211,9658,0.009658,[1]
1212,9475,0.009475,[0]
1213,9460,0.00946,[1]
1214,9640,0.00964,[0]
1215,9569,0.009569,[1]
1216,9694,0.009694,[0]
1217,9892,0.009892,[1]
1218,9958,0.009958,[0]
1219,9752,0.009752,[1]
1220,10102,0.010102,[0]
1221,10422,0.010422,[1]
1222,10337,0.010337,[0]
1223,10318,0.010318,[1]
1224,10399,0.010399,[0]
1225,10308,0.010308,[1]
1226,10096,0.010096,[0]
1227,10176,0.010176,[1]
1228,10273,0.010273,[0]
1229,10327,0.010327,[1]
1230,10355,0.010355,[0]
1231,10573,0.010573,[1]
1232,10522,0.010522,[0]
1233,10289,0.010289,[1]
1234,10204,0.010204,[0]
1235,9842,0.009842,[1]
1236,9841,0.009841,[0]
1237,9472,0.009472,[1]
1238,9551,0.009551,[0]
1239,9619,0.009619,[1]
1240,9449,0.009449,[0]
1241,9259,0.009259,[1]
1242,9394,0.009394,[0]
1243,9277,0.009277,[1]
1244,9254,0.009254,[0]
1245,9301,0.009301,[1]
1246,9466,0.009466,[0]
1247,9571,0.009571,[1]
1248,9343,0.009343,[0]
1249,9428,0.009428,[1]
1250,9341,0.009341,[0]
1251,9131,0.009131,[1]
1252,8823,0.008823,[0]
1253,9077,0.009077,[1]
1254,9114,0.009114,[0]
1255,9052,0.009052,[1]
1256,9028,0.009028,[0]
1257,9325,0.009325,[1]
1258,9582,0.009582,[0]
1259,9722,0.009722,[1]
1260,9534,0.009534,[0]
1261,9079,0.009079,[1]
1262,8825,0.008825,[0]
1263,8563,0.008563,[1]
1264,8484,0.008484,[0]
1265,8227,0.008227,[1]
1266,8112,0.008112,[0]
1267,7975,0.007975,[1]
1268,7754,0.007754,[0]
1269,7687,0.007687,[1]
1270,7924,0.007924,[0]
1271,8482,0.008482,[1]
1272,8780,0.00878,[0]
1273,8922,0.008922,[1]
1274,9148,0.009148,[0]
1275,9273,0.009273,[1]
1276,9336,0.009336,[0]
1277,9068,0.009068,[1]
1278,9078,0.009078,[0]
1279,9066,0.009066,[1]
1280,9030,0.00903,[0]
1281,9069,0.009069,[1]
1282,9150,0.00915,[0]
1283,9246,0.009246,[1]
1284,9309,0.009309,[0]
1285,9432,0.009432,[1]
1286,9565,0.009565,[0]
1287,9640,0.00964,[1]
1288,9500,0.0095,[0]
1289,9684,0.009684,[1]
1290,9693,0.009693,[0]
1291,9759,0.009759,[1]
1292,9651,0.009651,[0]
1293,9733,0.009733,[1]
1294,9922,0.009922,[0]
1295,9835,0.009835,[1]
1296,10094,0.010094,[0]
1297,10252,0.010252,[1]
1298,10264,0.010264,[0]
1299,10156,0.010156,[1]
1300,10374,0.010374,[0]
1301,10533,0.010533,[1]
1302,10404,0.010404,[0]
1303,10293,0.010293,[1]
1304,10304,0.010304,[0]
1305,10279,0.010279,[1]
1306,9948,0.009948,[0]
1307,9740,0.00974,[1]
1308,9630,0.00963,[0]
1309,9507,0.009507,[1]
1310,9379,0.009379,[0]
1311,9298,0.009298,[1]
1312,9383,0.009383,[0]
1313,9255,0.009255,[1]
1314,9301,0.009301,[0]
1315,9584,0.009584,[1]
1316,9653,0.009653,[0]
1317,9661,0.009661,[1]
1318,9477,0.009477,[0]
1319,9400,0.0094,[1]
1320,9248,0.009248,[0]
1321,9388,0.009388,[1]
1322,9185,0.009185,[0]
1323,9150,0.00915,[1]
1324,9181,0.009181,[0]
1325,8981,0.008981,[1]
1326,9192,0.009192,[0]
1327,9182,0.009182,[1]
1328,9216,0.009216,[0]
1329,9144,0.009144,[1]
1330,9055,0.009055,[0]
1331,8996,0.008996,[1]
1332,8839,0.008839,[0]
1333,8635,0.008635,[1]
1334,8694,0.008694,[0]
1335,8461,0.008461,[1]
1336,8489,0.008489,[0]
1337,8347,0.008347,[1]
1338,8388,0.008388,[0]
1339,8480,0.00848,[1]
1340,8359,0.008359,[0]
1341,8559,0.008559,[1]
1342,8671,0.008671,[0]
1343,8730,0.00873,[1]
1344,8582,0.008582,[0]
1345,8561,0.008561,[1]
1346,8703,0.008703,[0]
1347,8567,0.008567,[1]
1348,8346,0.008346,[0]
1349,8501,0.008501,[1]
1350,8425,0.008425,[0]
1351,8376,0.008376,[1]
1352,8301,0.008301,[0]
1353,8585,0.008585,[1]
1354,8644,0.008644,[0]
1355,8676,0.008676,[1]
1356,9050,0.00905,[0]
1357,9278,0.009278,[1]
1358,9444,0.009444,[0]
1359,9433,0.009433,[1]
1360,9605,0.009605,[0]
1361,9727,0.009727,[1]
1362,9400,0.0094,[0]
1363,9440,0.00944,[1]
1364,9318,0.009318,[0]
1365,9216,0.009216,[1]
1366,9083,0.009083,[0]
1367,9161,0.009161,[1]
1368,9375,0.009375,[0]
1369,9429,0.009429,[1]
1370,9667,0.009667,[0]
1371,9963,0.009963,[1]
1372,10279,0.010279,[0]
1373,10033,0.010033,[1]
1374,10259,0.010259,[0]
1375,10611,0.010611,[1]
1376,10413,0.010413,[0]
1377,10271,0.010271,[1]
1378,10650,0.01065,[0]
1379,10775,0.010775,[1]
1380,10313,0.010313,[0]
1381,10697,0.010697,[1]
1382,10534,0.010534,[0]
1383,10332,0.010332,[1]
1384,10325,0.010325,[0]
1385,11057,0.011057,[1]
1386,11224,0.011224,[0]
1387,10720,0.01072,[1]
1388,10924,0.010924,[0]
1389,10607,0.010607,[1]
1390,10160,0.01016,[0]
1391,9667,0.009667,[1]
1392,9524,0.009524,[0]
1393,9345,0.009345,[1]
1394,8970,0.00897,[0]
1395,9354,0.009354,[1]
1396,9524,0.009524,[0]
1397,9541,0.009541,[1]
1398,9426,0.009426,[0]
1399,9899,0.009899,[1]
1400,10149,0.010149,[0]
1401,9919,0.009919,[1]
1402,10018,0.010018,[0]
1403,10251,0.010251,[1]
1404,10093,0.010093,[0]
1405,9733,0.009733,[1]
1406,9924,0.009924,[0]
1407,9678,0.009678,[1]
1408,9326,0.009326,[0]
1409,9061,0.009061,[1]
1410,8878,0.008878,[0]
1411,8858,0.008858,[1]
1412,8577,0.008577,[0]
1413,8757,0.008757,[1]
1414,8788,0.008788,[0]
1415,8612,0.008612,[1]
1416,8961,0.008961,[0]
1417,9018,0.009018,[1]
1418,8955,0.008955,[0]
1419,8851,0.008851,[1]
1420,8951,0.008951,[0]
1421,8983,0.008983,[1]
1422,8787,0.008787,[0]
1423,8708,0.008708,[1]
1424,8681,0.008681,[0]
1425,8612,0.008612,[1]
1426,8594,0.008594,[0]
1427,8648,0.008648,[1]
1428,8709,0.008709,[0]
1429,8664,0.008664,[1]
1430,8713,0.008713,[0]
1431,8958,0.008958,[1]
1432,8995,0.008995,[0]
1433,8990,0.00899,[1]
1434,9352,0.009352,[0]
1435,9340,0.00934,[1]
1436,9158,0.009158,[0]
1437,9035,0.009035,[1]
1438,9035,0.009035,[0]
1439,8959,0.008959,[1]
1440,8941,0.008941,[0]
1441,9187,0.009187,[1]
1442,9143,0.009143,[0]
1443,9201,0.009201,[1]
1444,9234,0.009234,[0]
1445,9315,0.009315,[1]
1446,9471,0.009471,[0]
1447,9693,0.009693,[1]
1448,9866,0.009866,[0]
1449,10194,0.010194,[1]
1450,10060,0.01006,[0]
1451,10309,0.010309,[1]
1452,10286,0.010286,[0]
1453,10277,0.010277,[1]
1454,10042,0.010042,[0]
1455,10236,0.010236,[1]
1456,10274,0.010274,[0]
1457,10306,0.010306,[1]
1458,10141,0.010141,[0]
1459,10405,0.010405,[1]
1460,10673,0.010673,[0]
1461,10698,0.010698,[1]
1462,10902,0.010902,[0]
1463,10945,0.010945,[1]
1464,11502,0.011502,[0]
1465,11223,0.011223,[1]
1466,11000,0.011,[0]
1467,10605,0.010605,[1]
1468,10331,0.010331,[0]
1469,10060,0.01006,[1]
1470,9971,0.009971,[0]
1471,9849,0.009849,[1]
1472,9608,0.009608,[0]
1473,9505,0.009505,[1]
1474,9360,0.00936,[0]
1475,9272,0.009272,[1]
1476,9276,0.009276,[0]
1477,9524,0.009524,[1]
1478,9583,0.009583,[0]
1479,9419,0.009419,[1]
1480,9400,0.0094,[0]
1481,9469,0.009469,[1]
1482,9283,0.009283,[0]
1483,9176,0.009176,[1]
1484,9154,0.009154,[0]
1485,8973,0.008973,[1]
1486,8869,0.008869,[0]
1487,8840,0.00884,[1]
1488,8618,0.008618,[0]
1489,8689,0.008689,[1]
1490,8528,0.008528,[0]
1491,8588,0.008588,[1]
1492,8437,0.008437,[0]
1493,8310,0.00831,[1]
1494,8262,0.008262,[0]
1495,8219,0.008219,[1]
1496,8288,0.008288,[0]
1497,8168,0.008168,[1]
1498,8215,0.008215,[0]
1499,8107,0.008107,[1]
1500,8097,0.008097,[0]
1501,8207,0.008207,[1]
1502,8261,0.008261,[0]
1503,8360,0.00836,[1]
1504,8353,0.008353,[0]
1505,8299,0.008299,[1]
1506,8368,0.008368,[0]
1507,8721,0.008721,[1]
1508,8672,0.008672,[0]
1509,8662,0.008662,[1]
1510,9332,0.009332,[0]
1511,9827,0.009827,[1]
1512,9784,0.009784,[0]
1513,9888,0.009888,[1]
1514,9691,0.009691,[0]
1515,9410,0.00941,[1]
1516,9122,0.009122,[0]
1517,8845,0.008845,[1]
1518,9058,0.009058,[0]
1519,8954,0.008954,[1]
1520,8642,0.008642,[0]
1521,8801,0.008801,[1]
1522,8794,0.008794,[0]
1523,8804,0.008804,[1]
1524,9314,0.009314,[0]
1525,9640,0.00964,[1]
1526,9870,0.00987,[0]
1527,10060,0.01006,[1]
1528,10502,0.010502,[0]
1529,10817,0.010817,[1]
1530,10782,0.010782,[0]
1531,10744,0.010744,[1]
1532,10772,0.010772,[0]
1533,10696,0.010696,[1]
1534,10536,0.010536,[0]
1535,10399,0.010399,[1]
1536,10519,0.010519,[0]
1537,10358,0.010358,[1]
1538,10423,0.010423,[0]
1539,10686,0.010686,[1]
1540,10857,0.010857,[0]
1541,11115,0.011115,[1]
1542,11147,0.011147,[0]
1543,11167,0.011167,[1]
1544,10954,0.010954,[0]
1545,10480,0.01048,[1]
1546,10255,0.010255,[0]
1547,9884,0.009884,[1]
1548,9598,0.009598,[0]
1549,9332,0.009332,[1]
1550,9317,0.009317,[0]
1551,9440,0.00944,[1]
1552,9316,0.009316,[0]
1553,9606,0.009606,[1]
1554,9887,0.009887,[0]
1555,9982,0.009982,[1]
1556,10115,0.010115,[0]
1557,10368,0.010368,[1]
1558,10293,0.010293,[0]
1559,10017,0.010017,[1]
1560,9734,0.009734,[0]
1561,9457,0.009457,[1]
1562,9188,0.009188,[0]
1563,9023,0.009023,[1]
1564,8966,0.008966,[0]
1565,9090,0.00909,[1]
1566,8947,0.008947,[0]
1567,8743,0.008743,[1]
1568,8870,0.00887,[0]
1569,8867,0.008867,[1]
1570,9168,0.009168,[0]
1571,9193,0.009193,[1]
1572,9229,0.009229,[0]
1573,9298,0.009298,[1]
1574,9128,0.009128,[0]
1575,9038,0.009038,[1]
1576,9049,0.009049,[0]
1577,8803,0.008803,[1]
1578,8579,0.008579,[0]
1579,8547,0.008547,[1]
1580,8554,0.008554,[0]
1581,8585,0.008585,[1]
1582,8535,0.008535,[0]
1583,8597,0.008597,[1]
1584,8855,0.008855,[0]
1585,8939,0.008939,[1]
1586,9087,0.009087,[0]
1587,9296,0.009296,[1]
1588,9591,0.009591,[0]
1589,9584,0.009584,[1]
1590,9573,0.009573,[0]
1591,9759,0.009759,[1]
1592,9614,0.009614,[0]
1593,9484,0.009484,[1]
1594,9589,0.009589,[0]
1595,9749,0.009749,[1]
1596,9854,0.009854,[0]
1597,9829,0.009829,[1]
1598,9906,0.009906,[0]
1599,10020,0.01002,[1]
1600,9860,0.00986,[0]
1601,10133,0.010133,[1]
1602,10359,0.010359,[0]
1603,10693,0.010693,[1]
1604,10554,0.010554,[0]
1605,10686,0.010686,[1]
1606,10647,0.010647,[0]
1607,10461,0.010461,[1]
1608,10424,0.010424,[0]
1609,10530,0.01053,[1]
1610,10519,0.010519,[0]
1611,10507,0.010507,[1]
1612,10539,0.010539,[0]
1613,10581,0.010581,[1]
1614,10568,0.010568,[0]
1615,10789,0.010789,[1]
1616,10889,0.010889,[0]
1617,10971,0.010971,[1]
1618,10840,0.01084,[0]
1619,10878,0.010878,[1]
1620,10993,0.010993,[0]
1621,10896,0.010896,[1]
1622,10708,0.010708,[0]
1623,10457,0.010457,[1]
1624,10341,0.010341,[0]
1625,10033,0.010033,[1]
1626,9961,0.009961,[0]
1627,9842,0.009842,[1]
1628,9682,0.009682,[0]
1629,9467,0.009467,[1]
1630,9653,0.009653,[0]
1631,9687,0.009687,[1]
1632,9326,0.009326,[0]
1633,9466,0.009466,[1]
1634,9682,0.009682,[0]
1635,9558,0.009558,[1]
1636,9525,0.009525,[0]
1637,9739,0.009739,[1]
1638,9713,0.009713,[0]
1639,9562,0.009562,[1]
1640,10165,0.010165,[0]
1641,10142,0.010142,[1]
1642,9898,0.009898,[0]
1643,9619,0.009619,[1]
1644,9482,0.009482,[0]
1645,9037,0.009037,[1]
1646,8708,0.008708,[0]
1647,8411,0.008411,[1]
1648,8174,0.008174,[0]
1649,7940,0.00794,[1]
1650,7971,0.007971,[0]
1651,8233,0.008233,[1]
1652,8318,0.008318,[0]
1653,8217,0.008217,[1]
1654,8600,0.0086,[0]
1655,8848,0.008848,[1]
1656,8741,0.008741,[0]
1657,8858,0.008858,[1]
1658,8966,0.008966,[0]
1659,9006,0.009006,[1]
1660,8750,0.00875,[0]
1661,8864,0.008864,[1]
1662,9036,0.009036,[0]
1663,8854,0.008854,[1]
1664,8798,0.008798,[0]
1665,8720,0.00872,[1]
1666,8856,0.008856,[0]
1667,8734,0.008734,[1]
1668,8862,0.008862,[0]
1669,8994,0.008994,[1]
1670,8822,0.008822,[0]
1671,9048,0.009048,[1]
1672,9079,0.009079,[0]
1673,9053,0.009053,[1]
1674,9204,0.009204,[0]
1675,9393,0.009393,[1]
1676,9607,0.009607,[0]
1677,9564,0.009564,[1]
1678,9726,0.009726,[0]
1679,9835,0.009835,[1]
1680,9881,0.009881,[0]
1681,9810,0.00981,[1]
1682,10030,0.01003,[0]
1683,9906,0.009906,[1]
1684,9720,0.00972,[0]
1685,9734,0.009734,[1]
1686,9796,0.009796,[0]
1687,9774,0.009774,[1]
1688,9806,0.009806,[0]
1689,10144,0.010144,[1]
1690,10193,0.010193,[0]
1691,10195,0.010195,[1]
1692,10366,0.010366,[0]
1693,10193,0.010193,[1]
1694,10274,0.010274,[0]
1695,10211,0.010211,[1]
1696,10315,0.010315,[0]
1697,10138,0.010138,[1]
1698,10197,0.010197,[0]
1699,10316,0.010316,[1]
1700,10458,0.010458,[0]
1701,10176,0.010176,[1]
1702,9968,0.009968,[0]
1703,9995,0.009995,[1]
1704,9991,0.009991,[0]
1705,9691,0.009691,[1]
1706,9798,0.009798,[0]
1707,9685,0.009685,[1]
1708,9729,0.009729,[0]
1709,9661,0.009661,[1]
1710,9785,0.009785,[0]
1711,9937,0.009937,[1]
1712,9595,0.009595,[0]
1713,9503,0.009503,[1]
1714,9639,0.009639,[0]
1715,9521,0.009521,[1]
1716,9639,0.009639,[0]
1717,9686,0.009686,[1]
1718,9462,0.009462,[0]
1719,9423,0.009423,[1]
1720,9364,0.009364,[0]
1721,9533,0.009533,[1]
1722,9533,0.009533,[0]
1723,9292,0.009292,[1]
1724,9257,0.009257,[0]
1725,9175,0.009175,[1]
1726,9051,0.009051,[0]
1727,8784,0.008784,[1]
1728,8662,0.008662,[0]
1729,8618,0.008618,[1]
1730,8371,0.008371,[0]
1731,8445,0.008445,[1]
1732,8451,0.008451,[0]
1733,8283,0.008283,[1]
1734,8251,0.008251,[0]
1735,8321,0.008321,[1]
1736,8457,0.008457,[0]
1737,8469,0.008469,[1]
1738,8551,0.008551,[0]
1739,8689,0.008689,[1]
1740,8684,0.008684,[0]
1741,8658,0.008658,[1]
1742,8647,0.008647,[0]
1743,8643,0.008643,[1]
1744,8496,0.008496,[0]
1745,8510,0.00851,[1]
1746,8504,0.008504,[0]
1747,8425,0.008425,[1]
1748,8270,0.00827,[0]
1749,8399,0.008399,[1]
1750,8462,0.008462,[0]
1751,8547,0.008547,[1]
1752,8600,0.0086,[0]
1753,8752,0.008752,[1]
1754,9147,0.009147,[0]
1755,9162,0.009162,[1]
1756,9464,0.009464,[0]
1757,9791,0.009791,[1]
1758,9430,0.00943,[0]
1759,9490,0.00949,[1]
1760,9620,0.00962,[0]
1761,9648,0.009648,[1]
1762,9619,0.009619,[0]
1763,9514,0.009514,[1]
1764,9550,0.00955,[0]
1765,10039,0.010039,[1]
1766,10056,0.010056,[0]
1767,10642,0.010642,[1]
1768,10600,0.0106,[0]
1769,10493,0.010493,[1]
1770,10148,0.010148,[0]
1771,9895,0.009895,[1]
1772,9874,0.009874,[0]
1773,9680,0.00968,[1]
1774,9607,0.009607,[0]
1775,9786,0.009786,[1]
1776,9914,0.009914,[0]
1777,9827,0.009827,[1]
1778,10108,0.010108,[0]
1779,10595,0.010595,[1]
1780,10529,0.010529,[0]
1781,10591,0.010591,[1]
1782,10912,0.010912,[0]
1783,10991,0.010991,[1]
1784,10789,0.010789,[0]
1785,10945,0.010945,[1]
1786,10952,0.010952,[0]
1787,10825,0.010825,[1]
1788,10671,0.010671,[0]
1789,10548,0.010548,[1]
1790,10433,0.010433,[0]
1791,10199,0.010199,[1]
1792,9876,0.009876,[0]
1793,9802,0.009802,[1]
1794,9847,0.009847,[0]
1795,9669,0.009669,[1]
1796,9745,0.009745,[0]
1797,9685,0.009685,[1]
1798,9628,0.009628,[0]
1799,9684,0.009684,[1]
1800,9717,0.009717,[0]
1801,9629,0.009629,[1]
1802,9405,0.009405,[0]
1803,9362,0.009362,[1]
1804,9456,0.009456,[0]
1805,9258,0.009258,[1]
1806,9040,0.00904,[0]
1807,9104,0.009104,[1]
1808,8974,0.008974,[0]
1809,8742,0.008742,[1]
1810,8720,0.00872,[0]
1811,8680,0.00868,[1]
1812,8567,0.008567,[0]
1813,8428,0.008428,[1]
1814,8516,0.008516,[0]
1815,8640,0.00864,[1]
1816,8610,0.00861,[0]
1817,8632,0.008632,[1]
1818,8645,0.008645,[0]
1819,8612,0.008612,[1]
1820,8539,0.008539,[0]
1821,8704,0.008704,[1]
1822,8678,0.008678,[0]
1823,8818,0.008818,[1]
1824,8669,0.008669,[0]
1825,8839,0.008839,[1]
1826,9008,0.009008,[0]
1827,8869,0.008869,[1]
1828,8938,0.008938,[0]
1829,8954,0.008954,[1]
1830,9024,0.009024,[0]
1831,8935,0.008935,[1]
1832,9019,0.009019,[0]
1833,9015,0.009015,[1]
1834,9189,0.009189,[0]
1835,9156,0.009156,[1]
1836,9409,0.009409,[0]
1837,9545,0.009545,[1]
1838,9408,0.009408,[0]
1839,9367,0.009367,[1]
1840,9306,0.009306,[0]
1841,9363,0.009363,[1]
1842,9347,0.009347,[0]
1843,9433,0.009433,[1]
1844,9612,0.009612,[0]
1845,9879,0.009879,[1]
1846,9945,0.009945,[0]
1847,10188,0.010188,[1]
1848,10360,0.01036,[0]
1849,10556,0.010556,[1]
1850,10436,0.010436,[0]
1851,10653,0.010653,[1]
1852,10646,0.010646,[0]
1853,10411,0.010411,[1]
