[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_081221_Crosbee_Mark_MaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
831,7799,0.007799,[1]
832,7821,0.007821,[0]
833,7766,0.007766,[1]
834,7847,0.007847,[0]
835,7849,0.007849,[1]
836,7956,0.007956,[0]
837,7892,0.007892,[1]
838,7845,0.007845,[0]
839,7954,0.007954,[1]
840,7923,0.007923,[0]
841,7844,0.007844,[1]
842,8010,0.00801,[0]
843,8181,0.008181,[1]
844,8373,0.008373,[0]
845,8528,0.008528,[1]
846,8764,0.008764,[0]
847,9041,0.009041,[1]
848,8943,0.008943,[0]
849,8960,0.00896,[1]
850,8896,0.008896,[0]
851,8807,0.008807,[1]
852,8730,0.00873,[0]
853,8600,0.0086,[1]
854,8690,0.00869,[0]
855,8456,0.008456,[1]
856,8204,0.008204,[0]
857,8416,0.008416,[1]
858,8357,0.008357,[0]
859,8165,0.008165,[1]
860,7944,0.007944,[0]
861,7956,0.007956,[1]
862,7973,0.007973,[0]
863,7829,0.007829,[1]
864,7890,0.00789,[0]
865,7865,0.007865,[1]
866,7886,0.007886,[0]
867,7710,0.00771,[1]
868,7850,0.00785,[0]
869,7876,0.007876,[1]
870,7845,0.007845,[0]
871,7627,0.007627,[1]
872,7667,0.007667,[0]
873,7924,0.007924,[1]
874,7775,0.007775,[0]
875,7897,0.007897,[1]
876,7826,0.007826,[0]
877,8038,0.008038,[1]
878,7776,0.007776,[0]
879,7743,0.007743,[1]
880,7583,0.007583,[0]
881,7267,0.007267,[1]
882,7192,0.007192,[0]
883,7278,0.007278,[1]
884,7736,0.007736,[0]
885,7991,0.007991,[1]
886,8390,0.00839,[0]
887,9152,0.009152,[1]
888,8981,0.008981,[0]
889,8600,0.0086,[1]
890,8268,0.008268,[0]
891,8057,0.008057,[1]
892,7865,0.007865,[0]
893,7659,0.007659,[1]
894,7483,0.007483,[0]
895,7414,0.007414,[1]
896,7390,0.00739,[0]
897,7926,0.007926,[1]
898,8238,0.008238,[0]
899,8548,0.008548,[1]
900,8882,0.008882,[0]
901,9326,0.009326,[1]
902,9640,0.00964,[0]
903,9410,0.00941,[1]
904,9389,0.009389,[0]
905,9164,0.009164,[1]
906,8818,0.008818,[0]
907,8639,0.008639,[1]
908,8662,0.008662,[0]
909,8563,0.008563,[1]
910,8308,0.008308,[0]
911,8230,0.00823,[1]
912,8245,0.008245,[0]
913,8138,0.008138,[1]
914,7937,0.007937,[0]
915,8006,0.008006,[1]
916,7830,0.00783,[0]
917,7787,0.007787,[1]
918,7955,0.007955,[0]
919,7941,0.007941,[1]
920,7960,0.00796,[0]
921,7753,0.007753,[1]
922,7861,0.007861,[0]
923,7782,0.007782,[1]
924,7676,0.007676,[0]
925,7705,0.007705,[1]
926,7709,0.007709,[0]
927,7785,0.007785,[1]
928,7690,0.00769,[0]
929,7725,0.007725,[1]
930,7690,0.00769,[0]
931,7560,0.00756,[1]
932,7457,0.007457,[0]
933,7356,0.007356,[1]
934,7413,0.007413,[0]
935,7215,0.007215,[1]
936,7139,0.007139,[0]
937,7304,0.007304,[1]
938,7411,0.007411,[0]
939,7549,0.007549,[1]
940,7494,0.007494,[0]
941,7654,0.007654,[1]
942,7549,0.007549,[0]
943,7537,0.007537,[1]
944,7597,0.007597,[0]
945,7532,0.007532,[1]
946,7651,0.007651,[0]
947,7917,0.007917,[1]
948,7984,0.007984,[0]
949,8037,0.008037,[1]
950,8021,0.008021,[0]
951,8223,0.008223,[1]
952,8574,0.008574,[0]
953,8745,0.008745,[1]
954,9175,0.009175,[0]
955,9387,0.009387,[1]
956,9506,0.009506,[0]
957,9295,0.009295,[1]
958,9188,0.009188,[0]
959,9056,0.009056,[1]
960,8996,0.008996,[0]
961,8897,0.008897,[1]
962,8833,0.008833,[0]
963,8752,0.008752,[1]
964,8730,0.00873,[0]
965,8468,0.008468,[1]
966,8290,0.00829,[0]
967,8442,0.008442,[1]
968,8419,0.008419,[0]
969,8213,0.008213,[1]
970,8245,0.008245,[0]
971,8272,0.008272,[1]
972,8271,0.008271,[0]
973,8230,0.00823,[1]
974,8360,0.00836,[0]
975,8150,0.00815,[1]
976,7900,0.0079,[0]
977,7998,0.007998,[1]
978,7986,0.007986,[0]
979,7893,0.007893,[1]
980,7672,0.007672,[0]
981,7639,0.007639,[1]
982,7600,0.0076,[0]
983,7561,0.007561,[1]
984,7751,0.007751,[0]
985,7725,0.007725,[1]
986,7836,0.007836,[0]
987,7724,0.007724,[1]
988,7790,0.00779,[0]
989,7839,0.007839,[1]
990,7749,0.007749,[0]
991,7603,0.007603,[1]
992,7616,0.007616,[0]
993,7607,0.007607,[1]
994,7464,0.007464,[0]
995,7433,0.007433,[1]
996,7467,0.007467,[0]
997,7397,0.007397,[1]
998,7579,0.007579,[0]
999,7630,0.00763,[1]
1000,7730,0.00773,[0]
1001,7710,0.00771,[1]
1002,7862,0.007862,[0]
1003,8168,0.008168,[1]
1004,8244,0.008244,[0]
1005,8527,0.008527,[1]
1006,8560,0.00856,[0]
1007,8885,0.008885,[1]
1008,8658,0.008658,[0]
1009,8425,0.008425,[1]
1010,8482,0.008482,[0]
1011,8366,0.008366,[1]
1012,8384,0.008384,[0]
1013,8381,0.008381,[1]
1014,8543,0.008543,[0]
1015,8792,0.008792,[1]
1016,9053,0.009053,[0]
1017,9647,0.009647,[1]
1018,10520,0.01052,[0]
1019,10846,0.010846,[1]
1020,10563,0.010563,[0]
1021,9858,0.009858,[1]
1022,9234,0.009234,[0]
1023,8731,0.008731,[1]
1024,8305,0.008305,[0]
1025,8028,0.008028,[1]
1026,7777,0.007777,[0]
1027,7689,0.007689,[1]
1028,7817,0.007817,[0]
1029,8143,0.008143,[1]
1030,8289,0.008289,[0]
1031,8839,0.008839,[1]
1032,8995,0.008995,[0]
1033,9112,0.009112,[1]
1034,8880,0.00888,[0]
1035,8562,0.008562,[1]
1036,8375,0.008375,[0]
1037,8253,0.008253,[1]
1038,8171,0.008171,[0]
1039,7999,0.007999,[1]
1040,7783,0.007783,[0]
1041,7642,0.007642,[1]
1042,7512,0.007512,[0]
1043,7530,0.00753,[1]
1044,7501,0.007501,[0]
1045,7656,0.007656,[1]
1046,7654,0.007654,[0]
1047,7917,0.007917,[1]
1048,7830,0.00783,[0]
1049,7735,0.007735,[1]
1050,7877,0.007877,[0]
1051,8016,0.008016,[1]
1052,7992,0.007992,[0]
1053,8020,0.00802,[1]
1054,7958,0.007958,[0]
1055,7974,0.007974,[1]
1056,7892,0.007892,[0]
1057,7932,0.007932,[1]
1058,8094,0.008094,[0]
1059,8195,0.008195,[1]
1060,8446,0.008446,[0]
1061,8649,0.008649,[1]
1062,8782,0.008782,[0]
1063,8868,0.008868,[1]
1064,8891,0.008891,[0]
1065,8833,0.008833,[1]
1066,8596,0.008596,[0]
1067,8427,0.008427,[1]
1068,8421,0.008421,[0]
1069,8684,0.008684,[1]
1070,8639,0.008639,[0]
1071,8561,0.008561,[1]
1072,8665,0.008665,[0]
1073,8541,0.008541,[1]
1074,8336,0.008336,[0]
1075,8270,0.00827,[1]
1076,8120,0.00812,[0]
1077,8088,0.008088,[1]
1078,8021,0.008021,[0]
1079,7851,0.007851,[1]
1080,7885,0.007885,[0]
1081,7916,0.007916,[1]
1082,7707,0.007707,[0]
1083,7874,0.007874,[1]
1084,7875,0.007875,[0]
1085,7635,0.007635,[1]
1086,7461,0.007461,[0]
1087,7579,0.007579,[1]
1088,7653,0.007653,[0]
1089,7684,0.007684,[1]
1090,7586,0.007586,[0]
1091,7653,0.007653,[1]
1092,7857,0.007857,[0]
1093,7709,0.007709,[1]
1094,7755,0.007755,[0]
1095,8016,0.008016,[1]
1096,8241,0.008241,[0]
1097,8174,0.008174,[1]
1098,8123,0.008123,[0]
1099,7886,0.007886,[1]
1100,7890,0.00789,[0]
1101,7638,0.007638,[1]
1102,7477,0.007477,[0]
1103,7745,0.007745,[1]
1104,7601,0.007601,[0]
1105,7662,0.007662,[1]
1106,7620,0.00762,[0]
1107,7972,0.007972,[1]
1108,7921,0.007921,[0]
1109,7965,0.007965,[1]
1110,8135,0.008135,[0]
1111,8037,0.008037,[1]
1112,8244,0.008244,[0]
1113,8359,0.008359,[1]
1114,8572,0.008572,[0]
1115,8707,0.008707,[1]
1116,8631,0.008631,[0]
1117,9095,0.009095,[1]
1118,9095,0.009095,[0]
1119,8960,0.00896,[1]
1120,8949,0.008949,[0]
1121,9071,0.009071,[1]
1122,8927,0.008927,[0]
1123,8758,0.008758,[1]
1124,8740,0.00874,[0]
1125,8674,0.008674,[1]
1126,8568,0.008568,[0]
1127,8444,0.008444,[1]
1128,8775,0.008775,[0]
1129,8634,0.008634,[1]
1130,8569,0.008569,[0]
1131,8404,0.008404,[1]
1132,8462,0.008462,[0]
1133,8409,0.008409,[1]
1134,8092,0.008092,[0]
1135,8021,0.008021,[1]
1136,8161,0.008161,[0]
1137,7934,0.007934,[1]
1138,7691,0.007691,[0]
1139,7652,0.007652,[1]
1140,7531,0.007531,[0]
1141,7309,0.007309,[1]
1142,7419,0.007419,[0]
1143,8131,0.008131,[1]
1144,8620,0.00862,[0]
1145,8554,0.008554,[1]
1146,8855,0.008855,[0]
1147,9074,0.009074,[1]
1148,8797,0.008797,[0]
1149,8506,0.008506,[1]
1150,8125,0.008125,[0]
1151,7899,0.007899,[1]
1152,7714,0.007714,[0]
1153,7526,0.007526,[1]
1154,7387,0.007387,[0]
1155,7295,0.007295,[1]
1156,7322,0.007322,[0]
1157,7602,0.007602,[1]
1158,7701,0.007701,[0]
1159,7709,0.007709,[1]
1160,8018,0.008018,[0]
1161,8439,0.008439,[1]
1162,8483,0.008483,[0]
1163,8495,0.008495,[1]
1164,8764,0.008764,[0]
1165,8877,0.008877,[1]
1166,8688,0.008688,[0]
1167,8829,0.008829,[1]
1168,8792,0.008792,[0]
1169,8687,0.008687,[1]
1170,8596,0.008596,[0]
1171,8673,0.008673,[1]
1172,8770,0.00877,[0]
1173,8750,0.00875,[1]
1174,9054,0.009054,[0]
1175,9114,0.009114,[1]
1176,9017,0.009017,[0]
1177,8949,0.008949,[1]
1178,8909,0.008909,[0]
1179,8774,0.008774,[1]
1180,8499,0.008499,[0]
1181,8335,0.008335,[1]
1182,8512,0.008512,[0]
1183,8330,0.00833,[1]
1184,8176,0.008176,[0]
1185,8136,0.008136,[1]
1186,8117,0.008117,[0]
1187,8024,0.008024,[1]
1188,7917,0.007917,[0]
1189,7810,0.00781,[1]
1190,7758,0.007758,[0]
1191,7616,0.007616,[1]
1192,7677,0.007677,[0]
1193,7922,0.007922,[1]
1194,7778,0.007778,[0]
1195,7700,0.0077,[1]
1196,8011,0.008011,[0]
1197,7950,0.00795,[1]
1198,7828,0.007828,[0]
1199,7874,0.007874,[1]
1200,8077,0.008077,[0]
1201,7999,0.007999,[1]
1202,7973,0.007973,[0]
1203,7854,0.007854,[1]
1204,7664,0.007664,[0]
1205,7558,0.007558,[1]
1206,7496,0.007496,[0]
1207,7526,0.007526,[1]
1208,7484,0.007484,[0]
1209,7690,0.00769,[1]
1210,7715,0.007715,[0]
1211,7745,0.007745,[1]
1212,7850,0.00785,[0]
1213,8189,0.008189,[1]
1214,8420,0.00842,[0]
1215,8550,0.00855,[1]
1216,8400,0.0084,[0]
1217,8395,0.008395,[1]
1218,8806,0.008806,[0]
1219,8990,0.00899,[1]
1220,8896,0.008896,[0]
1221,8934,0.008934,[1]
1222,8966,0.008966,[0]
1223,8815,0.008815,[1]
1224,8700,0.0087,[0]
1225,8893,0.008893,[1]
1226,9234,0.009234,[0]
1227,9120,0.00912,[1]
1228,9182,0.009182,[0]
1229,9417,0.009417,[1]
1230,9475,0.009475,[0]
1231,9306,0.009306,[1]
1232,9090,0.00909,[0]
1233,9215,0.009215,[1]
1234,8964,0.008964,[0]
1235,8753,0.008753,[1]
1236,8546,0.008546,[0]
1237,8517,0.008517,[1]
1238,8371,0.008371,[0]
1239,8297,0.008297,[1]
1240,8167,0.008167,[0]
1241,7950,0.00795,[1]
1242,7906,0.007906,[0]
1243,8064,0.008064,[1]
1244,7967,0.007967,[0]
1245,7986,0.007986,[1]
1246,8044,0.008044,[0]
1247,8028,0.008028,[1]
1248,8072,0.008072,[0]
1249,7951,0.007951,[1]
1250,8031,0.008031,[0]
1251,7927,0.007927,[1]
1252,7905,0.007905,[0]
1253,7909,0.007909,[1]
1254,8001,0.008001,[0]
1255,7848,0.007848,[1]
1256,7869,0.007869,[0]
1257,7847,0.007847,[1]
1258,7816,0.007816,[0]
1259,7757,0.007757,[1]
1260,7907,0.007907,[0]
1261,7906,0.007906,[1]
1262,7930,0.00793,[0]
1263,7726,0.007726,[1]
1264,7692,0.007692,[0]
1265,7680,0.00768,[1]
1266,7557,0.007557,[0]
1267,7436,0.007436,[1]
1268,7437,0.007437,[0]
1269,7910,0.00791,[1]
1270,8424,0.008424,[0]
1271,9265,0.009265,[1]
1272,9396,0.009396,[0]
1273,9619,0.009619,[1]
1274,9931,0.009931,[0]
1275,9639,0.009639,[1]
1276,9354,0.009354,[0]
1277,9205,0.009205,[1]
1278,8812,0.008812,[0]
1279,8497,0.008497,[1]
1280,8185,0.008185,[0]
1281,7942,0.007942,[1]
1282,7989,0.007989,[0]
1283,8199,0.008199,[1]
1284,8342,0.008342,[0]
1285,8309,0.008309,[1]
1286,8652,0.008652,[0]
1287,8868,0.008868,[1]
1288,8964,0.008964,[0]
1289,8704,0.008704,[1]
1290,8689,0.008689,[0]
1291,8602,0.008602,[1]
1292,8349,0.008349,[0]
1293,8194,0.008194,[1]
1294,8030,0.00803,[0]
1295,7919,0.007919,[1]
1296,7794,0.007794,[0]
1297,7685,0.007685,[1]
1298,7824,0.007824,[0]
1299,7929,0.007929,[1]
1300,7820,0.00782,[0]
1301,7715,0.007715,[1]
1302,7737,0.007737,[0]
1303,7923,0.007923,[1]
1304,7870,0.00787,[0]
1305,7818,0.007818,[1]
1306,7744,0.007744,[0]
1307,7771,0.007771,[1]
1308,7769,0.007769,[0]
1309,7870,0.00787,[1]
1310,7735,0.007735,[0]
1311,7512,0.007512,[1]
1312,7581,0.007581,[0]
1313,7725,0.007725,[1]
1314,7765,0.007765,[0]
1315,7825,0.007825,[1]
1316,7885,0.007885,[0]
1317,7992,0.007992,[1]
1318,7976,0.007976,[0]
1319,8105,0.008105,[1]
1320,8065,0.008065,[0]
1321,8035,0.008035,[1]
1322,7985,0.007985,[0]
1323,8031,0.008031,[1]
1324,8183,0.008183,[0]
1325,8375,0.008375,[1]
1326,8610,0.00861,[0]
1327,8908,0.008908,[1]
1328,9162,0.009162,[0]
1329,9202,0.009202,[1]
1330,9489,0.009489,[0]
1331,9358,0.009358,[1]
1332,9333,0.009333,[0]
1333,9385,0.009385,[1]
1334,9311,0.009311,[0]
1335,9434,0.009434,[1]
1336,9184,0.009184,[0]
1337,9012,0.009012,[1]
1338,8927,0.008927,[0]
1339,8989,0.008989,[1]
1340,8608,0.008608,[0]
1341,8459,0.008459,[1]
1342,8510,0.00851,[0]
1343,8384,0.008384,[1]
1344,8404,0.008404,[0]
1345,8350,0.00835,[1]
1346,8453,0.008453,[0]
1347,8484,0.008484,[1]
1348,8391,0.008391,[0]
1349,8358,0.008358,[1]
1350,8128,0.008128,[0]
1351,8343,0.008343,[1]
1352,8429,0.008429,[0]
1353,8221,0.008221,[1]
1354,8472,0.008472,[0]
1355,8273,0.008273,[1]
1356,8083,0.008083,[0]
1357,8139,0.008139,[1]
1358,8258,0.008258,[0]
1359,8097,0.008097,[1]
1360,7922,0.007922,[0]
1361,7822,0.007822,[1]
1362,7905,0.007905,[0]
1363,7808,0.007808,[1]
1364,7698,0.007698,[0]
1365,7938,0.007938,[1]
1366,7845,0.007845,[0]
1367,7833,0.007833,[1]
1368,7981,0.007981,[0]
1369,8084,0.008084,[1]
1370,7925,0.007925,[0]
1371,8002,0.008002,[1]
1372,8328,0.008328,[0]
1373,8433,0.008433,[1]
1374,8380,0.00838,[0]
1375,8570,0.00857,[1]
1376,8629,0.008629,[0]
1377,8757,0.008757,[1]
1378,9004,0.009004,[0]
1379,9186,0.009186,[1]
1380,9407,0.009407,[0]
1381,9376,0.009376,[1]
1382,9374,0.009374,[0]
1383,9470,0.00947,[1]
1384,9510,0.00951,[0]
1385,9288,0.009288,[1]
1386,9239,0.009239,[0]
1387,9360,0.00936,[1]
1388,9476,0.009476,[0]
1389,9190,0.00919,[1]
1390,9172,0.009172,[0]
1391,9093,0.009093,[1]
1392,8784,0.008784,[0]
1393,8614,0.008614,[1]
1394,8390,0.00839,[0]
1395,8179,0.008179,[1]
1396,7953,0.007953,[0]
1397,7901,0.007901,[1]
1398,8251,0.008251,[0]
1399,8081,0.008081,[1]
1400,8252,0.008252,[0]
1401,9031,0.009031,[1]
1402,9579,0.009579,[0]
1403,9432,0.009432,[1]
1404,9486,0.009486,[0]
1405,9113,0.009113,[1]
1406,8743,0.008743,[0]
1407,8432,0.008432,[1]
1408,8211,0.008211,[0]
1409,7937,0.007937,[1]
1410,7722,0.007722,[0]
1411,7531,0.007531,[1]
1412,7358,0.007358,[0]
1413,7313,0.007313,[1]
1414,7739,0.007739,[0]
1415,7791,0.007791,[1]
1416,7720,0.00772,[0]
1417,7961,0.007961,[1]
1418,8200,0.0082,[0]
1419,8516,0.008516,[1]
1420,8237,0.008237,[0]
1421,8442,0.008442,[1]
1422,8363,0.008363,[0]
1423,8258,0.008258,[1]
1424,8373,0.008373,[0]
1425,8233,0.008233,[1]
1426,8120,0.00812,[0]
1427,8031,0.008031,[1]
1428,8145,0.008145,[0]
1429,8283,0.008283,[1]
1430,8201,0.008201,[0]
1431,8400,0.0084,[1]
1432,8568,0.008568,[0]
1433,8914,0.008914,[1]
1434,8837,0.008837,[0]
1435,9065,0.009065,[1]
1436,9227,0.009227,[0]
1437,9354,0.009354,[1]
1438,9530,0.00953,[0]
1439,9647,0.009647,[1]
1440,9605,0.009605,[0]
1441,9423,0.009423,[1]
1442,9521,0.009521,[0]
1443,9422,0.009422,[1]
1444,9163,0.009163,[0]
1445,8951,0.008951,[1]
1446,8985,0.008985,[0]
1447,9021,0.009021,[1]
1448,8873,0.008873,[0]
1449,8891,0.008891,[1]
1450,8941,0.008941,[0]
1451,8669,0.008669,[1]
1452,8550,0.00855,[0]
1453,8556,0.008556,[1]
1454,8346,0.008346,[0]
1455,8204,0.008204,[1]
1456,8153,0.008153,[0]
1457,8019,0.008019,[1]
1458,7963,0.007963,[0]
1459,7982,0.007982,[1]
1460,7927,0.007927,[0]
1461,7844,0.007844,[1]
1462,7909,0.007909,[0]
1463,8023,0.008023,[1]
1464,8327,0.008327,[0]
1465,8227,0.008227,[1]
1466,8201,0.008201,[0]
1467,8279,0.008279,[1]
1468,8247,0.008247,[0]
1469,8230,0.00823,[1]
1470,8276,0.008276,[0]
1471,8151,0.008151,[1]
1472,8023,0.008023,[0]
1473,7909,0.007909,[1]
1474,7912,0.007912,[0]
1475,8036,0.008036,[1]
1476,7935,0.007935,[0]
1477,7856,0.007856,[1]
1478,8081,0.008081,[0]
1479,8018,0.008018,[1]
1480,7966,0.007966,[0]
1481,8204,0.008204,[1]
1482,8290,0.00829,[0]
1483,8341,0.008341,[1]
1484,8221,0.008221,[0]
1485,8395,0.008395,[1]
1486,8524,0.008524,[0]
1487,8525,0.008525,[1]
1488,8621,0.008621,[0]
1489,8870,0.00887,[1]
1490,8941,0.008941,[0]
1491,8947,0.008947,[1]
1492,9092,0.009092,[0]
1493,9257,0.009257,[1]
1494,9352,0.009352,[0]
1495,9423,0.009423,[1]
1496,9561,0.009561,[0]
1497,9611,0.009611,[1]
1498,9564,0.009564,[0]
1499,9483,0.009483,[1]
1500,9340,0.00934,[0]
1501,9181,0.009181,[1]
1502,9181,0.009181,[0]
1503,9036,0.009036,[1]
1504,8838,0.008838,[0]
1505,8526,0.008526,[1]
1506,8264,0.008264,[0]
1507,8322,0.008322,[1]
1508,8172,0.008172,[0]
1509,8166,0.008166,[1]
1510,8171,0.008171,[0]
1511,8151,0.008151,[1]
1512,8038,0.008038,[0]
1513,8274,0.008274,[1]
1514,8141,0.008141,[0]
1515,8038,0.008038,[1]
1516,8012,0.008012,[0]
1517,8246,0.008246,[1]
1518,8088,0.008088,[0]
1519,7879,0.007879,[1]
1520,7842,0.007842,[0]
1521,7811,0.007811,[1]
1522,7661,0.007661,[0]
1523,7554,0.007554,[1]
1524,7556,0.007556,[0]
1525,7691,0.007691,[1]
1526,8324,0.008324,[0]
1527,8744,0.008744,[1]
1528,8678,0.008678,[0]
1529,8614,0.008614,[1]
1530,8394,0.008394,[0]
1531,8269,0.008269,[1]
1532,8152,0.008152,[0]
1533,7943,0.007943,[1]
1534,7694,0.007694,[0]
1535,7507,0.007507,[1]
1536,7341,0.007341,[0]
1537,7322,0.007322,[1]
1538,7448,0.007448,[0]
1539,7800,0.0078,[1]
1540,7823,0.007823,[0]
1541,8197,0.008197,[1]
1542,8608,0.008608,[0]
1543,9340,0.00934,[1]
1544,9632,0.009632,[0]
1545,9563,0.009563,[1]
1546,10088,0.010088,[0]
1547,10148,0.010148,[1]
1548,10200,0.0102,[0]
1549,10024,0.010024,[1]
1550,9924,0.009924,[0]
1551,9681,0.009681,[1]
1552,9433,0.009433,[0]
1553,9308,0.009308,[1]
1554,9245,0.009245,[0]
1555,9147,0.009147,[1]
1556,9026,0.009026,[0]
1557,9056,0.009056,[1]
1558,9119,0.009119,[0]
1559,8975,0.008975,[1]
1560,8860,0.00886,[0]
1561,8739,0.008739,[1]
1562,8760,0.00876,[0]
1563,8565,0.008565,[1]
1564,8382,0.008382,[0]
1565,8314,0.008314,[1]
1566,8090,0.00809,[0]
1567,8057,0.008057,[1]
1568,7987,0.007987,[0]
1569,7889,0.007889,[1]
1570,7831,0.007831,[0]
1571,7787,0.007787,[1]
1572,7939,0.007939,[0]
1573,8016,0.008016,[1]
1574,7819,0.007819,[0]
1575,7761,0.007761,[1]
1576,7963,0.007963,[0]
1577,7946,0.007946,[1]
1578,7952,0.007952,[0]
1579,7812,0.007812,[1]
1580,7698,0.007698,[0]
1581,7594,0.007594,[1]
1582,7743,0.007743,[0]
1583,7680,0.00768,[1]
1584,7665,0.007665,[0]
1585,7673,0.007673,[1]
1586,7829,0.007829,[0]
1587,7970,0.00797,[1]
1588,8037,0.008037,[0]
1589,8053,0.008053,[1]
1590,8087,0.008087,[0]
1591,8175,0.008175,[1]
1592,8084,0.008084,[0]
1593,8122,0.008122,[1]
1594,8388,0.008388,[0]
1595,8286,0.008286,[1]
1596,8142,0.008142,[0]
1597,8392,0.008392,[1]
1598,8575,0.008575,[0]
1599,8697,0.008697,[1]
1600,8875,0.008875,[0]
1601,9041,0.009041,[1]
1602,9590,0.00959,[0]
1603,9571,0.009571,[1]
1604,9874,0.009874,[0]
1605,9988,0.009988,[1]
1606,10131,0.010131,[0]
1607,9955,0.009955,[1]
1608,9888,0.009888,[0]
1609,9994,0.009994,[1]
1610,9831,0.009831,[0]
1611,9491,0.009491,[1]
1612,9386,0.009386,[0]
1613,9542,0.009542,[1]
1614,9362,0.009362,[0]
1615,9211,0.009211,[1]
1616,9153,0.009153,[0]
1617,9117,0.009117,[1]
1618,8955,0.008955,[0]
1619,8833,0.008833,[1]
1620,8701,0.008701,[0]
1621,8514,0.008514,[1]
1622,8402,0.008402,[0]
1623,8497,0.008497,[1]
1624,8336,0.008336,[0]
1625,8269,0.008269,[1]
1626,8287,0.008287,[0]
1627,8425,0.008425,[1]
1628,8204,0.008204,[0]
1629,8309,0.008309,[1]
1630,8204,0.008204,[0]
1631,8226,0.008226,[1]
1632,8188,0.008188,[0]
1633,8240,0.00824,[1]
1634,8288,0.008288,[0]
1635,8212,0.008212,[1]
1636,8155,0.008155,[0]
1637,8226,0.008226,[1]
1638,8239,0.008239,[0]
1639,8159,0.008159,[1]
1640,7969,0.007969,[0]
1641,7952,0.007952,[1]
1642,8137,0.008137,[0]
1643,8024,0.008024,[1]
1644,7905,0.007905,[0]
1645,8020,0.00802,[1]
1646,7812,0.007812,[0]
1647,7865,0.007865,[1]
1648,7865,0.007865,[0]
1649,7784,0.007784,[1]
1650,7643,0.007643,[0]
1651,7738,0.007738,[1]
1652,8209,0.008209,[0]
1653,8553,0.008553,[1]
1654,8771,0.008771,[0]
1655,9132,0.009132,[1]
1656,9189,0.009189,[0]
1657,9063,0.009063,[1]
1658,9247,0.009247,[0]
1659,9254,0.009254,[1]
1660,9121,0.009121,[0]
1661,8972,0.008972,[1]
1662,9351,0.009351,[0]
1663,9367,0.009367,[1]
1664,9083,0.009083,[0]
1665,9419,0.009419,[1]
1666,9266,0.009266,[0]
1667,9259,0.009259,[1]
1668,9204,0.009204,[0]
1669,9169,0.009169,[1]
1670,9273,0.009273,[0]
1671,8867,0.008867,[1]
1672,8740,0.00874,[0]
1673,8837,0.008837,[1]
1674,8819,0.008819,[0]
1675,8685,0.008685,[1]
1676,8611,0.008611,[0]
1677,8578,0.008578,[1]
1678,8530,0.00853,[0]
1679,8433,0.008433,[1]
1680,8439,0.008439,[0]
1681,8417,0.008417,[1]
1682,8390,0.00839,[0]
1683,8485,0.008485,[1]
1684,8528,0.008528,[0]
1685,8324,0.008324,[1]
1686,8472,0.008472,[0]
1687,8493,0.008493,[1]
1688,8309,0.008309,[0]
1689,8233,0.008233,[1]
1690,8196,0.008196,[0]
1691,8125,0.008125,[1]
1692,8059,0.008059,[0]
1693,8113,0.008113,[1]
1694,8238,0.008238,[0]
1695,8164,0.008164,[1]
1696,7986,0.007986,[0]
1697,8053,0.008053,[1]
1698,7931,0.007931,[0]
1699,7783,0.007783,[1]
1700,7884,0.007884,[0]
1701,7919,0.007919,[1]
1702,7764,0.007764,[0]
1703,7851,0.007851,[1]
1704,7816,0.007816,[0]
1705,7646,0.007646,[1]
1706,7628,0.007628,[0]
1707,7671,0.007671,[1]
1708,7615,0.007615,[0]
1709,7753,0.007753,[1]
1710,7937,0.007937,[0]
1711,7948,0.007948,[1]
1712,8032,0.008032,[0]
1713,8351,0.008351,[1]
1714,8533,0.008533,[0]
1715,8654,0.008654,[1]
1716,8588,0.008588,[0]
1717,8827,0.008827,[1]
1718,9217,0.009217,[0]
1719,9260,0.00926,[1]
1720,9485,0.009485,[0]
1721,9620,0.00962,[1]
1722,9862,0.009862,[0]
1723,9791,0.009791,[1]
1724,9814,0.009814,[0]
1725,9703,0.009703,[1]
1726,9523,0.009523,[0]
1727,9383,0.009383,[1]
1728,9315,0.009315,[0]
1729,9327,0.009327,[1]
1730,9046,0.009046,[0]
1731,8838,0.008838,[1]
1732,8904,0.008904,[0]
1733,8911,0.008911,[1]
1734,8668,0.008668,[0]
1735,8623,0.008623,[1]
1736,8604,0.008604,[0]
1737,8575,0.008575,[1]
1738,8419,0.008419,[0]
1739,8369,0.008369,[1]
1740,8621,0.008621,[0]
1741,8402,0.008402,[1]
1742,8315,0.008315,[0]
1743,8296,0.008296,[1]
