[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Crosbee,Mark,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_080849_Crosbee_Mark_SelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
831,11682,0.011682,[1]
832,11466,0.011466,[0]
833,11032,0.011032,[1]
834,10409,0.010409,[0]
835,9977,0.009977,[1]
836,9751,0.009751,[0]
837,9706,0.009706,[1]
838,9590,0.00959,[0]
839,9843,0.009843,[1]
840,9781,0.009781,[0]
841,9540,0.00954,[1]
842,9587,0.009587,[0]
843,9622,0.009622,[1]
844,9782,0.009782,[0]
845,9459,0.009459,[1]
846,9397,0.009397,[0]
847,9724,0.009724,[1]
848,9856,0.009856,[0]
849,9695,0.009695,[1]
850,9304,0.009304,[0]
851,9071,0.009071,[1]
852,9040,0.00904,[0]
853,9139,0.009139,[1]
854,9344,0.009344,[0]
855,9181,0.009181,[1]
856,8857,0.008857,[0]
857,8733,0.008733,[1]
858,8711,0.008711,[0]
859,8603,0.008603,[1]
860,8469,0.008469,[0]
861,8523,0.008523,[1]
862,8589,0.008589,[0]
863,8578,0.008578,[1]
864,8583,0.008583,[0]
865,8472,0.008472,[1]
866,8347,0.008347,[0]
867,8263,0.008263,[1]
868,8206,0.008206,[0]
869,8286,0.008286,[1]
870,8250,0.00825,[0]
871,8231,0.008231,[1]
872,8523,0.008523,[0]
873,8542,0.008542,[1]
874,8484,0.008484,[0]
875,8585,0.008585,[1]
876,8679,0.008679,[0]
877,8591,0.008591,[1]
878,8549,0.008549,[0]
879,8955,0.008955,[1]
880,8823,0.008823,[0]
881,8744,0.008744,[1]
882,9287,0.009287,[0]
883,9267,0.009267,[1]
884,9280,0.00928,[0]
885,9063,0.009063,[1]
886,8918,0.008918,[0]
887,8847,0.008847,[1]
888,8545,0.008545,[0]
889,8621,0.008621,[1]
890,8539,0.008539,[0]
891,8893,0.008893,[1]
892,9430,0.00943,[0]
893,10041,0.010041,[1]
894,10138,0.010138,[0]
895,10354,0.010354,[1]
896,10129,0.010129,[0]
897,9932,0.009932,[1]
898,9669,0.009669,[0]
899,9767,0.009767,[1]
900,9892,0.009892,[0]
901,10070,0.01007,[1]
902,10073,0.010073,[0]
903,9798,0.009798,[1]
904,9912,0.009912,[0]
905,10008,0.010008,[1]
906,10340,0.01034,[0]
907,10159,0.010159,[1]
908,10543,0.010543,[0]
909,10423,0.010423,[1]
910,10526,0.010526,[0]
911,10465,0.010465,[1]
912,10460,0.01046,[0]
913,10544,0.010544,[1]
914,10599,0.010599,[0]
915,10653,0.010653,[1]
916,10959,0.010959,[0]
917,10969,0.010969,[1]
918,10692,0.010692,[0]
919,10469,0.010469,[1]
920,10402,0.010402,[0]
921,10503,0.010503,[1]
922,10572,0.010572,[0]
923,11125,0.011125,[1]
924,11308,0.011308,[0]
925,11346,0.011346,[1]
926,11362,0.011362,[0]
927,10986,0.010986,[1]
928,10848,0.010848,[0]
929,10483,0.010483,[1]
930,10351,0.010351,[0]
931,10233,0.010233,[1]
932,10340,0.01034,[0]
933,10480,0.01048,[1]
934,10977,0.010977,[0]
935,10991,0.010991,[1]
936,11074,0.011074,[0]
937,10955,0.010955,[1]
938,10998,0.010998,[0]
939,11199,0.011199,[1]
940,10850,0.01085,[0]
941,10625,0.010625,[1]
942,10388,0.010388,[0]
943,10376,0.010376,[1]
944,10118,0.010118,[0]
945,10204,0.010204,[1]
946,10084,0.010084,[0]
947,10100,0.0101,[1]
948,10225,0.010225,[0]
949,10368,0.010368,[1]
950,10378,0.010378,[0]
951,10130,0.01013,[1]
952,10162,0.010162,[0]
953,10070,0.01007,[1]
954,10019,0.010019,[0]
955,9774,0.009774,[1]
956,9655,0.009655,[0]
957,9683,0.009683,[1]
958,9680,0.00968,[0]
959,10297,0.010297,[1]
960,9905,0.009905,[0]
961,9375,0.009375,[1]
962,9112,0.009112,[0]
963,8915,0.008915,[1]
964,8609,0.008609,[0]
965,8320,0.00832,[1]
966,8067,0.008067,[0]
967,7947,0.007947,[1]
968,8181,0.008181,[0]
969,8230,0.00823,[1]
970,8368,0.008368,[0]
971,8735,0.008735,[1]
972,8985,0.008985,[0]
973,9422,0.009422,[1]
974,9165,0.009165,[0]
975,9326,0.009326,[1]
976,9279,0.009279,[0]
977,9130,0.00913,[1]
978,9007,0.009007,[0]
979,9293,0.009293,[1]
980,9055,0.009055,[0]
981,9070,0.00907,[1]
982,8907,0.008907,[0]
983,9048,0.009048,[1]
984,9154,0.009154,[0]
985,9130,0.00913,[1]
986,9187,0.009187,[0]
987,9378,0.009378,[1]
988,9728,0.009728,[0]
989,9641,0.009641,[1]
990,9961,0.009961,[0]
991,10030,0.01003,[1]
992,9922,0.009922,[0]
993,9803,0.009803,[1]
994,9646,0.009646,[0]
995,9876,0.009876,[1]
996,9760,0.00976,[0]
997,9942,0.009942,[1]
998,10115,0.010115,[0]
999,10132,0.010132,[1]
1000,9983,0.009983,[0]
1001,10292,0.010292,[1]
1002,10329,0.010329,[0]
1003,10357,0.010357,[1]
1004,10098,0.010098,[0]
1005,10541,0.010541,[1]
1006,10452,0.010452,[0]
1007,10457,0.010457,[1]
1008,10419,0.010419,[0]
1009,10402,0.010402,[1]
1010,10393,0.010393,[0]
1011,10451,0.010451,[1]
1012,10534,0.010534,[0]
1013,10388,0.010388,[1]
1014,10713,0.010713,[0]
1015,10420,0.01042,[1]
1016,10346,0.010346,[0]
1017,10576,0.010576,[1]
1018,10906,0.010906,[0]
1019,11028,0.011028,[1]
1020,11180,0.01118,[0]
1021,11180,0.01118,[1]
1022,11405,0.011405,[0]
1023,11327,0.011327,[1]
1024,11062,0.011062,[0]
1025,10864,0.010864,[1]
1026,10620,0.01062,[0]
1027,10408,0.010408,[1]
1028,10307,0.010307,[0]
1029,10179,0.010179,[1]
1030,10198,0.010198,[0]
1031,10098,0.010098,[1]
1032,10358,0.010358,[0]
1033,10552,0.010552,[1]
1034,10421,0.010421,[0]
1035,10235,0.010235,[1]
1036,10444,0.010444,[0]
1037,10438,0.010438,[1]
1038,10387,0.010387,[0]
1039,9978,0.009978,[1]
1040,9890,0.00989,[0]
1041,9671,0.009671,[1]
1042,9989,0.009989,[0]
1043,9988,0.009988,[1]
1044,10427,0.010427,[0]
1045,10338,0.010338,[1]
1046,9943,0.009943,[0]
1047,9718,0.009718,[1]
1048,9683,0.009683,[0]
1049,9504,0.009504,[1]
1050,9369,0.009369,[0]
1051,9411,0.009411,[1]
1052,9491,0.009491,[0]
1053,9179,0.009179,[1]
1054,8954,0.008954,[0]
1055,8772,0.008772,[1]
1056,8734,0.008734,[0]
1057,8580,0.00858,[1]
1058,8593,0.008593,[0]
1059,8737,0.008737,[1]
1060,8598,0.008598,[0]
1061,8541,0.008541,[1]
1062,8646,0.008646,[0]
1063,8618,0.008618,[1]
1064,8868,0.008868,[0]
1065,8755,0.008755,[1]
1066,8807,0.008807,[0]
1067,9031,0.009031,[1]
1068,9033,0.009033,[0]
1069,9068,0.009068,[1]
1070,9032,0.009032,[0]
1071,9398,0.009398,[1]
1072,9143,0.009143,[0]
1073,9208,0.009208,[1]
1074,9226,0.009226,[0]
1075,9170,0.00917,[1]
1076,8876,0.008876,[0]
1077,9217,0.009217,[1]
1078,9492,0.009492,[0]
1079,9253,0.009253,[1]
1080,9552,0.009552,[0]
1081,9573,0.009573,[1]
1082,9909,0.009909,[0]
1083,9758,0.009758,[1]
1084,9949,0.009949,[0]
1085,9973,0.009973,[1]
1086,9502,0.009502,[0]
1087,9353,0.009353,[1]
1088,9778,0.009778,[0]
1089,10742,0.010742,[1]
1090,10465,0.010465,[0]
1091,10390,0.01039,[1]
1092,10581,0.010581,[0]
1093,10249,0.010249,[1]
1094,9693,0.009693,[0]
1095,9628,0.009628,[1]
1096,9584,0.009584,[0]
1097,9472,0.009472,[1]
1098,9671,0.009671,[0]
1099,10047,0.010047,[1]
1100,10171,0.010171,[0]
1101,10184,0.010184,[1]
1102,10559,0.010559,[0]
1103,10817,0.010817,[1]
1104,10615,0.010615,[0]
1105,10760,0.01076,[1]
1106,10719,0.010719,[0]
1107,10908,0.010908,[1]
1108,10432,0.010432,[0]
1109,10423,0.010423,[1]
1110,10376,0.010376,[0]
1111,10357,0.010357,[1]
1112,10533,0.010533,[0]
1113,10869,0.010869,[1]
1114,11442,0.011442,[0]
1115,11182,0.011182,[1]
1116,10951,0.010951,[0]
1117,10965,0.010965,[1]
1118,10970,0.01097,[0]
1119,11066,0.011066,[1]
1120,11059,0.011059,[0]
1121,11134,0.011134,[1]
1122,10870,0.01087,[0]
1123,10771,0.010771,[1]
1124,10504,0.010504,[0]
1125,10266,0.010266,[1]
1126,9841,0.009841,[0]
1127,10066,0.010066,[1]
1128,10232,0.010232,[0]
1129,10215,0.010215,[1]
1130,10259,0.010259,[0]
1131,10248,0.010248,[1]
1132,10232,0.010232,[0]
1133,10018,0.010018,[1]
1134,10178,0.010178,[0]
1135,9972,0.009972,[1]
1136,9635,0.009635,[0]
1137,9732,0.009732,[1]
1138,9856,0.009856,[0]
1139,9903,0.009903,[1]
1140,9960,0.00996,[0]
1141,9879,0.009879,[1]
1142,9817,0.009817,[0]
1143,9771,0.009771,[1]
1144,9590,0.00959,[0]
1145,9372,0.009372,[1]
1146,9211,0.009211,[0]
1147,8956,0.008956,[1]
1148,8744,0.008744,[0]
1149,8572,0.008572,[1]
1150,8528,0.008528,[0]
1151,8674,0.008674,[1]
1152,8612,0.008612,[0]
1153,8810,0.00881,[1]
1154,8709,0.008709,[0]
1155,8825,0.008825,[1]
1156,8703,0.008703,[0]
1157,8961,0.008961,[1]
1158,8806,0.008806,[0]
1159,8808,0.008808,[1]
1160,8779,0.008779,[0]
1161,8577,0.008577,[1]
1162,8438,0.008438,[0]
1163,8502,0.008502,[1]
1164,8670,0.00867,[0]
1165,8554,0.008554,[1]
1166,8681,0.008681,[0]
1167,9177,0.009177,[1]
1168,9193,0.009193,[0]
1169,8937,0.008937,[1]
1170,8988,0.008988,[0]
1171,8956,0.008956,[1]
1172,9122,0.009122,[0]
1173,9079,0.009079,[1]
1174,9224,0.009224,[0]
1175,9379,0.009379,[1]
1176,9687,0.009687,[0]
1177,9794,0.009794,[1]
1178,9910,0.00991,[0]
1179,9811,0.009811,[1]
1180,9504,0.009504,[0]
1181,9429,0.009429,[1]
1182,9632,0.009632,[0]
1183,9766,0.009766,[1]
1184,9807,0.009807,[0]
1185,9934,0.009934,[1]
1186,9968,0.009968,[0]
1187,9985,0.009985,[1]
1188,9992,0.009992,[0]
1189,10343,0.010343,[1]
1190,10267,0.010267,[0]
1191,10120,0.01012,[1]
1192,10195,0.010195,[0]
1193,10213,0.010213,[1]
1194,10097,0.010097,[0]
1195,10050,0.01005,[1]
1196,10241,0.010241,[0]
1197,10190,0.01019,[1]
1198,10129,0.010129,[0]
1199,10325,0.010325,[1]
1200,10279,0.010279,[0]
1201,10328,0.010328,[1]
1202,10045,0.010045,[0]
1203,10289,0.010289,[1]
1204,10459,0.010459,[0]
1205,10179,0.010179,[1]
1206,10291,0.010291,[0]
1207,10538,0.010538,[1]
1208,10907,0.010907,[0]
1209,10910,0.01091,[1]
1210,11116,0.011116,[0]
1211,11244,0.011244,[1]
1212,11182,0.011182,[0]
1213,10767,0.010767,[1]
1214,10733,0.010733,[0]
1215,10525,0.010525,[1]
1216,10746,0.010746,[0]
1217,11858,0.011858,[1]
1218,12196,0.012196,[0]
1219,12309,0.012309,[1]
1220,11974,0.011974,[0]
1221,11755,0.011755,[1]
1222,11147,0.011147,[0]
1223,10391,0.010391,[1]
1224,9941,0.009941,[0]
1225,9563,0.009563,[1]
1226,9118,0.009118,[0]
1227,8934,0.008934,[1]
1228,8816,0.008816,[0]
1229,9161,0.009161,[1]
1230,9337,0.009337,[0]
1231,9512,0.009512,[1]
1232,9520,0.00952,[0]
1233,10223,0.010223,[1]
1234,10182,0.010182,[0]
1235,9990,0.00999,[1]
1236,9834,0.009834,[0]
1237,9861,0.009861,[1]
1238,9821,0.009821,[0]
1239,9748,0.009748,[1]
1240,9677,0.009677,[0]
1241,9443,0.009443,[1]
1242,9357,0.009357,[0]
1243,9088,0.009088,[1]
1244,8809,0.008809,[0]
1245,8901,0.008901,[1]
1246,8846,0.008846,[0]
1247,8751,0.008751,[1]
1248,8905,0.008905,[0]
1249,8807,0.008807,[1]
1250,8688,0.008688,[0]
1251,8657,0.008657,[1]
1252,8532,0.008532,[0]
1253,8680,0.00868,[1]
1254,8478,0.008478,[0]
1255,8565,0.008565,[1]
1256,8412,0.008412,[0]
1257,8336,0.008336,[1]
1258,8418,0.008418,[0]
1259,8342,0.008342,[1]
1260,8204,0.008204,[0]
1261,8004,0.008004,[1]
1262,8067,0.008067,[0]
1263,8228,0.008228,[1]
1264,8139,0.008139,[0]
1265,8015,0.008015,[1]
1266,8307,0.008307,[0]
1267,8444,0.008444,[1]
1268,8701,0.008701,[0]
1269,8819,0.008819,[1]
1270,9084,0.009084,[0]
1271,9136,0.009136,[1]
1272,8954,0.008954,[0]
1273,8877,0.008877,[1]
1274,8920,0.00892,[0]
1275,8847,0.008847,[1]
1276,8601,0.008601,[0]
1277,8882,0.008882,[1]
1278,9018,0.009018,[0]
1279,9024,0.009024,[1]
1280,9031,0.009031,[0]
1281,9187,0.009187,[1]
1282,9253,0.009253,[0]
1283,9495,0.009495,[1]
1284,9557,0.009557,[0]
1285,9810,0.00981,[1]
1286,10248,0.010248,[0]
1287,10393,0.010393,[1]
1288,10273,0.010273,[0]
1289,10065,0.010065,[1]
1290,9887,0.009887,[0]
1291,9766,0.009766,[1]
1292,9884,0.009884,[0]
1293,9836,0.009836,[1]
1294,10075,0.010075,[0]
1295,10036,0.010036,[1]
1296,10074,0.010074,[0]
1297,10251,0.010251,[1]
1298,10383,0.010383,[0]
1299,10810,0.01081,[1]
1300,11015,0.011015,[0]
1301,10940,0.01094,[1]
1302,10795,0.010795,[0]
1303,10715,0.010715,[1]
1304,10759,0.010759,[0]
1305,10800,0.0108,[1]
1306,10606,0.010606,[0]
1307,10447,0.010447,[1]
1308,10586,0.010586,[0]
1309,10498,0.010498,[1]
1310,10339,0.010339,[0]
1311,10371,0.010371,[1]
1312,10492,0.010492,[0]
1313,10612,0.010612,[1]
1314,10468,0.010468,[0]
1315,10828,0.010828,[1]
1316,10895,0.010895,[0]
1317,10740,0.01074,[1]
1318,10821,0.010821,[0]
1319,10711,0.010711,[1]
1320,10370,0.01037,[0]
1321,10054,0.010054,[1]
1322,10050,0.01005,[0]
1323,10101,0.010101,[1]
1324,10063,0.010063,[0]
1325,9863,0.009863,[1]
1326,9951,0.009951,[0]
1327,10011,0.010011,[1]
1328,9926,0.009926,[0]
1329,10097,0.010097,[1]
1330,10167,0.010167,[0]
1331,10303,0.010303,[1]
1332,10268,0.010268,[0]
1333,10403,0.010403,[1]
1334,10446,0.010446,[0]
1335,10051,0.010051,[1]
1336,9644,0.009644,[0]
1337,9717,0.009717,[1]
1338,9781,0.009781,[0]
1339,9557,0.009557,[1]
1340,9653,0.009653,[0]
1341,9536,0.009536,[1]
1342,9478,0.009478,[0]
1343,9174,0.009174,[1]
1344,9333,0.009333,[0]
1345,9428,0.009428,[1]
1346,9369,0.009369,[0]
1347,9732,0.009732,[1]
1348,10177,0.010177,[0]
1349,10548,0.010548,[1]
1350,9974,0.009974,[0]
1351,9512,0.009512,[1]
1352,9419,0.009419,[0]
1353,9142,0.009142,[1]
1354,8851,0.008851,[0]
1355,8501,0.008501,[1]
1356,8165,0.008165,[0]
1357,7994,0.007994,[1]
1358,8174,0.008174,[0]
1359,8437,0.008437,[1]
1360,8418,0.008418,[0]
1361,8792,0.008792,[1]
1362,9092,0.009092,[0]
1363,9614,0.009614,[1]
1364,9482,0.009482,[0]
1365,9659,0.009659,[1]
1366,10010,0.01001,[0]
1367,9826,0.009826,[1]
1368,9695,0.009695,[0]
1369,9462,0.009462,[1]
1370,9596,0.009596,[0]
1371,9215,0.009215,[1]
1372,9187,0.009187,[0]
1373,9288,0.009288,[1]
1374,9214,0.009214,[0]
1375,9503,0.009503,[1]
1376,9536,0.009536,[0]
1377,9849,0.009849,[1]
1378,9903,0.009903,[0]
1379,10098,0.010098,[1]
1380,10138,0.010138,[0]
1381,10073,0.010073,[1]
1382,10124,0.010124,[0]
1383,10167,0.010167,[1]
1384,10202,0.010202,[0]
1385,9875,0.009875,[1]
1386,9951,0.009951,[0]
1387,10070,0.01007,[1]
1388,9974,0.009974,[0]
1389,9916,0.009916,[1]
1390,10182,0.010182,[0]
1391,10464,0.010464,[1]
1392,10334,0.010334,[0]
1393,10648,0.010648,[1]
1394,10603,0.010603,[0]
1395,10435,0.010435,[1]
1396,10168,0.010168,[0]
1397,10327,0.010327,[1]
1398,10274,0.010274,[0]
1399,10314,0.010314,[1]
1400,10291,0.010291,[0]
1401,10174,0.010174,[1]
1402,10110,0.01011,[0]
1403,10206,0.010206,[1]
1404,10480,0.01048,[0]
1405,10692,0.010692,[1]
1406,10844,0.010844,[0]
1407,10804,0.010804,[1]
1408,11017,0.011017,[0]
1409,10773,0.010773,[1]
1410,10869,0.010869,[0]
1411,10645,0.010645,[1]
1412,10894,0.010894,[0]
1413,10888,0.010888,[1]
1414,10982,0.010982,[0]
1415,10796,0.010796,[1]
1416,10548,0.010548,[0]
1417,10183,0.010183,[1]
1418,10056,0.010056,[0]
1419,10177,0.010177,[1]
1420,9742,0.009742,[0]
1421,9542,0.009542,[1]
1422,9799,0.009799,[0]
1423,9884,0.009884,[1]
1424,9852,0.009852,[0]
1425,9897,0.009897,[1]
1426,9726,0.009726,[0]
1427,9612,0.009612,[1]
1428,9287,0.009287,[0]
1429,9556,0.009556,[1]
1430,9425,0.009425,[0]
1431,9555,0.009555,[1]
1432,9514,0.009514,[0]
1433,9567,0.009567,[1]
1434,9465,0.009465,[0]
1435,9445,0.009445,[1]
1436,9199,0.009199,[0]
1437,9284,0.009284,[1]
1438,9209,0.009209,[0]
1439,9087,0.009087,[1]
1440,9144,0.009144,[0]
1441,9155,0.009155,[1]
1442,8969,0.008969,[0]
1443,8946,0.008946,[1]
1444,8815,0.008815,[0]
1445,8611,0.008611,[1]
1446,8481,0.008481,[0]
1447,8439,0.008439,[1]
1448,8329,0.008329,[0]
1449,8147,0.008147,[1]
1450,8033,0.008033,[0]
1451,8125,0.008125,[1]
1452,8116,0.008116,[0]
1453,8052,0.008052,[1]
1454,8136,0.008136,[0]
1455,8256,0.008256,[1]
1456,8286,0.008286,[0]
1457,8126,0.008126,[1]
1458,8393,0.008393,[0]
1459,8468,0.008468,[1]
1460,8292,0.008292,[0]
1461,8695,0.008695,[1]
1462,8676,0.008676,[0]
1463,8761,0.008761,[1]
1464,8533,0.008533,[0]
1465,8596,0.008596,[1]
1466,8685,0.008685,[0]
1467,8629,0.008629,[1]
1468,8742,0.008742,[0]
1469,9090,0.00909,[1]
1470,9055,0.009055,[0]
1471,9146,0.009146,[1]
1472,9213,0.009213,[0]
1473,9305,0.009305,[1]
1474,9187,0.009187,[0]
1475,9308,0.009308,[1]
1476,9834,0.009834,[0]
1477,9902,0.009902,[1]
1478,9998,0.009998,[0]
1479,10017,0.010017,[1]
1480,9725,0.009725,[0]
1481,9340,0.00934,[1]
1482,9332,0.009332,[0]
1483,9092,0.009092,[1]
1484,9387,0.009387,[0]
1485,9352,0.009352,[1]
1486,9206,0.009206,[0]
1487,9833,0.009833,[1]
1488,9913,0.009913,[0]
1489,10070,0.01007,[1]
1490,9942,0.009942,[0]
1491,10253,0.010253,[1]
1492,10311,0.010311,[0]
1493,10240,0.01024,[1]
1494,10291,0.010291,[0]
1495,10449,0.010449,[1]
1496,10541,0.010541,[0]
1497,10433,0.010433,[1]
1498,10607,0.010607,[0]
1499,10638,0.010638,[1]
1500,10858,0.010858,[0]
1501,10474,0.010474,[1]
1502,10519,0.010519,[0]
1503,10734,0.010734,[1]
1504,10654,0.010654,[0]
1505,10487,0.010487,[1]
1506,10658,0.010658,[0]
1507,10684,0.010684,[1]
1508,10647,0.010647,[0]
1509,10773,0.010773,[1]
1510,10935,0.010935,[0]
1511,10840,0.01084,[1]
1512,10907,0.010907,[0]
1513,11188,0.011188,[1]
1514,11124,0.011124,[0]
1515,10913,0.010913,[1]
1516,10774,0.010774,[0]
1517,10995,0.010995,[1]
1518,11020,0.01102,[0]
1519,10752,0.010752,[1]
1520,10788,0.010788,[0]
1521,10666,0.010666,[1]
1522,10686,0.010686,[0]
1523,10764,0.010764,[1]
1524,10673,0.010673,[0]
1525,10430,0.01043,[1]
1526,10637,0.010637,[0]
1527,10589,0.010589,[1]
1528,10605,0.010605,[0]
1529,10395,0.010395,[1]
1530,10335,0.010335,[0]
1531,10417,0.010417,[1]
1532,10721,0.010721,[0]
1533,10481,0.010481,[1]
1534,10356,0.010356,[0]
1535,10303,0.010303,[1]
1536,9984,0.009984,[0]
1537,10140,0.01014,[1]
1538,9886,0.009886,[0]
1539,9783,0.009783,[1]
1540,9639,0.009639,[0]
1541,9415,0.009415,[1]
1542,9434,0.009434,[0]
1543,9109,0.009109,[1]
1544,9001,0.009001,[0]
1545,8786,0.008786,[1]
1546,8887,0.008887,[0]
1547,9114,0.009114,[1]
1548,8984,0.008984,[0]
1549,8827,0.008827,[1]
1550,9144,0.009144,[0]
1551,9052,0.009052,[1]
1552,9068,0.009068,[0]
1553,9101,0.009101,[1]
1554,9177,0.009177,[0]
1555,9030,0.00903,[1]
1556,9092,0.009092,[0]
1557,9039,0.009039,[1]
1558,9104,0.009104,[0]
1559,9188,0.009188,[1]
1560,9125,0.009125,[0]
1561,9234,0.009234,[1]
1562,9352,0.009352,[0]
1563,9551,0.009551,[1]
1564,9506,0.009506,[0]
1565,9720,0.00972,[1]
1566,9677,0.009677,[0]
1567,9711,0.009711,[1]
1568,9827,0.009827,[0]
1569,9839,0.009839,[1]
1570,10122,0.010122,[0]
1571,9727,0.009727,[1]
1572,9894,0.009894,[0]
1573,9955,0.009955,[1]
1574,9794,0.009794,[0]
1575,9918,0.009918,[1]
1576,9892,0.009892,[0]
1577,10260,0.01026,[1]
1578,10379,0.010379,[0]
1579,10568,0.010568,[1]
1580,10531,0.010531,[0]
1581,10359,0.010359,[1]
1582,10467,0.010467,[0]
1583,10526,0.010526,[1]
1584,10779,0.010779,[0]
1585,10604,0.010604,[1]
1586,10425,0.010425,[0]
1587,10496,0.010496,[1]
1588,10413,0.010413,[0]
1589,10166,0.010166,[1]
1590,10348,0.010348,[0]
1591,10507,0.010507,[1]
1592,10354,0.010354,[0]
1593,10715,0.010715,[1]
1594,10978,0.010978,[0]
1595,11168,0.011168,[1]
1596,10819,0.010819,[0]
1597,11296,0.011296,[1]
1598,11323,0.011323,[0]
1599,11106,0.011106,[1]
1600,10864,0.010864,[0]
1601,11420,0.01142,[1]
1602,12256,0.012256,[0]
1603,11895,0.011895,[1]
1604,11992,0.011992,[0]
1605,11869,0.011869,[1]
1606,11378,0.011378,[0]
1607,11045,0.011045,[1]
1608,11206,0.011206,[0]
1609,10945,0.010945,[1]
1610,10448,0.010448,[0]
1611,10187,0.010187,[1]
1612,10159,0.010159,[0]
1613,9941,0.009941,[1]
1614,9983,0.009983,[0]
1615,9987,0.009987,[1]
1616,10132,0.010132,[0]
1617,10154,0.010154,[1]
1618,10163,0.010163,[0]
1619,10019,0.010019,[1]
1620,9812,0.009812,[0]
1621,9595,0.009595,[1]
1622,9759,0.009759,[0]
1623,9789,0.009789,[1]
1624,9472,0.009472,[0]
1625,9314,0.009314,[1]
1626,9213,0.009213,[0]
1627,9330,0.00933,[1]
1628,9172,0.009172,[0]
1629,9157,0.009157,[1]
1630,9051,0.009051,[0]
1631,8900,0.0089,[1]
1632,8958,0.008958,[0]
1633,8881,0.008881,[1]
1634,8866,0.008866,[0]
1635,8722,0.008722,[1]
1636,8661,0.008661,[0]
1637,8902,0.008902,[1]
1638,8808,0.008808,[0]
1639,8986,0.008986,[1]
1640,9058,0.009058,[0]
1641,8807,0.008807,[1]
1642,8641,0.008641,[0]
1643,8534,0.008534,[1]
1644,8609,0.008609,[0]
1645,8459,0.008459,[1]
1646,8385,0.008385,[0]
1647,8457,0.008457,[1]
1648,8400,0.0084,[0]
1649,8352,0.008352,[1]
1650,8490,0.00849,[0]
1651,8355,0.008355,[1]
1652,8338,0.008338,[0]
1653,8591,0.008591,[1]
1654,8457,0.008457,[0]
1655,8402,0.008402,[1]
1656,8345,0.008345,[0]
1657,8377,0.008377,[1]
1658,8321,0.008321,[0]
1659,8410,0.00841,[1]
1660,8400,0.0084,[0]
1661,8353,0.008353,[1]
1662,8380,0.00838,[0]
1663,8528,0.008528,[1]
1664,8723,0.008723,[0]
1665,8711,0.008711,[1]
1666,8911,0.008911,[0]
1667,9336,0.009336,[1]
1668,9752,0.009752,[0]
1669,9777,0.009777,[1]
1670,10012,0.010012,[0]
1671,9775,0.009775,[1]
1672,9691,0.009691,[0]
1673,9588,0.009588,[1]
1674,9717,0.009717,[0]
1675,9805,0.009805,[1]
1676,9473,0.009473,[0]
1677,9716,0.009716,[1]
1678,9977,0.009977,[0]
1679,10025,0.010025,[1]
1680,9918,0.009918,[0]
1681,10071,0.010071,[1]
1682,10457,0.010457,[0]
1683,10757,0.010757,[1]
1684,10763,0.010763,[0]
1685,10875,0.010875,[1]
1686,10788,0.010788,[0]
1687,10828,0.010828,[1]
1688,10506,0.010506,[0]
1689,10549,0.010549,[1]
1690,10472,0.010472,[0]
1691,10362,0.010362,[1]
1692,10635,0.010635,[0]
1693,10747,0.010747,[1]
1694,10845,0.010845,[0]
1695,10755,0.010755,[1]
1696,11017,0.011017,[0]
1697,11133,0.011133,[1]
1698,11268,0.011268,[0]
1699,11650,0.01165,[1]
1700,11512,0.011512,[0]
1701,11290,0.01129,[1]
1702,11242,0.011242,[0]
1703,11062,0.011062,[1]
1704,10919,0.010919,[0]
1705,10959,0.010959,[1]
1706,11125,0.011125,[0]
1707,11138,0.011138,[1]
1708,11139,0.011139,[0]
1709,11051,0.011051,[1]
1710,11079,0.011079,[0]
1711,11160,0.01116,[1]
1712,10796,0.010796,[0]
1713,10978,0.010978,[1]
1714,10968,0.010968,[0]
1715,10734,0.010734,[1]
1716,10470,0.01047,[0]
1717,10446,0.010446,[1]
1718,10258,0.010258,[0]
1719,9928,0.009928,[1]
1720,9924,0.009924,[0]
1721,9922,0.009922,[1]
1722,9907,0.009907,[0]
1723,9760,0.00976,[1]
1724,9991,0.009991,[0]
1725,9901,0.009901,[1]
1726,9980,0.00998,[0]
1727,10236,0.010236,[1]
1728,11322,0.011322,[0]
1729,12198,0.012198,[1]
1730,12153,0.012153,[0]
1731,11905,0.011905,[1]
1732,11094,0.011094,[0]
1733,10377,0.010377,[1]
1734,9683,0.009683,[0]
1735,9249,0.009249,[1]
1736,8958,0.008958,[0]
1737,8682,0.008682,[1]
1738,8469,0.008469,[0]
1739,8273,0.008273,[1]
1740,8151,0.008151,[0]
1741,8061,0.008061,[1]
1742,8155,0.008155,[0]
1743,8442,0.008442,[1]
