[APPLICATION_METADATA_BEGIN],,,
CaptureSoftwareApp,RXCaptureApp,,
CaptureSoftwareVersion,21.9.5.0,,
CaptureAppSport,RX_ALLSPORTS,,
[APPLICATION_METADATA_END],,,
[DEVICE_METADATA_BEGIN],,,
[[METADATA_BEGIN],,,
Owner,<Paddle Aust>,,
PurchaseDate,<20230112-1>,,
WEB,AMRSport.com,,
DeviceName,Hornet-2011,,
BuildDate,<20110101>,,
FirmwareVersion,190902,,
WheelCircumferenceMeters,0.1,,
EncoderPulsesPerRev,10,,
TimeStampEvent_EveryNEncoderPulses,2,,
ClockHz,1000000,,
CalibrationScale,0.998,,
[METADATA_END],,,
[DEVICE_METADATA_END],,,
[TRIAL_META_DATA_BEGIN],,,
Athlete,Long,Merle,CSLX Test
TrialDistance,100,,
AutoStopDistance,100,,
TrialFilename,20251029_083931_Long_Merle_SelfSR,,
ZeroOffsetIdx,1,,
[TRIAL_META_DATA_END],,,
[TRIAL_DATA_BEGIN],,,
TimeStampEvent,Ticks,Seconds,
0,95375,0.095375,[0]
1,56341,0.056341,[1]
2,42380,0.04238,[0]
3,37332,0.037332,[1]
4,30232,0.030232,[0]
5,28054,0.028054,[1]
6,23121,0.023121,[0]
7,22090,0.02209,[1]
8,21361,0.021361,[0]
9,21949,0.021949,[1]
10,21384,0.021384,[0]
11,24068,0.024068,[1]
12,27803,0.027803,[0]
13,29609,0.029609,[1]
14,35367,0.035367,[0]
15,42693,0.042693,[1]
16,44031,0.044031,[0]
17,33101,0.033101,[1]
18,27682,0.027682,[0]
19,24087,0.024087,[1]
20,22931,0.022931,[0]
21,20337,0.020337,[1]
22,19094,0.019094,[0]
23,18904,0.018904,[1]
24,19130,0.01913,[0]
25,17531,0.017531,[1]
26,17531,0.017531,[0]
27,18288,0.018288,[1]
28,18104,0.018104,[0]
29,17340,0.01734,[1]
30,16923,0.016923,[0]
31,17162,0.017162,[1]
32,17001,0.017001,[0]
33,16018,0.016018,[1]
34,15611,0.015611,[0]
35,14960,0.01496,[1]
36,13907,0.013907,[0]
37,13838,0.013838,[1]
38,13595,0.013595,[0]
39,13617,0.013617,[1]
40,13523,0.013523,[0]
41,13637,0.013637,[1]
42,13785,0.013785,[0]
43,14971,0.014971,[1]
44,14676,0.014676,[0]
45,14607,0.014607,[1]
46,15407,0.015407,[0]
47,16356,0.016356,[1]
48,16791,0.016791,[0]
49,18492,0.018492,[1]
50,18160,0.01816,[0]
51,18097,0.018097,[1]
52,18807,0.018807,[0]
53,18198,0.018198,[1]
54,18174,0.018174,[0]
55,16474,0.016474,[1]
56,15204,0.015204,[0]
57,14544,0.014544,[1]
58,14084,0.014084,[0]
59,13962,0.013962,[1]
60,13157,0.013157,[0]
61,12232,0.012232,[1]
62,11662,0.011662,[0]
63,11583,0.011583,[1]
64,11778,0.011778,[0]
65,11984,0.011984,[1]
66,11333,0.011333,[0]
67,11325,0.011325,[1]
68,11636,0.011636,[0]
69,11716,0.011716,[1]
70,11052,0.011052,[0]
71,10864,0.010864,[1]
72,11183,0.011183,[0]
73,11092,0.011092,[1]
74,11411,0.011411,[0]
75,11970,0.01197,[1]
76,11623,0.011623,[0]
77,11236,0.011236,[1]
78,10844,0.010844,[0]
79,11538,0.011538,[1]
80,11769,0.011769,[0]
81,11073,0.011073,[1]
82,10575,0.010575,[0]
83,10960,0.01096,[1]
84,11832,0.011832,[0]
85,11793,0.011793,[1]
86,11717,0.011717,[0]
87,12177,0.012177,[1]
88,12341,0.012341,[0]
89,12420,0.01242,[1]
90,12673,0.012673,[0]
91,12866,0.012866,[1]
92,13066,0.013066,[0]
93,13950,0.01395,[1]
94,14031,0.014031,[0]
95,13692,0.013692,[1]
96,13267,0.013267,[0]
97,12829,0.012829,[1]
98,12385,0.012385,[0]
99,11986,0.011986,[1]
100,11394,0.011394,[0]
101,11317,0.011317,[1]
102,10974,0.010974,[0]
103,10661,0.010661,[1]
104,9958,0.009958,[0]
105,9451,0.009451,[1]
