[APPLICATION_METADATA_BEGIN],,,
CaptureSoftwareApp,RXCaptureApp,,
CaptureSoftwareVersion,21.9.5.0,,
CaptureAppSport,RX_ALLSPORTS,,
[APPLICATION_METADATA_END],,,
[DEVICE_METADATA_BEGIN],,,
[[METADATA_BEGIN],,,
Owner,<Paddle Aust>,,
PurchaseDate,<20230112-1>,,
WEB,AMRSport.com,,
DeviceName,Hornet-2011,,
BuildDate,<20110101>,,
FirmwareVersion,190902,,
WheelCircumferenceMeters,0.1,,
EncoderPulsesPerRev,10,,
TimeStampEvent_EveryNEncoderPulses,2,,
ClockHz,1000000,,
CalibrationScale,0.998,,
[METADATA_END],,,
[DEVICE_METADATA_END],,,
[TRIAL_META_DATA_BEGIN],,,
Athlete,Long,Merle,CSLX Test
TrialDistance,100,,
AutoStopDistance,100,,
TrialFilename,20251030_092217_Long_Merle_60SR-R5.1,,
ZeroOffsetIdx,1,,
[TRIAL_META_DATA_END],,,
[TRIAL_DATA_BEGIN],,,
TimeStampEvent,Ticks,Seconds,
0,46635,0.046635,[0]
1,38460,0.03846,[1]
2,34693,0.034693,[0]
3,32195,0.032195,[1]
4,30818,0.030818,[0]
5,31205,0.031205,[1]
6,31673,0.031673,[0]
7,32066,0.032066,[1]
8,32284,0.032284,[0]
9,33531,0.033531,[1]
10,36581,0.036581,[0]
11,37207,0.037207,[1]
12,37082,0.037082,[0]
13,38068,0.038068,[1]
14,38471,0.038471,[0]
15,37511,0.037511,[1]
16,34343,0.034343,[0]
17,31990,0.03199,[1]
18,32085,0.032085,[0]
19,29801,0.029801,[1]
20,27881,0.027881,[0]
21,26767,0.026767,[1]
22,27243,0.027243,[0]
23,25334,0.025334,[1]
24,23485,0.023485,[0]
25,22790,0.02279,[1]
26,22322,0.022322,[0]
27,21418,0.021418,[1]
28,19609,0.019609,[0]
29,19571,0.019571,[1]
30,19647,0.019647,[0]
31,18075,0.018075,[1]
32,17231,0.017231,[0]
33,17178,0.017178,[1]
34,17478,0.017478,[0]
35,17442,0.017442,[1]
36,17752,0.017752,[0]
37,17496,0.017496,[1]
38,17439,0.017439,[0]
39,16734,0.016734,[1]
40,17277,0.017277,[0]
41,16939,0.016939,[1]
42,16794,0.016794,[0]
43,16460,0.01646,[1]
44,16511,0.016511,[0]
45,15984,0.015984,[1]
46,15893,0.015893,[0]
47,15929,0.015929,[1]
48,16220,0.01622,[0]
49,16285,0.016285,[1]
50,16466,0.016466,[0]
51,17421,0.017421,[1]
52,17002,0.017002,[0]
53,16413,0.016413,[1]
54,17116,0.017116,[0]
55,17636,0.017636,[1]
56,17255,0.017255,[0]
57,16974,0.016974,[1]
58,18065,0.018065,[0]
59,18621,0.018621,[1]
60,17873,0.017873,[0]
61,17628,0.017628,[1]
62,18759,0.018759,[0]
63,18167,0.018167,[1]
64,17169,0.017169,[0]
65,18401,0.018401,[1]
66,19507,0.019507,[0]
67,18602,0.018602,[1]
68,18014,0.018014,[0]
69,18897,0.018897,[1]
70,19306,0.019306,[0]
71,19316,0.019316,[1]
72,18763,0.018763,[0]
73,19220,0.01922,[1]
74,18222,0.018222,[0]
75,16772,0.016772,[1]
76,16963,0.016963,[0]
77,17070,0.01707,[1]
78,15814,0.015814,[0]
79,15378,0.015378,[1]
80,15922,0.015922,[0]
81,15694,0.015694,[1]
82,15069,0.015069,[0]
83,14512,0.014512,[1]
84,15742,0.015742,[0]
85,15565,0.015565,[1]
86,15031,0.015031,[0]
87,14506,0.014506,[1]
88,14223,0.014223,[0]
89,13976,0.013976,[1]
90,13740,0.01374,[0]
91,13904,0.013904,[1]
92,14489,0.014489,[0]
93,14134,0.014134,[1]
94,13419,0.013419,[0]
95,12974,0.012974,[1]
96,12595,0.012595,[0]
97,12480,0.01248,[1]
98,11999,0.011999,[0]
99,12195,0.012195,[1]
100,12222,0.012222,[0]
101,12382,0.012382,[1]
102,11901,0.011901,[0]
103,11687,0.011687,[1]
104,11559,0.011559,[0]
105,11733,0.011733,[1]
106,11869,0.011869,[0]
107,12096,0.012096,[1]
108,11994,0.011994,[0]
109,11526,0.011526,[1]
110,11335,0.011335,[0]
111,11456,0.011456,[1]
112,11497,0.011497,[0]
113,11385,0.011385,[1]
114,11781,0.011781,[0]
115,12118,0.012118,[1]
116,12087,0.012087,[0]
117,12105,0.012105,[1]
118,12149,0.012149,[0]
119,11642,0.011642,[1]
120,11619,0.011619,[0]
121,11980,0.01198,[1]
122,12782,0.012782,[0]
123,12676,0.012676,[1]
124,12294,0.012294,[0]
125,12417,0.012417,[1]
126,12761,0.012761,[0]
127,12763,0.012763,[1]
128,12661,0.012661,[0]
129,12869,0.012869,[1]
130,13397,0.013397,[0]
131,13485,0.013485,[1]
132,13411,0.013411,[0]
133,13231,0.013231,[1]
134,13220,0.01322,[0]
135,13002,0.013002,[1]
136,12848,0.012848,[0]
137,12887,0.012887,[1]
138,13389,0.013389,[0]
139,13778,0.013778,[1]
140,13578,0.013578,[0]
141,13883,0.013883,[1]
142,13680,0.01368,[0]
143,13320,0.01332,[1]
144,13201,0.013201,[0]
145,13410,0.01341,[1]
146,13847,0.013847,[0]
147,13873,0.013873,[1]
148,13506,0.013506,[0]
149,13204,0.013204,[1]
150,12991,0.012991,[0]
151,13051,0.013051,[1]
152,13272,0.013272,[0]
153,13306,0.013306,[1]
154,13283,0.013283,[0]
155,13143,0.013143,[1]
156,12899,0.012899,[0]
157,12176,0.012176,[1]
158,11920,0.01192,[0]
159,12060,0.01206,[1]
160,12148,0.012148,[0]
161,12062,0.012062,[1]
