[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_085638_Davidson_Codie_pirhanaSelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
762,8451,0.008451,[0]
763,8300,0.0083,[1]
764,7999,0.007999,[0]
765,8023,0.008023,[1]
766,8253,0.008253,[0]
767,8409,0.008409,[1]
768,8493,0.008493,[0]
769,8838,0.008838,[1]
770,9139,0.009139,[0]
771,9175,0.009175,[1]
772,9222,0.009222,[0]
773,9342,0.009342,[1]
774,9515,0.009515,[0]
775,9195,0.009195,[1]
776,9319,0.009319,[0]
777,9459,0.009459,[1]
778,9442,0.009442,[0]
779,9271,0.009271,[1]
780,9679,0.009679,[0]
781,9945,0.009945,[1]
782,9998,0.009998,[0]
783,10335,0.010335,[1]
784,10544,0.010544,[0]
785,11065,0.011065,[1]
786,10863,0.010863,[0]
787,11121,0.011121,[1]
788,11068,0.011068,[0]
789,10929,0.010929,[1]
790,10845,0.010845,[0]
791,10851,0.010851,[1]
792,11268,0.011268,[0]
793,11110,0.01111,[1]
794,11237,0.011237,[0]
795,11429,0.011429,[1]
796,11804,0.011804,[0]
797,11565,0.011565,[1]
798,11470,0.01147,[0]
799,11772,0.011772,[1]
800,11809,0.011809,[0]
801,11586,0.011586,[1]
802,11482,0.011482,[0]
803,11115,0.011115,[1]
804,10815,0.010815,[0]
805,10472,0.010472,[1]
806,10369,0.010369,[0]
807,10140,0.01014,[1]
808,9763,0.009763,[0]
809,9752,0.009752,[1]
810,9692,0.009692,[0]
811,9387,0.009387,[1]
812,9214,0.009214,[0]
813,9315,0.009315,[1]
814,9100,0.0091,[0]
815,8900,0.0089,[1]
816,8996,0.008996,[0]
817,9070,0.00907,[1]
818,8946,0.008946,[0]
819,8818,0.008818,[1]
820,8802,0.008802,[0]
821,8871,0.008871,[1]
822,9001,0.009001,[0]
823,9090,0.00909,[1]
824,9106,0.009106,[0]
825,9044,0.009044,[1]
826,8853,0.008853,[0]
827,8798,0.008798,[1]
828,8797,0.008797,[0]
829,8786,0.008786,[1]
830,8638,0.008638,[0]
831,8519,0.008519,[1]
832,8640,0.00864,[0]
833,8778,0.008778,[1]
834,8687,0.008687,[0]
835,8721,0.008721,[1]
836,8827,0.008827,[0]
837,8760,0.00876,[1]
838,8694,0.008694,[0]
839,8715,0.008715,[1]
840,8858,0.008858,[0]
841,8814,0.008814,[1]
842,8963,0.008963,[0]
843,8978,0.008978,[1]
844,9160,0.00916,[0]
845,9236,0.009236,[1]
846,9492,0.009492,[0]
847,9529,0.009529,[1]
848,9687,0.009687,[0]
849,9777,0.009777,[1]
850,10012,0.010012,[0]
851,10001,0.010001,[1]
852,9918,0.009918,[0]
853,10089,0.010089,[1]
854,10255,0.010255,[0]
855,10364,0.010364,[1]
856,10384,0.010384,[0]
857,10669,0.010669,[1]
858,10840,0.01084,[0]
859,10780,0.01078,[1]
860,10893,0.010893,[0]
861,11034,0.011034,[1]
862,11229,0.011229,[0]
863,11223,0.011223,[1]
864,11286,0.011286,[0]
865,11705,0.011705,[1]
866,11481,0.011481,[0]
867,11560,0.01156,[1]
868,11326,0.011326,[0]
869,11438,0.011438,[1]
870,11140,0.01114,[0]
871,11134,0.011134,[1]
872,11405,0.011405,[0]
873,11264,0.011264,[1]
874,10915,0.010915,[0]
875,11021,0.011021,[1]
876,10675,0.010675,[0]
877,10514,0.010514,[1]
878,10265,0.010265,[0]
879,10149,0.010149,[1]
880,9842,0.009842,[0]
881,9757,0.009757,[1]
882,9825,0.009825,[0]
883,9610,0.00961,[1]
884,9318,0.009318,[0]
885,9300,0.0093,[1]
886,9404,0.009404,[0]
887,9873,0.009873,[1]
888,10052,0.010052,[0]
889,10451,0.010451,[1]
890,9996,0.009996,[0]
891,9707,0.009707,[1]
892,9255,0.009255,[0]
893,8926,0.008926,[1]
894,8477,0.008477,[0]
895,8313,0.008313,[1]
896,8206,0.008206,[0]
897,8028,0.008028,[1]
898,7843,0.007843,[0]
899,7846,0.007846,[1]
900,8246,0.008246,[0]
901,8347,0.008347,[1]
902,8644,0.008644,[0]
903,8785,0.008785,[1]
904,9033,0.009033,[0]
905,9039,0.009039,[1]
906,9063,0.009063,[0]
907,9033,0.009033,[1]
908,8974,0.008974,[0]
909,8901,0.008901,[1]
910,8810,0.00881,[0]
911,8783,0.008783,[1]
912,8869,0.008869,[0]
913,8778,0.008778,[1]
914,8625,0.008625,[0]
915,8855,0.008855,[1]
916,9001,0.009001,[0]
917,9132,0.009132,[1]
918,9278,0.009278,[0]
919,9384,0.009384,[1]
920,9588,0.009588,[0]
921,9569,0.009569,[1]
922,10011,0.010011,[0]
923,10180,0.01018,[1]
924,10178,0.010178,[0]
925,10349,0.010349,[1]
926,10610,0.01061,[0]
927,10707,0.010707,[1]
928,10233,0.010233,[0]
929,10695,0.010695,[1]
930,10801,0.010801,[0]
931,10942,0.010942,[1]
932,11069,0.011069,[0]
933,11060,0.01106,[1]
934,10968,0.010968,[0]
935,11202,0.011202,[1]
936,11167,0.011167,[0]
937,11002,0.011002,[1]
938,11228,0.011228,[0]
939,10972,0.010972,[1]
940,11346,0.011346,[0]
941,11548,0.011548,[1]
942,11398,0.011398,[0]
943,10963,0.010963,[1]
944,10734,0.010734,[0]
945,10634,0.010634,[1]
946,10662,0.010662,[0]
947,10486,0.010486,[1]
948,10381,0.010381,[0]
949,10571,0.010571,[1]
950,10282,0.010282,[0]
951,10113,0.010113,[1]
952,9943,0.009943,[0]
953,9726,0.009726,[1]
954,9861,0.009861,[0]
955,9718,0.009718,[1]
956,9695,0.009695,[0]
957,9748,0.009748,[1]
958,9691,0.009691,[0]
959,9610,0.00961,[1]
960,9570,0.00957,[0]
961,9425,0.009425,[1]
962,9283,0.009283,[0]
963,9145,0.009145,[1]
964,9128,0.009128,[0]
965,9188,0.009188,[1]
966,9091,0.009091,[0]
967,9021,0.009021,[1]
968,9108,0.009108,[0]
969,9122,0.009122,[1]
970,9080,0.00908,[0]
971,8999,0.008999,[1]
972,9080,0.00908,[0]
973,9325,0.009325,[1]
974,9198,0.009198,[0]
975,9070,0.00907,[1]
976,9146,0.009146,[0]
977,8970,0.00897,[1]
978,8727,0.008727,[0]
979,8591,0.008591,[1]
980,8638,0.008638,[0]
981,8578,0.008578,[1]
982,8617,0.008617,[0]
983,8796,0.008796,[1]
984,8934,0.008934,[0]
985,8982,0.008982,[1]
986,9010,0.00901,[0]
987,9209,0.009209,[1]
988,9393,0.009393,[0]
989,9313,0.009313,[1]
990,9474,0.009474,[0]
991,9780,0.00978,[1]
992,9969,0.009969,[0]
993,9994,0.009994,[1]
994,10096,0.010096,[0]
995,10154,0.010154,[1]
996,10152,0.010152,[0]
997,10355,0.010355,[1]
998,10489,0.010489,[0]
999,10487,0.010487,[1]
1000,10409,0.010409,[0]
1001,10891,0.010891,[1]
1002,11137,0.011137,[0]
1003,11085,0.011085,[1]
1004,11027,0.011027,[0]
1005,11303,0.011303,[1]
1006,11314,0.011314,[0]
1007,11161,0.011161,[1]
1008,11314,0.011314,[0]
1009,11233,0.011233,[1]
1010,11280,0.01128,[0]
1011,11089,0.011089,[1]
1012,11271,0.011271,[0]
1013,11244,0.011244,[1]
1014,10828,0.010828,[0]
1015,10740,0.01074,[1]
1016,11155,0.011155,[0]
1017,12151,0.012151,[1]
1018,11971,0.011971,[0]
1019,11445,0.011445,[1]
1020,10978,0.010978,[0]
1021,10559,0.010559,[1]
1022,10099,0.010099,[0]
1023,9664,0.009664,[1]
1024,9323,0.009323,[0]
1025,9019,0.009019,[1]
1026,8815,0.008815,[0]
1027,8682,0.008682,[1]
1028,8516,0.008516,[0]
1029,8538,0.008538,[1]
1030,8967,0.008967,[0]
1031,9195,0.009195,[1]
1032,9119,0.009119,[0]
1033,9487,0.009487,[1]
1034,9482,0.009482,[0]
1035,9435,0.009435,[1]
1036,9236,0.009236,[0]
1037,9212,0.009212,[1]
1038,9101,0.009101,[0]
1039,8939,0.008939,[1]
1040,8785,0.008785,[0]
1041,8588,0.008588,[1]
1042,8646,0.008646,[0]
1043,8492,0.008492,[1]
1044,8710,0.00871,[0]
1045,8807,0.008807,[1]
1046,8891,0.008891,[0]
1047,8865,0.008865,[1]
1048,8935,0.008935,[0]
1049,8996,0.008996,[1]
1050,8878,0.008878,[0]
1051,9214,0.009214,[1]
1052,9146,0.009146,[0]
1053,8951,0.008951,[1]
1054,8914,0.008914,[0]
1055,9178,0.009178,[1]
1056,9226,0.009226,[0]
1057,9095,0.009095,[1]
1058,9200,0.0092,[0]
1059,9295,0.009295,[1]
1060,9430,0.00943,[0]
1061,9505,0.009505,[1]
1062,9731,0.009731,[0]
1063,10010,0.01001,[1]
1064,9982,0.009982,[0]
1065,10217,0.010217,[1]
1066,10497,0.010497,[0]
1067,10671,0.010671,[1]
1068,10603,0.010603,[0]
1069,10595,0.010595,[1]
1070,10597,0.010597,[0]
1071,10789,0.010789,[1]
1072,10707,0.010707,[0]
1073,10838,0.010838,[1]
1074,10764,0.010764,[0]
1075,10844,0.010844,[1]
1076,10965,0.010965,[0]
1077,11235,0.011235,[1]
1078,11179,0.011179,[0]
1079,11508,0.011508,[1]
1080,11873,0.011873,[0]
1081,11906,0.011906,[1]
1082,11569,0.011569,[0]
1083,11428,0.011428,[1]
1084,11175,0.011175,[0]
1085,10938,0.010938,[1]
1086,10820,0.01082,[0]
1087,10764,0.010764,[1]
1088,10586,0.010586,[0]
1089,10397,0.010397,[1]
1090,10291,0.010291,[0]
1091,10165,0.010165,[1]
1092,10033,0.010033,[0]
1093,9767,0.009767,[1]
1094,9832,0.009832,[0]
1095,9791,0.009791,[1]
1096,9906,0.009906,[0]
1097,9877,0.009877,[1]
1098,9754,0.009754,[0]
1099,9677,0.009677,[1]
1100,9614,0.009614,[0]
1101,9494,0.009494,[1]
1102,9439,0.009439,[0]
1103,9308,0.009308,[1]
1104,9228,0.009228,[0]
1105,9201,0.009201,[1]
1106,9207,0.009207,[0]
1107,9214,0.009214,[1]
1108,9136,0.009136,[0]
1109,8933,0.008933,[1]
1110,8927,0.008927,[0]
1111,8810,0.00881,[1]
1112,8841,0.008841,[0]
1113,8957,0.008957,[1]
1114,8783,0.008783,[0]
1115,8779,0.008779,[1]
1116,8947,0.008947,[0]
1117,8811,0.008811,[1]
1118,8586,0.008586,[0]
1119,8512,0.008512,[1]
1120,8556,0.008556,[0]
1121,8504,0.008504,[1]
1122,8662,0.008662,[0]
1123,8723,0.008723,[1]
1124,8842,0.008842,[0]
1125,8796,0.008796,[1]
1126,9054,0.009054,[0]
1127,9300,0.0093,[1]
1128,9343,0.009343,[0]
1129,9281,0.009281,[1]
1130,9551,0.009551,[0]
1131,9497,0.009497,[1]
1132,9442,0.009442,[0]
1133,9648,0.009648,[1]
1134,9700,0.0097,[0]
1135,9776,0.009776,[1]
1136,9849,0.009849,[0]
1137,10391,0.010391,[1]
1138,10432,0.010432,[0]
1139,10385,0.010385,[1]
1140,10593,0.010593,[0]
1141,10955,0.010955,[1]
1142,11657,0.011657,[0]
1143,11811,0.011811,[1]
1144,12482,0.012482,[0]
1145,13070,0.01307,[1]
1146,12769,0.012769,[0]
1147,12403,0.012403,[1]
1148,11718,0.011718,[0]
1149,11040,0.01104,[1]
1150,10630,0.01063,[0]
1151,10214,0.010214,[1]
1152,9899,0.009899,[0]
1153,9694,0.009694,[1]
1154,9625,0.009625,[0]
1155,10111,0.010111,[1]
1156,10409,0.010409,[0]
1157,10779,0.010779,[1]
1158,11297,0.011297,[0]
1159,11149,0.011149,[1]
1160,11047,0.011047,[0]
1161,10578,0.010578,[1]
1162,10425,0.010425,[0]
1163,9974,0.009974,[1]
1164,9493,0.009493,[0]
1165,9224,0.009224,[1]
1166,9161,0.009161,[0]
1167,9101,0.009101,[1]
1168,8856,0.008856,[0]
1169,8819,0.008819,[1]
1170,9067,0.009067,[0]
1171,8961,0.008961,[1]
1172,8965,0.008965,[0]
1173,9105,0.009105,[1]
1174,9167,0.009167,[0]
1175,8993,0.008993,[1]
1176,9227,0.009227,[0]
1177,9083,0.009083,[1]
1178,8960,0.00896,[0]
1179,8733,0.008733,[1]
1180,8716,0.008716,[0]
1181,8778,0.008778,[1]
1182,8553,0.008553,[0]
1183,8580,0.00858,[1]
1184,8525,0.008525,[0]
1185,8483,0.008483,[1]
1186,8319,0.008319,[0]
1187,8566,0.008566,[1]
1188,8631,0.008631,[0]
1189,8653,0.008653,[1]
1190,8818,0.008818,[0]
1191,9123,0.009123,[1]
1192,9151,0.009151,[0]
1193,9034,0.009034,[1]
1194,8979,0.008979,[0]
1195,8933,0.008933,[1]
1196,8869,0.008869,[0]
1197,8933,0.008933,[1]
1198,9227,0.009227,[0]
1199,9337,0.009337,[1]
1200,9674,0.009674,[0]
1201,9803,0.009803,[1]
1202,10227,0.010227,[0]
1203,10220,0.01022,[1]
1204,10296,0.010296,[0]
1205,10516,0.010516,[1]
1206,10598,0.010598,[0]
1207,10694,0.010694,[1]
1208,10581,0.010581,[0]
1209,10549,0.010549,[1]
1210,10652,0.010652,[0]
1211,10819,0.010819,[1]
1212,10803,0.010803,[0]
1213,10971,0.010971,[1]
1214,11184,0.011184,[0]
1215,11798,0.011798,[1]
1216,11544,0.011544,[0]
1217,11599,0.011599,[1]
1218,11741,0.011741,[0]
1219,11890,0.01189,[1]
1220,11596,0.011596,[0]
1221,11591,0.011591,[1]
1222,11506,0.011506,[0]
1223,11088,0.011088,[1]
1224,10798,0.010798,[0]
1225,10887,0.010887,[1]
1226,10906,0.010906,[0]
1227,10733,0.010733,[1]
1228,10533,0.010533,[0]
1229,10489,0.010489,[1]
1230,10346,0.010346,[0]
1231,10240,0.01024,[1]
1232,10195,0.010195,[0]
1233,10129,0.010129,[1]
1234,9956,0.009956,[0]
1235,9846,0.009846,[1]
1236,9724,0.009724,[0]
1237,9589,0.009589,[1]
1238,9347,0.009347,[0]
1239,9092,0.009092,[1]
1240,9011,0.009011,[0]
1241,8974,0.008974,[1]
1242,8937,0.008937,[0]
1243,8914,0.008914,[1]
1244,8993,0.008993,[0]
1245,8947,0.008947,[1]
1246,8780,0.00878,[0]
1247,8809,0.008809,[1]
1248,8873,0.008873,[0]
1249,8685,0.008685,[1]
1250,8698,0.008698,[0]
1251,8712,0.008712,[1]
1252,8806,0.008806,[0]
1253,8700,0.0087,[1]
1254,8644,0.008644,[0]
1255,8772,0.008772,[1]
1256,8646,0.008646,[0]
1257,8719,0.008719,[1]
1258,8913,0.008913,[0]
1259,8821,0.008821,[1]
1260,8796,0.008796,[0]
1261,9033,0.009033,[1]
1262,9386,0.009386,[0]
1263,9241,0.009241,[1]
1264,9146,0.009146,[0]
1265,9444,0.009444,[1]
1266,9477,0.009477,[0]
1267,9332,0.009332,[1]
1268,9609,0.009609,[0]
1269,9744,0.009744,[1]
1270,9818,0.009818,[0]
1271,10100,0.0101,[1]
1272,10757,0.010757,[0]
1273,11187,0.011187,[1]
1274,11069,0.011069,[0]
1275,10976,0.010976,[1]
1276,11024,0.011024,[0]
1277,10534,0.010534,[1]
1278,10001,0.010001,[0]
1279,10124,0.010124,[1]
1280,10142,0.010142,[0]
1281,9952,0.009952,[1]
1282,10291,0.010291,[0]
1283,10762,0.010762,[1]
1284,10917,0.010917,[0]
1285,10879,0.010879,[1]
1286,11414,0.011414,[0]
1287,11644,0.011644,[1]
1288,11376,0.011376,[0]
1289,11243,0.011243,[1]
1290,11434,0.011434,[0]
1291,11379,0.011379,[1]
1292,11057,0.011057,[0]
1293,11011,0.011011,[1]
1294,10778,0.010778,[0]
1295,10590,0.01059,[1]
1296,10238,0.010238,[0]
1297,10256,0.010256,[1]
1298,10270,0.01027,[0]
1299,9920,0.00992,[1]
1300,9788,0.009788,[0]
1301,9646,0.009646,[1]
1302,9653,0.009653,[0]
1303,9380,0.00938,[1]
1304,9419,0.009419,[0]
1305,9321,0.009321,[1]
1306,9208,0.009208,[0]
1307,9182,0.009182,[1]
1308,9215,0.009215,[0]
1309,9138,0.009138,[1]
1310,8986,0.008986,[0]
1311,9346,0.009346,[1]
1312,9293,0.009293,[0]
1313,9091,0.009091,[1]
1314,9062,0.009062,[0]
1315,8984,0.008984,[1]
1316,8863,0.008863,[0]
1317,8722,0.008722,[1]
1318,8726,0.008726,[0]
1319,8674,0.008674,[1]
1320,8541,0.008541,[0]
1321,8539,0.008539,[1]
1322,8597,0.008597,[0]
1323,8412,0.008412,[1]
1324,8529,0.008529,[0]
1325,8654,0.008654,[1]
1326,8564,0.008564,[0]
1327,8692,0.008692,[1]
1328,8559,0.008559,[0]
1329,8547,0.008547,[1]
1330,8639,0.008639,[0]
1331,8713,0.008713,[1]
1332,8908,0.008908,[0]
1333,9104,0.009104,[1]
1334,9127,0.009127,[0]
1335,9395,0.009395,[1]
1336,9600,0.0096,[0]
1337,9971,0.009971,[1]
1338,10130,0.01013,[0]
1339,10226,0.010226,[1]
1340,10463,0.010463,[0]
1341,10655,0.010655,[1]
1342,10645,0.010645,[0]
1343,10602,0.010602,[1]
1344,10749,0.010749,[0]
1345,10683,0.010683,[1]
1346,10577,0.010577,[0]
1347,10659,0.010659,[1]
1348,10736,0.010736,[0]
1349,10543,0.010543,[1]
1350,10777,0.010777,[0]
1351,11242,0.011242,[1]
1352,11481,0.011481,[0]
1353,11422,0.011422,[1]
1354,11465,0.011465,[0]
1355,11965,0.011965,[1]
1356,12045,0.012045,[0]
1357,11936,0.011936,[1]
1358,11946,0.011946,[0]
1359,11814,0.011814,[1]
1360,11653,0.011653,[0]
1361,11366,0.011366,[1]
1362,11323,0.011323,[0]
1363,10910,0.01091,[1]
1364,10867,0.010867,[0]
1365,10718,0.010718,[1]
1366,10632,0.010632,[0]
1367,10237,0.010237,[1]
1368,10294,0.010294,[0]
1369,10300,0.0103,[1]
1370,10010,0.01001,[0]
1371,9865,0.009865,[1]
1372,9792,0.009792,[0]
1373,9781,0.009781,[1]
1374,9482,0.009482,[0]
1375,9448,0.009448,[1]
1376,9477,0.009477,[0]
1377,9228,0.009228,[1]
1378,9071,0.009071,[0]
1379,9062,0.009062,[1]
1380,8991,0.008991,[0]
1381,8871,0.008871,[1]
1382,8724,0.008724,[0]
1383,8739,0.008739,[1]
1384,8729,0.008729,[0]
1385,8755,0.008755,[1]
1386,8952,0.008952,[0]
1387,9003,0.009003,[1]
1388,8936,0.008936,[0]
1389,8892,0.008892,[1]
1390,9027,0.009027,[0]
1391,8969,0.008969,[1]
1392,8875,0.008875,[0]
1393,8849,0.008849,[1]
1394,8975,0.008975,[0]
1395,9792,0.009792,[1]
1396,10503,0.010503,[0]
1397,10733,0.010733,[1]
1398,10866,0.010866,[0]
1399,10413,0.010413,[1]
1400,9896,0.009896,[0]
1401,9822,0.009822,[1]
1402,9664,0.009664,[0]
1403,9280,0.00928,[1]
1404,9002,0.009002,[0]
1405,8808,0.008808,[1]
1406,8729,0.008729,[0]
1407,8605,0.008605,[1]
1408,8631,0.008631,[0]
1409,8941,0.008941,[1]
1410,9401,0.009401,[0]
1411,9873,0.009873,[1]
1412,10474,0.010474,[0]
1413,10889,0.010889,[1]
1414,11314,0.011314,[0]
1415,11490,0.01149,[1]
1416,11331,0.011331,[0]
1417,11518,0.011518,[1]
1418,11351,0.011351,[0]
1419,10970,0.01097,[1]
1420,10754,0.010754,[0]
1421,10803,0.010803,[1]
1422,11069,0.011069,[0]
1423,10679,0.010679,[1]
1424,10797,0.010797,[0]
1425,10950,0.01095,[1]
1426,11002,0.011002,[0]
1427,10919,0.010919,[1]
1428,11072,0.011072,[0]
1429,11012,0.011012,[1]
1430,10971,0.010971,[0]
1431,10891,0.010891,[1]
1432,10869,0.010869,[0]
1433,10716,0.010716,[1]
1434,10292,0.010292,[0]
1435,10101,0.010101,[1]
1436,9967,0.009967,[0]
1437,9658,0.009658,[1]
1438,9653,0.009653,[0]
1439,9486,0.009486,[1]
1440,9320,0.00932,[0]
1441,9126,0.009126,[1]
1442,9220,0.00922,[0]
1443,9432,0.009432,[1]
1444,9300,0.0093,[0]
1445,9153,0.009153,[1]
1446,9107,0.009107,[0]
1447,9057,0.009057,[1]
1448,8874,0.008874,[0]
1449,8742,0.008742,[1]
1450,8655,0.008655,[0]
1451,8603,0.008603,[1]
1452,8549,0.008549,[0]
1453,8537,0.008537,[1]
1454,8690,0.00869,[0]
1455,8717,0.008717,[1]
1456,8729,0.008729,[0]
1457,8853,0.008853,[1]
1458,8838,0.008838,[0]
1459,9060,0.00906,[1]
1460,8912,0.008912,[0]
1461,9093,0.009093,[1]
1462,9502,0.009502,[0]
1463,9397,0.009397,[1]
1464,9277,0.009277,[0]
1465,9263,0.009263,[1]
1466,9195,0.009195,[0]
1467,9106,0.009106,[1]
1468,9146,0.009146,[0]
1469,9112,0.009112,[1]
1470,9036,0.009036,[0]
1471,8967,0.008967,[1]
1472,9179,0.009179,[0]
1473,9289,0.009289,[1]
1474,9376,0.009376,[0]
1475,9721,0.009721,[1]
1476,10046,0.010046,[0]
1477,10369,0.010369,[1]
1478,10539,0.010539,[0]
1479,10635,0.010635,[1]
1480,10806,0.010806,[0]
1481,10610,0.01061,[1]
1482,10482,0.010482,[0]
1483,10442,0.010442,[1]
1484,10394,0.010394,[0]
1485,10409,0.010409,[1]
1486,10411,0.010411,[0]
1487,10856,0.010856,[1]
1488,10939,0.010939,[0]
1489,10999,0.010999,[1]
1490,11150,0.01115,[0]
1491,11229,0.011229,[1]
1492,11588,0.011588,[0]
1493,11402,0.011402,[1]
1494,11453,0.011453,[0]
1495,11583,0.011583,[1]
1496,11436,0.011436,[0]
1497,11404,0.011404,[1]
1498,11155,0.011155,[0]
1499,11213,0.011213,[1]
1500,10932,0.010932,[0]
1501,10959,0.010959,[1]
1502,10934,0.010934,[0]
1503,10698,0.010698,[1]
1504,10515,0.010515,[0]
1505,10397,0.010397,[1]
1506,10166,0.010166,[0]
1507,10112,0.010112,[1]
1508,10004,0.010004,[0]
1509,10139,0.010139,[1]
1510,9940,0.00994,[0]
1511,9941,0.009941,[1]
1512,9920,0.00992,[0]
1513,9675,0.009675,[1]
1514,9434,0.009434,[0]
1515,9380,0.00938,[1]
1516,9195,0.009195,[0]
1517,9064,0.009064,[1]
1518,8919,0.008919,[0]
1519,8825,0.008825,[1]
1520,9005,0.009005,[0]
1521,9340,0.00934,[1]
1522,9881,0.009881,[0]
1523,10225,0.010225,[1]
1524,10208,0.010208,[0]
1525,10020,0.01002,[1]
1526,10049,0.010049,[0]
1527,9698,0.009698,[1]
1528,9318,0.009318,[0]
1529,8918,0.008918,[1]
1530,8609,0.008609,[0]
1531,8274,0.008274,[1]
1532,8087,0.008087,[0]
1533,7931,0.007931,[1]
1534,7991,0.007991,[0]
1535,7936,0.007936,[1]
1536,8403,0.008403,[0]
1537,8598,0.008598,[1]
1538,8773,0.008773,[0]
1539,9121,0.009121,[1]
1540,9405,0.009405,[0]
1541,9366,0.009366,[1]
1542,9547,0.009547,[0]
1543,9701,0.009701,[1]
1544,9846,0.009846,[0]
1545,9799,0.009799,[1]
1546,9794,0.009794,[0]
1547,9728,0.009728,[1]
1548,10000,0.01,[0]
1549,9836,0.009836,[1]
1550,9984,0.009984,[0]
1551,10203,0.010203,[1]
1552,10321,0.010321,[0]
1553,10536,0.010536,[1]
1554,10890,0.01089,[0]
1555,10950,0.01095,[1]
1556,10931,0.010931,[0]
1557,10847,0.010847,[1]
1558,10693,0.010693,[0]
1559,10516,0.010516,[1]
1560,10575,0.010575,[0]
1561,10566,0.010566,[1]
1562,10638,0.010638,[0]
1563,10553,0.010553,[1]
1564,11037,0.011037,[0]
1565,11201,0.011201,[1]
1566,11112,0.011112,[0]
1567,11370,0.01137,[1]
1568,11314,0.011314,[0]
1569,11170,0.01117,[1]
1570,11270,0.01127,[0]
1571,11251,0.011251,[1]
1572,11023,0.011023,[0]
1573,10822,0.010822,[1]
1574,10613,0.010613,[0]
1575,10324,0.010324,[1]
1576,10317,0.010317,[0]
1577,10098,0.010098,[1]
1578,9891,0.009891,[0]
1579,9686,0.009686,[1]
1580,9597,0.009597,[0]
1581,9645,0.009645,[1]
1582,9595,0.009595,[0]
1583,9559,0.009559,[1]
1584,9598,0.009598,[0]
1585,9600,0.0096,[1]
1586,9582,0.009582,[0]
1587,9518,0.009518,[1]
1588,9444,0.009444,[0]
1589,9443,0.009443,[1]
1590,9354,0.009354,[0]
1591,9329,0.009329,[1]
1592,9242,0.009242,[0]
1593,9200,0.0092,[1]
1594,9097,0.009097,[0]
1595,9037,0.009037,[1]
1596,8992,0.008992,[0]
1597,8955,0.008955,[1]
1598,8921,0.008921,[0]
1599,9215,0.009215,[1]
1600,9460,0.00946,[0]
1601,9374,0.009374,[1]
1602,9366,0.009366,[0]
1603,9334,0.009334,[1]
1604,9229,0.009229,[0]
1605,9135,0.009135,[1]
1606,9116,0.009116,[0]
1607,9198,0.009198,[1]
1608,9102,0.009102,[0]
1609,9001,0.009001,[1]
1610,9015,0.009015,[0]
1611,8948,0.008948,[1]
1612,9090,0.00909,[0]
1613,9210,0.00921,[1]
1614,9365,0.009365,[0]
1615,9305,0.009305,[1]
1616,9657,0.009657,[0]
1617,9833,0.009833,[1]
1618,9765,0.009765,[0]
1619,9741,0.009741,[1]
1620,9969,0.009969,[0]
1621,10153,0.010153,[1]
1622,10081,0.010081,[0]
1623,10143,0.010143,[1]
1624,10362,0.010362,[0]
1625,10358,0.010358,[1]
1626,10506,0.010506,[0]
1627,10792,0.010792,[1]
1628,10773,0.010773,[0]
1629,10714,0.010714,[1]
1630,11058,0.011058,[0]
1631,11286,0.011286,[1]
1632,11155,0.011155,[0]
1633,11127,0.011127,[1]
1634,11329,0.011329,[0]
1635,11275,0.011275,[1]
1636,11192,0.011192,[0]
1637,11287,0.011287,[1]
1638,11114,0.011114,[0]
1639,11004,0.011004,[1]
1640,11058,0.011058,[0]
1641,11328,0.011328,[1]
1642,11398,0.011398,[0]
1643,11121,0.011121,[1]
1644,11241,0.011241,[0]
1645,11096,0.011096,[1]
1646,10918,0.010918,[0]
1647,10671,0.010671,[1]
1648,11271,0.011271,[0]
1649,11149,0.011149,[1]
1650,11070,0.01107,[0]
1651,10527,0.010527,[1]
1652,10281,0.010281,[0]
1653,9985,0.009985,[1]
1654,9521,0.009521,[0]
1655,9590,0.00959,[1]
1656,9354,0.009354,[0]
1657,9098,0.009098,[1]
1658,9046,0.009046,[0]
1659,9105,0.009105,[1]
1660,9232,0.009232,[0]
1661,9136,0.009136,[1]
1662,9297,0.009297,[0]
1663,9250,0.00925,[1]
1664,9148,0.009148,[0]
1665,9084,0.009084,[1]
1666,9194,0.009194,[0]
1667,9239,0.009239,[1]
1668,9037,0.009037,[0]
1669,8973,0.008973,[1]
1670,9185,0.009185,[0]
1671,9183,0.009183,[1]
1672,9242,0.009242,[0]
1673,9184,0.009184,[1]
1674,9361,0.009361,[0]
1675,9118,0.009118,[1]
1676,9093,0.009093,[0]
1677,9213,0.009213,[1]
1678,9152,0.009152,[0]
