[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_074751_Davidson_Codie_60SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
243,10297,0.010297,[1]
244,10113,0.010113,[0]
245,9714,0.009714,[1]
246,9723,0.009723,[0]
247,10046,0.010046,[1]
248,10098,0.010098,[0]
249,10673,0.010673,[1]
250,10896,0.010896,[0]
251,10910,0.01091,[1]
252,10674,0.010674,[0]
253,10700,0.0107,[1]
254,10659,0.010659,[0]
255,10755,0.010755,[1]
256,11472,0.011472,[0]
257,11783,0.011783,[1]
258,11827,0.011827,[0]
259,11117,0.011117,[1]
260,11231,0.011231,[0]
261,11181,0.011181,[1]
262,11676,0.011676,[0]
263,11910,0.01191,[1]
264,12483,0.012483,[0]
265,13151,0.013151,[1]
266,12825,0.012825,[0]
267,12596,0.012596,[1]
268,12323,0.012323,[0]
269,11979,0.011979,[1]
270,11785,0.011785,[0]
271,12399,0.012399,[1]
272,13293,0.013293,[0]
273,13333,0.013333,[1]
274,12438,0.012438,[0]
275,13556,0.013556,[1]
276,15865,0.015865,[0]
277,14809,0.014809,[1]
278,13365,0.013365,[0]
279,12217,0.012217,[1]
280,12583,0.012583,[0]
281,13059,0.013059,[1]
282,13367,0.013367,[0]
283,14124,0.014124,[1]
284,13849,0.013849,[0]
285,13699,0.013699,[1]
286,12577,0.012577,[0]
287,12877,0.012877,[1]
288,13214,0.013214,[0]
289,12635,0.012635,[1]
290,12559,0.012559,[0]
291,13079,0.013079,[1]
292,12728,0.012728,[0]
293,11297,0.011297,[1]
294,11282,0.011282,[0]
295,11664,0.011664,[1]
296,11409,0.011409,[0]
297,11744,0.011744,[1]
298,11932,0.011932,[0]
299,11395,0.011395,[1]
300,10726,0.010726,[0]
301,10008,0.010008,[1]
302,9892,0.009892,[0]
303,10103,0.010103,[1]
304,9803,0.009803,[0]
305,9861,0.009861,[1]
306,10252,0.010252,[0]
307,10495,0.010495,[1]
308,9961,0.009961,[0]
309,10335,0.010335,[1]
310,10026,0.010026,[0]
