[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_075404_Davidson_Codie_self SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
769,10718,0.010718,[1]
770,11166,0.011166,[0]
771,11239,0.011239,[1]
772,11139,0.011139,[0]
773,11342,0.011342,[1]
774,11246,0.011246,[0]
775,11407,0.011407,[1]
776,11223,0.011223,[0]
777,11324,0.011324,[1]
778,11265,0.011265,[0]
779,11349,0.011349,[1]
780,11239,0.011239,[0]
781,11561,0.011561,[1]
782,11298,0.011298,[0]
783,11136,0.011136,[1]
784,10793,0.010793,[0]
785,10456,0.010456,[1]
786,10277,0.010277,[0]
787,10299,0.010299,[1]
788,10445,0.010445,[0]
789,10506,0.010506,[1]
790,10372,0.010372,[0]
791,10415,0.010415,[1]
792,10125,0.010125,[0]
793,9862,0.009862,[1]
794,9568,0.009568,[0]
795,9586,0.009586,[1]
796,9287,0.009287,[0]
797,9056,0.009056,[1]
798,8995,0.008995,[0]
799,9053,0.009053,[1]
800,9002,0.009002,[0]
801,9043,0.009043,[1]
802,9045,0.009045,[0]
803,9421,0.009421,[1]
804,9459,0.009459,[0]
805,9221,0.009221,[1]
806,8952,0.008952,[0]
807,8923,0.008923,[1]
808,8825,0.008825,[0]
809,8598,0.008598,[1]
810,8831,0.008831,[0]
811,9112,0.009112,[1]
812,9206,0.009206,[0]
813,9039,0.009039,[1]
814,9010,0.00901,[0]
815,8925,0.008925,[1]
816,8704,0.008704,[0]
817,8604,0.008604,[1]
818,8627,0.008627,[0]
819,8660,0.00866,[1]
820,8627,0.008627,[0]
821,8869,0.008869,[1]
822,9099,0.009099,[0]
823,9246,0.009246,[1]
824,9243,0.009243,[0]
825,9472,0.009472,[1]
826,9389,0.009389,[0]
827,9339,0.009339,[1]
828,9339,0.009339,[0]
829,9382,0.009382,[1]
830,9422,0.009422,[0]
831,9307,0.009307,[1]
832,9386,0.009386,[0]
833,9714,0.009714,[1]
834,9884,0.009884,[0]
835,10305,0.010305,[1]
836,10418,0.010418,[0]
837,10679,0.010679,[1]
838,10450,0.01045,[0]
839,10590,0.01059,[1]
840,10677,0.010677,[0]
841,10585,0.010585,[1]
842,10475,0.010475,[0]
843,11066,0.011066,[1]
844,11372,0.011372,[0]
845,11458,0.011458,[1]
846,11314,0.011314,[0]
847,11484,0.011484,[1]
848,11587,0.011587,[0]
849,11346,0.011346,[1]
850,11297,0.011297,[0]
851,11631,0.011631,[1]
852,11530,0.01153,[0]
853,11706,0.011706,[1]
854,12300,0.0123,[0]
855,13068,0.013068,[1]
856,12598,0.012598,[0]
857,11715,0.011715,[1]
858,11148,0.011148,[0]
859,10709,0.010709,[1]
860,10128,0.010128,[0]
861,9598,0.009598,[1]
862,9713,0.009713,[0]
