[APPLICATION_METADATA_BEGIN],,,
CaptureSoftwareApp,RXCaptureApp,,
CaptureSoftwareVersion,21.9.5.0,,
CaptureAppSport,RX_ALLSPORTS,,
[APPLICATION_METADATA_END],,,
[DEVICE_METADATA_BEGIN],,,
[[METADATA_BEGIN],,,
Owner,<Paddle Aust>,,
PurchaseDate,<20230112-1>,,
WEB,AMRSport.com,,
DeviceName,Hornet-2011,,
BuildDate,<20110101>,,
FirmwareVersion,190902,,
WheelCircumferenceMeters,0.1,,
EncoderPulsesPerRev,10,,
TimeStampEvent_EveryNEncoderPulses,2,,
ClockHz,1000000,,
CalibrationScale,0.998,,
[METADATA_END],,,
[DEVICE_METADATA_END],,,
[TRIAL_META_DATA_BEGIN],,,
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100,,
AutoStopDistance,100,,
TrialFilename,20251029_090932_Curtin_Dom_pirhanaSelfSR,,
ZeroOffsetIdx,1,,
[TRIAL_META_DATA_END],,,
[TRIAL_DATA_BEGIN],,,
TimeStampEvent,Ticks,Seconds,
0,48748,0.048748,[0]
1,22661,0.022661,[1]
2,20597,0.020597,[0]
3,19873,0.019873,[1]
4,18989,0.018989,[0]
5,18267,0.018267,[1]
6,17001,0.017001,[0]
7,16297,0.016297,[1]
8,17018,0.017018,[0]
9,18292,0.018292,[1]
10,18512,0.018512,[0]
11,18615,0.018615,[1]
12,21633,0.021633,[0]
13,25907,0.025907,[1]
14,29046,0.029046,[0]
15,32931,0.032931,[1]
16,38936,0.038936,[0]
17,46932,0.046932,[1]
18,38581,0.038581,[0]
19,33025,0.033025,[1]
20,26589,0.026589,[0]
21,25473,0.025473,[1]
22,22716,0.022716,[0]
23,22482,0.022482,[1]
24,21017,0.021017,[0]
25,18438,0.018438,[1]
26,17216,0.017216,[0]
27,19383,0.019383,[1]
28,19121,0.019121,[0]
29,17229,0.017229,[1]
30,16801,0.016801,[0]
31,17126,0.017126,[1]
32,16671,0.016671,[0]
33,15735,0.015735,[1]
34,16006,0.016006,[0]
35,15618,0.015618,[1]
36,15170,0.01517,[0]
37,14616,0.014616,[1]
38,14926,0.014926,[0]
39,15238,0.015238,[1]
40,14823,0.014823,[0]
41,14858,0.014858,[1]
42,15281,0.015281,[0]
43,15356,0.015356,[1]
44,15011,0.015011,[0]
45,15572,0.015572,[1]
46,15628,0.015628,[0]
47,16081,0.016081,[1]
48,15887,0.015887,[0]
49,16640,0.01664,[1]
50,17279,0.017279,[0]
51,17354,0.017354,[1]
52,17225,0.017225,[0]
53,17861,0.017861,[1]
54,19362,0.019362,[0]
55,18857,0.018857,[1]
56,18224,0.018224,[0]
57,18018,0.018018,[1]
58,18358,0.018358,[0]
59,16842,0.016842,[1]
60,15739,0.015739,[0]
61,14818,0.014818,[1]
62,14425,0.014425,[0]
63,13907,0.013907,[1]
64,13829,0.013829,[0]
65,13065,0.013065,[1]
66,12383,0.012383,[0]
67,11904,0.011904,[1]
68,11906,0.011906,[0]
69,11459,0.011459,[1]
70,11454,0.011454,[0]
71,11018,0.011018,[1]
72,10828,0.010828,[0]
73,11066,0.011066,[1]
74,10856,0.010856,[0]
75,10441,0.010441,[1]
76,10296,0.010296,[0]
77,10162,0.010162,[1]
78,9981,0.009981,[0]
79,9877,0.009877,[1]
80,10150,0.01015,[0]
81,10726,0.010726,[1]
82,10661,0.010661,[0]
83,10730,0.01073,[1]
84,10362,0.010362,[0]
85,10246,0.010246,[1]
86,10240,0.01024,[0]
87,10910,0.01091,[1]
88,11497,0.011497,[0]
89,11638,0.011638,[1]
90,12259,0.012259,[0]
91,12166,0.012166,[1]
92,12342,0.012342,[0]
93,12346,0.012346,[1]
94,12382,0.012382,[0]
95,12399,0.012399,[1]
96,12530,0.01253,[0]
97,13301,0.013301,[1]
98,13808,0.013808,[0]
99,13787,0.013787,[1]
100,13504,0.013504,[0]
101,13379,0.013379,[1]
102,13837,0.013837,[0]
103,13576,0.013576,[1]
104,12995,0.012995,[0]
