[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_090649_Curtin_Dom_pirhana80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
831,10468,0.010468,[1]
832,10711,0.010711,[0]
833,10809,0.010809,[1]
834,10697,0.010697,[0]
835,10578,0.010578,[1]
836,11004,0.011004,[0]
837,11440,0.01144,[1]
838,11202,0.011202,[0]
839,11103,0.011103,[1]
840,11061,0.011061,[0]
841,11124,0.011124,[1]
842,11185,0.011185,[0]
843,11468,0.011468,[1]
844,11562,0.011562,[0]
845,11500,0.0115,[1]
846,11100,0.0111,[0]
847,10845,0.010845,[1]
848,10683,0.010683,[0]
849,10536,0.010536,[1]
850,10579,0.010579,[0]
851,10809,0.010809,[1]
852,10660,0.01066,[0]
853,10527,0.010527,[1]
854,10520,0.01052,[0]
855,10190,0.01019,[1]
856,10208,0.010208,[0]
857,10283,0.010283,[1]
858,10187,0.010187,[0]
859,10111,0.010111,[1]
860,9939,0.009939,[0]
861,9821,0.009821,[1]
862,10038,0.010038,[0]
863,10013,0.010013,[1]
864,9898,0.009898,[0]
865,9849,0.009849,[1]
866,9676,0.009676,[0]
867,9503,0.009503,[1]
868,9332,0.009332,[0]
869,9209,0.009209,[1]
870,9138,0.009138,[0]
871,9140,0.00914,[1]
872,9202,0.009202,[0]
873,9456,0.009456,[1]
874,9454,0.009454,[0]
875,9315,0.009315,[1]
876,9286,0.009286,[0]
877,9182,0.009182,[1]
878,9223,0.009223,[0]
879,9172,0.009172,[1]
880,9248,0.009248,[0]
881,9380,0.00938,[1]
882,9375,0.009375,[0]
883,9511,0.009511,[1]
884,9526,0.009526,[0]
885,9352,0.009352,[1]
886,9250,0.00925,[0]
887,9348,0.009348,[1]
888,9553,0.009553,[0]
889,9562,0.009562,[1]
890,9699,0.009699,[0]
891,9820,0.00982,[1]
892,9761,0.009761,[0]
893,9943,0.009943,[1]
894,10284,0.010284,[0]
895,10390,0.01039,[1]
896,10192,0.010192,[0]
897,10065,0.010065,[1]
898,10090,0.01009,[0]
899,10226,0.010226,[1]
900,10207,0.010207,[0]
901,10546,0.010546,[1]
902,10532,0.010532,[0]
903,10514,0.010514,[1]
904,10800,0.0108,[0]
905,10939,0.010939,[1]
906,10972,0.010972,[0]
907,10715,0.010715,[1]
908,10949,0.010949,[0]
909,11419,0.011419,[1]
910,11169,0.011169,[0]
911,10914,0.010914,[1]
912,11137,0.011137,[0]
913,11292,0.011292,[1]
914,11120,0.01112,[0]
915,11123,0.011123,[1]
916,11276,0.011276,[0]
917,11440,0.01144,[1]
918,11303,0.011303,[0]
919,11750,0.01175,[1]
920,11800,0.0118,[0]
921,11612,0.011612,[1]
922,11363,0.011363,[0]
923,11312,0.011312,[1]
924,11191,0.011191,[0]
925,11403,0.011403,[1]
926,12368,0.012368,[0]
927,13771,0.013771,[1]
928,13070,0.01307,[0]
929,11898,0.011898,[1]
930,10966,0.010966,[0]
931,10247,0.010247,[1]
932,9793,0.009793,[0]
933,9518,0.009518,[1]
934,9764,0.009764,[0]
935,9428,0.009428,[1]
936,9204,0.009204,[0]
937,9371,0.009371,[1]
938,9480,0.00948,[0]
939,9376,0.009376,[1]
940,9327,0.009327,[0]
941,9283,0.009283,[1]
942,9329,0.009329,[0]
943,9032,0.009032,[1]
944,9279,0.009279,[0]
945,9156,0.009156,[1]
946,9042,0.009042,[0]
947,8857,0.008857,[1]
948,9009,0.009009,[0]
949,9198,0.009198,[1]
950,9121,0.009121,[0]
951,9051,0.009051,[1]
952,9058,0.009058,[0]
953,9274,0.009274,[1]
954,9132,0.009132,[0]
955,9255,0.009255,[1]
956,9233,0.009233,[0]
957,9133,0.009133,[1]
958,9057,0.009057,[0]
959,9017,0.009017,[1]
960,9010,0.00901,[0]
961,8937,0.008937,[1]
962,9123,0.009123,[0]
963,9330,0.00933,[1]
964,9328,0.009328,[0]
965,9407,0.009407,[1]
966,9438,0.009438,[0]
967,9520,0.00952,[1]
968,9462,0.009462,[0]
969,9601,0.009601,[1]
970,9680,0.00968,[0]
971,9676,0.009676,[1]
972,9629,0.009629,[0]
973,9740,0.00974,[1]
974,9617,0.009617,[0]
975,9417,0.009417,[1]
976,9894,0.009894,[0]
977,9988,0.009988,[1]
978,10129,0.010129,[0]
979,10178,0.010178,[1]
980,10510,0.01051,[0]
981,10658,0.010658,[1]
982,10508,0.010508,[0]
983,10554,0.010554,[1]
984,10532,0.010532,[0]
985,10307,0.010307,[1]
986,10176,0.010176,[0]
987,10075,0.010075,[1]
988,10117,0.010117,[0]
989,10242,0.010242,[1]
990,10515,0.010515,[0]
991,10886,0.010886,[1]
992,11535,0.011535,[0]
993,11528,0.011528,[1]
994,11374,0.011374,[0]
995,11143,0.011143,[1]
996,10898,0.010898,[0]
997,10775,0.010775,[1]
998,10893,0.010893,[0]
999,11426,0.011426,[1]
1000,11340,0.01134,[0]
1001,10992,0.010992,[1]
1002,10854,0.010854,[0]
1003,10805,0.010805,[1]
1004,10590,0.01059,[0]
1005,10359,0.010359,[1]
1006,10195,0.010195,[0]
1007,10102,0.010102,[1]
1008,9993,0.009993,[0]
1009,9879,0.009879,[1]
1010,9715,0.009715,[0]
1011,9539,0.009539,[1]
1012,9480,0.00948,[0]
1013,9436,0.009436,[1]
1014,9485,0.009485,[0]
1015,9492,0.009492,[1]
1016,9280,0.00928,[0]
1017,9178,0.009178,[1]
1018,9220,0.00922,[0]
1019,9096,0.009096,[1]
1020,9028,0.009028,[0]
1021,8895,0.008895,[1]
1022,8790,0.00879,[0]
1023,8651,0.008651,[1]
1024,8760,0.00876,[0]
1025,8877,0.008877,[1]
1026,8721,0.008721,[0]
1027,8632,0.008632,[1]
1028,8824,0.008824,[0]
1029,8803,0.008803,[1]
1030,8900,0.0089,[0]
1031,9071,0.009071,[1]
1032,9032,0.009032,[0]
1033,9069,0.009069,[1]
1034,9145,0.009145,[0]
1035,9142,0.009142,[1]
1036,9183,0.009183,[0]
1037,9081,0.009081,[1]
1038,9146,0.009146,[0]
1039,9249,0.009249,[1]
1040,9344,0.009344,[0]
1041,9350,0.00935,[1]
1042,9842,0.009842,[0]
1043,9993,0.009993,[1]
1044,9931,0.009931,[0]
1045,9777,0.009777,[1]
1046,10179,0.010179,[0]
1047,10142,0.010142,[1]
1048,9997,0.009997,[0]
1049,10144,0.010144,[1]
1050,9919,0.009919,[0]
1051,10070,0.01007,[1]
1052,10121,0.010121,[0]
1053,10337,0.010337,[1]
1054,10532,0.010532,[0]
1055,10744,0.010744,[1]
1056,10750,0.01075,[0]
1057,11392,0.011392,[1]
1058,11076,0.011076,[0]
1059,11266,0.011266,[1]
1060,11836,0.011836,[0]
1061,12683,0.012683,[1]
1062,12138,0.012138,[0]
1063,11365,0.011365,[1]
1064,10908,0.010908,[0]
1065,10373,0.010373,[1]
1066,9914,0.009914,[0]
1067,9837,0.009837,[1]
1068,10197,0.010197,[0]
1069,10407,0.010407,[1]
1070,10400,0.0104,[0]
1071,10782,0.010782,[1]
1072,11028,0.011028,[0]
1073,11015,0.011015,[1]
1074,10939,0.010939,[0]
1075,11273,0.011273,[1]
1076,11039,0.011039,[0]
1077,10881,0.010881,[1]
1078,10740,0.01074,[0]
1079,10518,0.010518,[1]
1080,10275,0.010275,[0]
1081,10042,0.010042,[1]
1082,9845,0.009845,[0]
1083,9692,0.009692,[1]
1084,9616,0.009616,[0]
1085,9485,0.009485,[1]
1086,9429,0.009429,[0]
1087,9417,0.009417,[1]
1088,9360,0.00936,[0]
1089,9469,0.009469,[1]
1090,9368,0.009368,[0]
1091,9337,0.009337,[1]
1092,9190,0.00919,[0]
1093,9174,0.009174,[1]
1094,9237,0.009237,[0]
1095,9058,0.009058,[1]
1096,8805,0.008805,[0]
1097,8748,0.008748,[1]
1098,8699,0.008699,[0]
1099,8951,0.008951,[1]
1100,8970,0.00897,[0]
1101,9181,0.009181,[1]
1102,9203,0.009203,[0]
1103,9066,0.009066,[1]
1104,9220,0.00922,[0]
1105,9212,0.009212,[1]
1106,9085,0.009085,[0]
1107,9004,0.009004,[1]
1108,9112,0.009112,[0]
1109,9303,0.009303,[1]
1110,9241,0.009241,[0]
1111,9261,0.009261,[1]
1112,9423,0.009423,[0]
1113,9680,0.00968,[1]
1114,10007,0.010007,[0]
1115,10187,0.010187,[1]
1116,10380,0.01038,[0]
1117,10280,0.01028,[1]
1118,10264,0.010264,[0]
1119,10381,0.010381,[1]
1120,10702,0.010702,[0]
1121,10628,0.010628,[1]
1122,10406,0.010406,[0]
1123,10498,0.010498,[1]
1124,10565,0.010565,[0]
1125,10769,0.010769,[1]
1126,10858,0.010858,[0]
1127,10871,0.010871,[1]
1128,11066,0.011066,[0]
1129,11062,0.011062,[1]
1130,10857,0.010857,[0]
1131,10733,0.010733,[1]
1132,10948,0.010948,[0]
1133,11216,0.011216,[1]
1134,11239,0.011239,[0]
1135,11326,0.011326,[1]
1136,11303,0.011303,[0]
1137,11170,0.01117,[1]
1138,11049,0.011049,[0]
1139,10878,0.010878,[1]
1140,11097,0.011097,[0]
1141,11131,0.011131,[1]
1142,11027,0.011027,[0]
1143,10876,0.010876,[1]
1144,10766,0.010766,[0]
1145,10506,0.010506,[1]
1146,10310,0.01031,[0]
1147,10243,0.010243,[1]
1148,10116,0.010116,[0]
1149,9871,0.009871,[1]
1150,9589,0.009589,[0]
1151,9474,0.009474,[1]
1152,9307,0.009307,[0]
1153,9316,0.009316,[1]
1154,9416,0.009416,[0]
1155,9329,0.009329,[1]
1156,9139,0.009139,[0]
1157,9101,0.009101,[1]
1158,8966,0.008966,[0]
1159,8847,0.008847,[1]
1160,8743,0.008743,[0]
1161,8854,0.008854,[1]
1162,8760,0.00876,[0]
1163,8662,0.008662,[1]
1164,8691,0.008691,[0]
1165,8848,0.008848,[1]
1166,8847,0.008847,[0]
1167,8974,0.008974,[1]
1168,9176,0.009176,[0]
1169,9186,0.009186,[1]
1170,9023,0.009023,[0]
1171,9130,0.00913,[1]
1172,9292,0.009292,[0]
1173,9371,0.009371,[1]
1174,9358,0.009358,[0]
1175,9422,0.009422,[1]
1176,9389,0.009389,[0]
1177,9285,0.009285,[1]
1178,9321,0.009321,[0]
1179,9410,0.00941,[1]
1180,9291,0.009291,[0]
1181,9285,0.009285,[1]
1182,9547,0.009547,[0]
1183,9804,0.009804,[1]
1184,10103,0.010103,[0]
1185,10054,0.010054,[1]
1186,10473,0.010473,[0]
1187,10493,0.010493,[1]
1188,10645,0.010645,[0]
1189,10692,0.010692,[1]
1190,10727,0.010727,[0]
1191,10470,0.01047,[1]
1192,10140,0.01014,[0]
1193,10062,0.010062,[1]
1194,10243,0.010243,[0]
1195,9979,0.009979,[1]
1196,9967,0.009967,[0]
1197,10385,0.010385,[1]
1198,10552,0.010552,[0]
1199,10575,0.010575,[1]
1200,11054,0.011054,[0]
1201,11440,0.01144,[1]
1202,11462,0.011462,[0]
1203,11264,0.011264,[1]
1204,11466,0.011466,[0]
1205,11103,0.011103,[1]
1206,10690,0.01069,[0]
1207,10707,0.010707,[1]
1208,10872,0.010872,[0]
1209,10729,0.010729,[1]
1210,10533,0.010533,[0]
1211,10664,0.010664,[1]
1212,10899,0.010899,[0]
1213,10715,0.010715,[1]
1214,10773,0.010773,[0]
1215,10690,0.01069,[1]
1216,10707,0.010707,[0]
1217,10451,0.010451,[1]
1218,10305,0.010305,[0]
1219,10157,0.010157,[1]
1220,10022,0.010022,[0]
1221,9931,0.009931,[1]
1222,9795,0.009795,[0]
1223,9635,0.009635,[1]
1224,9429,0.009429,[0]
1225,9352,0.009352,[1]
1226,9285,0.009285,[0]
1227,9174,0.009174,[1]
1228,9062,0.009062,[0]
1229,9384,0.009384,[1]
1230,9274,0.009274,[0]
1231,9223,0.009223,[1]
1232,9203,0.009203,[0]
1233,9329,0.009329,[1]
1234,9195,0.009195,[0]
1235,9070,0.00907,[1]
1236,9041,0.009041,[0]
1237,9010,0.00901,[1]
1238,9004,0.009004,[0]
1239,9066,0.009066,[1]
1240,9251,0.009251,[0]
1241,9083,0.009083,[1]
1242,8979,0.008979,[0]
1243,8875,0.008875,[1]
1244,8880,0.00888,[0]
1245,8964,0.008964,[1]
1246,9147,0.009147,[0]
1247,9435,0.009435,[1]
1248,9529,0.009529,[0]
1249,9683,0.009683,[1]
1250,9980,0.00998,[0]
1251,10071,0.010071,[1]
1252,10188,0.010188,[0]
1253,10293,0.010293,[1]
1254,10510,0.01051,[0]
1255,10407,0.010407,[1]
1256,10259,0.010259,[0]
1257,10292,0.010292,[1]
1258,10396,0.010396,[0]
1259,10355,0.010355,[1]
1260,10240,0.01024,[0]
1261,10372,0.010372,[1]
1262,10713,0.010713,[0]
1263,11021,0.011021,[1]
1264,11152,0.011152,[0]
1265,11261,0.011261,[1]
1266,11502,0.011502,[0]
1267,11560,0.01156,[1]
1268,11493,0.011493,[0]
1269,11345,0.011345,[1]
1270,11363,0.011363,[0]
1271,11299,0.011299,[1]
1272,11450,0.01145,[0]
1273,11642,0.011642,[1]
1274,11721,0.011721,[0]
1275,11676,0.011676,[1]
1276,11746,0.011746,[0]
1277,11910,0.01191,[1]
1278,11656,0.011656,[0]
1279,11704,0.011704,[1]
1280,11524,0.011524,[0]
1281,11318,0.011318,[1]
1282,11178,0.011178,[0]
1283,10939,0.010939,[1]
1284,10762,0.010762,[0]
1285,10471,0.010471,[1]
1286,10391,0.010391,[0]
1287,10366,0.010366,[1]
1288,10244,0.010244,[0]
1289,10166,0.010166,[1]
1290,10103,0.010103,[0]
1291,9908,0.009908,[1]
1292,9806,0.009806,[0]
1293,9782,0.009782,[1]
1294,9753,0.009753,[0]
1295,9578,0.009578,[1]
1296,9265,0.009265,[0]
1297,9203,0.009203,[1]
1298,9196,0.009196,[0]
1299,9237,0.009237,[1]
1300,9153,0.009153,[0]
1301,9052,0.009052,[1]
1302,9093,0.009093,[0]
1303,9034,0.009034,[1]
1304,9157,0.009157,[0]
1305,9188,0.009188,[1]
1306,9143,0.009143,[0]
1307,9113,0.009113,[1]
1308,9115,0.009115,[0]
1309,9292,0.009292,[1]
1310,9242,0.009242,[0]
1311,9099,0.009099,[1]
1312,9451,0.009451,[0]
1313,9424,0.009424,[1]
1314,9437,0.009437,[0]
1315,9551,0.009551,[1]
1316,9658,0.009658,[0]
1317,9849,0.009849,[1]
1318,10151,0.010151,[0]
1319,10182,0.010182,[1]
1320,9981,0.009981,[0]
1321,9932,0.009932,[1]
1322,9761,0.009761,[0]
1323,9523,0.009523,[1]
1324,9245,0.009245,[0]
1325,9151,0.009151,[1]
1326,9243,0.009243,[0]
1327,9559,0.009559,[1]
1328,9943,0.009943,[0]
1329,10217,0.010217,[1]
1330,10592,0.010592,[0]
1331,10764,0.010764,[1]
1332,10729,0.010729,[0]
1333,10678,0.010678,[1]
1334,10778,0.010778,[0]
1335,10640,0.01064,[1]
1336,10302,0.010302,[0]
1337,10272,0.010272,[1]
1338,10634,0.010634,[0]
1339,11018,0.011018,[1]
1340,10946,0.010946,[0]
1341,11283,0.011283,[1]
1342,11431,0.011431,[0]
1343,11672,0.011672,[1]
1344,11552,0.011552,[0]
1345,11386,0.011386,[1]
1346,11363,0.011363,[0]
1347,11279,0.011279,[1]
1348,11292,0.011292,[0]
1349,11310,0.01131,[1]
1350,11114,0.011114,[0]
1351,10806,0.010806,[1]
1352,11114,0.011114,[0]
1353,11495,0.011495,[1]
1354,11540,0.01154,[0]
1355,11366,0.011366,[1]
1356,11441,0.011441,[0]
1357,11471,0.011471,[1]
1358,11725,0.011725,[0]
1359,11785,0.011785,[1]
1360,11472,0.011472,[0]
1361,11231,0.011231,[1]
1362,10872,0.010872,[0]
1363,10772,0.010772,[1]
1364,10616,0.010616,[0]
1365,10312,0.010312,[1]
1366,10190,0.01019,[0]
1367,10159,0.010159,[1]
1368,10436,0.010436,[0]
1369,10430,0.01043,[1]
1370,10290,0.01029,[0]
1371,10204,0.010204,[1]
1372,10162,0.010162,[0]
1373,9957,0.009957,[1]
1374,9799,0.009799,[0]
1375,9534,0.009534,[1]
1376,9402,0.009402,[0]
1377,9322,0.009322,[1]
1378,9307,0.009307,[0]
1379,9272,0.009272,[1]
1380,9291,0.009291,[0]
1381,9220,0.00922,[1]
1382,9114,0.009114,[0]
1383,9105,0.009105,[1]
1384,9279,0.009279,[0]
1385,9175,0.009175,[1]
1386,9088,0.009088,[0]
1387,9108,0.009108,[1]
1388,9105,0.009105,[0]
1389,9140,0.00914,[1]
1390,9277,0.009277,[0]
1391,9271,0.009271,[1]
1392,9179,0.009179,[0]
1393,9052,0.009052,[1]
1394,9223,0.009223,[0]
1395,9409,0.009409,[1]
1396,9220,0.00922,[0]
1397,9229,0.009229,[1]
1398,9414,0.009414,[0]
1399,9304,0.009304,[1]
1400,9163,0.009163,[0]
1401,9202,0.009202,[1]
1402,9303,0.009303,[0]
1403,9229,0.009229,[1]
1404,9369,0.009369,[0]
1405,9510,0.00951,[1]
1406,9627,0.009627,[0]
1407,9799,0.009799,[1]
1408,10067,0.010067,[0]
1409,10132,0.010132,[1]
1410,10108,0.010108,[0]
1411,10071,0.010071,[1]
1412,10216,0.010216,[0]
1413,10229,0.010229,[1]
1414,10183,0.010183,[0]
1415,10567,0.010567,[1]
1416,10671,0.010671,[0]
1417,10538,0.010538,[1]
1418,10500,0.0105,[0]
1419,10896,0.010896,[1]
1420,11076,0.011076,[0]
1421,10760,0.01076,[1]
1422,10798,0.010798,[0]
1423,11126,0.011126,[1]
1424,11274,0.011274,[0]
1425,11195,0.011195,[1]
1426,11371,0.011371,[0]
1427,11528,0.011528,[1]
1428,11303,0.011303,[0]
1429,11454,0.011454,[1]
1430,11412,0.011412,[0]
1431,11179,0.011179,[1]
1432,11166,0.011166,[0]
1433,11142,0.011142,[1]
1434,11108,0.011108,[0]
1435,11078,0.011078,[1]
1436,11252,0.011252,[0]
1437,11236,0.011236,[1]
1438,10945,0.010945,[0]
1439,10815,0.010815,[1]
1440,10680,0.01068,[0]
1441,10573,0.010573,[1]
1442,10645,0.010645,[0]
1443,10907,0.010907,[1]
1444,10815,0.010815,[0]
1445,10699,0.010699,[1]
1446,10356,0.010356,[0]
1447,10082,0.010082,[1]
1448,9971,0.009971,[0]
1449,9655,0.009655,[1]
1450,9338,0.009338,[0]
1451,9231,0.009231,[1]
1452,9114,0.009114,[0]
1453,8949,0.008949,[1]
1454,8884,0.008884,[0]
1455,8733,0.008733,[1]
1456,8563,0.008563,[0]
1457,8728,0.008728,[1]
1458,8895,0.008895,[0]
1459,8934,0.008934,[1]
1460,8862,0.008862,[0]
1461,9112,0.009112,[1]
1462,9327,0.009327,[0]
1463,9147,0.009147,[1]
1464,9138,0.009138,[0]
1465,9041,0.009041,[1]
1466,9014,0.009014,[0]
1467,8909,0.008909,[1]
1468,8989,0.008989,[0]
1469,8914,0.008914,[1]
1470,8862,0.008862,[0]
1471,8788,0.008788,[1]
1472,8847,0.008847,[0]
1473,9032,0.009032,[1]
1474,8995,0.008995,[0]
1475,9172,0.009172,[1]
1476,9270,0.00927,[0]
1477,9210,0.00921,[1]
1478,9397,0.009397,[0]
1479,9621,0.009621,[1]
1480,9769,0.009769,[0]
1481,9807,0.009807,[1]
1482,10018,0.010018,[0]
1483,9977,0.009977,[1]
1484,9892,0.009892,[0]
1485,9957,0.009957,[1]
1486,10004,0.010004,[0]
1487,9909,0.009909,[1]
1488,10059,0.010059,[0]
1489,10196,0.010196,[1]
1490,10384,0.010384,[0]
1491,10222,0.010222,[1]
1492,10341,0.010341,[0]
1493,10509,0.010509,[1]
1494,10373,0.010373,[0]
1495,10331,0.010331,[1]
1496,10423,0.010423,[0]
1497,10872,0.010872,[1]
1498,10892,0.010892,[0]
1499,10962,0.010962,[1]
1500,11165,0.011165,[0]
1501,11033,0.011033,[1]
1502,10967,0.010967,[0]
1503,10958,0.010958,[1]
1504,11055,0.011055,[0]
1505,11006,0.011006,[1]
1506,11287,0.011287,[0]
1507,11464,0.011464,[1]
1508,11426,0.011426,[0]
1509,11736,0.011736,[1]
1510,11917,0.011917,[0]
1511,12267,0.012267,[1]
1512,12052,0.012052,[0]
1513,11785,0.011785,[1]
1514,11753,0.011753,[0]
1515,11565,0.011565,[1]
1516,11381,0.011381,[0]
1517,11203,0.011203,[1]
1518,10965,0.010965,[0]
1519,10789,0.010789,[1]
1520,10571,0.010571,[0]
1521,10348,0.010348,[1]
1522,10429,0.010429,[0]
1523,10374,0.010374,[1]
1524,10329,0.010329,[0]
1525,10366,0.010366,[1]
1526,10461,0.010461,[0]
1527,10412,0.010412,[1]
1528,10341,0.010341,[0]
1529,10261,0.010261,[1]
1530,10003,0.010003,[0]
1531,9947,0.009947,[1]
1532,9891,0.009891,[0]
1533,9765,0.009765,[1]
1534,9719,0.009719,[0]
1535,9537,0.009537,[1]
1536,9504,0.009504,[0]
1537,9455,0.009455,[1]
1538,9419,0.009419,[0]
1539,9457,0.009457,[1]
1540,9238,0.009238,[0]
1541,9139,0.009139,[1]
1542,9050,0.00905,[0]
1543,9018,0.009018,[1]
1544,9124,0.009124,[0]
1545,9051,0.009051,[1]
1546,9099,0.009099,[0]
1547,8929,0.008929,[1]
1548,8808,0.008808,[0]
1549,8820,0.00882,[1]
1550,8960,0.00896,[0]
1551,8911,0.008911,[1]
1552,9009,0.009009,[0]
1553,9294,0.009294,[1]
1554,9299,0.009299,[0]
1555,9192,0.009192,[1]
1556,9443,0.009443,[0]
1557,9485,0.009485,[1]
1558,9468,0.009468,[0]
1559,9442,0.009442,[1]
1560,9478,0.009478,[0]
1561,9390,0.00939,[1]
1562,9546,0.009546,[0]
1563,9705,0.009705,[1]
1564,9871,0.009871,[0]
1565,9816,0.009816,[1]
1566,10027,0.010027,[0]
1567,10394,0.010394,[1]
1568,10941,0.010941,[0]
1569,10876,0.010876,[1]
1570,12000,0.012,[0]
1571,12017,0.012017,[1]
1572,11976,0.011976,[0]
1573,11732,0.011732,[1]
1574,10998,0.010998,[0]
1575,10343,0.010343,[1]
1576,9927,0.009927,[0]
1577,9811,0.009811,[1]
1578,9744,0.009744,[0]
1579,9745,0.009745,[1]
1580,9866,0.009866,[0]
1581,10316,0.010316,[1]
1582,10976,0.010976,[0]
1583,11395,0.011395,[1]
1584,12262,0.012262,[0]
1585,12453,0.012453,[1]
1586,12428,0.012428,[0]
1587,12117,0.012117,[1]
1588,12240,0.01224,[0]
1589,12248,0.012248,[1]
1590,11856,0.011856,[0]
1591,11542,0.011542,[1]
1592,11542,0.011542,[0]
1593,11434,0.011434,[1]
1594,11198,0.011198,[0]
1595,11122,0.011122,[1]
1596,11506,0.011506,[0]
1597,11658,0.011658,[1]
1598,11515,0.011515,[0]
1599,11722,0.011722,[1]
1600,11450,0.01145,[0]
1601,11181,0.011181,[1]
1602,11287,0.011287,[0]
1603,11317,0.011317,[1]
1604,11085,0.011085,[0]
1605,10726,0.010726,[1]
1606,10504,0.010504,[0]
1607,10259,0.010259,[1]
1608,9894,0.009894,[0]
1609,9747,0.009747,[1]
1610,9569,0.009569,[0]
1611,9462,0.009462,[1]
1612,9406,0.009406,[0]
1613,9398,0.009398,[1]
1614,9370,0.00937,[0]
1615,9283,0.009283,[1]
1616,9264,0.009264,[0]
1617,9180,0.00918,[1]
1618,9139,0.009139,[0]
1619,9074,0.009074,[1]
1620,8934,0.008934,[0]
1621,8779,0.008779,[1]
1622,8773,0.008773,[0]
1623,8724,0.008724,[1]
1624,8726,0.008726,[0]
1625,8846,0.008846,[1]
1626,8794,0.008794,[0]
1627,8790,0.00879,[1]
1628,8812,0.008812,[0]
1629,8857,0.008857,[1]
1630,8820,0.00882,[0]
1631,8958,0.008958,[1]
1632,9061,0.009061,[0]
1633,9075,0.009075,[1]
1634,9039,0.009039,[0]
1635,8925,0.008925,[1]
1636,8886,0.008886,[0]
1637,8786,0.008786,[1]
1638,8823,0.008823,[0]
1639,9065,0.009065,[1]
1640,9084,0.009084,[0]
1641,9073,0.009073,[1]
1642,9117,0.009117,[0]
1643,9369,0.009369,[1]
1644,9626,0.009626,[0]
1645,9694,0.009694,[1]
1646,9861,0.009861,[0]
1647,10164,0.010164,[1]
1648,10130,0.01013,[0]
1649,10065,0.010065,[1]
1650,9917,0.009917,[0]
1651,9836,0.009836,[1]
1652,9759,0.009759,[0]
1653,9729,0.009729,[1]
1654,9934,0.009934,[0]
1655,9975,0.009975,[1]
1656,9992,0.009992,[0]
1657,10268,0.010268,[1]
1658,10561,0.010561,[0]
1659,10609,0.010609,[1]
1660,10725,0.010725,[0]
1661,11112,0.011112,[1]
1662,11064,0.011064,[0]
1663,10931,0.010931,[1]
1664,11142,0.011142,[0]
1665,11002,0.011002,[1]
1666,10682,0.010682,[0]
1667,10774,0.010774,[1]
1668,10902,0.010902,[0]
1669,11016,0.011016,[1]
1670,10883,0.010883,[0]
1671,11109,0.011109,[1]
1672,11399,0.011399,[0]
1673,11270,0.01127,[1]
1674,11470,0.01147,[0]
1675,11529,0.011529,[1]
1676,11328,0.011328,[0]
1677,10947,0.010947,[1]
1678,11215,0.011215,[0]
1679,11044,0.011044,[1]
1680,10445,0.010445,[0]
1681,10245,0.010245,[1]
1682,10509,0.010509,[0]
1683,10263,0.010263,[1]
1684,9947,0.009947,[0]
1685,10005,0.010005,[1]
1686,9988,0.009988,[0]
1687,9796,0.009796,[1]
1688,9656,0.009656,[0]
1689,9885,0.009885,[1]
1690,9676,0.009676,[0]
1691,9696,0.009696,[1]
1692,9840,0.00984,[0]
1693,10027,0.010027,[1]
1694,10393,0.010393,[0]
1695,10091,0.010091,[1]
1696,9902,0.009902,[0]
1697,9910,0.00991,[1]
1698,9694,0.009694,[0]
1699,9427,0.009427,[1]
1700,9260,0.00926,[0]
1701,9074,0.009074,[1]
1702,8921,0.008921,[0]
1703,8795,0.008795,[1]
1704,8816,0.008816,[0]
1705,8733,0.008733,[1]
1706,8935,0.008935,[0]
1707,9132,0.009132,[1]
1708,9114,0.009114,[0]
1709,9325,0.009325,[1]
1710,9426,0.009426,[0]
1711,9443,0.009443,[1]
1712,9386,0.009386,[0]
1713,9469,0.009469,[1]
1714,9467,0.009467,[0]
1715,9319,0.009319,[1]
1716,9242,0.009242,[0]
1717,9110,0.00911,[1]
1718,9239,0.009239,[0]
1719,9231,0.009231,[1]
1720,9505,0.009505,[0]
1721,9588,0.009588,[1]
1722,9622,0.009622,[0]
1723,9657,0.009657,[1]
1724,9638,0.009638,[0]
1725,9746,0.009746,[1]
1726,9596,0.009596,[0]
1727,9852,0.009852,[1]
1728,9843,0.009843,[0]
1729,9728,0.009728,[1]
1730,9779,0.009779,[0]
1731,9877,0.009877,[1]
1732,10076,0.010076,[0]
1733,10031,0.010031,[1]
1734,10475,0.010475,[0]
1735,10476,0.010476,[1]
1736,10431,0.010431,[0]
1737,10563,0.010563,[1]
1738,10619,0.010619,[0]
1739,10473,0.010473,[1]
1740,10621,0.010621,[0]
1741,10601,0.010601,[1]
1742,10531,0.010531,[0]
1743,10421,0.010421,[1]
