[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_082333_Curtin_Dom_SelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
335,9455,0.009455,[1]
336,9831,0.009831,[0]
337,9853,0.009853,[1]
338,9461,0.009461,[0]
339,9153,0.009153,[1]
340,9013,0.009013,[0]
341,8864,0.008864,[1]
342,8717,0.008717,[0]
343,8645,0.008645,[1]
344,8837,0.008837,[0]
345,8686,0.008686,[1]
346,8511,0.008511,[0]
347,8288,0.008288,[1]
348,8092,0.008092,[0]
349,8000,0.008,[1]
350,7892,0.007892,[0]
351,7946,0.007946,[1]
352,8191,0.008191,[0]
353,8097,0.008097,[1]
354,8012,0.008012,[0]
355,7839,0.007839,[1]
356,7816,0.007816,[0]
357,7740,0.00774,[1]
358,7867,0.007867,[0]
359,7864,0.007864,[1]
360,7778,0.007778,[0]
361,7968,0.007968,[1]
362,7872,0.007872,[0]
363,7740,0.00774,[1]
364,7670,0.00767,[0]
365,7769,0.007769,[1]
366,7924,0.007924,[0]
367,7897,0.007897,[1]
368,8022,0.008022,[0]
369,8282,0.008282,[1]
370,8433,0.008433,[0]
371,8721,0.008721,[1]
372,8912,0.008912,[0]
373,8955,0.008955,[1]
374,8687,0.008687,[0]
375,8666,0.008666,[1]
376,8528,0.008528,[0]
377,8582,0.008582,[1]
378,8774,0.008774,[0]
379,9182,0.009182,[1]
380,9697,0.009697,[0]
381,9858,0.009858,[1]
382,9985,0.009985,[0]
383,10158,0.010158,[1]
384,10313,0.010313,[0]
385,10300,0.0103,[1]
386,10020,0.01002,[0]
387,9946,0.009946,[1]
388,10292,0.010292,[0]
389,10092,0.010092,[1]
390,10198,0.010198,[0]
391,10629,0.010629,[1]
392,10985,0.010985,[0]
393,10879,0.010879,[1]
394,10672,0.010672,[0]
395,10233,0.010233,[1]
396,9956,0.009956,[0]
397,9663,0.009663,[1]
398,9508,0.009508,[0]
399,9733,0.009733,[1]
400,9833,0.009833,[0]
401,9554,0.009554,[1]
402,9268,0.009268,[0]
403,9086,0.009086,[1]
404,9249,0.009249,[0]
405,9217,0.009217,[1]
406,9145,0.009145,[0]
407,8981,0.008981,[1]
408,8860,0.00886,[0]
409,8726,0.008726,[1]
410,8613,0.008613,[0]
411,8526,0.008526,[1]
412,8529,0.008529,[0]
413,8440,0.00844,[1]
414,8403,0.008403,[0]
415,8394,0.008394,[1]
416,8287,0.008287,[0]
417,8292,0.008292,[1]
418,8321,0.008321,[0]
419,8234,0.008234,[1]
420,8163,0.008163,[0]
421,8219,0.008219,[1]
422,8235,0.008235,[0]
423,8212,0.008212,[1]
424,8323,0.008323,[0]
425,8541,0.008541,[1]
426,8626,0.008626,[0]
427,8659,0.008659,[1]
428,8539,0.008539,[0]
429,8329,0.008329,[1]
430,8318,0.008318,[0]
431,8425,0.008425,[1]
432,8473,0.008473,[0]
433,8607,0.008607,[1]
434,8784,0.008784,[0]
435,8652,0.008652,[1]
436,8838,0.008838,[0]
437,8946,0.008946,[1]
438,9246,0.009246,[0]
439,9203,0.009203,[1]
440,9360,0.00936,[0]
441,9677,0.009677,[1]
442,9833,0.009833,[0]
443,9688,0.009688,[1]
444,9533,0.009533,[0]
445,9452,0.009452,[1]
446,9404,0.009404,[0]
447,9455,0.009455,[1]
448,10150,0.01015,[0]
449,11567,0.011567,[1]
450,12079,0.012079,[0]
451,11654,0.011654,[1]
452,10809,0.010809,[0]
453,10188,0.010188,[1]
454,9413,0.009413,[0]
455,8842,0.008842,[1]
456,8612,0.008612,[0]
457,8644,0.008644,[1]
458,8895,0.008895,[0]
459,9356,0.009356,[1]
460,9568,0.009568,[0]
461,9586,0.009586,[1]
462,9419,0.009419,[0]
