[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_091318_Curtin_Dom_pirhanaMaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
2910,9924,0.009924,[0]
2911,9833,0.009833,[1]
2912,9528,0.009528,[0]
2913,9372,0.009372,[1]
2914,9251,0.009251,[0]
2915,8930,0.00893,[1]
2916,8823,0.008823,[0]
2917,8700,0.0087,[1]
2918,8594,0.008594,[0]
2919,8560,0.00856,[1]
2920,8544,0.008544,[0]
2921,8450,0.00845,[1]
2922,8407,0.008407,[0]
2923,8413,0.008413,[1]
2924,8367,0.008367,[0]
2925,8336,0.008336,[1]
2926,8333,0.008333,[0]
2927,8293,0.008293,[1]
2928,8260,0.00826,[0]
2929,8229,0.008229,[1]
2930,8158,0.008158,[0]
2931,8100,0.0081,[1]
2932,8103,0.008103,[0]
2933,8173,0.008173,[1]
2934,8068,0.008068,[0]
2935,8118,0.008118,[1]
2936,8043,0.008043,[0]
2937,7909,0.007909,[1]
2938,8033,0.008033,[0]
2939,8067,0.008067,[1]
2940,8070,0.00807,[0]
2941,8020,0.00802,[1]
2942,8206,0.008206,[0]
2943,8246,0.008246,[1]
2944,8217,0.008217,[0]
2945,8430,0.00843,[1]
2946,8583,0.008583,[0]
2947,8589,0.008589,[1]
2948,9019,0.009019,[0]
2949,9716,0.009716,[1]
2950,10024,0.010024,[0]
2951,10540,0.01054,[1]
2952,10490,0.01049,[0]
2953,10286,0.010286,[1]
2954,10191,0.010191,[0]
2955,10234,0.010234,[1]
2956,9898,0.009898,[0]
2957,9636,0.009636,[1]
2958,9488,0.009488,[0]
2959,9425,0.009425,[1]
2960,9326,0.009326,[0]
2961,9270,0.00927,[1]
2962,9187,0.009187,[0]
2963,9204,0.009204,[1]
2964,9109,0.009109,[0]
2965,9455,0.009455,[1]
2966,9327,0.009327,[0]
2967,9072,0.009072,[1]
2968,9079,0.009079,[0]
2969,9137,0.009137,[1]
2970,9043,0.009043,[0]
2971,8848,0.008848,[1]
2972,8724,0.008724,[0]
2973,8880,0.00888,[1]
2974,8679,0.008679,[0]
2975,8558,0.008558,[1]
2976,8580,0.00858,[0]
2977,8330,0.00833,[1]
2978,8137,0.008137,[0]
2979,8204,0.008204,[1]
2980,8216,0.008216,[0]
2981,8167,0.008167,[1]
2982,8130,0.00813,[0]
2983,8088,0.008088,[1]
2984,8008,0.008008,[0]
2985,7927,0.007927,[1]
2986,7891,0.007891,[0]
2987,7815,0.007815,[1]
2988,7799,0.007799,[0]
2989,7750,0.00775,[1]
2990,7583,0.007583,[0]
2991,7566,0.007566,[1]
2992,7572,0.007572,[0]
2993,7552,0.007552,[1]
2994,7631,0.007631,[0]
2995,7791,0.007791,[1]
2996,7758,0.007758,[0]
2997,7711,0.007711,[1]
2998,7748,0.007748,[0]
2999,7856,0.007856,[1]
3000,7844,0.007844,[0]
3001,7933,0.007933,[1]
3002,8083,0.008083,[0]
3003,8372,0.008372,[1]
3004,8650,0.00865,[0]
3005,8839,0.008839,[1]
3006,9092,0.009092,[0]
3007,9154,0.009154,[1]
3008,9294,0.009294,[0]
3009,9507,0.009507,[1]
3010,9731,0.009731,[0]
3011,9797,0.009797,[1]
3012,9864,0.009864,[0]
3013,9881,0.009881,[1]
3014,9911,0.009911,[0]
3015,9987,0.009987,[1]
3016,10183,0.010183,[0]
3017,10129,0.010129,[1]
3018,10143,0.010143,[0]
3019,10111,0.010111,[1]
3020,10021,0.010021,[0]
3021,9930,0.00993,[1]
3022,9967,0.009967,[0]
3023,10109,0.010109,[1]
3024,10133,0.010133,[0]
3025,10037,0.010037,[1]
3026,10019,0.010019,[0]
3027,9934,0.009934,[1]
3028,9850,0.00985,[0]
3029,9880,0.00988,[1]
3030,9745,0.009745,[0]
3031,9638,0.009638,[1]
3032,9490,0.00949,[0]
3033,9423,0.009423,[1]
3034,9344,0.009344,[0]
3035,9200,0.0092,[1]
3036,9092,0.009092,[0]
3037,8887,0.008887,[1]
3038,8710,0.00871,[0]
3039,8641,0.008641,[1]
3040,8497,0.008497,[0]
3041,8432,0.008432,[1]
3042,8369,0.008369,[0]
3043,8271,0.008271,[1]
3044,8264,0.008264,[0]
3045,8277,0.008277,[1]
3046,8269,0.008269,[0]
3047,8171,0.008171,[1]
3048,8284,0.008284,[0]
3049,8339,0.008339,[1]
3050,8249,0.008249,[0]
3051,8307,0.008307,[1]
3052,8329,0.008329,[0]
3053,8360,0.00836,[1]
3054,8457,0.008457,[0]
3055,8458,0.008458,[1]
3056,8424,0.008424,[0]
3057,8538,0.008538,[1]
3058,8830,0.00883,[0]
3059,9066,0.009066,[1]
3060,8984,0.008984,[0]
3061,9256,0.009256,[1]
3062,9720,0.00972,[0]
3063,9830,0.00983,[1]
3064,10083,0.010083,[0]
3065,10691,0.010691,[1]
3066,10584,0.010584,[0]
3067,11042,0.011042,[1]
3068,11610,0.01161,[0]
3069,11394,0.011394,[1]
3070,11086,0.011086,[0]
3071,10834,0.010834,[1]
3072,10416,0.010416,[0]
3073,9992,0.009992,[1]
3074,9751,0.009751,[0]
3075,9527,0.009527,[1]
3076,9345,0.009345,[0]
3077,9201,0.009201,[1]
3078,9073,0.009073,[0]
3079,8949,0.008949,[1]
3080,8780,0.00878,[0]
3081,8679,0.008679,[1]
3082,8585,0.008585,[0]
3083,8694,0.008694,[1]
3084,8758,0.008758,[0]
3085,8658,0.008658,[1]
3086,8716,0.008716,[0]
3087,8725,0.008725,[1]
3088,8771,0.008771,[0]
3089,8786,0.008786,[1]
3090,8729,0.008729,[0]
3091,8710,0.00871,[1]
3092,8658,0.008658,[0]
3093,8680,0.00868,[1]
3094,8597,0.008597,[0]
3095,8518,0.008518,[1]
3096,8500,0.0085,[0]
3097,8395,0.008395,[1]
3098,8326,0.008326,[0]
3099,8293,0.008293,[1]
3100,8203,0.008203,[0]
3101,8151,0.008151,[1]
3102,8147,0.008147,[0]
3103,8182,0.008182,[1]
3104,8132,0.008132,[0]
3105,8146,0.008146,[1]
3106,8080,0.00808,[0]
3107,7988,0.007988,[1]
3108,7943,0.007943,[0]
3109,8093,0.008093,[1]
3110,8074,0.008074,[0]
3111,8083,0.008083,[1]
3112,8234,0.008234,[0]
3113,8222,0.008222,[1]
3114,8238,0.008238,[0]
3115,8205,0.008205,[1]
3116,8251,0.008251,[0]
3117,8356,0.008356,[1]
3118,8619,0.008619,[0]
3119,8796,0.008796,[1]
3120,9036,0.009036,[0]
3121,9372,0.009372,[1]
3122,9683,0.009683,[0]
3123,9968,0.009968,[1]
3124,10229,0.010229,[0]
3125,10758,0.010758,[1]
3126,10902,0.010902,[0]
3127,11182,0.011182,[1]
3128,11432,0.011432,[0]
3129,11547,0.011547,[1]
3130,11414,0.011414,[0]
3131,11388,0.011388,[1]
3132,11208,0.011208,[0]
3133,11058,0.011058,[1]
3134,10998,0.010998,[0]
3135,10793,0.010793,[1]
3136,10530,0.01053,[0]
3137,10356,0.010356,[1]
3138,10348,0.010348,[0]
3139,10231,0.010231,[1]
3140,10025,0.010025,[0]
3141,10034,0.010034,[1]
3142,9892,0.009892,[0]
3143,9805,0.009805,[1]
3144,9799,0.009799,[0]
3145,9655,0.009655,[1]
3146,9518,0.009518,[0]
3147,9393,0.009393,[1]
3148,9273,0.009273,[0]
3149,9095,0.009095,[1]
3150,8958,0.008958,[0]
3151,8924,0.008924,[1]
3152,8811,0.008811,[0]
3153,8818,0.008818,[1]
3154,8787,0.008787,[0]
3155,8717,0.008717,[1]
3156,8743,0.008743,[0]
3157,8778,0.008778,[1]
3158,8788,0.008788,[0]
3159,8756,0.008756,[1]
3160,8643,0.008643,[0]
3161,8501,0.008501,[1]
3162,8478,0.008478,[0]
3163,8685,0.008685,[1]
3164,8631,0.008631,[0]
3165,8753,0.008753,[1]
3166,8905,0.008905,[0]
3167,9011,0.009011,[1]
3168,9128,0.009128,[0]
3169,9571,0.009571,[1]
3170,9653,0.009653,[0]
3171,9622,0.009622,[1]
3172,9922,0.009922,[0]
3173,9806,0.009806,[1]
3174,9655,0.009655,[0]
3175,9882,0.009882,[1]
3176,9944,0.009944,[0]
3177,10486,0.010486,[1]
3178,11208,0.011208,[0]
3179,11493,0.011493,[1]
3180,11364,0.011364,[0]
3181,11198,0.011198,[1]
3182,11135,0.011135,[0]
3183,11027,0.011027,[1]
3184,10748,0.010748,[0]
3185,10234,0.010234,[1]
3186,9894,0.009894,[0]
3187,9603,0.009603,[1]
3188,9379,0.009379,[0]
3189,9507,0.009507,[1]
3190,9293,0.009293,[0]
3191,9086,0.009086,[1]
3192,9209,0.009209,[0]
3193,9176,0.009176,[1]
3194,9152,0.009152,[0]
3195,9048,0.009048,[1]
3196,8924,0.008924,[0]
3197,8930,0.00893,[1]
3198,8811,0.008811,[0]
3199,8694,0.008694,[1]
3200,8685,0.008685,[0]
3201,8475,0.008475,[1]
3202,8361,0.008361,[0]
3203,8416,0.008416,[1]
3204,8360,0.00836,[0]
3205,8146,0.008146,[1]
3206,8165,0.008165,[0]
3207,8110,0.00811,[1]
3208,8006,0.008006,[0]
3209,8011,0.008011,[1]
3210,7995,0.007995,[0]
3211,7934,0.007934,[1]
3212,7815,0.007815,[0]
3213,7936,0.007936,[1]
3214,7862,0.007862,[0]
3215,7912,0.007912,[1]
3216,7955,0.007955,[0]
3217,7855,0.007855,[1]
3218,7948,0.007948,[0]
3219,8128,0.008128,[1]
3220,8101,0.008101,[0]
3221,8112,0.008112,[1]
3222,8378,0.008378,[0]
3223,8682,0.008682,[1]
3224,8749,0.008749,[0]
3225,9067,0.009067,[1]
3226,9133,0.009133,[0]
3227,9189,0.009189,[1]
3228,9385,0.009385,[0]
3229,9621,0.009621,[1]
3230,9821,0.009821,[0]
3231,9926,0.009926,[1]
3232,10077,0.010077,[0]
3233,10307,0.010307,[1]
3234,10590,0.01059,[0]
3235,10651,0.010651,[1]
3236,11015,0.011015,[0]
3237,11048,0.011048,[1]
3238,11180,0.01118,[0]
3239,11301,0.011301,[1]
3240,11264,0.011264,[0]
3241,11248,0.011248,[1]
3242,11101,0.011101,[0]
3243,10994,0.010994,[1]
3244,10817,0.010817,[0]
3245,10555,0.010555,[1]
3246,10324,0.010324,[0]
3247,10054,0.010054,[1]
3248,9866,0.009866,[0]
3249,9798,0.009798,[1]
3250,9720,0.00972,[0]
3251,9650,0.00965,[1]
3252,9580,0.00958,[0]
3253,9567,0.009567,[1]
3254,9494,0.009494,[0]
3255,9389,0.009389,[1]
3256,9334,0.009334,[0]
3257,9180,0.00918,[1]
3258,9136,0.009136,[0]
3259,9086,0.009086,[1]
3260,8941,0.008941,[0]
3261,8892,0.008892,[1]
3262,8827,0.008827,[0]
3263,8789,0.008789,[1]
3264,8836,0.008836,[0]
3265,8977,0.008977,[1]
3266,8943,0.008943,[0]
3267,8921,0.008921,[1]
3268,8889,0.008889,[0]
3269,8962,0.008962,[1]
3270,8912,0.008912,[0]
3271,8960,0.00896,[1]
3272,9009,0.009009,[0]
3273,8972,0.008972,[1]
3274,9107,0.009107,[0]
3275,9236,0.009236,[1]
3276,9301,0.009301,[0]
3277,9326,0.009326,[1]
3278,9353,0.009353,[0]
3279,9537,0.009537,[1]
3280,9734,0.009734,[0]
3281,9819,0.009819,[1]
3282,9738,0.009738,[0]
3283,9790,0.00979,[1]
3284,10024,0.010024,[0]
3285,9984,0.009984,[1]
3286,9976,0.009976,[0]
3287,10065,0.010065,[1]
3288,10198,0.010198,[0]
3289,10217,0.010217,[1]
3290,10224,0.010224,[0]
3291,10286,0.010286,[1]
3292,10128,0.010128,[0]
3293,10363,0.010363,[1]
3294,10647,0.010647,[0]
3295,10668,0.010668,[1]
3296,10473,0.010473,[0]
3297,10259,0.010259,[1]
3298,9944,0.009944,[0]
3299,9669,0.009669,[1]
3300,9413,0.009413,[0]
3301,9287,0.009287,[1]
3302,9084,0.009084,[0]
3303,8988,0.008988,[1]
3304,8871,0.008871,[0]
3305,8621,0.008621,[1]
3306,8463,0.008463,[0]
3307,8355,0.008355,[1]
3308,8246,0.008246,[0]
3309,8193,0.008193,[1]
3310,8120,0.00812,[0]
3311,8005,0.008005,[1]
3312,7946,0.007946,[0]
3313,7879,0.007879,[1]
3314,7809,0.007809,[0]
3315,7764,0.007764,[1]
3316,7730,0.00773,[0]
3317,7762,0.007762,[1]
3318,7908,0.007908,[0]
3319,8071,0.008071,[1]
3320,8256,0.008256,[0]
3321,8227,0.008227,[1]
3322,8274,0.008274,[0]
3323,8513,0.008513,[1]
3324,8533,0.008533,[0]
3325,8584,0.008584,[1]
3326,8706,0.008706,[0]
3327,8650,0.00865,[1]
3328,8871,0.008871,[0]
3329,8923,0.008923,[1]
3330,9028,0.009028,[0]
3331,9274,0.009274,[1]
3332,9350,0.00935,[0]
3333,9371,0.009371,[1]
3334,9539,0.009539,[0]
3335,9610,0.00961,[1]
3336,9663,0.009663,[0]
3337,9627,0.009627,[1]
3338,9664,0.009664,[0]
3339,9548,0.009548,[1]
3340,9434,0.009434,[0]
3341,9384,0.009384,[1]
3342,9303,0.009303,[0]
3343,9333,0.009333,[1]
3344,9354,0.009354,[0]
3345,9297,0.009297,[1]
3346,9299,0.009299,[0]
3347,9286,0.009286,[1]
3348,9287,0.009287,[0]
3349,9371,0.009371,[1]
3350,9403,0.009403,[0]
3351,9453,0.009453,[1]
3352,9467,0.009467,[0]
3353,9453,0.009453,[1]
3354,9468,0.009468,[0]
3355,9396,0.009396,[1]
3356,9388,0.009388,[0]
3357,9520,0.00952,[1]
3358,9530,0.00953,[0]
3359,9526,0.009526,[1]
3360,9425,0.009425,[0]
3361,9425,0.009425,[1]
3362,9380,0.00938,[0]
3363,9415,0.009415,[1]
3364,9317,0.009317,[0]
3365,9130,0.00913,[1]
3366,9035,0.009035,[0]
3367,8894,0.008894,[1]
3368,8763,0.008763,[0]
3369,8716,0.008716,[1]
3370,8668,0.008668,[0]
3371,8626,0.008626,[1]
3372,8563,0.008563,[0]
3373,8613,0.008613,[1]
3374,8625,0.008625,[0]
3375,8568,0.008568,[1]
3376,8563,0.008563,[0]
3377,8480,0.00848,[1]
3378,8493,0.008493,[0]
3379,8452,0.008452,[1]
3380,8334,0.008334,[0]
3381,8367,0.008367,[1]
3382,8386,0.008386,[0]
3383,8442,0.008442,[1]
3384,8420,0.00842,[0]
3385,8766,0.008766,[1]
3386,8745,0.008745,[0]
3387,8754,0.008754,[1]
3388,9042,0.009042,[0]
3389,9268,0.009268,[1]
3390,9304,0.009304,[0]
3391,9507,0.009507,[1]
3392,9972,0.009972,[0]
3393,9862,0.009862,[1]
3394,10011,0.010011,[0]
3395,10309,0.010309,[1]
3396,10131,0.010131,[0]
3397,10172,0.010172,[1]
3398,10601,0.010601,[0]
3399,10396,0.010396,[1]
3400,10216,0.010216,[0]
3401,10366,0.010366,[1]
3402,10162,0.010162,[0]
3403,9931,0.009931,[1]
3404,9896,0.009896,[0]
3405,9905,0.009905,[1]
3406,9787,0.009787,[0]
3407,9709,0.009709,[1]
3408,9812,0.009812,[0]
3409,9615,0.009615,[1]
3410,9461,0.009461,[0]
3411,9461,0.009461,[1]
3412,9357,0.009357,[0]
3413,9242,0.009242,[1]
3414,9179,0.009179,[0]
3415,9016,0.009016,[1]
3416,8781,0.008781,[0]
3417,8664,0.008664,[1]
3418,8597,0.008597,[0]
3419,8484,0.008484,[1]
3420,8385,0.008385,[0]
3421,8319,0.008319,[1]
3422,8279,0.008279,[0]
3423,8240,0.00824,[1]
3424,8276,0.008276,[0]
3425,8232,0.008232,[1]
3426,8170,0.00817,[0]
3427,8067,0.008067,[1]
3428,8045,0.008045,[0]
3429,8033,0.008033,[1]
3430,8152,0.008152,[0]
3431,8193,0.008193,[1]
3432,8091,0.008091,[0]
3433,8144,0.008144,[1]
3434,8323,0.008323,[0]
3435,8300,0.0083,[1]
3436,8278,0.008278,[0]
3437,8200,0.0082,[1]
3438,8297,0.008297,[0]
3439,8331,0.008331,[1]
3440,8450,0.00845,[0]
3441,8495,0.008495,[1]
3442,8472,0.008472,[0]
3443,8575,0.008575,[1]
3444,8671,0.008671,[0]
3445,8634,0.008634,[1]
3446,8838,0.008838,[0]
3447,9068,0.009068,[1]
3448,9162,0.009162,[0]
3449,9498,0.009498,[1]
3450,9842,0.009842,[0]
3451,9684,0.009684,[1]
3452,9712,0.009712,[0]
3453,10036,0.010036,[1]
3454,10260,0.01026,[0]
3455,10200,0.0102,[1]
3456,10371,0.010371,[0]
3457,10453,0.010453,[1]
3458,10501,0.010501,[0]
3459,10776,0.010776,[1]
3460,10683,0.010683,[0]
3461,10680,0.01068,[1]
3462,10492,0.010492,[0]
3463,10412,0.010412,[1]
3464,10329,0.010329,[0]
3465,10075,0.010075,[1]
3466,9952,0.009952,[0]
3467,9852,0.009852,[1]
3468,9737,0.009737,[0]
3469,9627,0.009627,[1]
3470,9523,0.009523,[0]
3471,9369,0.009369,[1]
3472,9216,0.009216,[0]
3473,9130,0.00913,[1]
3474,8976,0.008976,[0]
3475,8703,0.008703,[1]
3476,8684,0.008684,[0]
3477,8692,0.008692,[1]
3478,8645,0.008645,[0]
3479,8673,0.008673,[1]
3480,8605,0.008605,[0]
3481,8583,0.008583,[1]
3482,8663,0.008663,[0]
3483,8747,0.008747,[1]
3484,8820,0.00882,[0]
3485,8795,0.008795,[1]
3486,8818,0.008818,[0]
3487,8807,0.008807,[1]
3488,8832,0.008832,[0]
3489,8862,0.008862,[1]
3490,8779,0.008779,[0]
3491,8776,0.008776,[1]
3492,8727,0.008727,[0]
3493,8864,0.008864,[1]
3494,8945,0.008945,[0]
3495,9055,0.009055,[1]
3496,9020,0.00902,[0]
3497,8924,0.008924,[1]
3498,9176,0.009176,[0]
3499,9220,0.00922,[1]
3500,9192,0.009192,[0]
3501,9353,0.009353,[1]
3502,9326,0.009326,[0]
3503,9261,0.009261,[1]
3504,9463,0.009463,[0]
3505,9511,0.009511,[1]
3506,9510,0.00951,[0]
3507,9705,0.009705,[1]
3508,9830,0.00983,[0]
3509,9942,0.009942,[1]
3510,9981,0.009981,[0]
3511,9962,0.009962,[1]
3512,9847,0.009847,[0]
3513,9799,0.009799,[1]
3514,9982,0.009982,[0]
3515,9971,0.009971,[1]
3516,9887,0.009887,[0]
3517,9784,0.009784,[1]
3518,10151,0.010151,[0]
3519,10136,0.010136,[1]
3520,10277,0.010277,[0]
3521,10219,0.010219,[1]
3522,10035,0.010035,[0]
3523,9908,0.009908,[1]
3524,9731,0.009731,[0]
3525,9495,0.009495,[1]
3526,9312,0.009312,[0]
3527,9112,0.009112,[1]
3528,8922,0.008922,[0]
3529,8712,0.008712,[1]
3530,8512,0.008512,[0]
3531,8327,0.008327,[1]
3532,8149,0.008149,[0]
3533,8109,0.008109,[1]
3534,8052,0.008052,[0]
3535,7963,0.007963,[1]
3536,7887,0.007887,[0]
3537,7823,0.007823,[1]
3538,7815,0.007815,[0]
3539,7808,0.007808,[1]
3540,7788,0.007788,[0]
3541,7733,0.007733,[1]
3542,7740,0.00774,[0]
3543,7721,0.007721,[1]
3544,7766,0.007766,[0]
3545,7904,0.007904,[1]
3546,7953,0.007953,[0]
3547,8000,0.008,[1]
3548,8322,0.008322,[0]
3549,8425,0.008425,[1]
3550,8525,0.008525,[0]
3551,8729,0.008729,[1]
3552,8878,0.008878,[0]
3553,8923,0.008923,[1]
3554,9198,0.009198,[0]
3555,9268,0.009268,[1]
3556,9279,0.009279,[0]
3557,9407,0.009407,[1]
3558,9551,0.009551,[0]
3559,9776,0.009776,[1]
3560,9849,0.009849,[0]
3561,9907,0.009907,[1]
3562,9843,0.009843,[0]
3563,9950,0.00995,[1]
3564,10188,0.010188,[0]
3565,10118,0.010118,[1]
3566,10026,0.010026,[0]
3567,9908,0.009908,[1]
3568,9850,0.00985,[0]
3569,9763,0.009763,[1]
3570,9668,0.009668,[0]
3571,9456,0.009456,[1]
3572,9274,0.009274,[0]
3573,9254,0.009254,[1]
3574,9272,0.009272,[0]
3575,9284,0.009284,[1]
3576,9288,0.009288,[0]
3577,9244,0.009244,[1]
3578,9273,0.009273,[0]
3579,9257,0.009257,[1]
3580,9148,0.009148,[0]
3581,9129,0.009129,[1]
3582,9073,0.009073,[0]
3583,9028,0.009028,[1]
3584,9023,0.009023,[0]
3585,8997,0.008997,[1]
3586,9014,0.009014,[0]
3587,8959,0.008959,[1]
3588,9025,0.009025,[0]
3589,9050,0.00905,[1]
3590,8971,0.008971,[0]
3591,8918,0.008918,[1]
3592,8981,0.008981,[0]
3593,8928,0.008928,[1]
3594,8895,0.008895,[0]
3595,8835,0.008835,[1]
3596,8722,0.008722,[0]
3597,8623,0.008623,[1]
3598,8605,0.008605,[0]
3599,8556,0.008556,[1]
3600,8487,0.008487,[0]
3601,8463,0.008463,[1]
3602,8426,0.008426,[0]
3603,8395,0.008395,[1]
3604,8374,0.008374,[0]
3605,8424,0.008424,[1]
3606,8494,0.008494,[0]
3607,8585,0.008585,[1]
3608,8667,0.008667,[0]
3609,8714,0.008714,[1]
3610,8897,0.008897,[0]
3611,8920,0.00892,[1]
3612,8984,0.008984,[0]
3613,9181,0.009181,[1]
3614,9603,0.009603,[0]
3615,9606,0.009606,[1]
3616,9833,0.009833,[0]
3617,10053,0.010053,[1]
3618,10055,0.010055,[0]
3619,10332,0.010332,[1]
3620,10484,0.010484,[0]
3621,10298,0.010298,[1]
3622,10232,0.010232,[0]
3623,10193,0.010193,[1]
3624,10117,0.010117,[0]
3625,10071,0.010071,[1]
3626,10197,0.010197,[0]
3627,10044,0.010044,[1]
3628,9947,0.009947,[0]
3629,10527,0.010527,[1]
3630,10247,0.010247,[0]
3631,9893,0.009893,[1]
3632,9875,0.009875,[0]
3633,9674,0.009674,[1]
3634,9361,0.009361,[0]
3635,9089,0.009089,[1]
3636,8851,0.008851,[0]
3637,8564,0.008564,[1]
3638,8356,0.008356,[0]
3639,8304,0.008304,[1]
3640,8341,0.008341,[0]
3641,8121,0.008121,[1]
3642,8085,0.008085,[0]
3643,8167,0.008167,[1]
3644,8088,0.008088,[0]
3645,8150,0.00815,[1]
3646,8212,0.008212,[0]
3647,8200,0.0082,[1]
3648,8142,0.008142,[0]
3649,8401,0.008401,[1]
3650,8526,0.008526,[0]
3651,8465,0.008465,[1]
3652,8408,0.008408,[0]
3653,8611,0.008611,[1]
3654,8777,0.008777,[0]
3655,8753,0.008753,[1]
3656,9011,0.009011,[0]
3657,9064,0.009064,[1]
3658,9017,0.009017,[0]
3659,9295,0.009295,[1]
3660,9314,0.009314,[0]
3661,9258,0.009258,[1]
3662,9235,0.009235,[0]
3663,9280,0.00928,[1]
3664,9258,0.009258,[0]
3665,9379,0.009379,[1]
3666,9328,0.009328,[0]
3667,9268,0.009268,[1]
3668,9334,0.009334,[0]
3669,9571,0.009571,[1]
3670,9688,0.009688,[0]
3671,9864,0.009864,[1]
3672,10075,0.010075,[0]
3673,10245,0.010245,[1]
3674,10233,0.010233,[0]
3675,10225,0.010225,[1]
3676,10314,0.010314,[0]
3677,10276,0.010276,[1]
3678,10272,0.010272,[0]
3679,10180,0.01018,[1]
3680,10157,0.010157,[0]
3681,10279,0.010279,[1]
3682,10480,0.01048,[0]
3683,10534,0.010534,[1]
3684,10631,0.010631,[0]
3685,10445,0.010445,[1]
3686,10314,0.010314,[0]
3687,10111,0.010111,[1]
3688,9974,0.009974,[0]
3689,9826,0.009826,[1]
3690,9561,0.009561,[0]
3691,9399,0.009399,[1]
3692,9193,0.009193,[0]
3693,9014,0.009014,[1]
3694,8852,0.008852,[0]
3695,8686,0.008686,[1]
3696,8550,0.00855,[0]
3697,8446,0.008446,[1]
3698,8399,0.008399,[0]
3699,8364,0.008364,[1]
3700,8341,0.008341,[0]
3701,8307,0.008307,[1]
3702,8248,0.008248,[0]
3703,8303,0.008303,[1]
3704,8361,0.008361,[0]
3705,8360,0.00836,[1]
3706,8333,0.008333,[0]
3707,8345,0.008345,[1]
3708,8364,0.008364,[0]
3709,8507,0.008507,[1]
3710,8577,0.008577,[0]
3711,8638,0.008638,[1]
3712,8637,0.008637,[0]
3713,8757,0.008757,[1]
3714,8921,0.008921,[0]
3715,8868,0.008868,[1]
3716,9013,0.009013,[0]
3717,9102,0.009102,[1]
3718,9128,0.009128,[0]
3719,9176,0.009176,[1]
3720,9393,0.009393,[0]
3721,9299,0.009299,[1]
3722,9376,0.009376,[0]
3723,9490,0.00949,[1]
3724,9488,0.009488,[0]
3725,9642,0.009642,[1]
3726,9665,0.009665,[0]
3727,9666,0.009666,[1]
3728,9709,0.009709,[0]
3729,9772,0.009772,[1]
3730,9803,0.009803,[0]
3731,9732,0.009732,[1]
3732,9791,0.009791,[0]
3733,9741,0.009741,[1]
3734,9888,0.009888,[0]
3735,10241,0.010241,[1]
3736,10327,0.010327,[0]
3737,10341,0.010341,[1]
3738,10685,0.010685,[0]
3739,10647,0.010647,[1]
3740,10429,0.010429,[0]
3741,10659,0.010659,[1]
3742,10804,0.010804,[0]
3743,10697,0.010697,[1]
3744,10620,0.01062,[0]
3745,10613,0.010613,[1]
3746,10337,0.010337,[0]
3747,10047,0.010047,[1]
3748,9970,0.00997,[0]
3749,9744,0.009744,[1]
3750,9525,0.009525,[0]
3751,9339,0.009339,[1]
3752,9083,0.009083,[0]
3753,8904,0.008904,[1]
3754,8778,0.008778,[0]
3755,8562,0.008562,[1]
3756,8425,0.008425,[0]
3757,8346,0.008346,[1]
3758,8240,0.00824,[0]
3759,8174,0.008174,[1]
3760,8115,0.008115,[0]
3761,8049,0.008049,[1]
3762,7953,0.007953,[0]
3763,7944,0.007944,[1]
3764,7988,0.007988,[0]
3765,8029,0.008029,[1]
3766,8153,0.008153,[0]
3767,8155,0.008155,[1]
3768,8152,0.008152,[0]
3769,8386,0.008386,[1]
3770,8373,0.008373,[0]
3771,8419,0.008419,[1]
3772,8520,0.00852,[0]
3773,8696,0.008696,[1]
3774,8803,0.008803,[0]
3775,8959,0.008959,[1]
3776,9029,0.009029,[0]
3777,9142,0.009142,[1]
3778,9342,0.009342,[0]
3779,9401,0.009401,[1]
3780,9463,0.009463,[0]
3781,9563,0.009563,[1]
3782,9497,0.009497,[0]
3783,9581,0.009581,[1]
3784,9851,0.009851,[0]
3785,9781,0.009781,[1]
3786,9781,0.009781,[0]
3787,9930,0.00993,[1]
3788,9976,0.009976,[0]
3789,10026,0.010026,[1]
3790,10158,0.010158,[0]
3791,10146,0.010146,[1]
3792,10072,0.010072,[0]
3793,10037,0.010037,[1]
3794,9945,0.009945,[0]
3795,9794,0.009794,[1]
3796,9785,0.009785,[0]
3797,9710,0.00971,[1]
3798,9637,0.009637,[0]
3799,9629,0.009629,[1]
3800,9569,0.009569,[0]
3801,9577,0.009577,[1]
3802,9578,0.009578,[0]
3803,9590,0.00959,[1]
3804,9531,0.009531,[0]
3805,9476,0.009476,[1]
3806,9482,0.009482,[0]
3807,9441,0.009441,[1]
3808,9433,0.009433,[0]
3809,9439,0.009439,[1]
3810,9356,0.009356,[0]
