[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_082704_Curtin_Dom_MaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
766,7794,0.007794,[0]
767,7625,0.007625,[1]
768,7635,0.007635,[0]
769,7594,0.007594,[1]
770,7542,0.007542,[0]
771,7576,0.007576,[1]
772,7733,0.007733,[0]
773,8078,0.008078,[1]
774,8280,0.00828,[0]
775,8590,0.00859,[1]
776,9273,0.009273,[0]
777,10082,0.010082,[1]
778,10423,0.010423,[0]
779,9887,0.009887,[1]
780,9295,0.009295,[0]
781,8839,0.008839,[1]
782,8575,0.008575,[0]
783,8612,0.008612,[1]
784,8569,0.008569,[0]
785,8666,0.008666,[1]
786,8994,0.008994,[0]
787,9156,0.009156,[1]
788,9341,0.009341,[0]
789,9241,0.009241,[1]
790,9497,0.009497,[0]
791,9451,0.009451,[1]
792,9276,0.009276,[0]
793,8976,0.008976,[1]
794,8842,0.008842,[0]
795,8651,0.008651,[1]
796,8461,0.008461,[0]
797,8302,0.008302,[1]
798,8257,0.008257,[0]
799,8232,0.008232,[1]
800,8099,0.008099,[0]
801,7884,0.007884,[1]
802,7786,0.007786,[0]
803,7718,0.007718,[1]
804,7596,0.007596,[0]
805,7429,0.007429,[1]
806,7428,0.007428,[0]
807,7588,0.007588,[1]
808,7534,0.007534,[0]
809,7739,0.007739,[1]
810,7689,0.007689,[0]
811,7544,0.007544,[1]
812,7465,0.007465,[0]
813,7417,0.007417,[1]
814,7507,0.007507,[0]
815,7544,0.007544,[1]
816,7442,0.007442,[0]
817,7645,0.007645,[1]
818,7627,0.007627,[0]
819,7553,0.007553,[1]
820,7442,0.007442,[0]
821,7395,0.007395,[1]
822,7485,0.007485,[0]
823,7699,0.007699,[1]
824,7809,0.007809,[0]
825,8145,0.008145,[1]
826,8103,0.008103,[0]
827,8086,0.008086,[1]
828,8377,0.008377,[0]
829,8388,0.008388,[1]
830,8275,0.008275,[0]
831,8195,0.008195,[1]
832,8157,0.008157,[0]
833,8326,0.008326,[1]
834,8863,0.008863,[0]
835,9009,0.009009,[1]
836,9340,0.00934,[0]
837,9637,0.009637,[1]
838,9620,0.00962,[0]
839,9343,0.009343,[1]
840,9025,0.009025,[0]
841,8774,0.008774,[1]
842,8739,0.008739,[0]
843,8614,0.008614,[1]
844,8689,0.008689,[0]
845,8694,0.008694,[1]
846,8518,0.008518,[0]
847,8418,0.008418,[1]
848,8529,0.008529,[0]
849,8357,0.008357,[1]
850,8137,0.008137,[0]
851,7960,0.00796,[1]
852,7952,0.007952,[0]
853,7832,0.007832,[1]
854,7764,0.007764,[0]
855,7709,0.007709,[1]
856,7657,0.007657,[0]
857,7682,0.007682,[1]
858,7629,0.007629,[0]
859,7830,0.00783,[1]
860,7739,0.007739,[0]
861,7717,0.007717,[1]
862,7648,0.007648,[0]
863,7637,0.007637,[1]
864,7664,0.007664,[0]
865,7570,0.00757,[1]
866,7389,0.007389,[0]
867,7542,0.007542,[1]
868,7545,0.007545,[0]
869,7612,0.007612,[1]
870,7472,0.007472,[0]
871,7862,0.007862,[1]
872,7917,0.007917,[0]
873,7894,0.007894,[1]
874,7856,0.007856,[0]
875,7884,0.007884,[1]
876,8166,0.008166,[0]
877,8016,0.008016,[1]
878,8305,0.008305,[0]
879,8271,0.008271,[1]
880,8164,0.008164,[0]
881,8344,0.008344,[1]
882,8531,0.008531,[0]
883,8617,0.008617,[1]
884,8591,0.008591,[0]
885,8772,0.008772,[1]
886,8835,0.008835,[0]
887,9092,0.009092,[1]
888,8971,0.008971,[0]
889,9299,0.009299,[1]
890,9359,0.009359,[0]
891,9249,0.009249,[1]
892,9286,0.009286,[0]
893,9516,0.009516,[1]
894,9355,0.009355,[0]
895,8949,0.008949,[1]
896,8635,0.008635,[0]
897,8652,0.008652,[1]
898,8626,0.008626,[0]
899,8327,0.008327,[1]
900,8316,0.008316,[0]
901,8196,0.008196,[1]
902,8420,0.00842,[0]
903,8228,0.008228,[1]
904,8262,0.008262,[0]
905,8190,0.00819,[1]
906,7985,0.007985,[0]
907,7888,0.007888,[1]
908,8542,0.008542,[0]
909,8251,0.008251,[1]
910,8087,0.008087,[0]
911,8268,0.008268,[1]
912,7991,0.007991,[0]
913,7768,0.007768,[1]
914,7549,0.007549,[0]
915,7409,0.007409,[1]
916,7281,0.007281,[0]
917,7173,0.007173,[1]
918,7054,0.007054,[0]
919,7198,0.007198,[1]
920,7195,0.007195,[0]
921,7304,0.007304,[1]
922,7572,0.007572,[0]
923,7776,0.007776,[1]
924,7629,0.007629,[0]
925,7896,0.007896,[1]
926,7929,0.007929,[0]
927,7971,0.007971,[1]
928,7836,0.007836,[0]
929,7837,0.007837,[1]
930,7831,0.007831,[0]
931,7671,0.007671,[1]
932,7758,0.007758,[0]
933,8022,0.008022,[1]
934,8183,0.008183,[0]
935,8315,0.008315,[1]
936,8729,0.008729,[0]
937,9024,0.009024,[1]
938,9140,0.00914,[0]
939,9354,0.009354,[1]
940,9490,0.00949,[0]
941,9447,0.009447,[1]
942,9160,0.00916,[0]
943,9041,0.009041,[1]
944,8832,0.008832,[0]
945,8668,0.008668,[1]
946,8483,0.008483,[0]
947,8632,0.008632,[1]
948,8629,0.008629,[0]
949,8442,0.008442,[1]
950,8203,0.008203,[0]
951,8117,0.008117,[1]
952,7926,0.007926,[0]
953,7872,0.007872,[1]
954,8066,0.008066,[0]
955,7898,0.007898,[1]
956,7640,0.00764,[0]
957,7479,0.007479,[1]
958,7434,0.007434,[0]
959,7270,0.00727,[1]
960,7170,0.00717,[0]
961,7090,0.00709,[1]
962,7020,0.00702,[0]
963,7038,0.007038,[1]
964,7101,0.007101,[0]
965,7169,0.007169,[1]
966,7243,0.007243,[0]
967,7209,0.007209,[1]
968,7292,0.007292,[0]
969,7249,0.007249,[1]
970,7152,0.007152,[0]
971,7146,0.007146,[1]
972,7221,0.007221,[0]
973,7401,0.007401,[1]
974,7422,0.007422,[0]
975,7536,0.007536,[1]
976,7580,0.00758,[0]
977,7742,0.007742,[1]
978,7762,0.007762,[0]
979,7820,0.00782,[1]
980,7849,0.007849,[0]
981,7992,0.007992,[1]
982,8084,0.008084,[0]
983,8363,0.008363,[1]
984,8589,0.008589,[0]
985,8645,0.008645,[1]
986,8555,0.008555,[0]
987,8890,0.00889,[1]
988,9135,0.009135,[0]
989,9185,0.009185,[1]
990,9127,0.009127,[0]
991,9311,0.009311,[1]
992,9472,0.009472,[0]
993,9274,0.009274,[1]
994,9029,0.009029,[0]
995,9043,0.009043,[1]
996,9131,0.009131,[0]
997,9035,0.009035,[1]
998,9016,0.009016,[0]
999,8972,0.008972,[1]
1000,8971,0.008971,[0]
1001,8706,0.008706,[1]
1002,8490,0.00849,[0]
1003,8412,0.008412,[1]
1004,8303,0.008303,[0]
1005,8153,0.008153,[1]
1006,8313,0.008313,[0]
1007,8251,0.008251,[1]
1008,8119,0.008119,[0]
1009,8138,0.008138,[1]
1010,7939,0.007939,[0]
1011,7754,0.007754,[1]
1012,7609,0.007609,[0]
1013,7623,0.007623,[1]
1014,7673,0.007673,[0]
1015,7546,0.007546,[1]
1016,7635,0.007635,[0]
1017,7604,0.007604,[1]
1018,7480,0.00748,[0]
1019,7364,0.007364,[1]
1020,7450,0.00745,[0]
1021,7338,0.007338,[1]
1022,7328,0.007328,[0]
1023,7557,0.007557,[1]
1024,7652,0.007652,[0]
1025,7589,0.007589,[1]
1026,7447,0.007447,[0]
1027,7584,0.007584,[1]
1028,7940,0.00794,[0]
1029,8025,0.008025,[1]
1030,7811,0.007811,[0]
1031,7945,0.007945,[1]
1032,7875,0.007875,[0]
1033,7729,0.007729,[1]
1034,7994,0.007994,[0]
1035,8414,0.008414,[1]
1036,8783,0.008783,[0]
1037,8791,0.008791,[1]
1038,8909,0.008909,[0]
1039,9050,0.00905,[1]
1040,8827,0.008827,[0]
1041,8724,0.008724,[1]
1042,8590,0.00859,[0]
1043,8620,0.00862,[1]
1044,8645,0.008645,[0]
1045,8634,0.008634,[1]
1046,8621,0.008621,[0]
1047,8850,0.00885,[1]
1048,8903,0.008903,[0]
1049,9000,0.009,[1]
1050,9292,0.009292,[0]
1051,9242,0.009242,[1]
1052,9066,0.009066,[0]
1053,8857,0.008857,[1]
1054,8734,0.008734,[0]
1055,8387,0.008387,[1]
1056,8027,0.008027,[0]
1057,8078,0.008078,[1]
1058,7999,0.007999,[0]
1059,7855,0.007855,[1]
1060,7722,0.007722,[0]
1061,7695,0.007695,[1]
1062,7715,0.007715,[0]
1063,7702,0.007702,[1]
1064,7674,0.007674,[0]
1065,7649,0.007649,[1]
1066,7620,0.00762,[0]
1067,7525,0.007525,[1]
1068,7552,0.007552,[0]
1069,7479,0.007479,[1]
1070,7369,0.007369,[0]
1071,7247,0.007247,[1]
1072,7231,0.007231,[0]
1073,7209,0.007209,[1]
1074,7112,0.007112,[0]
1075,7051,0.007051,[1]
1076,7274,0.007274,[0]
1077,7415,0.007415,[1]
1078,7393,0.007393,[0]
1079,7560,0.00756,[1]
1080,7551,0.007551,[0]
1081,7622,0.007622,[1]
1082,7604,0.007604,[0]
1083,7752,0.007752,[1]
1084,8114,0.008114,[0]
1085,7983,0.007983,[1]
1086,7916,0.007916,[0]
1087,8238,0.008238,[1]
1088,8165,0.008165,[0]
1089,8091,0.008091,[1]
1090,8151,0.008151,[0]
1091,8351,0.008351,[1]
1092,8684,0.008684,[0]
1093,8633,0.008633,[1]
1094,8936,0.008936,[0]
1095,9188,0.009188,[1]
1096,9424,0.009424,[0]
1097,9590,0.00959,[1]
1098,9766,0.009766,[0]
1099,9530,0.00953,[1]
1100,9280,0.00928,[0]
1101,8991,0.008991,[1]
1102,8815,0.008815,[0]
1103,8795,0.008795,[1]
1104,8712,0.008712,[0]
1105,8497,0.008497,[1]
1106,8676,0.008676,[0]
1107,8853,0.008853,[1]
1108,8756,0.008756,[0]
1109,8699,0.008699,[1]
1110,8532,0.008532,[0]
1111,8375,0.008375,[1]
1112,8393,0.008393,[0]
1113,8308,0.008308,[1]
1114,8207,0.008207,[0]
1115,8151,0.008151,[1]
1116,7970,0.00797,[0]
1117,8001,0.008001,[1]
1118,7994,0.007994,[0]
1119,7918,0.007918,[1]
1120,7664,0.007664,[0]
1121,7719,0.007719,[1]
1122,7906,0.007906,[0]
1123,8048,0.008048,[1]
1124,7903,0.007903,[0]
1125,7971,0.007971,[1]
1126,7892,0.007892,[0]
1127,7802,0.007802,[1]
1128,7731,0.007731,[0]
1129,7974,0.007974,[1]
1130,8077,0.008077,[0]
1131,7969,0.007969,[1]
1132,8113,0.008113,[0]
1133,8245,0.008245,[1]
1134,8056,0.008056,[0]
1135,7867,0.007867,[1]
1136,7914,0.007914,[0]
1137,7895,0.007895,[1]
1138,7926,0.007926,[0]
1139,7942,0.007942,[1]
1140,8032,0.008032,[0]
1141,8148,0.008148,[1]
1142,8115,0.008115,[0]
1143,8410,0.00841,[1]
1144,8486,0.008486,[0]
1145,8627,0.008627,[1]
1146,8708,0.008708,[0]
1147,8993,0.008993,[1]
1148,9127,0.009127,[0]
1149,9077,0.009077,[1]
1150,9015,0.009015,[0]
1151,9170,0.00917,[1]
1152,9266,0.009266,[0]
1153,9035,0.009035,[1]
1154,9163,0.009163,[0]
1155,9071,0.009071,[1]
1156,8924,0.008924,[0]
1157,8793,0.008793,[1]
1158,8726,0.008726,[0]
1159,8772,0.008772,[1]
1160,8672,0.008672,[0]
1161,8391,0.008391,[1]
1162,8407,0.008407,[0]
1163,8198,0.008198,[1]
1164,7903,0.007903,[0]
1165,7813,0.007813,[1]
1166,7930,0.00793,[0]
1167,7982,0.007982,[1]
1168,8030,0.00803,[0]
1169,8260,0.00826,[1]
1170,8088,0.008088,[0]
1171,7883,0.007883,[1]
1172,7628,0.007628,[0]
1173,7454,0.007454,[1]
1174,7263,0.007263,[0]
1175,7037,0.007037,[1]
1176,7112,0.007112,[0]
1177,7031,0.007031,[1]
1178,6902,0.006902,[0]
1179,6934,0.006934,[1]
1180,7123,0.007123,[0]
1181,7130,0.00713,[1]
1182,7236,0.007236,[0]
1183,7598,0.007598,[1]
1184,7821,0.007821,[0]
1185,7826,0.007826,[1]
1186,8062,0.008062,[0]
1187,8286,0.008286,[1]
1188,8221,0.008221,[0]
1189,8110,0.00811,[1]
1190,8325,0.008325,[0]
1191,8316,0.008316,[1]
1192,8253,0.008253,[0]
1193,8185,0.008185,[1]
1194,8261,0.008261,[0]
1195,8259,0.008259,[1]
1196,8205,0.008205,[0]
1197,8573,0.008573,[1]
1198,8788,0.008788,[0]
1199,9083,0.009083,[1]
1200,9326,0.009326,[0]
1201,9558,0.009558,[1]
1202,9798,0.009798,[0]
1203,9654,0.009654,[1]
1204,9624,0.009624,[0]
1205,9591,0.009591,[1]
1206,9627,0.009627,[0]
1207,9417,0.009417,[1]
1208,9323,0.009323,[0]
1209,9003,0.009003,[1]
1210,8650,0.00865,[0]
1211,8445,0.008445,[1]
1212,8320,0.00832,[0]
1213,8221,0.008221,[1]
1214,8204,0.008204,[0]
1215,8189,0.008189,[1]
1216,8100,0.0081,[0]
1217,7915,0.007915,[1]
1218,7980,0.00798,[0]
1219,8037,0.008037,[1]
1220,7906,0.007906,[0]
1221,7819,0.007819,[1]
1222,7676,0.007676,[0]
1223,7663,0.007663,[1]
1224,7667,0.007667,[0]
1225,7530,0.00753,[1]
1226,7334,0.007334,[0]
1227,7234,0.007234,[1]
1228,7249,0.007249,[0]
1229,7277,0.007277,[1]
1230,7606,0.007606,[0]
1231,7628,0.007628,[1]
1232,7831,0.007831,[0]
1233,7938,0.007938,[1]
1234,8158,0.008158,[0]
1235,8061,0.008061,[1]
1236,7987,0.007987,[0]
1237,7974,0.007974,[1]
1238,7901,0.007901,[0]
1239,8145,0.008145,[1]
1240,8135,0.008135,[0]
1241,8075,0.008075,[1]
1242,8199,0.008199,[0]
1243,8131,0.008131,[1]
1244,8203,0.008203,[0]
1245,8335,0.008335,[1]
1246,8213,0.008213,[0]
1247,8543,0.008543,[1]
1248,8666,0.008666,[0]
1249,8904,0.008904,[1]
1250,8879,0.008879,[0]
1251,9117,0.009117,[1]
1252,9316,0.009316,[0]
1253,9207,0.009207,[1]
1254,9252,0.009252,[0]
1255,9293,0.009293,[1]
1256,9204,0.009204,[0]
1257,9060,0.00906,[1]
1258,9070,0.00907,[0]
1259,8919,0.008919,[1]
1260,8977,0.008977,[0]
1261,8686,0.008686,[1]
1262,8763,0.008763,[0]
1263,8796,0.008796,[1]
1264,8524,0.008524,[0]
1265,8355,0.008355,[1]
1266,8240,0.00824,[0]
1267,8179,0.008179,[1]
1268,8139,0.008139,[0]
1269,8059,0.008059,[1]
1270,8026,0.008026,[0]
1271,7823,0.007823,[1]
1272,7603,0.007603,[0]
1273,7570,0.00757,[1]
1274,7548,0.007548,[0]
1275,7304,0.007304,[1]
1276,7112,0.007112,[0]
1277,7052,0.007052,[1]
1278,7060,0.00706,[0]
1279,6990,0.00699,[1]
1280,7067,0.007067,[0]
1281,7036,0.007036,[1]
1282,7111,0.007111,[0]
1283,7252,0.007252,[1]
1284,7241,0.007241,[0]
1285,7164,0.007164,[1]
1286,7094,0.007094,[0]
1287,7280,0.00728,[1]
1288,7235,0.007235,[0]
1289,7249,0.007249,[1]
1290,7352,0.007352,[0]
1291,7441,0.007441,[1]
1292,7460,0.00746,[0]
1293,7476,0.007476,[1]
1294,7876,0.007876,[0]
1295,8271,0.008271,[1]
1296,8468,0.008468,[0]
1297,8495,0.008495,[1]
1298,8761,0.008761,[0]
1299,8780,0.00878,[1]
1300,8724,0.008724,[0]
1301,8518,0.008518,[1]
1302,8511,0.008511,[0]
1303,8506,0.008506,[1]
1304,8501,0.008501,[0]
1305,8402,0.008402,[1]
1306,8813,0.008813,[0]
1307,9054,0.009054,[1]
1308,9351,0.009351,[0]
1309,9594,0.009594,[1]
1310,10118,0.010118,[0]
1311,10125,0.010125,[1]
1312,9999,0.009999,[0]
1313,9747,0.009747,[1]
1314,9525,0.009525,[0]
1315,9344,0.009344,[1]
1316,9055,0.009055,[0]
1317,9018,0.009018,[1]
1318,8823,0.008823,[0]
1319,8653,0.008653,[1]
1320,8418,0.008418,[0]
1321,8418,0.008418,[1]
1322,8281,0.008281,[0]
1323,8316,0.008316,[1]
1324,8221,0.008221,[0]
1325,8135,0.008135,[1]
1326,8093,0.008093,[0]
1327,7976,0.007976,[1]
1328,7910,0.00791,[0]
1329,7870,0.00787,[1]
1330,7790,0.00779,[0]
1331,7776,0.007776,[1]
1332,7869,0.007869,[0]
1333,7850,0.00785,[1]
1334,7657,0.007657,[0]
1335,7610,0.00761,[1]
1336,7725,0.007725,[0]
1337,7786,0.007786,[1]
1338,7806,0.007806,[0]
1339,7786,0.007786,[1]
1340,7877,0.007877,[0]
1341,7877,0.007877,[1]
1342,7822,0.007822,[0]
1343,7987,0.007987,[1]
1344,8209,0.008209,[0]
1345,7974,0.007974,[1]
1346,7965,0.007965,[0]
1347,8065,0.008065,[1]
1348,8124,0.008124,[0]
1349,8052,0.008052,[1]
1350,8162,0.008162,[0]
1351,8276,0.008276,[1]
1352,8510,0.00851,[0]
1353,8735,0.008735,[1]
1354,9074,0.009074,[0]
1355,9216,0.009216,[1]
1356,9123,0.009123,[0]
1357,9392,0.009392,[1]
1358,9361,0.009361,[0]
1359,9107,0.009107,[1]
1360,8747,0.008747,[0]
1361,8434,0.008434,[1]
1362,8704,0.008704,[0]
1363,8605,0.008605,[1]
1364,8355,0.008355,[0]
1365,8150,0.00815,[1]
1366,8264,0.008264,[0]
1367,8230,0.00823,[1]
1368,8138,0.008138,[0]
1369,8343,0.008343,[1]
1370,8370,0.00837,[0]
1371,8295,0.008295,[1]
1372,8297,0.008297,[0]
1373,8168,0.008168,[1]
1374,8124,0.008124,[0]
1375,7942,0.007942,[1]
1376,7784,0.007784,[0]
1377,7888,0.007888,[1]
1378,7918,0.007918,[0]
1379,7718,0.007718,[1]
1380,7589,0.007589,[0]
1381,7603,0.007603,[1]
1382,7570,0.00757,[0]
1383,7449,0.007449,[1]
1384,7544,0.007544,[0]
1385,7626,0.007626,[1]
1386,7462,0.007462,[0]
1387,7370,0.00737,[1]
1388,7599,0.007599,[0]
1389,7653,0.007653,[1]
1390,7488,0.007488,[0]
1391,7517,0.007517,[1]
1392,7624,0.007624,[0]
1393,7630,0.00763,[1]
1394,7601,0.007601,[0]
1395,7621,0.007621,[1]
1396,7694,0.007694,[0]
1397,7617,0.007617,[1]
1398,7627,0.007627,[0]
1399,7771,0.007771,[1]
1400,7932,0.007932,[0]
1401,7927,0.007927,[1]
1402,8029,0.008029,[0]
1403,8226,0.008226,[1]
1404,8203,0.008203,[0]
1405,8354,0.008354,[1]
1406,8495,0.008495,[0]
1407,8672,0.008672,[1]
1408,8932,0.008932,[0]
1409,9050,0.00905,[1]
1410,9473,0.009473,[0]
1411,9644,0.009644,[1]
1412,9447,0.009447,[0]
1413,9579,0.009579,[1]
1414,9544,0.009544,[0]
1415,9379,0.009379,[1]
1416,9366,0.009366,[0]
1417,9877,0.009877,[1]
1418,10051,0.010051,[0]
1419,9866,0.009866,[1]
1420,9654,0.009654,[0]
1421,9635,0.009635,[1]
1422,9368,0.009368,[0]
1423,9308,0.009308,[1]
1424,9495,0.009495,[0]
1425,9269,0.009269,[1]
1426,8752,0.008752,[0]
1427,8674,0.008674,[1]
1428,8438,0.008438,[0]
1429,8024,0.008024,[1]
1430,7795,0.007795,[0]
1431,7497,0.007497,[1]
1432,7258,0.007258,[0]
1433,7075,0.007075,[1]
1434,7283,0.007283,[0]
1435,7264,0.007264,[1]
1436,7252,0.007252,[0]
1437,7368,0.007368,[1]
1438,7713,0.007713,[0]
1439,7948,0.007948,[1]
1440,7805,0.007805,[0]
1441,8043,0.008043,[1]
1442,8195,0.008195,[0]
1443,8219,0.008219,[1]
1444,7957,0.007957,[0]
1445,8097,0.008097,[1]
1446,7988,0.007988,[0]
1447,7902,0.007902,[1]
1448,7801,0.007801,[0]
1449,7798,0.007798,[1]
1450,7666,0.007666,[0]
1451,7661,0.007661,[1]
1452,7809,0.007809,[0]
1453,7877,0.007877,[1]
1454,7926,0.007926,[0]
1455,8193,0.008193,[1]
1456,8350,0.00835,[0]
1457,8694,0.008694,[1]
1458,8791,0.008791,[0]
1459,9101,0.009101,[1]
1460,9168,0.009168,[0]
1461,9231,0.009231,[1]
1462,9512,0.009512,[0]
1463,9682,0.009682,[1]
1464,9697,0.009697,[0]
1465,9442,0.009442,[1]
1466,9323,0.009323,[0]
1467,9166,0.009166,[1]
1468,9030,0.00903,[0]
1469,8999,0.008999,[1]
1470,8984,0.008984,[0]
1471,8677,0.008677,[1]
1472,8356,0.008356,[0]
1473,8240,0.00824,[1]
1474,7978,0.007978,[0]
1475,7777,0.007777,[1]
1476,7602,0.007602,[0]
1477,7577,0.007577,[1]
1478,7476,0.007476,[0]
1479,7444,0.007444,[1]
1480,7449,0.007449,[0]
1481,7533,0.007533,[1]
1482,7438,0.007438,[0]
1483,7600,0.0076,[1]
1484,7613,0.007613,[0]
1485,7532,0.007532,[1]
1486,7427,0.007427,[0]
1487,7584,0.007584,[1]
1488,7649,0.007649,[0]
1489,7700,0.0077,[1]
1490,7648,0.007648,[0]
1491,7772,0.007772,[1]
1492,7875,0.007875,[0]
1493,7884,0.007884,[1]
1494,7990,0.00799,[0]
1495,7867,0.007867,[1]
1496,7832,0.007832,[0]
1497,7794,0.007794,[1]
1498,7850,0.00785,[0]
1499,8025,0.008025,[1]
1500,7957,0.007957,[0]
1501,8030,0.00803,[1]
1502,8248,0.008248,[0]
1503,8268,0.008268,[1]
1504,8328,0.008328,[0]
1505,8841,0.008841,[1]
1506,9075,0.009075,[0]
1507,9047,0.009047,[1]
1508,9110,0.00911,[0]
1509,9349,0.009349,[1]
1510,9309,0.009309,[0]
1511,9080,0.00908,[1]
1512,9237,0.009237,[0]
1513,9513,0.009513,[1]
1514,9530,0.00953,[0]
1515,9453,0.009453,[1]
1516,9468,0.009468,[0]
1517,9533,0.009533,[1]
1518,9331,0.009331,[0]
1519,9383,0.009383,[1]
1520,9370,0.00937,[0]
1521,9180,0.00918,[1]
1522,9268,0.009268,[0]
1523,9175,0.009175,[1]
1524,9011,0.009011,[0]
1525,8822,0.008822,[1]
1526,8738,0.008738,[0]
1527,8673,0.008673,[1]
1528,8497,0.008497,[0]
1529,8436,0.008436,[1]
1530,8315,0.008315,[0]
1531,8359,0.008359,[1]
1532,8280,0.00828,[0]
1533,8216,0.008216,[1]
1534,8012,0.008012,[0]
1535,7830,0.00783,[1]
1536,7680,0.00768,[0]
1537,7607,0.007607,[1]
1538,7556,0.007556,[0]
1539,7498,0.007498,[1]
1540,7386,0.007386,[0]
1541,7609,0.007609,[1]
1542,7685,0.007685,[0]
1543,7734,0.007734,[1]
1544,7774,0.007774,[0]
1545,7897,0.007897,[1]
1546,7799,0.007799,[0]
1547,7708,0.007708,[1]
1548,7802,0.007802,[0]
1549,7907,0.007907,[1]
1550,7944,0.007944,[0]
1551,8133,0.008133,[1]
1552,8408,0.008408,[0]
1553,8695,0.008695,[1]
1554,8636,0.008636,[0]
1555,8528,0.008528,[1]
1556,8705,0.008705,[0]
1557,8599,0.008599,[1]
1558,8380,0.00838,[0]
1559,8517,0.008517,[1]
1560,8445,0.008445,[0]
1561,8480,0.00848,[1]
1562,8505,0.008505,[0]
1563,9031,0.009031,[1]
1564,9358,0.009358,[0]
1565,9414,0.009414,[1]
1566,9773,0.009773,[0]
1567,9955,0.009955,[1]
1568,10082,0.010082,[0]
1569,9806,0.009806,[1]
1570,9591,0.009591,[0]
1571,9426,0.009426,[1]
1572,9219,0.009219,[0]
1573,8887,0.008887,[1]
1574,8649,0.008649,[0]
1575,8501,0.008501,[1]
1576,8322,0.008322,[0]
1577,8148,0.008148,[1]
1578,8004,0.008004,[0]
1579,7840,0.00784,[1]
1580,7632,0.007632,[0]
1581,7473,0.007473,[1]
1582,7437,0.007437,[0]
1583,7452,0.007452,[1]
1584,7387,0.007387,[0]
1585,7447,0.007447,[1]
1586,7315,0.007315,[0]
1587,7310,0.00731,[1]
1588,7349,0.007349,[0]
1589,7379,0.007379,[1]
1590,7219,0.007219,[0]
1591,7090,0.00709,[1]
1592,7239,0.007239,[0]
1593,7263,0.007263,[1]
1594,7205,0.007205,[0]
1595,7159,0.007159,[1]
1596,7155,0.007155,[0]
1597,7317,0.007317,[1]
1598,7231,0.007231,[0]
1599,7420,0.00742,[1]
1600,7551,0.007551,[0]
1601,7333,0.007333,[1]
1602,7263,0.007263,[0]
1603,7347,0.007347,[1]
1604,7405,0.007405,[0]
1605,7328,0.007328,[1]
1606,7459,0.007459,[0]
1607,7679,0.007679,[1]
1608,7815,0.007815,[0]
1609,8069,0.008069,[1]
1610,8235,0.008235,[0]
1611,8362,0.008362,[1]
1612,8598,0.008598,[0]
1613,8657,0.008657,[1]
1614,8956,0.008956,[0]
1615,9165,0.009165,[1]
1616,9308,0.009308,[0]
1617,9406,0.009406,[1]
1618,9539,0.009539,[0]
1619,9481,0.009481,[1]
1620,9607,0.009607,[0]
1621,9562,0.009562,[1]
1622,9600,0.0096,[0]
1623,9401,0.009401,[1]
1624,9456,0.009456,[0]
1625,9255,0.009255,[1]
1626,9200,0.0092,[0]
1627,9069,0.009069,[1]
1628,8943,0.008943,[0]
1629,8780,0.00878,[1]
1630,8960,0.00896,[0]
1631,8743,0.008743,[1]
1632,8848,0.008848,[0]
1633,8801,0.008801,[1]
1634,8695,0.008695,[0]
1635,8525,0.008525,[1]
1636,8445,0.008445,[0]
1637,8568,0.008568,[1]
1638,8450,0.00845,[0]
1639,8160,0.00816,[1]
1640,8120,0.00812,[0]
1641,7992,0.007992,[1]
1642,7866,0.007866,[0]
1643,7779,0.007779,[1]
1644,7796,0.007796,[0]
1645,7799,0.007799,[1]
1646,7674,0.007674,[0]
1647,7727,0.007727,[1]
1648,7811,0.007811,[0]
1649,7924,0.007924,[1]
1650,7920,0.00792,[0]
1651,7932,0.007932,[1]
1652,8005,0.008005,[0]
1653,7955,0.007955,[1]
1654,8037,0.008037,[0]
1655,7917,0.007917,[1]
1656,7755,0.007755,[0]
1657,7845,0.007845,[1]
1658,7810,0.00781,[0]
1659,7883,0.007883,[1]
1660,7703,0.007703,[0]
1661,7823,0.007823,[1]
1662,8075,0.008075,[0]
1663,8110,0.00811,[1]
1664,8363,0.008363,[0]
1665,8582,0.008582,[1]
1666,8679,0.008679,[0]
1667,8679,0.008679,[1]
1668,9253,0.009253,[0]
1669,9598,0.009598,[1]
1670,9716,0.009716,[0]
1671,9644,0.009644,[1]
1672,9817,0.009817,[0]
1673,9975,0.009975,[1]
1674,9854,0.009854,[0]
1675,9634,0.009634,[1]
1676,9590,0.00959,[0]
1677,9584,0.009584,[1]
1678,9308,0.009308,[0]
1679,9740,0.00974,[1]
1680,9615,0.009615,[0]
1681,9248,0.009248,[1]
1682,9023,0.009023,[0]
