[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Curtin,Dom,CSLX Test
104,11781,0.011781,[0]
105,11792,0.011792,[1]
106,11681,0.011681,[0]
107,11380,0.01138,[1]
108,11068,0.011068,[0]
109,10994,0.010994,[1]
110,11505,0.011505,[0]
111,11478,0.011478,[1]
112,11456,0.011456,[0]
113,11450,0.01145,[1]
114,11384,0.011384,[0]
115,11560,0.01156,[1]
116,11748,0.011748,[0]
117,11540,0.01154,[1]
118,11997,0.011997,[0]
119,12395,0.012395,[1]
120,11826,0.011826,[0]
121,11753,0.011753,[1]
122,11911,0.011911,[0]
123,11704,0.011704,[1]
124,12036,0.012036,[0]
125,12548,0.012548,[1]
126,12646,0.012646,[0]
127,12549,0.012549,[1]
128,12665,0.012665,[0]
129,12717,0.012717,[1]
130,12984,0.012984,[0]
131,12900,0.0129,[1]
132,13250,0.01325,[0]
133,13709,0.013709,[1]
134,13847,0.013847,[0]
135,13646,0.013646,[1]
136,13887,0.013887,[0]
137,13854,0.013854,[1]
138,13737,0.013737,[0]
139,14312,0.014312,[1]
140,15536,0.015536,[0]
141,15083,0.015083,[1]
142,14701,0.014701,[0]
143,14737,0.014737,[1]
144,14761,0.014761,[0]
145,14756,0.014756,[1]
146,14455,0.014455,[0]
147,14681,0.014681,[1]
148,14246,0.014246,[0]
149,14189,0.014189,[1]
150,13247,0.013247,[0]
151,13204,0.013204,[1]
152,13416,0.013416,[0]
153,12545,0.012545,[1]
154,11822,0.011822,[0]
155,11582,0.011582,[1]
156,11278,0.011278,[0]
157,10686,0.010686,[1]
158,11181,0.011181,[0]
159,11312,0.011312,[1]
160,10711,0.010711,[0]
161,9988,0.009988,[1]
162,10021,0.010021,[0]
163,9939,0.009939,[1]
164,10150,0.01015,[0]
165,9994,0.009994,[1]
166,9734,0.009734,[0]
167,9692,0.009692,[1]
168,9902,0.009902,[0]
169,9799,0.009799,[1]
170,9793,0.009793,[0]
171,9097,0.009097,[1]
172,8660,0.00866,[0]
173,8614,0.008614,[1]
174,8808,0.008808,[0]
175,9002,0.009002,[1]
176,8712,0.008712,[0]
177,9166,0.009166,[1]
178,9812,0.009812,[0]
179,9896,0.009896,[1]
180,9864,0.009864,[0]
181,10082,0.010082,[1]
182,9925,0.009925,[0]
183,9785,0.009785,[1]
184,9176,0.009176,[0]
185,8822,0.008822,[1]
186,9173,0.009173,[0]
187,8698,0.008698,[1]
188,8933,0.008933,[0]
189,9462,0.009462,[1]
190,9803,0.009803,[0]
191,10206,0.010206,[1]
192,10133,0.010133,[0]
193,10027,0.010027,[1]
194,9792,0.009792,[0]
195,9459,0.009459,[1]
196,9674,0.009674,[0]
197,10542,0.010542,[1]
198,10748,0.010748,[0]
199,10912,0.010912,[1]
200,10869,0.010869,[0]
201,10844,0.010844,[1]
202,10752,0.010752,[0]
203,10361,0.010361,[1]
204,10978,0.010978,[0]
205,11468,0.011468,[1]
206,11278,0.011278,[0]
207,11288,0.011288,[1]
208,11397,0.011397,[0]
209,11321,0.011321,[1]
210,11216,0.011216,[0]
211,11645,0.011645,[1]
212,11870,0.01187,[0]
213,11788,0.011788,[1]
214,12231,0.012231,[0]
215,12374,0.012374,[1]
216,12348,0.012348,[0]
217,11675,0.011675,[1]
218,11208,0.011208,[0]
219,11782,0.011782,[1]
220,11996,0.011996,[0]
221,12144,0.012144,[1]
222,12024,0.012024,[0]
223,12230,0.01223,[1]
224,12050,0.01205,[0]
225,12161,0.012161,[1]
226,12173,0.012173,[0]
227,12286,0.012286,[1]
228,11623,0.011623,[0]
229,12035,0.012035,[1]
230,12518,0.012518,[0]
231,12284,0.012284,[1]
232,11843,0.011843,[0]
233,12009,0.012009,[1]
234,12377,0.012377,[0]
235,12431,0.012431,[1]
236,12111,0.012111,[0]
237,12208,0.012208,[1]
238,11808,0.011808,[0]
239,11753,0.011753,[1]
240,11975,0.011975,[0]
241,12035,0.012035,[1]
242,11857,0.011857,[0]
243,11391,0.011391,[1]
244,11121,0.011121,[0]
245,11093,0.011093,[1]
246,10974,0.010974,[0]
247,11313,0.011313,[1]
248,11219,0.011219,[0]
249,11156,0.011156,[1]
250,10700,0.0107,[0]
251,10320,0.01032,[1]
252,10566,0.010566,[0]
253,10748,0.010748,[1]
254,10425,0.010425,[0]
255,10322,0.010322,[1]
256,10052,0.010052,[0]
257,10135,0.010135,[1]
258,10056,0.010056,[0]
259,9938,0.009938,[1]
260,10086,0.010086,[0]
261,10039,0.010039,[1]
262,9965,0.009965,[0]
263,9680,0.00968,[1]
264,9610,0.00961,[0]
265,9560,0.00956,[1]
266,9672,0.009672,[0]
267,9898,0.009898,[1]
268,9831,0.009831,[0]
269,9671,0.009671,[1]
270,9356,0.009356,[0]
271,9286,0.009286,[1]
272,9208,0.009208,[0]
273,9179,0.009179,[1]
274,9153,0.009153,[0]
275,9272,0.009272,[1]
276,9473,0.009473,[0]
277,9366,0.009366,[1]
278,9209,0.009209,[0]
279,9420,0.00942,[1]
280,9401,0.009401,[0]
281,9365,0.009365,[1]
282,9575,0.009575,[0]
283,9461,0.009461,[1]
284,9393,0.009393,[0]
285,9307,0.009307,[1]
286,9484,0.009484,[0]
287,9536,0.009536,[1]
288,9711,0.009711,[0]
289,9791,0.009791,[1]
290,9902,0.009902,[0]
291,10170,0.01017,[1]
292,10079,0.010079,[0]
293,9780,0.00978,[1]
294,10051,0.010051,[0]
295,10349,0.010349,[1]
296,10459,0.010459,[0]
297,10326,0.010326,[1]
298,10291,0.010291,[0]
299,10500,0.0105,[1]
300,10207,0.010207,[0]
301,10158,0.010158,[1]
302,10698,0.010698,[0]
303,11083,0.011083,[1]
304,10790,0.01079,[0]
305,10843,0.010843,[1]
306,10666,0.010666,[0]
307,10706,0.010706,[1]
308,10685,0.010685,[0]
309,11025,0.011025,[1]
310,11417,0.011417,[0]
311,11360,0.01136,[1]
312,11005,0.011005,[0]
313,11058,0.011058,[1]
314,11640,0.01164,[0]
315,11929,0.011929,[1]
316,11919,0.011919,[0]
317,13145,0.013145,[1]
318,12388,0.012388,[0]
319,11566,0.011566,[1]
320,11547,0.011547,[0]
321,10829,0.010829,[1]
322,10537,0.010537,[0]
323,10468,0.010468,[1]
324,10777,0.010777,[0]
325,11354,0.011354,[1]
326,11390,0.01139,[0]
327,11028,0.011028,[1]
328,11204,0.011204,[0]
329,10920,0.01092,[1]
330,10745,0.010745,[0]
331,10394,0.010394,[1]
332,9998,0.009998,[0]
333,9843,0.009843,[1]
334,9745,0.009745,[0]
335,9767,0.009767,[1]
336,9833,0.009833,[0]
337,9533,0.009533,[1]
338,9290,0.00929,[0]
339,9404,0.009404,[1]
340,9429,0.009429,[0]
341,9188,0.009188,[1]
342,9031,0.009031,[0]
343,9145,0.009145,[1]
344,9170,0.00917,[0]
345,9082,0.009082,[1]
346,8970,0.00897,[0]
347,8828,0.008828,[1]
348,8921,0.008921,[0]
349,8821,0.008821,[1]
350,8805,0.008805,[0]
351,8942,0.008942,[1]
352,8859,0.008859,[0]
353,8780,0.00878,[1]
354,8795,0.008795,[0]
355,8698,0.008698,[1]
356,8593,0.008593,[0]
357,8433,0.008433,[1]
358,8407,0.008407,[0]
359,8659,0.008659,[1]
360,8938,0.008938,[0]
361,8960,0.00896,[1]
362,9326,0.009326,[0]
363,9082,0.009082,[1]
364,8803,0.008803,[0]
365,8701,0.008701,[1]
366,8550,0.00855,[0]
367,8291,0.008291,[1]
368,8137,0.008137,[0]
369,8140,0.00814,[1]
370,8208,0.008208,[0]
371,8314,0.008314,[1]
372,8549,0.008549,[0]
373,8812,0.008812,[1]
374,9223,0.009223,[0]
375,9167,0.009167,[1]
376,8959,0.008959,[0]
377,8956,0.008956,[1]
378,8750,0.00875,[0]
379,8915,0.008915,[1]
380,9072,0.009072,[0]
381,9335,0.009335,[1]
382,9634,0.009634,[0]
383,9562,0.009562,[1]
384,9413,0.009413,[0]
385,9387,0.009387,[1]
386,9329,0.009329,[0]
387,9244,0.009244,[1]
388,9339,0.009339,[0]
389,9608,0.009608,[1]
390,9889,0.009889,[0]
391,10045,0.010045,[1]
392,10195,0.010195,[0]
393,10136,0.010136,[1]
394,9979,0.009979,[0]
395,10126,0.010126,[1]
396,10293,0.010293,[0]
397,10034,0.010034,[1]
398,10252,0.010252,[0]
399,10724,0.010724,[1]
400,10905,0.010905,[0]
401,10461,0.010461,[1]
402,10477,0.010477,[0]
403,10435,0.010435,[1]
404,10559,0.010559,[0]
405,10573,0.010573,[1]
406,10595,0.010595,[0]
407,10683,0.010683,[1]
408,10854,0.010854,[0]
409,10925,0.010925,[1]
410,11194,0.011194,[0]
411,10995,0.010995,[1]
412,10929,0.010929,[0]
413,10691,0.010691,[1]
414,10475,0.010475,[0]
415,10781,0.010781,[1]
416,10582,0.010582,[0]
417,10921,0.010921,[1]
418,11286,0.011286,[0]
419,11178,0.011178,[1]
420,11102,0.011102,[0]
421,11097,0.011097,[1]
422,11132,0.011132,[0]
423,11113,0.011113,[1]
424,11163,0.011163,[0]
425,11731,0.011731,[1]
426,11470,0.01147,[0]
427,10944,0.010944,[1]
428,11152,0.011152,[0]
429,11322,0.011322,[1]
430,11231,0.011231,[0]
431,11160,0.01116,[1]
432,11328,0.011328,[0]
433,11393,0.011393,[1]
434,11613,0.011613,[0]
435,11497,0.011497,[1]
436,11984,0.011984,[0]
437,11873,0.011873,[1]
438,11575,0.011575,[0]
439,11123,0.011123,[1]
440,11172,0.011172,[0]
441,11106,0.011106,[1]
442,10639,0.010639,[0]
443,10646,0.010646,[1]
444,10784,0.010784,[0]
445,10488,0.010488,[1]
446,10062,0.010062,[0]
447,10567,0.010567,[1]
448,11296,0.011296,[0]
449,11654,0.011654,[1]
450,10993,0.010993,[0]
451,10643,0.010643,[1]
452,10477,0.010477,[0]
453,10075,0.010075,[1]
454,9675,0.009675,[0]
455,9605,0.009605,[1]
456,9674,0.009674,[0]
457,9516,0.009516,[1]
458,9841,0.009841,[0]
459,10075,0.010075,[1]
460,9944,0.009944,[0]
461,9673,0.009673,[1]
462,9607,0.009607,[0]
463,9436,0.009436,[1]
464,9462,0.009462,[0]
465,9559,0.009559,[1]
466,9679,0.009679,[0]
467,10038,0.010038,[1]
468,9524,0.009524,[0]
469,9537,0.009537,[1]
470,9458,0.009458,[0]
471,9062,0.009062,[1]
472,9102,0.009102,[0]
473,9357,0.009357,[1]
474,9192,0.009192,[0]
475,9235,0.009235,[1]
476,9239,0.009239,[0]
477,9351,0.009351,[1]
478,9397,0.009397,[0]
479,9182,0.009182,[1]
480,9301,0.009301,[0]
481,9196,0.009196,[1]
482,9212,0.009212,[0]
483,9046,0.009046,[1]
484,9213,0.009213,[0]
485,9273,0.009273,[1]
486,9272,0.009272,[0]
487,9299,0.009299,[1]
488,9367,0.009367,[0]
489,9451,0.009451,[1]
490,9338,0.009338,[0]
491,9438,0.009438,[1]
492,9441,0.009441,[0]
493,9501,0.009501,[1]
494,9201,0.009201,[0]
495,9708,0.009708,[1]
496,9705,0.009705,[0]
497,9972,0.009972,[1]
498,9899,0.009899,[0]
499,10114,0.010114,[1]
500,10156,0.010156,[0]
501,9976,0.009976,[1]
502,10306,0.010306,[0]
503,10298,0.010298,[1]
504,9982,0.009982,[0]
505,10101,0.010101,[1]
506,10425,0.010425,[0]
507,10502,0.010502,[1]
508,10309,0.010309,[0]
509,10292,0.010292,[1]
510,10607,0.010607,[0]
511,10838,0.010838,[1]
512,10926,0.010926,[0]
513,10929,0.010929,[1]
514,10806,0.010806,[0]
515,11108,0.011108,[1]
516,10915,0.010915,[0]
517,10823,0.010823,[1]
518,11104,0.011104,[0]
519,11404,0.011404,[1]
520,11339,0.011339,[0]
521,11604,0.011604,[1]
522,11830,0.01183,[0]
523,11575,0.011575,[1]
524,11505,0.011505,[0]
525,11501,0.011501,[1]
526,11584,0.011584,[0]
527,11439,0.011439,[1]
528,11359,0.011359,[0]
529,11712,0.011712,[1]
530,12158,0.012158,[0]
531,12566,0.012566,[1]
532,12390,0.01239,[0]
533,12178,0.012178,[1]
534,12116,0.012116,[0]
535,11811,0.011811,[1]
536,11723,0.011723,[0]
537,12080,0.01208,[1]
538,12226,0.012226,[0]
539,12171,0.012171,[1]
540,11858,0.011858,[0]
541,11393,0.011393,[1]
542,11090,0.01109,[0]
543,10718,0.010718,[1]
544,10793,0.010793,[0]
545,10859,0.010859,[1]
546,10872,0.010872,[0]
547,10567,0.010567,[1]
548,10607,0.010607,[0]
549,10637,0.010637,[1]
550,10416,0.010416,[0]
551,10120,0.01012,[1]
552,10084,0.010084,[0]
553,10027,0.010027,[1]
554,9898,0.009898,[0]
555,9832,0.009832,[1]
556,9716,0.009716,[0]
557,9584,0.009584,[1]
558,9363,0.009363,[0]
559,9531,0.009531,[1]
560,9583,0.009583,[0]
561,9511,0.009511,[1]
562,9459,0.009459,[0]
563,9614,0.009614,[1]
564,9562,0.009562,[0]
565,9513,0.009513,[1]
566,9215,0.009215,[0]
567,9221,0.009221,[1]
568,9335,0.009335,[0]
569,9263,0.009263,[1]
570,9169,0.009169,[0]
571,9256,0.009256,[1]
572,9128,0.009128,[0]
573,8827,0.008827,[1]
574,8871,0.008871,[0]
575,8880,0.00888,[1]
576,8704,0.008704,[0]
577,8926,0.008926,[1]
578,9052,0.009052,[0]
579,9531,0.009531,[1]
580,9743,0.009743,[0]
581,9753,0.009753,[1]
582,9738,0.009738,[0]
583,9480,0.00948,[1]
584,9519,0.009519,[0]
585,9567,0.009567,[1]
586,9351,0.009351,[0]
587,9427,0.009427,[1]
588,9359,0.009359,[0]
589,9268,0.009268,[1]
590,9336,0.009336,[0]
591,9401,0.009401,[1]
592,9212,0.009212,[0]
593,9537,0.009537,[1]
594,9979,0.009979,[0]
595,9838,0.009838,[1]
596,10133,0.010133,[0]
597,9938,0.009938,[1]
598,9864,0.009864,[0]
599,9869,0.009869,[1]
600,10237,0.010237,[0]
601,10511,0.010511,[1]
602,10673,0.010673,[0]
603,10354,0.010354,[1]
604,10202,0.010202,[0]
605,10214,0.010214,[1]
606,10304,0.010304,[0]
607,10038,0.010038,[1]
608,10270,0.01027,[0]
609,10435,0.010435,[1]
610,10650,0.01065,[0]
611,10780,0.01078,[1]
612,11038,0.011038,[0]
613,11193,0.011193,[1]
614,10989,0.010989,[0]
615,10822,0.010822,[1]
616,10832,0.010832,[0]
617,10868,0.010868,[1]
618,10774,0.010774,[0]
619,11032,0.011032,[1]
620,11167,0.011167,[0]
621,11549,0.011549,[1]
622,11408,0.011408,[0]
623,11282,0.011282,[1]
624,11441,0.011441,[0]
625,11428,0.011428,[1]
626,11284,0.011284,[0]
627,11928,0.011928,[1]
628,12448,0.012448,[0]
629,12387,0.012387,[1]
630,12073,0.012073,[0]
631,12017,0.012017,[1]
632,11768,0.011768,[0]
633,11286,0.011286,[1]
634,11344,0.011344,[0]
635,11575,0.011575,[1]
636,11548,0.011548,[0]
637,11335,0.011335,[1]
638,11573,0.011573,[0]
639,11638,0.011638,[1]
640,11658,0.011658,[0]
641,11688,0.011688,[1]
642,12042,0.012042,[0]
643,12131,0.012131,[1]
644,11862,0.011862,[0]
645,11473,0.011473,[1]
646,11389,0.011389,[0]
647,11160,0.01116,[1]
648,11085,0.011085,[0]
649,11257,0.011257,[1]
650,11487,0.011487,[0]
651,11156,0.011156,[1]
652,10819,0.010819,[0]
653,10388,0.010388,[1]
654,10169,0.010169,[0]
655,10079,0.010079,[1]
656,9938,0.009938,[0]
657,9890,0.00989,[1]
658,9985,0.009985,[0]
659,9874,0.009874,[1]
660,9793,0.009793,[0]
661,9626,0.009626,[1]
662,9670,0.00967,[0]
663,9753,0.009753,[1]
664,9891,0.009891,[0]
665,10053,0.010053,[1]
666,9765,0.009765,[0]
667,9510,0.00951,[1]
668,9365,0.009365,[0]
669,9527,0.009527,[1]
670,9258,0.009258,[0]
671,9317,0.009317,[1]
672,9077,0.009077,[0]
673,8957,0.008957,[1]
674,8946,0.008946,[0]
675,8962,0.008962,[1]
676,8925,0.008925,[0]
677,9012,0.009012,[1]
678,9089,0.009089,[0]
679,9248,0.009248,[1]
680,9124,0.009124,[0]
681,9101,0.009101,[1]
682,9262,0.009262,[0]
683,9195,0.009195,[1]
684,8986,0.008986,[0]
685,8975,0.008975,[1]
686,9001,0.009001,[0]
687,8942,0.008942,[1]
688,8737,0.008737,[0]
689,9010,0.00901,[1]
690,9072,0.009072,[0]
691,9129,0.009129,[1]
692,9253,0.009253,[0]
693,9429,0.009429,[1]
694,9534,0.009534,[0]
695,9551,0.009551,[1]
696,9492,0.009492,[0]
697,9586,0.009586,[1]
698,9973,0.009973,[0]
699,9825,0.009825,[1]
700,10095,0.010095,[0]
701,10096,0.010096,[1]
702,9825,0.009825,[0]
703,9670,0.00967,[1]
704,9944,0.009944,[0]
705,10061,0.010061,[1]
706,9777,0.009777,[0]
707,9770,0.00977,[1]
708,9897,0.009897,[0]
709,10024,0.010024,[1]
710,9885,0.009885,[0]
711,10416,0.010416,[1]
712,10681,0.010681,[0]
713,10796,0.010796,[1]
714,10745,0.010745,[0]
715,11524,0.011524,[1]
716,12239,0.012239,[0]
717,11760,0.01176,[1]
718,11088,0.011088,[0]
719,10883,0.010883,[1]
720,10828,0.010828,[0]
721,10167,0.010167,[1]
722,10018,0.010018,[0]
723,10556,0.010556,[1]
724,10839,0.010839,[0]
725,11159,0.011159,[1]
726,11956,0.011956,[0]
727,12182,0.012182,[1]
728,11717,0.011717,[0]
729,11584,0.011584,[1]
730,11479,0.011479,[0]
731,11683,0.011683,[1]
732,11548,0.011548,[0]
733,11530,0.01153,[1]
734,11728,0.011728,[0]
735,11442,0.011442,[1]
736,11436,0.011436,[0]
737,11555,0.011555,[1]
738,11731,0.011731,[0]
739,11556,0.011556,[1]
740,11372,0.011372,[0]
741,11367,0.011367,[1]
742,11166,0.011166,[0]
743,11318,0.011318,[1]
744,11332,0.011332,[0]
745,11237,0.011237,[1]
746,10731,0.010731,[0]
747,10571,0.010571,[1]
748,10249,0.010249,[0]
749,10127,0.010127,[1]
750,9888,0.009888,[0]
751,10133,0.010133,[1]
752,10093,0.010093,[0]
753,9962,0.009962,[1]
754,9924,0.009924,[0]
755,10036,0.010036,[1]
756,9992,0.009992,[0]
757,9627,0.009627,[1]
758,9259,0.009259,[0]
759,9352,0.009352,[1]
760,9381,0.009381,[0]
761,9313,0.009313,[1]
762,9790,0.00979,[0]
763,9750,0.00975,[1]
764,9589,0.009589,[0]
765,9563,0.009563,[1]
766,9305,0.009305,[0]
767,9073,0.009073,[1]
768,8903,0.008903,[0]
769,8769,0.008769,[1]
770,8615,0.008615,[0]
771,8636,0.008636,[1]
772,8542,0.008542,[0]
773,8502,0.008502,[1]
774,8676,0.008676,[0]
775,8854,0.008854,[1]
776,8768,0.008768,[0]
777,8754,0.008754,[1]
778,8765,0.008765,[0]
779,8775,0.008775,[1]
780,8918,0.008918,[0]
781,9021,0.009021,[1]
782,8834,0.008834,[0]
783,9075,0.009075,[1]
784,9213,0.009213,[0]
785,9137,0.009137,[1]
786,9028,0.009028,[0]
787,9292,0.009292,[1]
788,9490,0.00949,[0]
789,9586,0.009586,[1]
790,9455,0.009455,[0]
791,9314,0.009314,[1]
792,9497,0.009497,[0]
793,9855,0.009855,[1]
794,9772,0.009772,[0]
795,9887,0.009887,[1]
796,10089,0.010089,[0]
797,9937,0.009937,[1]
798,9772,0.009772,[0]
799,9780,0.00978,[1]
800,9981,0.009981,[0]
801,10183,0.010183,[1]
802,10247,0.010247,[0]
803,10332,0.010332,[1]
804,10484,0.010484,[0]
805,10523,0.010523,[1]
806,10793,0.010793,[0]
807,10585,0.010585,[1]
808,10581,0.010581,[0]
809,10394,0.010394,[1]
810,10607,0.010607,[0]
811,10568,0.010568,[1]
812,10614,0.010614,[0]
813,10552,0.010552,[1]
814,10733,0.010733,[0]
815,11265,0.011265,[1]
816,11214,0.011214,[0]
817,11429,0.011429,[1]
818,11515,0.011515,[0]
819,11189,0.011189,[1]
820,11166,0.011166,[0]
821,11415,0.011415,[1]
822,11553,0.011553,[0]
823,11548,0.011548,[1]
824,11359,0.011359,[0]
825,11512,0.011512,[1]
826,11653,0.011653,[0]
827,11110,0.01111,[1]
828,11308,0.011308,[0]
829,11472,0.011472,[1]
830,11630,0.01163,[0]
831,11490,0.01149,[1]
832,11718,0.011718,[0]
833,11616,0.011616,[1]
834,11985,0.011985,[0]
835,11889,0.011889,[1]
836,12005,0.012005,[0]
837,11711,0.011711,[1]
838,11316,0.011316,[0]
839,11749,0.011749,[1]
840,11759,0.011759,[0]
841,11396,0.011396,[1]
842,11168,0.011168,[0]
843,11269,0.011269,[1]
844,11043,0.011043,[0]
845,11589,0.011589,[1]
846,11595,0.011595,[0]
847,11751,0.011751,[1]
848,11154,0.011154,[0]
849,11182,0.011182,[1]
850,10914,0.010914,[0]
851,10311,0.010311,[1]
852,10155,0.010155,[0]
853,9796,0.009796,[1]
854,9677,0.009677,[0]
855,9837,0.009837,[1]
856,9847,0.009847,[0]
857,9708,0.009708,[1]
858,9715,0.009715,[0]
859,9583,0.009583,[1]
860,9490,0.00949,[0]
861,9293,0.009293,[1]
862,9094,0.009094,[0]
863,9179,0.009179,[1]
864,9253,0.009253,[0]
865,9381,0.009381,[1]
866,9483,0.009483,[0]
867,9426,0.009426,[1]
868,9190,0.00919,[0]
869,9180,0.00918,[1]
870,9325,0.009325,[0]
871,9346,0.009346,[1]
872,9195,0.009195,[0]
873,9010,0.00901,[1]
874,9012,0.009012,[0]
875,9077,0.009077,[1]
876,8925,0.008925,[0]
877,8814,0.008814,[1]
878,8898,0.008898,[0]
879,8838,0.008838,[1]
880,8866,0.008866,[0]
881,8992,0.008992,[1]
882,8875,0.008875,[0]
883,8792,0.008792,[1]
884,8866,0.008866,[0]
885,9085,0.009085,[1]
886,9190,0.00919,[0]
887,9084,0.009084,[1]
888,9276,0.009276,[0]
889,9258,0.009258,[1]
890,9161,0.009161,[0]
891,9169,0.009169,[1]
892,9215,0.009215,[0]
893,9159,0.009159,[1]
894,9364,0.009364,[0]
895,9432,0.009432,[1]
896,9450,0.00945,[0]
897,9339,0.009339,[1]
898,9293,0.009293,[0]
899,9226,0.009226,[1]
900,9097,0.009097,[0]
901,9096,0.009096,[1]
902,9333,0.009333,[0]
903,9718,0.009718,[1]
904,10064,0.010064,[0]
905,10129,0.010129,[1]
906,10140,0.01014,[0]
907,10126,0.010126,[1]
908,10104,0.010104,[0]
909,10164,0.010164,[1]
910,9996,0.009996,[0]
911,10293,0.010293,[1]
912,10465,0.010465,[0]
913,10421,0.010421,[1]
914,10407,0.010407,[0]
915,10403,0.010403,[1]
916,10295,0.010295,[0]
917,10301,0.010301,[1]
918,10938,0.010938,[0]
919,10892,0.010892,[1]
920,10953,0.010953,[0]
921,11189,0.011189,[1]
922,11405,0.011405,[0]
923,11145,0.011145,[1]
924,11149,0.011149,[0]
925,11125,0.011125,[1]
926,11487,0.011487,[0]
927,11524,0.011524,[1]
928,11595,0.011595,[0]
929,11732,0.011732,[1]
930,11306,0.011306,[0]
931,11338,0.011338,[1]
932,11280,0.01128,[0]
933,11510,0.01151,[1]
934,11748,0.011748,[0]
935,11998,0.011998,[1]
936,11970,0.01197,[0]
937,11814,0.011814,[1]
938,11680,0.01168,[0]
939,11803,0.011803,[1]
