[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Long,Merle,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_092024_Long_Merle_205Paddle80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
865,8821,0.008821,[1]
866,8991,0.008991,[0]
867,9207,0.009207,[1]
868,9118,0.009118,[0]
869,8982,0.008982,[1]
870,8886,0.008886,[0]
871,9265,0.009265,[1]
872,9104,0.009104,[0]
873,8892,0.008892,[1]
874,9008,0.009008,[0]
875,9022,0.009022,[1]
876,8894,0.008894,[0]
877,8755,0.008755,[1]
878,8954,0.008954,[0]
879,8810,0.00881,[1]
880,8784,0.008784,[0]
881,8946,0.008946,[1]
882,9456,0.009456,[0]
883,9817,0.009817,[1]
884,9724,0.009724,[0]
885,9971,0.009971,[1]
886,10324,0.010324,[0]
887,10831,0.010831,[1]
888,10897,0.010897,[0]
889,10998,0.010998,[1]
890,11029,0.011029,[0]
891,10559,0.010559,[1]
892,10166,0.010166,[0]
893,9924,0.009924,[1]
894,9699,0.009699,[0]
895,9692,0.009692,[1]
896,10118,0.010118,[0]
897,10511,0.010511,[1]
898,10816,0.010816,[0]
899,11302,0.011302,[1]
900,11745,0.011745,[0]
901,11986,0.011986,[1]
902,11393,0.011393,[0]
903,11252,0.011252,[1]
904,11045,0.011045,[0]
905,10770,0.01077,[1]
906,10627,0.010627,[0]
907,10546,0.010546,[1]
908,10584,0.010584,[0]
909,10200,0.0102,[1]
910,10071,0.010071,[0]
911,10197,0.010197,[1]
912,10056,0.010056,[0]
913,9820,0.00982,[1]
914,9630,0.00963,[0]
915,9438,0.009438,[1]
916,9227,0.009227,[0]
917,8991,0.008991,[1]
918,8970,0.00897,[0]
919,8853,0.008853,[1]
920,8733,0.008733,[0]
921,8960,0.00896,[1]
922,8847,0.008847,[0]
923,8802,0.008802,[1]
924,8612,0.008612,[0]
925,8592,0.008592,[1]
926,8607,0.008607,[0]
927,8535,0.008535,[1]
928,8566,0.008566,[0]
929,8552,0.008552,[1]
930,8920,0.00892,[0]
931,8883,0.008883,[1]
932,8785,0.008785,[0]
933,8799,0.008799,[1]
934,8840,0.00884,[0]
935,8748,0.008748,[1]
936,8699,0.008699,[0]
937,8766,0.008766,[1]
938,8778,0.008778,[0]
939,8655,0.008655,[1]
940,8603,0.008603,[0]
941,8560,0.00856,[1]
942,8493,0.008493,[0]
943,8461,0.008461,[1]
944,8403,0.008403,[0]
945,8439,0.008439,[1]
946,8467,0.008467,[0]
947,8539,0.008539,[1]
948,8659,0.008659,[0]
949,8664,0.008664,[1]
950,8785,0.008785,[0]
951,8860,0.00886,[1]
952,8775,0.008775,[0]
953,8914,0.008914,[1]
954,8924,0.008924,[0]
955,9008,0.009008,[1]
956,8946,0.008946,[0]
957,8988,0.008988,[1]
958,8980,0.00898,[0]
959,9023,0.009023,[1]
960,9295,0.009295,[0]
961,9659,0.009659,[1]
962,9708,0.009708,[0]
963,9676,0.009676,[1]
964,9541,0.009541,[0]
965,9715,0.009715,[1]
966,9730,0.00973,[0]
967,9809,0.009809,[1]
968,9924,0.009924,[0]
969,10268,0.010268,[1]
970,10323,0.010323,[0]
971,10443,0.010443,[1]
972,10464,0.010464,[0]
973,10773,0.010773,[1]
974,10869,0.010869,[0]
975,11006,0.011006,[1]
976,10831,0.010831,[0]
977,10997,0.010997,[1]
978,11055,0.011055,[0]
979,11024,0.011024,[1]
980,11561,0.011561,[0]
981,11405,0.011405,[1]
982,11193,0.011193,[0]
983,11096,0.011096,[1]
984,11368,0.011368,[0]
985,11559,0.011559,[1]
986,11382,0.011382,[0]
987,10869,0.010869,[1]
988,10521,0.010521,[0]
989,10296,0.010296,[1]
990,10047,0.010047,[0]
991,9876,0.009876,[1]
992,9737,0.009737,[0]
993,9679,0.009679,[1]
994,9616,0.009616,[0]
995,9740,0.00974,[1]
996,9862,0.009862,[0]
997,9749,0.009749,[1]
998,9646,0.009646,[0]
999,9751,0.009751,[1]
1000,9844,0.009844,[0]
1001,9864,0.009864,[1]
1002,9780,0.00978,[0]
1003,9598,0.009598,[1]
1004,9410,0.00941,[0]
1005,9238,0.009238,[1]
1006,9084,0.009084,[0]
1007,8806,0.008806,[1]
1008,8658,0.008658,[0]
1009,8840,0.00884,[1]
1010,8780,0.00878,[0]
1011,9097,0.009097,[1]
1012,9220,0.00922,[0]
1013,9362,0.009362,[1]
1014,9459,0.009459,[0]
1015,9882,0.009882,[1]
1016,10234,0.010234,[0]
1017,9819,0.009819,[1]
1018,9708,0.009708,[0]
1019,9458,0.009458,[1]
1020,9137,0.009137,[0]
1021,8813,0.008813,[1]
1022,8550,0.00855,[0]
1023,8427,0.008427,[1]
1024,8306,0.008306,[0]
1025,8306,0.008306,[1]
1026,8390,0.00839,[0]
1027,8544,0.008544,[1]
1028,8472,0.008472,[0]
1029,8468,0.008468,[1]
1030,8864,0.008864,[0]
1031,9080,0.00908,[1]
1032,9132,0.009132,[0]
1033,9188,0.009188,[1]
1034,9267,0.009267,[0]
1035,9169,0.009169,[1]
1036,9014,0.009014,[0]
1037,8836,0.008836,[1]
1038,8991,0.008991,[0]
1039,9039,0.009039,[1]
1040,9137,0.009137,[0]
1041,9363,0.009363,[1]
1042,9367,0.009367,[0]
1043,9370,0.00937,[1]
1044,9514,0.009514,[0]
1045,9803,0.009803,[1]
1046,10069,0.010069,[0]
1047,9930,0.00993,[1]
1048,10076,0.010076,[0]
1049,10231,0.010231,[1]
1050,10287,0.010287,[0]
1051,10186,0.010186,[1]
1052,10614,0.010614,[0]
1053,10784,0.010784,[1]
1054,10842,0.010842,[0]
1055,11337,0.011337,[1]
1056,11260,0.01126,[0]
1057,10883,0.010883,[1]
1058,10570,0.01057,[0]
1059,10771,0.010771,[1]
1060,10757,0.010757,[0]
1061,11038,0.011038,[1]
1062,10854,0.010854,[0]
1063,10719,0.010719,[1]
1064,10456,0.010456,[0]
1065,10251,0.010251,[1]
1066,10130,0.01013,[0]
1067,10004,0.010004,[1]
1068,9828,0.009828,[0]
1069,9676,0.009676,[1]
1070,9746,0.009746,[0]
1071,9945,0.009945,[1]
1072,10043,0.010043,[0]
1073,9888,0.009888,[1]
1074,9749,0.009749,[0]
1075,9683,0.009683,[1]
1076,9562,0.009562,[0]
1077,9301,0.009301,[1]
1078,9156,0.009156,[0]
1079,8991,0.008991,[1]
1080,8942,0.008942,[0]
1081,8966,0.008966,[1]
1082,9138,0.009138,[0]
1083,9118,0.009118,[1]
1084,9157,0.009157,[0]
1085,9161,0.009161,[1]
1086,9158,0.009158,[0]
1087,9035,0.009035,[1]
1088,8963,0.008963,[0]
1089,9311,0.009311,[1]
1090,9423,0.009423,[0]
1091,9370,0.00937,[1]
1092,9191,0.009191,[0]
1093,9138,0.009138,[1]
1094,9102,0.009102,[0]
1095,9135,0.009135,[1]
1096,9085,0.009085,[0]
1097,8909,0.008909,[1]
1098,8809,0.008809,[0]
1099,8815,0.008815,[1]
1100,8796,0.008796,[0]
1101,8826,0.008826,[1]
1102,8922,0.008922,[0]
1103,8847,0.008847,[1]
1104,8705,0.008705,[0]
1105,8644,0.008644,[1]
1106,8859,0.008859,[0]
1107,8831,0.008831,[1]
1108,8767,0.008767,[0]
1109,9013,0.009013,[1]
1110,9048,0.009048,[0]
1111,9019,0.009019,[1]
1112,8977,0.008977,[0]
1113,9042,0.009042,[1]
1114,8985,0.008985,[0]
1115,9217,0.009217,[1]
1116,9460,0.00946,[0]
1117,9718,0.009718,[1]
1118,10041,0.010041,[0]
1119,10108,0.010108,[1]
1120,10301,0.010301,[0]
1121,10555,0.010555,[1]
1122,10345,0.010345,[0]
1123,10249,0.010249,[1]
1124,10113,0.010113,[0]
1125,9998,0.009998,[1]
1126,10077,0.010077,[0]
1127,10571,0.010571,[1]
1128,10670,0.01067,[0]
1129,10562,0.010562,[1]
1130,10859,0.010859,[0]
1131,11278,0.011278,[1]
1132,11635,0.011635,[0]
1133,11360,0.01136,[1]
1134,11291,0.011291,[0]
1135,11760,0.01176,[1]
1136,11726,0.011726,[0]
1137,11214,0.011214,[1]
1138,11180,0.01118,[0]
1139,11008,0.011008,[1]
1140,10772,0.010772,[0]
1141,10837,0.010837,[1]
1142,11245,0.011245,[0]
1143,11276,0.011276,[1]
1144,11322,0.011322,[0]
1145,12046,0.012046,[1]
1146,12431,0.012431,[0]
1147,11596,0.011596,[1]
1148,10921,0.010921,[0]
1149,10426,0.010426,[1]
1150,9929,0.009929,[0]
1151,9425,0.009425,[1]
1152,9055,0.009055,[0]
1153,8887,0.008887,[1]
1154,8730,0.00873,[0]
1155,8956,0.008956,[1]
1156,9176,0.009176,[0]
1157,9264,0.009264,[1]
1158,9390,0.00939,[0]
1159,9642,0.009642,[1]
1160,9709,0.009709,[0]
1161,9583,0.009583,[1]
1162,9501,0.009501,[0]
1163,9356,0.009356,[1]
1164,9162,0.009162,[0]
1165,9111,0.009111,[1]
1166,9069,0.009069,[0]
1167,9321,0.009321,[1]
1168,9101,0.009101,[0]
1169,8993,0.008993,[1]
1170,9007,0.009007,[0]
1171,9210,0.00921,[1]
1172,9031,0.009031,[0]
1173,8942,0.008942,[1]
1174,8829,0.008829,[0]
1175,8756,0.008756,[1]
1176,8815,0.008815,[0]
1177,8823,0.008823,[1]
1178,8878,0.008878,[0]
1179,8885,0.008885,[1]
1180,8907,0.008907,[0]
1181,9193,0.009193,[1]
1182,9250,0.00925,[0]
1183,9209,0.009209,[1]
1184,9148,0.009148,[0]
1185,9141,0.009141,[1]
1186,9171,0.009171,[0]
1187,9094,0.009094,[1]
1188,9226,0.009226,[0]
1189,9224,0.009224,[1]
1190,9212,0.009212,[0]
1191,9286,0.009286,[1]
1192,9445,0.009445,[0]
1193,9571,0.009571,[1]
1194,9640,0.00964,[0]
1195,10064,0.010064,[1]
1196,10372,0.010372,[0]
1197,10217,0.010217,[1]
1198,10054,0.010054,[0]
1199,10053,0.010053,[1]
1200,10067,0.010067,[0]
1201,10023,0.010023,[1]
1202,9923,0.009923,[0]
1203,10009,0.010009,[1]
1204,10124,0.010124,[0]
1205,10464,0.010464,[1]
1206,10794,0.010794,[0]
1207,10923,0.010923,[1]
1208,11374,0.011374,[0]
1209,11531,0.011531,[1]
1210,11650,0.01165,[0]
1211,11526,0.011526,[1]
1212,11318,0.011318,[0]
1213,11230,0.01123,[1]
1214,11082,0.011082,[0]
1215,10937,0.010937,[1]
1216,11005,0.011005,[0]
1217,11021,0.011021,[1]
1218,11025,0.011025,[0]
1219,11000,0.011,[1]
1220,11128,0.011128,[0]
1221,11044,0.011044,[1]
1222,10632,0.010632,[0]
1223,10449,0.010449,[1]
1224,10346,0.010346,[0]
1225,10190,0.01019,[1]
1226,10048,0.010048,[0]
1227,9887,0.009887,[1]
1228,9736,0.009736,[0]
1229,9538,0.009538,[1]
1230,9553,0.009553,[0]
1231,9567,0.009567,[1]
1232,9434,0.009434,[0]
1233,9303,0.009303,[1]
1234,9189,0.009189,[0]
1235,9212,0.009212,[1]
1236,9182,0.009182,[0]
1237,9340,0.00934,[1]
1238,9301,0.009301,[0]
1239,9197,0.009197,[1]
1240,9095,0.009095,[0]
1241,9075,0.009075,[1]
1242,8997,0.008997,[0]
1243,8789,0.008789,[1]
1244,8707,0.008707,[0]
1245,8656,0.008656,[1]
1246,8534,0.008534,[0]
1247,8397,0.008397,[1]
1248,8598,0.008598,[0]
1249,8847,0.008847,[1]
1250,9038,0.009038,[0]
1251,9113,0.009113,[1]
1252,9223,0.009223,[0]
1253,9192,0.009192,[1]
1254,9066,0.009066,[0]
1255,9229,0.009229,[1]
1256,9224,0.009224,[0]
1257,9043,0.009043,[1]
1258,8813,0.008813,[0]
1259,8720,0.00872,[1]
1260,8985,0.008985,[0]
1261,8913,0.008913,[1]
1262,8955,0.008955,[0]
1263,9008,0.009008,[1]
1264,8892,0.008892,[0]
1265,9117,0.009117,[1]
1266,9267,0.009267,[0]
1267,9505,0.009505,[1]
1268,10483,0.010483,[0]
1269,10923,0.010923,[1]
1270,10891,0.010891,[0]
1271,11113,0.011113,[1]
1272,11303,0.011303,[0]
1273,10580,0.01058,[1]
1274,10175,0.010175,[0]
1275,9889,0.009889,[1]
1276,9642,0.009642,[0]
1277,9781,0.009781,[1]
1278,9725,0.009725,[0]
1279,9677,0.009677,[1]
1280,9899,0.009899,[0]
1281,10257,0.010257,[1]
1282,10602,0.010602,[0]
1283,10500,0.0105,[1]
1284,11238,0.011238,[0]
1285,11468,0.011468,[1]
1286,11462,0.011462,[0]
1287,11297,0.011297,[1]
1288,11553,0.011553,[0]
1289,11473,0.011473,[1]
1290,11083,0.011083,[0]
1291,10955,0.010955,[1]
1292,10854,0.010854,[0]
1293,10879,0.010879,[1]
1294,10373,0.010373,[0]
1295,10319,0.010319,[1]
1296,10422,0.010422,[0]
1297,10518,0.010518,[1]
1298,10470,0.01047,[0]
1299,10464,0.010464,[1]
1300,10431,0.010431,[0]
1301,10179,0.010179,[1]
1302,10130,0.01013,[0]
1303,10148,0.010148,[1]
1304,9910,0.00991,[0]
1305,9655,0.009655,[1]
1306,9668,0.009668,[0]
1307,9552,0.009552,[1]
1308,9369,0.009369,[0]
1309,9266,0.009266,[1]
1310,9165,0.009165,[0]
1311,9196,0.009196,[1]
1312,9116,0.009116,[0]
1313,9311,0.009311,[1]
1314,9310,0.00931,[0]
1315,9349,0.009349,[1]
1316,9260,0.00926,[0]
1317,9323,0.009323,[1]
1318,9182,0.009182,[0]
1319,8976,0.008976,[1]
1320,8808,0.008808,[0]
1321,8694,0.008694,[1]
1322,8545,0.008545,[0]
1323,8454,0.008454,[1]
1324,8356,0.008356,[0]
1325,8408,0.008408,[1]
1326,8501,0.008501,[0]
1327,8704,0.008704,[1]
1328,9021,0.009021,[0]
1329,9225,0.009225,[1]
1330,9227,0.009227,[0]
1331,9409,0.009409,[1]
1332,9347,0.009347,[0]
1333,9323,0.009323,[1]
1334,9259,0.009259,[0]
1335,9123,0.009123,[1]
1336,9155,0.009155,[0]
1337,9067,0.009067,[1]
1338,8995,0.008995,[0]
1339,8992,0.008992,[1]
1340,9059,0.009059,[0]
1341,9207,0.009207,[1]
1342,9130,0.00913,[0]
1343,9195,0.009195,[1]
1344,9419,0.009419,[0]
1345,9560,0.00956,[1]
1346,10185,0.010185,[0]
1347,10616,0.010616,[1]
1348,11003,0.011003,[0]
1349,10841,0.010841,[1]
1350,10644,0.010644,[0]
1351,10463,0.010463,[1]
1352,10437,0.010437,[0]
1353,10333,0.010333,[1]
1354,10256,0.010256,[0]
1355,10438,0.010438,[1]
1356,10504,0.010504,[0]
1357,10362,0.010362,[1]
1358,10395,0.010395,[0]
1359,10794,0.010794,[1]
1360,11033,0.011033,[0]
1361,10999,0.010999,[1]
1362,11120,0.01112,[0]
1363,11077,0.011077,[1]
1364,10959,0.010959,[0]
1365,11191,0.011191,[1]
1366,11167,0.011167,[0]
1367,11195,0.011195,[1]
1368,10928,0.010928,[0]
1369,10785,0.010785,[1]
1370,10654,0.010654,[0]
1371,10453,0.010453,[1]
1372,10169,0.010169,[0]
1373,9902,0.009902,[1]
1374,9773,0.009773,[0]
1375,9591,0.009591,[1]
1376,9583,0.009583,[0]
1377,9707,0.009707,[1]
1378,9588,0.009588,[0]
1379,9475,0.009475,[1]
1380,9428,0.009428,[0]
1381,9627,0.009627,[1]
1382,9262,0.009262,[0]
1383,9107,0.009107,[1]
1384,9220,0.00922,[0]
1385,9357,0.009357,[1]
1386,9242,0.009242,[0]
1387,9167,0.009167,[1]
1388,9021,0.009021,[0]
1389,8828,0.008828,[1]
1390,8979,0.008979,[0]
1391,9161,0.009161,[1]
1392,9179,0.009179,[0]
1393,9012,0.009012,[1]
1394,8897,0.008897,[0]
1395,8916,0.008916,[1]
1396,8919,0.008919,[0]
1397,9104,0.009104,[1]
1398,9422,0.009422,[0]
1399,10277,0.010277,[1]
1400,10120,0.01012,[0]
1401,10435,0.010435,[1]
1402,10227,0.010227,[0]
1403,9739,0.009739,[1]
1404,9292,0.009292,[0]
1405,9047,0.009047,[1]
1406,8783,0.008783,[0]
1407,8421,0.008421,[1]
1408,8279,0.008279,[0]
1409,8193,0.008193,[1]
1410,8186,0.008186,[0]
1411,8375,0.008375,[1]
1412,8825,0.008825,[0]
1413,9033,0.009033,[1]
1414,9221,0.009221,[0]
1415,9768,0.009768,[1]
1416,9801,0.009801,[0]
1417,9691,0.009691,[1]
1418,9627,0.009627,[0]
1419,9778,0.009778,[1]
1420,10030,0.01003,[0]
1421,10025,0.010025,[1]
1422,9963,0.009963,[0]
1423,9771,0.009771,[1]
1424,9663,0.009663,[0]
1425,9654,0.009654,[1]
1426,9650,0.00965,[0]
1427,9611,0.009611,[1]
1428,9605,0.009605,[0]
1429,9818,0.009818,[1]
1430,9935,0.009935,[0]
1431,10106,0.010106,[1]
1432,10104,0.010104,[0]
1433,10148,0.010148,[1]
1434,10314,0.010314,[0]
1435,10308,0.010308,[1]
1436,10491,0.010491,[0]
1437,10634,0.010634,[1]
1438,10653,0.010653,[0]
1439,11022,0.011022,[1]
1440,11381,0.011381,[0]
1441,11271,0.011271,[1]
1442,11120,0.01112,[0]
1443,11052,0.011052,[1]
1444,11039,0.011039,[0]
1445,11069,0.011069,[1]
1446,11068,0.011068,[0]
1447,10998,0.010998,[1]
1448,10969,0.010969,[0]
1449,10829,0.010829,[1]
1450,10775,0.010775,[0]
1451,10688,0.010688,[1]
1452,10496,0.010496,[0]
1453,10449,0.010449,[1]
1454,10360,0.01036,[0]
1455,10120,0.01012,[1]
1456,9805,0.009805,[0]
1457,9700,0.0097,[1]
1458,9817,0.009817,[0]
1459,9888,0.009888,[1]
1460,10088,0.010088,[0]
1461,10097,0.010097,[1]
1462,9787,0.009787,[0]
1463,9523,0.009523,[1]
1464,9245,0.009245,[0]
1465,9113,0.009113,[1]
1466,8979,0.008979,[0]
1467,9049,0.009049,[1]
1468,9067,0.009067,[0]
1469,9018,0.009018,[1]
1470,9006,0.009006,[0]
1471,9023,0.009023,[1]
1472,8983,0.008983,[0]
1473,8865,0.008865,[1]
1474,9200,0.0092,[0]
1475,9448,0.009448,[1]
1476,9424,0.009424,[0]
1477,9210,0.00921,[1]
1478,9306,0.009306,[0]
1479,9224,0.009224,[1]
1480,9141,0.009141,[0]
1481,9020,0.00902,[1]
1482,8905,0.008905,[0]
1483,8879,0.008879,[1]
1484,8921,0.008921,[0]
1485,8951,0.008951,[1]
1486,9115,0.009115,[0]
1487,9144,0.009144,[1]
1488,9260,0.00926,[0]
1489,9299,0.009299,[1]
1490,9251,0.009251,[0]
1491,9405,0.009405,[1]
1492,9493,0.009493,[0]
1493,9602,0.009602,[1]
1494,9459,0.009459,[0]
1495,9372,0.009372,[1]
1496,9447,0.009447,[0]
1497,9741,0.009741,[1]
1498,9519,0.009519,[0]
1499,9359,0.009359,[1]
1500,9566,0.009566,[0]
1501,9451,0.009451,[1]
1502,9498,0.009498,[0]
1503,9587,0.009587,[1]
1504,9548,0.009548,[0]
1505,9836,0.009836,[1]
1506,10239,0.010239,[0]
1507,10385,0.010385,[1]
1508,10508,0.010508,[0]
1509,10416,0.010416,[1]
1510,10587,0.010587,[0]
1511,10947,0.010947,[1]
1512,10955,0.010955,[0]
1513,10702,0.010702,[1]
1514,10876,0.010876,[0]
1515,11159,0.011159,[1]
1516,11192,0.011192,[0]
1517,11058,0.011058,[1]
1518,11072,0.011072,[0]
1519,11040,0.01104,[1]
1520,11014,0.011014,[0]
1521,11363,0.011363,[1]
1522,11594,0.011594,[0]
1523,11672,0.011672,[1]
1524,12743,0.012743,[0]
1525,12676,0.012676,[1]
1526,12227,0.012227,[0]
1527,11593,0.011593,[1]
1528,10878,0.010878,[0]
1529,10407,0.010407,[1]
1530,10014,0.010014,[0]
1531,9654,0.009654,[1]
1532,9258,0.009258,[0]
1533,8987,0.008987,[1]
1534,8787,0.008787,[0]
1535,8612,0.008612,[1]
1536,8656,0.008656,[0]
1537,8627,0.008627,[1]
1538,9028,0.009028,[0]
1539,8970,0.00897,[1]
1540,8907,0.008907,[0]
1541,9017,0.009017,[1]
1542,9195,0.009195,[0]
1543,9279,0.009279,[1]
1544,9069,0.009069,[0]
1545,8924,0.008924,[1]
1546,9061,0.009061,[0]
1547,9062,0.009062,[1]
1548,8835,0.008835,[0]
1549,8683,0.008683,[1]
1550,8715,0.008715,[0]
1551,8731,0.008731,[1]
1552,8536,0.008536,[0]
1553,8770,0.00877,[1]
1554,8633,0.008633,[0]
1555,8496,0.008496,[1]
1556,8605,0.008605,[0]
1557,8872,0.008872,[1]
1558,8961,0.008961,[0]
1559,8869,0.008869,[1]
1560,8875,0.008875,[0]
1561,9190,0.00919,[1]
1562,9136,0.009136,[0]
1563,9005,0.009005,[1]
1564,8862,0.008862,[0]
1565,9200,0.0092,[1]
1566,9425,0.009425,[0]
1567,9341,0.009341,[1]
1568,9349,0.009349,[0]
1569,9201,0.009201,[1]
1570,9177,0.009177,[0]
1571,9225,0.009225,[1]
1572,9045,0.009045,[0]
1573,8981,0.008981,[1]
1574,8871,0.008871,[0]
1575,8869,0.008869,[1]
1576,9058,0.009058,[0]
1577,9349,0.009349,[1]
1578,9661,0.009661,[0]
1579,9983,0.009983,[1]
1580,10151,0.010151,[0]
1581,10580,0.01058,[1]
1582,10505,0.010505,[0]
1583,10630,0.01063,[1]
1584,10665,0.010665,[0]
1585,10650,0.01065,[1]
1586,10952,0.010952,[0]
1587,11110,0.01111,[1]
1588,10885,0.010885,[0]
1589,11079,0.011079,[1]
1590,11266,0.011266,[0]
1591,11339,0.011339,[1]
1592,11400,0.0114,[0]
1593,11398,0.011398,[1]
1594,11630,0.01163,[0]
1595,11785,0.011785,[1]
1596,12049,0.012049,[0]
1597,11893,0.011893,[1]
1598,11859,0.011859,[0]
1599,11660,0.01166,[1]
1600,11498,0.011498,[0]
1601,11380,0.01138,[1]
1602,11299,0.011299,[0]
1603,11101,0.011101,[1]
1604,10899,0.010899,[0]
1605,10912,0.010912,[1]
1606,10901,0.010901,[0]
1607,10681,0.010681,[1]
1608,10342,0.010342,[0]
1609,10095,0.010095,[1]
1610,9828,0.009828,[0]
1611,9606,0.009606,[1]
1612,9428,0.009428,[0]
1613,9317,0.009317,[1]
1614,9223,0.009223,[0]
1615,9142,0.009142,[1]
1616,9137,0.009137,[0]
1617,9023,0.009023,[1]
1618,8981,0.008981,[0]
1619,9071,0.009071,[1]
1620,9364,0.009364,[0]
1621,9360,0.00936,[1]
1622,9212,0.009212,[0]
1623,9145,0.009145,[1]
1624,9061,0.009061,[0]
1625,9031,0.009031,[1]
1626,9252,0.009252,[0]
1627,9195,0.009195,[1]
1628,9032,0.009032,[0]
1629,8937,0.008937,[1]
1630,8920,0.00892,[0]
1631,8866,0.008866,[1]
1632,9082,0.009082,[0]
1633,9087,0.009087,[1]
1634,9030,0.00903,[0]
1635,9044,0.009044,[1]
1636,9304,0.009304,[0]
1637,9222,0.009222,[1]
1638,9194,0.009194,[0]
1639,9600,0.0096,[1]
1640,9690,0.00969,[0]
1641,9855,0.009855,[1]
1642,9687,0.009687,[0]
1643,9746,0.009746,[1]
1644,9705,0.009705,[0]
1645,9525,0.009525,[1]
1646,9511,0.009511,[0]
1647,9859,0.009859,[1]
1648,9701,0.009701,[0]
1649,10156,0.010156,[1]
1650,11068,0.011068,[0]
1651,11894,0.011894,[1]
1652,11524,0.011524,[0]
1653,11577,0.011577,[1]
1654,11287,0.011287,[0]
1655,10883,0.010883,[1]
1656,10308,0.010308,[0]
1657,9910,0.00991,[1]
1658,9564,0.009564,[0]
1659,9338,0.009338,[1]
1660,9419,0.009419,[0]
1661,9752,0.009752,[1]
1662,9974,0.009974,[0]
1663,10781,0.010781,[1]
1664,11308,0.011308,[0]
1665,11509,0.011509,[1]
1666,11942,0.011942,[0]
1667,12243,0.012243,[1]
1668,12122,0.012122,[0]
1669,11750,0.01175,[1]
1670,11798,0.011798,[0]
1671,11980,0.01198,[1]
1672,11520,0.01152,[0]
1673,11202,0.011202,[1]
1674,10866,0.010866,[0]
1675,10684,0.010684,[1]
1676,10545,0.010545,[0]
1677,10392,0.010392,[1]
1678,10273,0.010273,[0]
1679,9974,0.009974,[1]
1680,9796,0.009796,[0]
1681,9758,0.009758,[1]
1682,9595,0.009595,[0]
1683,9503,0.009503,[1]
1684,9382,0.009382,[0]
1685,9309,0.009309,[1]
1686,9243,0.009243,[0]
1687,9090,0.00909,[1]
1688,8983,0.008983,[0]
1689,8810,0.00881,[1]
1690,8777,0.008777,[0]
1691,8861,0.008861,[1]
1692,8822,0.008822,[0]
1693,8766,0.008766,[1]
1694,8710,0.00871,[0]
1695,8720,0.00872,[1]
1696,8601,0.008601,[0]
1697,8671,0.008671,[1]
1698,8735,0.008735,[0]
1699,8862,0.008862,[1]
1700,8803,0.008803,[0]
1701,8776,0.008776,[1]
1702,8702,0.008702,[0]
1703,8682,0.008682,[1]
1704,8636,0.008636,[0]
1705,8650,0.00865,[1]
1706,8679,0.008679,[0]
1707,8668,0.008668,[1]
1708,8671,0.008671,[0]
1709,8683,0.008683,[1]
1710,8741,0.008741,[0]
1711,8906,0.008906,[1]
1712,8931,0.008931,[0]
1713,8983,0.008983,[1]
1714,9017,0.009017,[0]
1715,9146,0.009146,[1]
1716,9128,0.009128,[0]
1717,9081,0.009081,[1]
1718,9035,0.009035,[0]
1719,9021,0.009021,[1]
1720,9005,0.009005,[0]
1721,8945,0.008945,[1]
1722,8897,0.008897,[0]
1723,8935,0.008935,[1]
1724,9213,0.009213,[0]
1725,9718,0.009718,[1]
1726,9924,0.009924,[0]
1727,9973,0.009973,[1]
1728,10279,0.010279,[0]
1729,10361,0.010361,[1]
1730,10544,0.010544,[0]
1731,10538,0.010538,[1]
1732,10465,0.010465,[0]
1733,10526,0.010526,[1]
1734,10569,0.010569,[0]
1735,10435,0.010435,[1]
1736,10399,0.010399,[0]
1737,10633,0.010633,[1]
1738,10679,0.010679,[0]
1739,11001,0.011001,[1]
1740,11137,0.011137,[0]
1741,11149,0.011149,[1]
1742,11222,0.011222,[0]
1743,11419,0.011419,[1]
1744,11799,0.011799,[0]
1745,11898,0.011898,[1]
1746,11823,0.011823,[0]
1747,11947,0.011947,[1]
1748,11686,0.011686,[0]
1749,11359,0.011359,[1]
1750,11235,0.011235,[0]
1751,11155,0.011155,[1]
1752,11016,0.011016,[0]
1753,10861,0.010861,[1]
1754,10807,0.010807,[0]
1755,10726,0.010726,[1]
1756,10563,0.010563,[0]
1757,10411,0.010411,[1]
1758,10290,0.01029,[0]
1759,10138,0.010138,[1]
1760,10099,0.010099,[0]
1761,10063,0.010063,[1]
1762,9830,0.00983,[0]
1763,9723,0.009723,[1]
1764,9644,0.009644,[0]
1765,9579,0.009579,[1]
1766,9507,0.009507,[0]
1767,9356,0.009356,[1]
1768,9230,0.00923,[0]
1769,9118,0.009118,[1]
1770,9386,0.009386,[0]
1771,9989,0.009989,[1]
1772,10707,0.010707,[0]
1773,10552,0.010552,[1]
1774,10156,0.010156,[0]
1775,10082,0.010082,[1]
