[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Long,Merle,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_092751_Long_Merle_205PaddleMaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
748,9521,0.009521,[0]
749,9766,0.009766,[1]
750,10003,0.010003,[0]
751,9933,0.009933,[1]
752,10027,0.010027,[0]
753,9715,0.009715,[1]
754,9292,0.009292,[0]
755,9014,0.009014,[1]
756,8690,0.00869,[0]
757,8569,0.008569,[1]
758,8494,0.008494,[0]
759,8348,0.008348,[1]
760,8075,0.008075,[0]
761,7871,0.007871,[1]
762,7686,0.007686,[0]
763,7604,0.007604,[1]
764,7754,0.007754,[0]
765,7695,0.007695,[1]
766,7638,0.007638,[0]
767,7758,0.007758,[1]
768,7746,0.007746,[0]
769,7706,0.007706,[1]
770,7704,0.007704,[0]
771,7632,0.007632,[1]
772,7714,0.007714,[0]
773,7626,0.007626,[1]
774,7703,0.007703,[0]
775,7620,0.00762,[1]
776,7489,0.007489,[0]
777,7405,0.007405,[1]
778,7678,0.007678,[0]
779,7954,0.007954,[1]
780,8012,0.008012,[0]
781,8052,0.008052,[1]
782,8154,0.008154,[0]
783,8111,0.008111,[1]
784,7942,0.007942,[0]
785,7854,0.007854,[1]
786,7959,0.007959,[0]
787,8115,0.008115,[1]
788,8273,0.008273,[0]
789,8699,0.008699,[1]
790,8721,0.008721,[0]
791,8656,0.008656,[1]
792,8730,0.00873,[0]
793,8966,0.008966,[1]
794,9071,0.009071,[0]
795,8981,0.008981,[1]
796,8967,0.008967,[0]
797,9435,0.009435,[1]
798,9558,0.009558,[0]
799,9515,0.009515,[1]
800,9563,0.009563,[0]
801,9644,0.009644,[1]
802,9713,0.009713,[0]
803,9626,0.009626,[1]
804,9718,0.009718,[0]
805,9632,0.009632,[1]
806,9460,0.00946,[0]
807,9359,0.009359,[1]
808,9279,0.009279,[0]
809,9101,0.009101,[1]
810,8950,0.00895,[0]
811,8711,0.008711,[1]
812,8494,0.008494,[0]
813,8407,0.008407,[1]
814,8218,0.008218,[0]
815,8113,0.008113,[1]
816,8115,0.008115,[0]
817,8287,0.008287,[1]
818,8527,0.008527,[0]
819,8308,0.008308,[1]
820,8187,0.008187,[0]
821,8090,0.00809,[1]
822,7995,0.007995,[0]
823,7889,0.007889,[1]
824,7773,0.007773,[0]
825,7769,0.007769,[1]
826,7813,0.007813,[0]
827,7825,0.007825,[1]
828,7925,0.007925,[0]
829,7874,0.007874,[1]
830,7827,0.007827,[0]
831,7961,0.007961,[1]
832,8009,0.008009,[0]
833,8163,0.008163,[1]
834,8115,0.008115,[0]
835,8301,0.008301,[1]
836,8423,0.008423,[0]
837,8381,0.008381,[1]
838,8421,0.008421,[0]
839,8483,0.008483,[1]
840,8580,0.00858,[0]
841,8677,0.008677,[1]
842,8917,0.008917,[0]
843,9147,0.009147,[1]
844,9106,0.009106,[0]
845,9096,0.009096,[1]
846,9174,0.009174,[0]
847,9334,0.009334,[1]
848,9314,0.009314,[0]
849,9366,0.009366,[1]
850,9811,0.009811,[0]
851,10020,0.01002,[1]
852,10052,0.010052,[0]
853,10065,0.010065,[1]
854,10080,0.01008,[0]
855,9938,0.009938,[1]
856,9540,0.00954,[0]
857,9423,0.009423,[1]
858,9346,0.009346,[0]
859,8932,0.008932,[1]
860,8834,0.008834,[0]
861,8845,0.008845,[1]
862,8905,0.008905,[0]
863,8890,0.00889,[1]
864,8559,0.008559,[0]
865,8335,0.008335,[1]
866,8188,0.008188,[0]
867,8231,0.008231,[1]
868,8293,0.008293,[0]
869,8672,0.008672,[1]
870,8490,0.00849,[0]
871,8378,0.008378,[1]
872,8191,0.008191,[0]
873,8038,0.008038,[1]
874,7738,0.007738,[0]
875,7508,0.007508,[1]
876,7331,0.007331,[0]
877,7228,0.007228,[1]
878,7227,0.007227,[0]
879,7354,0.007354,[1]
880,7506,0.007506,[0]
881,7788,0.007788,[1]
882,8266,0.008266,[0]
883,8607,0.008607,[1]
884,8684,0.008684,[0]
885,8835,0.008835,[1]
886,8956,0.008956,[0]
887,8943,0.008943,[1]
888,8859,0.008859,[0]
889,8782,0.008782,[1]
890,8834,0.008834,[0]
891,8706,0.008706,[1]
892,8652,0.008652,[0]
893,8836,0.008836,[1]
894,9170,0.00917,[0]
895,9180,0.00918,[1]
896,9524,0.009524,[0]
897,10001,0.010001,[1]
898,10340,0.01034,[0]
899,10235,0.010235,[1]
900,10300,0.0103,[0]
901,10071,0.010071,[1]
902,9866,0.009866,[0]
903,9684,0.009684,[1]
904,9443,0.009443,[0]
905,9196,0.009196,[1]
906,9088,0.009088,[0]
907,9076,0.009076,[1]
908,9032,0.009032,[0]
909,8804,0.008804,[1]
910,8609,0.008609,[0]
911,8561,0.008561,[1]
912,8745,0.008745,[0]
913,8620,0.00862,[1]
914,8418,0.008418,[0]
915,8277,0.008277,[1]
916,8116,0.008116,[0]
917,8138,0.008138,[1]
918,8074,0.008074,[0]
919,7922,0.007922,[1]
920,7799,0.007799,[0]
921,7891,0.007891,[1]
922,8062,0.008062,[0]
923,7943,0.007943,[1]
924,7790,0.00779,[0]
925,7748,0.007748,[1]
926,7692,0.007692,[0]
927,7665,0.007665,[1]
928,7709,0.007709,[0]
929,7818,0.007818,[1]
930,7758,0.007758,[0]
931,7762,0.007762,[1]
932,7936,0.007936,[0]
933,7956,0.007956,[1]
934,8024,0.008024,[0]
935,8214,0.008214,[1]
936,8370,0.00837,[0]
937,8679,0.008679,[1]
938,8704,0.008704,[0]
939,8804,0.008804,[1]
940,8786,0.008786,[0]
941,8808,0.008808,[1]
942,8742,0.008742,[0]
943,8857,0.008857,[1]
944,9078,0.009078,[0]
945,9140,0.00914,[1]
946,9321,0.009321,[0]
947,9656,0.009656,[1]
948,9824,0.009824,[0]
949,9776,0.009776,[1]
950,9686,0.009686,[0]
951,9719,0.009719,[1]
952,9965,0.009965,[0]
953,10049,0.010049,[1]
954,9977,0.009977,[0]
955,9918,0.009918,[1]
956,9800,0.0098,[0]
957,9685,0.009685,[1]
958,9519,0.009519,[0]
959,9378,0.009378,[1]
960,9171,0.009171,[0]
961,9024,0.009024,[1]
962,8920,0.00892,[0]
963,8731,0.008731,[1]
964,8496,0.008496,[0]
965,8363,0.008363,[1]
966,8198,0.008198,[0]
967,8103,0.008103,[1]
968,8071,0.008071,[0]
969,7948,0.007948,[1]
970,7845,0.007845,[0]
971,7748,0.007748,[1]
972,7764,0.007764,[0]
973,7840,0.00784,[1]
974,7827,0.007827,[0]
975,7875,0.007875,[1]
976,7949,0.007949,[0]
977,7996,0.007996,[1]
978,7986,0.007986,[0]
979,8009,0.008009,[1]
980,8047,0.008047,[0]
981,7964,0.007964,[1]
982,8104,0.008104,[0]
983,8340,0.00834,[1]
984,8357,0.008357,[0]
985,8447,0.008447,[1]
986,8515,0.008515,[0]
987,8759,0.008759,[1]
988,8717,0.008717,[0]
989,8700,0.0087,[1]
990,8920,0.00892,[0]
991,8822,0.008822,[1]
992,8776,0.008776,[0]
993,8957,0.008957,[1]
994,9064,0.009064,[0]
995,9506,0.009506,[1]
996,9347,0.009347,[0]
997,9796,0.009796,[1]
998,9983,0.009983,[0]
999,9870,0.00987,[1]
1000,9814,0.009814,[0]
1001,9826,0.009826,[1]
1002,9680,0.00968,[0]
1003,9567,0.009567,[1]
1004,9528,0.009528,[0]
1005,9435,0.009435,[1]
1006,9270,0.00927,[0]
1007,9138,0.009138,[1]
1008,9358,0.009358,[0]
1009,9218,0.009218,[1]
1010,9058,0.009058,[0]
1011,8838,0.008838,[1]
1012,8841,0.008841,[0]
1013,8863,0.008863,[1]
1014,8763,0.008763,[0]
1015,8577,0.008577,[1]
1016,8356,0.008356,[0]
1017,8175,0.008175,[1]
1018,8042,0.008042,[0]
1019,7905,0.007905,[1]
1020,7827,0.007827,[0]
1021,7837,0.007837,[1]
1022,7843,0.007843,[0]
1023,7898,0.007898,[1]
1024,8004,0.008004,[0]
1025,7841,0.007841,[1]
1026,7704,0.007704,[0]
1027,7716,0.007716,[1]
1028,7717,0.007717,[0]
1029,7648,0.007648,[1]
1030,7627,0.007627,[0]
1031,7703,0.007703,[1]
1032,7671,0.007671,[0]
1033,7846,0.007846,[1]
1034,7999,0.007999,[0]
1035,8200,0.0082,[1]
1036,8195,0.008195,[0]
1037,8585,0.008585,[1]
1038,8967,0.008967,[0]
1039,8974,0.008974,[1]
1040,8997,0.008997,[0]
1041,9060,0.00906,[1]
1042,9026,0.009026,[0]
1043,8986,0.008986,[1]
1044,8959,0.008959,[0]
1045,9087,0.009087,[1]
1046,9258,0.009258,[0]
1047,9213,0.009213,[1]
1048,9391,0.009391,[0]
1049,9641,0.009641,[1]
1050,9863,0.009863,[0]
1051,10023,0.010023,[1]
1052,10278,0.010278,[0]
1053,10724,0.010724,[1]
1054,10677,0.010677,[0]
1055,10539,0.010539,[1]
1056,10418,0.010418,[0]
1057,10332,0.010332,[1]
1058,10056,0.010056,[0]
1059,9684,0.009684,[1]
1060,9451,0.009451,[0]
1061,9338,0.009338,[1]
1062,9170,0.00917,[0]
1063,9018,0.009018,[1]
1064,8857,0.008857,[0]
1065,8710,0.00871,[1]
1066,8563,0.008563,[0]
1067,8467,0.008467,[1]
1068,8558,0.008558,[0]
1069,8462,0.008462,[1]
1070,8336,0.008336,[0]
1071,8210,0.00821,[1]
1072,8134,0.008134,[0]
1073,8105,0.008105,[1]
1074,8074,0.008074,[0]
1075,8176,0.008176,[1]
1076,8138,0.008138,[0]
1077,8133,0.008133,[1]
1078,8142,0.008142,[0]
1079,8118,0.008118,[1]
1080,8100,0.0081,[0]
1081,8087,0.008087,[1]
1082,8111,0.008111,[0]
1083,8340,0.00834,[1]
1084,8489,0.008489,[0]
1085,8511,0.008511,[1]
1086,8613,0.008613,[0]
1087,8862,0.008862,[1]
1088,8941,0.008941,[0]
1089,8977,0.008977,[1]
1090,9223,0.009223,[0]
1091,9122,0.009122,[1]
1092,9060,0.00906,[0]
1093,9142,0.009142,[1]
1094,9261,0.009261,[0]
1095,9183,0.009183,[1]
1096,9369,0.009369,[0]
1097,9695,0.009695,[1]
1098,10017,0.010017,[0]
1099,10025,0.010025,[1]
1100,10136,0.010136,[0]
1101,10119,0.010119,[1]
1102,10035,0.010035,[0]
1103,9939,0.009939,[1]
1104,9827,0.009827,[0]
1105,9732,0.009732,[1]
1106,9633,0.009633,[0]
1107,9660,0.00966,[1]
1108,9643,0.009643,[0]
1109,9538,0.009538,[1]
1110,9351,0.009351,[0]
1111,9217,0.009217,[1]
1112,9229,0.009229,[0]
1113,9132,0.009132,[1]
1114,8967,0.008967,[0]
1115,8878,0.008878,[1]
1116,8776,0.008776,[0]
1117,8606,0.008606,[1]
1118,8459,0.008459,[0]
1119,8308,0.008308,[1]
1120,8201,0.008201,[0]
1121,8122,0.008122,[1]
1122,8371,0.008371,[0]
1123,8852,0.008852,[1]
1124,8814,0.008814,[0]
1125,9441,0.009441,[1]
1126,9376,0.009376,[0]
1127,9088,0.009088,[1]
1128,8894,0.008894,[0]
1129,8613,0.008613,[1]
1130,8259,0.008259,[0]
1131,7871,0.007871,[1]
1132,7653,0.007653,[0]
1133,7517,0.007517,[1]
1134,7423,0.007423,[0]
1135,7367,0.007367,[1]
1136,7489,0.007489,[0]
1137,7642,0.007642,[1]
1138,7972,0.007972,[0]
1139,8563,0.008563,[1]
1140,8865,0.008865,[0]
1141,9029,0.009029,[1]
1142,9688,0.009688,[0]
1143,10169,0.010169,[1]
1144,10052,0.010052,[0]
1145,9944,0.009944,[1]
1146,9827,0.009827,[0]
1147,9812,0.009812,[1]
1148,9718,0.009718,[0]
1149,9634,0.009634,[1]
1150,9712,0.009712,[0]
1151,9708,0.009708,[1]
1152,9749,0.009749,[0]
1153,10237,0.010237,[1]
1154,10212,0.010212,[0]
1155,10119,0.010119,[1]
1156,10169,0.010169,[0]
1157,10234,0.010234,[1]
1158,10168,0.010168,[0]
1159,9992,0.009992,[1]
1160,9951,0.009951,[0]
1161,9795,0.009795,[1]
1162,9578,0.009578,[0]
1163,9339,0.009339,[1]
1164,9079,0.009079,[0]
1165,8842,0.008842,[1]
1166,8568,0.008568,[0]
1167,8441,0.008441,[1]
1168,8369,0.008369,[0]
1169,8263,0.008263,[1]
1170,8237,0.008237,[0]
1171,8189,0.008189,[1]
1172,8139,0.008139,[0]
1173,8130,0.00813,[1]
1174,8172,0.008172,[0]
1175,8183,0.008183,[1]
1176,8165,0.008165,[0]
1177,8161,0.008161,[1]
1178,8164,0.008164,[0]
1179,8060,0.00806,[1]
1180,8011,0.008011,[0]
1181,8060,0.00806,[1]
1182,8253,0.008253,[0]
1183,8270,0.00827,[1]
1184,8222,0.008222,[0]
1185,8229,0.008229,[1]
1186,8239,0.008239,[0]
1187,8426,0.008426,[1]
1188,8753,0.008753,[0]
1189,8966,0.008966,[1]
1190,8977,0.008977,[0]
1191,9226,0.009226,[1]
1192,9474,0.009474,[0]
1193,9804,0.009804,[1]
1194,9925,0.009925,[0]
1195,9855,0.009855,[1]
1196,9812,0.009812,[0]
1197,9835,0.009835,[1]
1198,9845,0.009845,[0]
1199,10051,0.010051,[1]
1200,10234,0.010234,[0]
1201,10236,0.010236,[1]
1202,10251,0.010251,[0]
1203,10644,0.010644,[1]
1204,10805,0.010805,[0]
1205,10757,0.010757,[1]
1206,10600,0.0106,[0]
1207,10646,0.010646,[1]
1208,10618,0.010618,[0]
1209,10418,0.010418,[1]
1210,10301,0.010301,[0]
1211,10172,0.010172,[1]
1212,10061,0.010061,[0]
1213,9832,0.009832,[1]
1214,9623,0.009623,[0]
1215,9450,0.00945,[1]
1216,9293,0.009293,[0]
1217,9226,0.009226,[1]
1218,9120,0.00912,[0]
1219,8810,0.00881,[1]
1220,8644,0.008644,[0]
1221,8560,0.00856,[1]
1222,8520,0.00852,[0]
1223,8533,0.008533,[1]
1224,8510,0.00851,[0]
1225,8432,0.008432,[1]
1226,8333,0.008333,[0]
1227,8355,0.008355,[1]
1228,8386,0.008386,[0]
1229,8337,0.008337,[1]
1230,8306,0.008306,[0]
1231,8259,0.008259,[1]
1232,8312,0.008312,[0]
1233,8293,0.008293,[1]
1234,8313,0.008313,[0]
1235,8539,0.008539,[1]
1236,8621,0.008621,[0]
1237,8840,0.00884,[1]
1238,8884,0.008884,[0]
1239,8979,0.008979,[1]
1240,8879,0.008879,[0]
1241,8934,0.008934,[1]
1242,9054,0.009054,[0]
1243,9246,0.009246,[1]
1244,9343,0.009343,[0]
1245,9271,0.009271,[1]
1246,9561,0.009561,[0]
1247,10104,0.010104,[1]
1248,10963,0.010963,[0]
1249,11685,0.011685,[1]
1250,11711,0.011711,[0]
1251,11143,0.011143,[1]
1252,10889,0.010889,[0]
1253,10418,0.010418,[1]
1254,9951,0.009951,[0]
1255,9936,0.009936,[1]
1256,9947,0.009947,[0]
1257,9812,0.009812,[1]
1258,9710,0.00971,[0]
1259,9680,0.00968,[1]
1260,9701,0.009701,[0]
1261,9496,0.009496,[1]
1262,9474,0.009474,[0]
1263,9497,0.009497,[1]
1264,9281,0.009281,[0]
1265,8988,0.008988,[1]
1266,8892,0.008892,[0]
1267,8968,0.008968,[1]
1268,8735,0.008735,[0]
1269,8428,0.008428,[1]
1270,8225,0.008225,[0]
1271,8073,0.008073,[1]
1272,7945,0.007945,[0]
1273,7860,0.00786,[1]
1274,7863,0.007863,[0]
1275,7960,0.00796,[1]
1276,7907,0.007907,[0]
1277,8020,0.00802,[1]
1278,8168,0.008168,[0]
1279,8265,0.008265,[1]
1280,8101,0.008101,[0]
1281,8164,0.008164,[1]
1282,8352,0.008352,[0]
1283,8418,0.008418,[1]
1284,8411,0.008411,[0]
1285,8460,0.00846,[1]
1286,8359,0.008359,[0]
1287,8226,0.008226,[1]
1288,8341,0.008341,[0]
1289,8561,0.008561,[1]
1290,8502,0.008502,[0]
1291,8590,0.00859,[1]
1292,8987,0.008987,[0]
1293,8990,0.00899,[1]
1294,8992,0.008992,[0]
1295,9262,0.009262,[1]
1296,9391,0.009391,[0]
1297,9824,0.009824,[1]
1298,9769,0.009769,[0]
1299,9871,0.009871,[1]
1300,10209,0.010209,[0]
1301,10187,0.010187,[1]
1302,10147,0.010147,[0]
1303,10343,0.010343,[1]
1304,10526,0.010526,[0]
1305,10369,0.010369,[1]
1306,10359,0.010359,[0]
1307,10381,0.010381,[1]
1308,10319,0.010319,[0]
1309,10144,0.010144,[1]
1310,10029,0.010029,[0]
1311,9919,0.009919,[1]
1312,9875,0.009875,[0]
1313,9793,0.009793,[1]
1314,9656,0.009656,[0]
1315,9510,0.00951,[1]
1316,9293,0.009293,[0]
1317,9090,0.00909,[1]
1318,8857,0.008857,[0]
1319,8656,0.008656,[1]
1320,8478,0.008478,[0]
1321,8267,0.008267,[1]
1322,8208,0.008208,[0]
1323,8298,0.008298,[1]
1324,8294,0.008294,[0]
1325,8371,0.008371,[1]
1326,8538,0.008538,[0]
1327,8588,0.008588,[1]
1328,8580,0.00858,[0]
1329,8490,0.00849,[1]
1330,8437,0.008437,[0]
1331,8386,0.008386,[1]
1332,8353,0.008353,[0]
1333,8337,0.008337,[1]
1334,8261,0.008261,[0]
1335,8259,0.008259,[1]
1336,8258,0.008258,[0]
1337,8307,0.008307,[1]
1338,8503,0.008503,[0]
1339,8493,0.008493,[1]
1340,8493,0.008493,[0]
1341,8665,0.008665,[1]
1342,8978,0.008978,[0]
1343,9082,0.009082,[1]
1344,9510,0.00951,[0]
1345,9498,0.009498,[1]
1346,9607,0.009607,[0]
1347,9733,0.009733,[1]
1348,9928,0.009928,[0]
1349,9989,0.009989,[1]
1350,10070,0.01007,[0]
1351,10258,0.010258,[1]
1352,10439,0.010439,[0]
1353,10481,0.010481,[1]
1354,10502,0.010502,[0]
1355,10827,0.010827,[1]
1356,10967,0.010967,[0]
1357,10926,0.010926,[1]
1358,11123,0.011123,[0]
1359,10991,0.010991,[1]
1360,10843,0.010843,[0]
1361,10587,0.010587,[1]
1362,10464,0.010464,[0]
1363,10248,0.010248,[1]
1364,9810,0.00981,[0]
1365,9527,0.009527,[1]
1366,9312,0.009312,[0]
1367,9084,0.009084,[1]
1368,8896,0.008896,[0]
1369,8737,0.008737,[1]
1370,8603,0.008603,[0]
1371,8443,0.008443,[1]
1372,8405,0.008405,[0]
1373,8511,0.008511,[1]
1374,8512,0.008512,[0]
1375,8498,0.008498,[1]
1376,8780,0.00878,[0]
1377,9154,0.009154,[1]
1378,9103,0.009103,[0]
1379,8923,0.008923,[1]
1380,8871,0.008871,[0]
1381,8899,0.008899,[1]
1382,8806,0.008806,[0]
1383,8735,0.008735,[1]
1384,8593,0.008593,[0]
1385,8415,0.008415,[1]
1386,8419,0.008419,[0]
1387,8505,0.008505,[1]
1388,8579,0.008579,[0]
1389,8649,0.008649,[1]
1390,8953,0.008953,[0]
1391,8990,0.00899,[1]
1392,8987,0.008987,[0]
1393,9264,0.009264,[1]
1394,9413,0.009413,[0]
1395,9578,0.009578,[1]
1396,9610,0.00961,[0]
1397,10127,0.010127,[1]
1398,10365,0.010365,[0]
1399,10268,0.010268,[1]
1400,10298,0.010298,[0]
1401,10266,0.010266,[1]
1402,10513,0.010513,[0]
1403,10511,0.010511,[1]
1404,10431,0.010431,[0]
1405,10431,0.010431,[1]
1406,10269,0.010269,[0]
1407,10213,0.010213,[1]
1408,10141,0.010141,[0]
1409,10125,0.010125,[1]
1410,10138,0.010138,[0]
1411,10073,0.010073,[1]
1412,10015,0.010015,[0]
1413,9848,0.009848,[1]
1414,9624,0.009624,[0]
1415,9434,0.009434,[1]
1416,9167,0.009167,[0]
1417,8951,0.008951,[1]
1418,8788,0.008788,[0]
1419,8600,0.0086,[1]
1420,8500,0.0085,[0]
1421,8479,0.008479,[1]
1422,8476,0.008476,[0]
1423,8390,0.00839,[1]
1424,8187,0.008187,[0]
1425,8039,0.008039,[1]
1426,7911,0.007911,[0]
1427,8037,0.008037,[1]
1428,8151,0.008151,[0]
1429,8160,0.00816,[1]
1430,8172,0.008172,[0]
1431,8146,0.008146,[1]
1432,8167,0.008167,[0]
1433,8155,0.008155,[1]
1434,8102,0.008102,[0]
1435,8055,0.008055,[1]
1436,8021,0.008021,[0]
1437,8025,0.008025,[1]
1438,8072,0.008072,[0]
1439,8134,0.008134,[1]
1440,8216,0.008216,[0]
1441,8334,0.008334,[1]
1442,8646,0.008646,[0]
1443,8957,0.008957,[1]
1444,9049,0.009049,[0]
1445,9355,0.009355,[1]
1446,9579,0.009579,[0]
1447,9796,0.009796,[1]
1448,9952,0.009952,[0]
1449,10099,0.010099,[1]
1450,10316,0.010316,[0]
1451,10473,0.010473,[1]
1452,10612,0.010612,[0]
1453,10983,0.010983,[1]
1454,11502,0.011502,[0]
1455,11712,0.011712,[1]
1456,12434,0.012434,[0]
1457,13509,0.013509,[1]
1458,14312,0.014312,[0]
1459,14368,0.014368,[1]
1460,14216,0.014216,[0]
1461,13886,0.013886,[1]
1462,13384,0.013384,[0]
1463,12336,0.012336,[1]
1464,11155,0.011155,[0]
1465,10217,0.010217,[1]
1466,9443,0.009443,[0]
1467,8924,0.008924,[1]
1468,8483,0.008483,[0]
1469,8060,0.00806,[1]
1470,7804,0.007804,[0]
1471,7583,0.007583,[1]
1472,7470,0.00747,[0]
1473,7466,0.007466,[1]
1474,7356,0.007356,[0]
1475,7349,0.007349,[1]
1476,7645,0.007645,[0]
1477,7970,0.00797,[1]
1478,8269,0.008269,[0]
1479,8312,0.008312,[1]
1480,8400,0.0084,[0]
1481,8421,0.008421,[1]
1482,8336,0.008336,[0]
1483,8321,0.008321,[1]
1484,8355,0.008355,[0]
1485,8290,0.00829,[1]
1486,8240,0.00824,[0]
1487,8238,0.008238,[1]
1488,8295,0.008295,[0]
1489,8337,0.008337,[1]
1490,8368,0.008368,[0]
1491,8498,0.008498,[1]
1492,8541,0.008541,[0]
1493,8571,0.008571,[1]
1494,8980,0.00898,[0]
1495,8939,0.008939,[1]
1496,8700,0.0087,[0]
1497,8924,0.008924,[1]
1498,9180,0.00918,[0]
1499,9270,0.00927,[1]
1500,8990,0.00899,[0]
1501,9481,0.009481,[1]
1502,9654,0.009654,[0]
1503,9860,0.00986,[1]
1504,10241,0.010241,[0]
1505,10253,0.010253,[1]
1506,10134,0.010134,[0]
1507,10019,0.010019,[1]
1508,10071,0.010071,[0]
1509,9837,0.009837,[1]
1510,9573,0.009573,[0]
1511,9540,0.00954,[1]
1512,9547,0.009547,[0]
1513,9735,0.009735,[1]
1514,9771,0.009771,[0]
1515,10151,0.010151,[1]
1516,10397,0.010397,[0]
1517,10512,0.010512,[1]
1518,10721,0.010721,[0]
1519,11166,0.011166,[1]
1520,11378,0.011378,[0]
1521,11230,0.01123,[1]
1522,11141,0.011141,[0]
1523,11127,0.011127,[1]
1524,10757,0.010757,[0]
1525,10324,0.010324,[1]
1526,9983,0.009983,[0]
1527,9852,0.009852,[1]
1528,9693,0.009693,[0]
1529,9418,0.009418,[1]
1530,9231,0.009231,[0]
1531,9213,0.009213,[1]
1532,9080,0.00908,[0]
1533,8965,0.008965,[1]
1534,9258,0.009258,[0]
1535,9031,0.009031,[1]
1536,8965,0.008965,[0]
1537,8822,0.008822,[1]
1538,8874,0.008874,[0]
1539,8869,0.008869,[1]
1540,8844,0.008844,[0]
1541,9047,0.009047,[1]
1542,8962,0.008962,[0]
1543,8788,0.008788,[1]
1544,8674,0.008674,[0]
1545,8572,0.008572,[1]
1546,8488,0.008488,[0]
1547,8441,0.008441,[1]
1548,8455,0.008455,[0]
1549,8421,0.008421,[1]
1550,8462,0.008462,[0]
1551,8685,0.008685,[1]
1552,8813,0.008813,[0]
1553,8859,0.008859,[1]
1554,8823,0.008823,[0]
1555,8897,0.008897,[1]
1556,9223,0.009223,[0]
1557,9258,0.009258,[1]
1558,9399,0.009399,[0]
1559,9669,0.009669,[1]
1560,10014,0.010014,[0]
1561,9920,0.00992,[1]
1562,10178,0.010178,[0]
1563,10305,0.010305,[1]
1564,10244,0.010244,[0]
1565,10318,0.010318,[1]
1566,10473,0.010473,[0]
1567,10815,0.010815,[1]
1568,10992,0.010992,[0]
1569,10856,0.010856,[1]
1570,10826,0.010826,[0]
1571,10936,0.010936,[1]
1572,10715,0.010715,[0]
1573,10615,0.010615,[1]
1574,10417,0.010417,[0]
1575,10243,0.010243,[1]
1576,9983,0.009983,[0]
1577,9896,0.009896,[1]
1578,9830,0.00983,[0]
1579,9548,0.009548,[1]
1580,9333,0.009333,[0]
1581,9121,0.009121,[1]
1582,9060,0.00906,[0]
1583,8944,0.008944,[1]
1584,8778,0.008778,[0]
1585,8719,0.008719,[1]
1586,8688,0.008688,[0]
1587,8632,0.008632,[1]
1588,8561,0.008561,[0]
1589,8488,0.008488,[1]
1590,8416,0.008416,[0]
1591,8273,0.008273,[1]
1592,8236,0.008236,[0]
1593,8135,0.008135,[1]
1594,8059,0.008059,[0]
1595,8144,0.008144,[1]
1596,8141,0.008141,[0]
1597,8171,0.008171,[1]
1598,8218,0.008218,[0]
1599,8314,0.008314,[1]
1600,8556,0.008556,[0]
1601,8574,0.008574,[1]
1602,8908,0.008908,[0]
1603,8943,0.008943,[1]
1604,8833,0.008833,[0]
1605,8961,0.008961,[1]
1606,9057,0.009057,[0]
1607,9174,0.009174,[1]
1608,9226,0.009226,[0]
1609,9290,0.00929,[1]
1610,9339,0.009339,[0]
1611,9279,0.009279,[1]
1612,9564,0.009564,[0]
1613,9806,0.009806,[1]
1614,9975,0.009975,[0]
1615,9952,0.009952,[1]
1616,10076,0.010076,[0]
1617,10171,0.010171,[1]
1618,10095,0.010095,[0]
1619,10099,0.010099,[1]
1620,10383,0.010383,[0]
1621,10471,0.010471,[1]
1622,10421,0.010421,[0]
1623,10489,0.010489,[1]
1624,10404,0.010404,[0]
1625,10406,0.010406,[1]
1626,10439,0.010439,[0]
1627,10857,0.010857,[1]
1628,10884,0.010884,[0]
1629,10348,0.010348,[1]
1630,9962,0.009962,[0]
1631,9503,0.009503,[1]
1632,9086,0.009086,[0]
1633,8757,0.008757,[1]
1634,8503,0.008503,[0]
1635,8318,0.008318,[1]
1636,8146,0.008146,[0]
1637,8137,0.008137,[1]
1638,8152,0.008152,[0]
1639,8087,0.008087,[1]
1640,8425,0.008425,[0]
1641,8519,0.008519,[1]
1642,8499,0.008499,[0]
1643,8789,0.008789,[1]
1644,8841,0.008841,[0]
1645,8850,0.00885,[1]
1646,8700,0.0087,[0]
1647,8691,0.008691,[1]
1648,8655,0.008655,[0]
1649,8527,0.008527,[1]
1650,8467,0.008467,[0]
1651,8411,0.008411,[1]
1652,8386,0.008386,[0]
1653,8437,0.008437,[1]
1654,8439,0.008439,[0]
1655,8438,0.008438,[1]
1656,8463,0.008463,[0]
1657,8667,0.008667,[1]
1658,8770,0.00877,[0]
1659,8809,0.008809,[1]
1660,8877,0.008877,[0]
1661,9023,0.009023,[1]
1662,9144,0.009144,[0]
1663,9199,0.009199,[1]
1664,9350,0.00935,[0]
1665,9547,0.009547,[1]
