[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Long,Merle,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_083124_Long_Merle_60SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
900,8733,0.008733,[0]
901,8685,0.008685,[1]
902,8970,0.00897,[0]
903,9118,0.009118,[1]
904,9306,0.009306,[0]
905,9234,0.009234,[1]
906,9638,0.009638,[0]
907,9846,0.009846,[1]
908,9927,0.009927,[0]
909,9961,0.009961,[1]
910,9924,0.009924,[0]
911,9946,0.009946,[1]
912,9654,0.009654,[0]
913,9804,0.009804,[1]
914,9848,0.009848,[0]
915,9773,0.009773,[1]
916,9839,0.009839,[0]
917,10199,0.010199,[1]
918,10317,0.010317,[0]
919,10149,0.010149,[1]
920,10631,0.010631,[0]
921,10691,0.010691,[1]
922,10572,0.010572,[0]
923,10764,0.010764,[1]
924,10988,0.010988,[0]
925,10518,0.010518,[1]
926,10336,0.010336,[0]
927,10468,0.010468,[1]
928,10615,0.010615,[0]
929,10597,0.010597,[1]
930,10491,0.010491,[0]
931,10706,0.010706,[1]
932,10724,0.010724,[0]
933,10700,0.0107,[1]
934,10817,0.010817,[0]
935,10714,0.010714,[1]
936,10628,0.010628,[0]
937,10580,0.01058,[1]
938,10842,0.010842,[0]
939,11429,0.011429,[1]
940,11588,0.011588,[0]
941,11443,0.011443,[1]
942,11455,0.011455,[0]
943,11490,0.01149,[1]
944,11237,0.011237,[0]
945,10840,0.01084,[1]
946,10671,0.010671,[0]
947,10513,0.010513,[1]
948,10457,0.010457,[0]
949,10389,0.010389,[1]
950,10403,0.010403,[0]
951,10825,0.010825,[1]
952,10707,0.010707,[0]
953,10517,0.010517,[1]
954,10611,0.010611,[0]
955,10784,0.010784,[1]
956,10469,0.010469,[0]
957,10148,0.010148,[1]
958,9847,0.009847,[0]
959,9454,0.009454,[1]
960,9200,0.0092,[0]
961,9120,0.00912,[1]
962,9118,0.009118,[0]
963,9217,0.009217,[1]
964,9254,0.009254,[0]
965,9149,0.009149,[1]
966,9091,0.009091,[0]
967,9013,0.009013,[1]
968,8950,0.00895,[0]
969,8900,0.0089,[1]
970,8766,0.008766,[0]
971,8620,0.00862,[1]
972,8933,0.008933,[0]
973,8972,0.008972,[1]
974,8929,0.008929,[0]
975,8947,0.008947,[1]
976,8889,0.008889,[0]
977,8739,0.008739,[1]
978,8503,0.008503,[0]
979,8493,0.008493,[1]
980,8327,0.008327,[0]
981,8115,0.008115,[1]
982,8139,0.008139,[0]
983,8291,0.008291,[1]
984,8508,0.008508,[0]
985,8336,0.008336,[1]
986,8402,0.008402,[0]
987,8703,0.008703,[1]
988,8856,0.008856,[0]
989,8782,0.008782,[1]
990,8835,0.008835,[0]
991,8757,0.008757,[1]
992,8649,0.008649,[0]
993,8391,0.008391,[1]
994,8283,0.008283,[0]
995,8250,0.00825,[1]
996,8064,0.008064,[0]
997,8132,0.008132,[1]
998,8508,0.008508,[0]
999,8786,0.008786,[1]
1000,9737,0.009737,[0]
1001,10373,0.010373,[1]
1002,10932,0.010932,[0]
1003,11050,0.01105,[1]
1004,10227,0.010227,[0]
1005,9729,0.009729,[1]
1006,9252,0.009252,[0]
1007,8774,0.008774,[1]
1008,8548,0.008548,[0]
1009,8384,0.008384,[1]
1010,8378,0.008378,[0]
1011,8346,0.008346,[1]
1012,8577,0.008577,[0]
1013,9021,0.009021,[1]
1014,9307,0.009307,[0]
1015,9589,0.009589,[1]
1016,10203,0.010203,[0]
1017,10485,0.010485,[1]
1018,10842,0.010842,[0]
1019,10863,0.010863,[1]
1020,10831,0.010831,[0]
1021,10894,0.010894,[1]
1022,10517,0.010517,[0]
1023,10405,0.010405,[1]
1024,10528,0.010528,[0]
1025,10325,0.010325,[1]
1026,10185,0.010185,[0]
1027,10547,0.010547,[1]
1028,10598,0.010598,[0]
1029,10524,0.010524,[1]
1030,10589,0.010589,[0]
1031,11035,0.011035,[1]
1032,11543,0.011543,[0]
1033,11548,0.011548,[1]
1034,11339,0.011339,[0]
1035,11447,0.011447,[1]
1036,11399,0.011399,[0]
1037,11234,0.011234,[1]
1038,11606,0.011606,[0]
1039,11359,0.011359,[1]
1040,11307,0.011307,[0]
1041,11005,0.011005,[1]
1042,11128,0.011128,[0]
1043,10989,0.010989,[1]
1044,11143,0.011143,[0]
1045,11026,0.011026,[1]
1046,11489,0.011489,[0]
1047,11595,0.011595,[1]
1048,11361,0.011361,[0]
1049,11367,0.011367,[1]
1050,11029,0.011029,[0]
1051,10827,0.010827,[1]
1052,10504,0.010504,[0]
1053,10155,0.010155,[1]
1054,10038,0.010038,[0]
1055,9971,0.009971,[1]
1056,9684,0.009684,[0]
1057,9815,0.009815,[1]
1058,9845,0.009845,[0]
1059,9494,0.009494,[1]
1060,9293,0.009293,[0]
1061,9333,0.009333,[1]
1062,9548,0.009548,[0]
1063,9884,0.009884,[1]
1064,9662,0.009662,[0]
1065,9516,0.009516,[1]
1066,9570,0.00957,[0]
1067,9405,0.009405,[1]
1068,9293,0.009293,[0]
1069,9372,0.009372,[1]
1070,9291,0.009291,[0]
1071,8982,0.008982,[1]
1072,9049,0.009049,[0]
1073,9253,0.009253,[1]
1074,9200,0.0092,[0]
1075,9041,0.009041,[1]
1076,9070,0.00907,[0]
1077,9049,0.009049,[1]
1078,9476,0.009476,[0]
1079,9607,0.009607,[1]
1080,9445,0.009445,[0]
1081,9278,0.009278,[1]
1082,9426,0.009426,[0]
1083,9265,0.009265,[1]
1084,9354,0.009354,[0]
1085,9335,0.009335,[1]
1086,9148,0.009148,[0]
1087,8973,0.008973,[1]
1088,9101,0.009101,[0]
1089,9205,0.009205,[1]
1090,8984,0.008984,[0]
1091,9005,0.009005,[1]
1092,9227,0.009227,[0]
1093,9037,0.009037,[1]
1094,8949,0.008949,[0]
1095,9067,0.009067,[1]
1096,9130,0.00913,[0]
1097,9139,0.009139,[1]
1098,9077,0.009077,[0]
1099,9451,0.009451,[1]
1100,9440,0.00944,[0]
1101,9308,0.009308,[1]
1102,9326,0.009326,[0]
1103,9411,0.009411,[1]
1104,9369,0.009369,[0]
1105,9152,0.009152,[1]
1106,9225,0.009225,[0]
1107,9297,0.009297,[1]
1108,9293,0.009293,[0]
1109,9306,0.009306,[1]
1110,9630,0.00963,[0]
1111,9686,0.009686,[1]
1112,9622,0.009622,[0]
1113,9978,0.009978,[1]
1114,10145,0.010145,[0]
1115,10228,0.010228,[1]
1116,10259,0.010259,[0]
1117,10398,0.010398,[1]
1118,10272,0.010272,[0]
1119,10211,0.010211,[1]
1120,9929,0.009929,[0]
1121,10235,0.010235,[1]
1122,10314,0.010314,[0]
1123,10445,0.010445,[1]
1124,10434,0.010434,[0]
1125,10750,0.01075,[1]
1126,10816,0.010816,[0]
1127,10631,0.010631,[1]
1128,10890,0.01089,[0]
1129,11128,0.011128,[1]
1130,10876,0.010876,[0]
1131,10520,0.01052,[1]
1132,11515,0.011515,[0]
1133,12438,0.012438,[1]
1134,12665,0.012665,[0]
1135,12313,0.012313,[1]
1136,12389,0.012389,[0]
1137,11775,0.011775,[1]
1138,11400,0.0114,[0]
1139,10906,0.010906,[1]
1140,10325,0.010325,[0]
1141,9813,0.009813,[1]
1142,9982,0.009982,[0]
1143,10491,0.010491,[1]
1144,10794,0.010794,[0]
1145,11050,0.01105,[1]
1146,11486,0.011486,[0]
1147,11694,0.011694,[1]
1148,11284,0.011284,[0]
1149,10820,0.01082,[1]
1150,10519,0.010519,[0]
1151,10417,0.010417,[1]
1152,10106,0.010106,[0]
1153,10080,0.01008,[1]
1154,9912,0.009912,[0]
1155,9778,0.009778,[1]
1156,9551,0.009551,[0]
1157,9288,0.009288,[1]
1158,9501,0.009501,[0]
1159,9290,0.00929,[1]
1160,9374,0.009374,[0]
1161,9308,0.009308,[1]
1162,9206,0.009206,[0]
1163,9061,0.009061,[1]
1164,9146,0.009146,[0]
1165,9086,0.009086,[1]
1166,8901,0.008901,[0]
1167,9188,0.009188,[1]
1168,9015,0.009015,[0]
1169,8972,0.008972,[1]
1170,8697,0.008697,[0]
1171,8589,0.008589,[1]
1172,8614,0.008614,[0]
1173,8556,0.008556,[1]
1174,8571,0.008571,[0]
1175,8769,0.008769,[1]
1176,8689,0.008689,[0]
1177,8554,0.008554,[1]
1178,8630,0.00863,[0]
1179,8710,0.00871,[1]
1180,8554,0.008554,[0]
1181,8763,0.008763,[1]
1182,8899,0.008899,[0]
1183,8835,0.008835,[1]
1184,8616,0.008616,[0]
1185,8545,0.008545,[1]
1186,8515,0.008515,[0]
1187,8656,0.008656,[1]
1188,8717,0.008717,[0]
1189,8766,0.008766,[1]
1190,8625,0.008625,[0]
1191,8518,0.008518,[1]
1192,8493,0.008493,[0]
1193,8448,0.008448,[1]
1194,8476,0.008476,[0]
1195,8524,0.008524,[1]
1196,8878,0.008878,[0]
1197,8961,0.008961,[1]
1198,9029,0.009029,[0]
1199,9048,0.009048,[1]
1200,9246,0.009246,[0]
1201,9573,0.009573,[1]
1202,9500,0.0095,[0]
1203,9853,0.009853,[1]
1204,9847,0.009847,[0]
1205,9762,0.009762,[1]
1206,9678,0.009678,[0]
1207,9656,0.009656,[1]
1208,9871,0.009871,[0]
1209,9832,0.009832,[1]
1210,9779,0.009779,[0]
1211,10035,0.010035,[1]
1212,10690,0.01069,[0]
1213,10459,0.010459,[1]
1214,10296,0.010296,[0]
1215,10513,0.010513,[1]
1216,10563,0.010563,[0]
1217,10606,0.010606,[1]
1218,10489,0.010489,[0]
1219,10540,0.01054,[1]
1220,10792,0.010792,[0]
1221,10731,0.010731,[1]
1222,10752,0.010752,[0]
1223,10921,0.010921,[1]
1224,10936,0.010936,[0]
1225,11039,0.011039,[1]
1226,11047,0.011047,[0]
1227,11125,0.011125,[1]
1228,11066,0.011066,[0]
1229,10889,0.010889,[1]
1230,10890,0.01089,[0]
1231,10664,0.010664,[1]
1232,11049,0.011049,[0]
1233,11684,0.011684,[1]
1234,11781,0.011781,[0]
1235,11940,0.01194,[1]
1236,12044,0.012044,[0]
1237,11883,0.011883,[1]
1238,11444,0.011444,[0]
1239,11542,0.011542,[1]
1240,11276,0.011276,[0]
1241,11087,0.011087,[1]
1242,10747,0.010747,[0]
1243,11128,0.011128,[1]
1244,10991,0.010991,[0]
1245,11290,0.01129,[1]
1246,11124,0.011124,[0]
1247,11775,0.011775,[1]
1248,11885,0.011885,[0]
1249,11611,0.011611,[1]
1250,11283,0.011283,[0]
1251,11453,0.011453,[1]
1252,11017,0.011017,[0]
1253,10545,0.010545,[1]
1254,10590,0.01059,[0]
1255,10509,0.010509,[1]
1256,10407,0.010407,[0]
1257,10073,0.010073,[1]
1258,10034,0.010034,[0]
1259,9753,0.009753,[1]
1260,9963,0.009963,[0]
1261,10339,0.010339,[1]
1262,10497,0.010497,[0]
1263,10741,0.010741,[1]
1264,10475,0.010475,[0]
1265,9970,0.00997,[1]
1266,9707,0.009707,[0]
1267,9354,0.009354,[1]
1268,9004,0.009004,[0]
1269,8834,0.008834,[1]
1270,8684,0.008684,[0]
1271,8729,0.008729,[1]
1272,8613,0.008613,[0]
1273,8805,0.008805,[1]
1274,8845,0.008845,[0]
1275,8827,0.008827,[1]
1276,9067,0.009067,[0]
1277,9363,0.009363,[1]
1278,9455,0.009455,[0]
1279,9222,0.009222,[1]
1280,9136,0.009136,[0]
1281,9158,0.009158,[1]
1282,9113,0.009113,[0]
1283,8897,0.008897,[1]
1284,9018,0.009018,[0]
1285,8824,0.008824,[1]
1286,8906,0.008906,[0]
1287,8842,0.008842,[1]
1288,8992,0.008992,[0]
1289,8967,0.008967,[1]
1290,8861,0.008861,[0]
1291,8834,0.008834,[1]
1292,8892,0.008892,[0]
1293,8870,0.00887,[1]
1294,8728,0.008728,[0]
1295,9120,0.00912,[1]
1296,9217,0.009217,[0]
1297,9162,0.009162,[1]
1298,9254,0.009254,[0]
1299,9231,0.009231,[1]
1300,9424,0.009424,[0]
1301,9247,0.009247,[1]
1302,9104,0.009104,[0]
1303,9106,0.009106,[1]
1304,9136,0.009136,[0]
1305,9002,0.009002,[1]
1306,9189,0.009189,[0]
1307,9334,0.009334,[1]
1308,9312,0.009312,[0]
1309,9267,0.009267,[1]
1310,9366,0.009366,[0]
1311,9369,0.009369,[1]
1312,9451,0.009451,[0]
1313,9324,0.009324,[1]
1314,9487,0.009487,[0]
1315,9577,0.009577,[1]
1316,9414,0.009414,[0]
1317,9486,0.009486,[1]
1318,9849,0.009849,[0]
1319,9717,0.009717,[1]
1320,9816,0.009816,[0]
1321,9910,0.00991,[1]
1322,10455,0.010455,[0]
1323,10277,0.010277,[1]
1324,10069,0.010069,[0]
1325,10100,0.0101,[1]
1326,10220,0.01022,[0]
1327,9986,0.009986,[1]
1328,9963,0.009963,[0]
1329,10226,0.010226,[1]
1330,10302,0.010302,[0]
1331,10263,0.010263,[1]
1332,10597,0.010597,[0]
1333,10830,0.01083,[1]
1334,11113,0.011113,[0]
1335,10936,0.010936,[1]
1336,10748,0.010748,[0]
1337,10907,0.010907,[1]
1338,10858,0.010858,[0]
1339,10924,0.010924,[1]
1340,11113,0.011113,[0]
1341,11202,0.011202,[1]
1342,11039,0.011039,[0]
1343,11112,0.011112,[1]
1344,11154,0.011154,[0]
1345,11204,0.011204,[1]
1346,11200,0.0112,[0]
1347,11354,0.011354,[1]
1348,12055,0.012055,[0]
1349,11814,0.011814,[1]
1350,11732,0.011732,[0]
1351,11820,0.01182,[1]
1352,11831,0.011831,[0]
1353,11482,0.011482,[1]
1354,11410,0.01141,[0]
1355,11440,0.01144,[1]
1356,11601,0.011601,[0]
1357,11293,0.011293,[1]
1358,11563,0.011563,[0]
1359,11658,0.011658,[1]
1360,11682,0.011682,[0]
1361,11481,0.011481,[1]
1362,11567,0.011567,[0]
1363,11828,0.011828,[1]
1364,11255,0.011255,[0]
1365,11171,0.011171,[1]
1366,10899,0.010899,[0]
1367,10692,0.010692,[1]
1368,10431,0.010431,[0]
1369,10268,0.010268,[1]
1370,10176,0.010176,[0]
1371,9985,0.009985,[1]
1372,9668,0.009668,[0]
1373,9577,0.009577,[1]
1374,9702,0.009702,[0]
1375,9400,0.0094,[1]
1376,9750,0.00975,[0]
1377,9689,0.009689,[1]
1378,9696,0.009696,[0]
1379,9269,0.009269,[1]
1380,9517,0.009517,[0]
1381,9332,0.009332,[1]
1382,9241,0.009241,[0]
1383,9070,0.00907,[1]
1384,9015,0.009015,[0]
1385,8763,0.008763,[1]
1386,8790,0.00879,[0]
1387,9256,0.009256,[1]
1388,9533,0.009533,[0]
1389,9341,0.009341,[1]
1390,9224,0.009224,[0]
1391,9605,0.009605,[1]
1392,10220,0.01022,[0]
1393,10014,0.010014,[1]
1394,10271,0.010271,[0]
1395,9789,0.009789,[1]
1396,9317,0.009317,[0]
1397,8963,0.008963,[1]
1398,8657,0.008657,[0]
1399,8314,0.008314,[1]
1400,8116,0.008116,[0]
1401,7991,0.007991,[1]
1402,7937,0.007937,[0]
1403,8160,0.00816,[1]
1404,8620,0.00862,[0]
1405,8863,0.008863,[1]
1406,9083,0.009083,[0]
1407,9555,0.009555,[1]
1408,9819,0.009819,[0]
1409,9782,0.009782,[1]
1410,9497,0.009497,[0]
1411,9655,0.009655,[1]
1412,9558,0.009558,[0]
1413,9260,0.00926,[1]
1414,9027,0.009027,[0]
1415,8887,0.008887,[1]
1416,8764,0.008764,[0]
1417,8656,0.008656,[1]
1418,9121,0.009121,[0]
1419,9052,0.009052,[1]
1420,9122,0.009122,[0]
1421,9340,0.00934,[1]
1422,9656,0.009656,[0]
1423,9680,0.00968,[1]
1424,9828,0.009828,[0]
1425,9841,0.009841,[1]
1426,9771,0.009771,[0]
1427,9692,0.009692,[1]
1428,9866,0.009866,[0]
1429,9837,0.009837,[1]
1430,9802,0.009802,[0]
1431,9633,0.009633,[1]
1432,10052,0.010052,[0]
1433,10214,0.010214,[1]
1434,10230,0.01023,[0]
1435,10205,0.010205,[1]
1436,10696,0.010696,[0]
1437,10648,0.010648,[1]
1438,10767,0.010767,[0]
1439,11128,0.011128,[1]
1440,10857,0.010857,[0]
1441,10394,0.010394,[1]
1442,10179,0.010179,[0]
1443,10248,0.010248,[1]
1444,10108,0.010108,[0]
1445,10230,0.01023,[1]
1446,10507,0.010507,[0]
1447,10619,0.010619,[1]
1448,10567,0.010567,[0]
1449,10577,0.010577,[1]
1450,11033,0.011033,[0]
1451,11277,0.011277,[1]
1452,11794,0.011794,[0]
1453,11662,0.011662,[1]
1454,11481,0.011481,[0]
1455,11407,0.011407,[1]
1456,11324,0.011324,[0]
1457,11855,0.011855,[1]
1458,12118,0.012118,[0]
1459,11822,0.011822,[1]
1460,11734,0.011734,[0]
1461,11757,0.011757,[1]
1462,11710,0.01171,[0]
1463,11610,0.01161,[1]
1464,11507,0.011507,[0]
1465,11800,0.0118,[1]
1466,11503,0.011503,[0]
1467,11603,0.011603,[1]
1468,11764,0.011764,[0]
1469,11944,0.011944,[1]
1470,11515,0.011515,[0]
1471,11505,0.011505,[1]
1472,11364,0.011364,[0]
1473,11226,0.011226,[1]
1474,10830,0.01083,[0]
1475,10535,0.010535,[1]
1476,10201,0.010201,[0]
1477,10133,0.010133,[1]
1478,10034,0.010034,[0]
1479,9787,0.009787,[1]
1480,9649,0.009649,[0]
1481,9437,0.009437,[1]
1482,9478,0.009478,[0]
1483,9465,0.009465,[1]
1484,9222,0.009222,[0]
1485,9234,0.009234,[1]
1486,9210,0.00921,[0]
1487,9330,0.00933,[1]
1488,9182,0.009182,[0]
1489,9213,0.009213,[1]
1490,9155,0.009155,[0]
1491,9008,0.009008,[1]
1492,9021,0.009021,[0]
1493,8998,0.008998,[1]
1494,8944,0.008944,[0]
1495,8981,0.008981,[1]
1496,8956,0.008956,[0]
1497,9040,0.00904,[1]
1498,9161,0.009161,[0]
1499,9127,0.009127,[1]
1500,9073,0.009073,[0]
1501,8986,0.008986,[1]
1502,9018,0.009018,[0]
1503,8930,0.00893,[1]
1504,8777,0.008777,[0]
1505,8683,0.008683,[1]
1506,8567,0.008567,[0]
1507,8478,0.008478,[1]
1508,8631,0.008631,[0]
1509,8788,0.008788,[1]
1510,8765,0.008765,[0]
1511,8856,0.008856,[1]
1512,8943,0.008943,[0]
1513,9037,0.009037,[1]
1514,9484,0.009484,[0]
1515,9382,0.009382,[1]
1516,9433,0.009433,[0]
1517,9290,0.00929,[1]
1518,9329,0.009329,[0]
1519,9394,0.009394,[1]
1520,9775,0.009775,[0]
1521,9550,0.00955,[1]
1522,9814,0.009814,[0]
1523,9657,0.009657,[1]
1524,9372,0.009372,[0]
1525,9141,0.009141,[1]
1526,9059,0.009059,[0]
1527,9155,0.009155,[1]
1528,9113,0.009113,[0]
1529,9427,0.009427,[1]
1530,9821,0.009821,[0]
1531,10053,0.010053,[1]
1532,10089,0.010089,[0]
1533,10314,0.010314,[1]
1534,10419,0.010419,[0]
1535,10302,0.010302,[1]
1536,10419,0.010419,[0]
1537,10614,0.010614,[1]
1538,10619,0.010619,[0]
1539,10221,0.010221,[1]
1540,10391,0.010391,[0]
1541,10191,0.010191,[1]
1542,10457,0.010457,[0]
1543,10409,0.010409,[1]
1544,10674,0.010674,[0]
1545,10760,0.01076,[1]
1546,10697,0.010697,[0]
1547,10609,0.010609,[1]
1548,10739,0.010739,[0]
1549,11011,0.011011,[1]
1550,10709,0.010709,[0]
1551,10684,0.010684,[1]
1552,10697,0.010697,[0]
1553,10632,0.010632,[1]
1554,10572,0.010572,[0]
1555,10548,0.010548,[1]
1556,10664,0.010664,[0]
1557,10790,0.01079,[1]
1558,10866,0.010866,[0]
1559,11406,0.011406,[1]
1560,11375,0.011375,[0]
1561,11163,0.011163,[1]
1562,11307,0.011307,[0]
1563,11216,0.011216,[1]
1564,11306,0.011306,[0]
1565,11141,0.011141,[1]
1566,10948,0.010948,[0]
1567,10664,0.010664,[1]
1568,10463,0.010463,[0]
1569,10537,0.010537,[1]
1570,10655,0.010655,[0]
1571,10461,0.010461,[1]
1572,10246,0.010246,[0]
1573,10345,0.010345,[1]
1574,10423,0.010423,[0]
1575,10388,0.010388,[1]
1576,10238,0.010238,[0]
1577,10159,0.010159,[1]
1578,10509,0.010509,[0]
1579,10119,0.010119,[1]
1580,9924,0.009924,[0]
1581,9693,0.009693,[1]
1582,9504,0.009504,[0]
1583,9376,0.009376,[1]
1584,9279,0.009279,[0]
1585,9226,0.009226,[1]
1586,9116,0.009116,[0]
1587,9031,0.009031,[1]
1588,8899,0.008899,[0]
1589,8761,0.008761,[1]
1590,8838,0.008838,[0]
1591,8711,0.008711,[1]
1592,8819,0.008819,[0]
1593,9146,0.009146,[1]
1594,9260,0.00926,[0]
1595,9362,0.009362,[1]
1596,9123,0.009123,[0]
1597,9116,0.009116,[1]
1598,8953,0.008953,[0]
1599,8851,0.008851,[1]
1600,8743,0.008743,[0]
1601,8524,0.008524,[1]
1602,8508,0.008508,[0]
1603,8606,0.008606,[1]
1604,8479,0.008479,[0]
1605,8398,0.008398,[1]
1606,8606,0.008606,[0]
1607,8933,0.008933,[1]
1608,8794,0.008794,[0]
1609,8750,0.00875,[1]
1610,8833,0.008833,[0]
1611,8870,0.00887,[1]
1612,8843,0.008843,[0]
1613,8906,0.008906,[1]
1614,8951,0.008951,[0]
1615,8956,0.008956,[1]
1616,8860,0.00886,[0]
1617,8953,0.008953,[1]
1618,9024,0.009024,[0]
1619,8956,0.008956,[1]
1620,9041,0.009041,[0]
1621,9121,0.009121,[1]
1622,9173,0.009173,[0]
1623,9389,0.009389,[1]
1624,9646,0.009646,[0]
1625,9656,0.009656,[1]
1626,9549,0.009549,[0]
1627,9557,0.009557,[1]
1628,9805,0.009805,[0]
1629,9881,0.009881,[1]
1630,9583,0.009583,[0]
1631,9751,0.009751,[1]
1632,9986,0.009986,[0]
1633,9937,0.009937,[1]
1634,10029,0.010029,[0]
1635,10403,0.010403,[1]
1636,10817,0.010817,[0]
1637,10785,0.010785,[1]
1638,10812,0.010812,[0]
1639,10965,0.010965,[1]
1640,10870,0.01087,[0]
1641,10632,0.010632,[1]
1642,10777,0.010777,[0]
1643,10638,0.010638,[1]
1644,10977,0.010977,[0]
1645,11154,0.011154,[1]
1646,11443,0.011443,[0]
1647,11573,0.011573,[1]
1648,11351,0.011351,[0]
1649,11469,0.011469,[1]
1650,11578,0.011578,[0]
1651,11038,0.011038,[1]
1652,10908,0.010908,[0]
1653,11084,0.011084,[1]
1654,10919,0.010919,[0]
1655,10742,0.010742,[1]
1656,11055,0.011055,[0]
1657,11150,0.01115,[1]
1658,11095,0.011095,[0]
1659,11223,0.011223,[1]
1660,11533,0.011533,[0]
1661,11761,0.011761,[1]
1662,11580,0.01158,[0]
1663,11908,0.011908,[1]
1664,12118,0.012118,[0]
1665,11721,0.011721,[1]
1666,11707,0.011707,[0]
1667,11739,0.011739,[1]
1668,11458,0.011458,[0]
1669,10995,0.010995,[1]
1670,10961,0.010961,[0]
1671,10788,0.010788,[1]
1672,10506,0.010506,[0]
1673,10448,0.010448,[1]
1674,10301,0.010301,[0]
1675,10149,0.010149,[1]
1676,9877,0.009877,[0]
1677,9885,0.009885,[1]
1678,9886,0.009886,[0]
1679,9651,0.009651,[1]
1680,9533,0.009533,[0]
1681,9505,0.009505,[1]
1682,9483,0.009483,[0]
1683,9247,0.009247,[1]
1684,9328,0.009328,[0]
1685,9256,0.009256,[1]
1686,9065,0.009065,[0]
1687,8944,0.008944,[1]
1688,9134,0.009134,[0]
1689,8948,0.008948,[1]
1690,8902,0.008902,[0]
1691,9122,0.009122,[1]
1692,8984,0.008984,[0]
1693,8955,0.008955,[1]
1694,9032,0.009032,[0]
1695,8878,0.008878,[1]
1696,8604,0.008604,[0]
1697,8600,0.0086,[1]
1698,8638,0.008638,[0]
1699,8769,0.008769,[1]
1700,8648,0.008648,[0]
1701,8475,0.008475,[1]
1702,8387,0.008387,[0]
1703,8331,0.008331,[1]
1704,8208,0.008208,[0]
1705,8185,0.008185,[1]
1706,8132,0.008132,[0]
1707,8321,0.008321,[1]
1708,8573,0.008573,[0]
1709,8704,0.008704,[1]
1710,8756,0.008756,[0]
1711,8906,0.008906,[1]
1712,9501,0.009501,[0]
1713,9794,0.009794,[1]
1714,9723,0.009723,[0]
1715,9660,0.00966,[1]
1716,9431,0.009431,[0]
1717,9375,0.009375,[1]
1718,9335,0.009335,[0]
1719,9197,0.009197,[1]
1720,9071,0.009071,[0]
1721,8885,0.008885,[1]
1722,8805,0.008805,[0]
1723,9110,0.00911,[1]
1724,9412,0.009412,[0]
1725,9271,0.009271,[1]
1726,9623,0.009623,[0]
1727,10072,0.010072,[1]
1728,10128,0.010128,[0]
1729,10060,0.01006,[1]
1730,10311,0.010311,[0]
1731,10426,0.010426,[1]
1732,10416,0.010416,[0]
1733,10432,0.010432,[1]
1734,10262,0.010262,[0]
1735,10148,0.010148,[1]
1736,9867,0.009867,[0]
1737,10229,0.010229,[1]
1738,10269,0.010269,[0]
1739,10239,0.010239,[1]
1740,10124,0.010124,[0]
1741,10712,0.010712,[1]
1742,10712,0.010712,[0]
1743,10772,0.010772,[1]
1744,11342,0.011342,[0]
1745,11206,0.011206,[1]
1746,10894,0.010894,[0]
1747,10953,0.010953,[1]
1748,11049,0.011049,[0]
1749,10868,0.010868,[1]
1750,10577,0.010577,[0]
1751,10631,0.010631,[1]
1752,10648,0.010648,[0]
1753,10362,0.010362,[1]
1754,10719,0.010719,[0]
1755,10790,0.01079,[1]
1756,10995,0.010995,[0]
1757,11258,0.011258,[1]
1758,11766,0.011766,[0]
1759,11755,0.011755,[1]
1760,11729,0.011729,[0]
1761,11590,0.01159,[1]
1762,11648,0.011648,[0]
1763,11223,0.011223,[1]
1764,10836,0.010836,[0]
1765,10632,0.010632,[1]
1766,10430,0.01043,[0]
1767,10546,0.010546,[1]
1768,10444,0.010444,[0]
1769,11212,0.011212,[1]
1770,11295,0.011295,[0]
1771,11520,0.01152,[1]
1772,11345,0.011345,[0]
1773,11199,0.011199,[1]
1774,10602,0.010602,[0]
1775,9942,0.009942,[1]
1776,9608,0.009608,[0]
1777,9188,0.009188,[1]
1778,8833,0.008833,[0]
1779,8609,0.008609,[1]
1780,8513,0.008513,[0]
1781,8241,0.008241,[1]
1782,8038,0.008038,[0]
1783,8216,0.008216,[1]
1784,8463,0.008463,[0]
1785,8580,0.00858,[1]
1786,8598,0.008598,[0]
1787,9116,0.009116,[1]
1788,9483,0.009483,[0]
1789,9312,0.009312,[1]
1790,9227,0.009227,[0]
1791,9311,0.009311,[1]
1792,9131,0.009131,[0]
1793,8972,0.008972,[1]
1794,8902,0.008902,[0]
1795,8823,0.008823,[1]
1796,8694,0.008694,[0]
1797,8494,0.008494,[1]
1798,8573,0.008573,[0]
1799,8517,0.008517,[1]
1800,8327,0.008327,[0]
1801,8178,0.008178,[1]
1802,8254,0.008254,[0]
1803,8244,0.008244,[1]
1804,8350,0.00835,[0]
1805,8518,0.008518,[1]
1806,8849,0.008849,[0]
1807,8867,0.008867,[1]
1808,8784,0.008784,[0]
