[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Long,Merle,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_083931_Long_Merle_SelfSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
833,7510,0.00751,[1]
834,7393,0.007393,[0]
835,7481,0.007481,[1]
836,7511,0.007511,[0]
837,7522,0.007522,[1]
838,7747,0.007747,[0]
839,7750,0.00775,[1]
840,7565,0.007565,[0]
841,7491,0.007491,[1]
842,7697,0.007697,[0]
843,7768,0.007768,[1]
844,7629,0.007629,[0]
845,7513,0.007513,[1]
846,7573,0.007573,[0]
847,7496,0.007496,[1]
848,7660,0.00766,[0]
849,8055,0.008055,[1]
850,8100,0.0081,[0]
851,7980,0.00798,[1]
852,8158,0.008158,[0]
853,8497,0.008497,[1]
854,8580,0.00858,[0]
855,9012,0.009012,[1]
856,9026,0.009026,[0]
857,8895,0.008895,[1]
858,8896,0.008896,[0]
859,8911,0.008911,[1]
860,8874,0.008874,[0]
861,8696,0.008696,[1]
862,8763,0.008763,[0]
863,8866,0.008866,[1]
864,9203,0.009203,[0]
865,9244,0.009244,[1]
866,9434,0.009434,[0]
867,9811,0.009811,[1]
868,10257,0.010257,[0]
869,10216,0.010216,[1]
870,10183,0.010183,[0]
871,10027,0.010027,[1]
872,9736,0.009736,[0]
873,9509,0.009509,[1]
874,9321,0.009321,[0]
875,9116,0.009116,[1]
876,9155,0.009155,[0]
877,8976,0.008976,[1]
878,8907,0.008907,[0]
879,8886,0.008886,[1]
880,8638,0.008638,[0]
881,8421,0.008421,[1]
882,8394,0.008394,[0]
883,8557,0.008557,[1]
884,8537,0.008537,[0]
885,8505,0.008505,[1]
886,8505,0.008505,[0]
887,8461,0.008461,[1]
888,8445,0.008445,[0]
889,8333,0.008333,[1]
890,8355,0.008355,[0]
891,8164,0.008164,[1]
892,8030,0.00803,[0]
893,8003,0.008003,[1]
894,8053,0.008053,[0]
895,7991,0.007991,[1]
896,7907,0.007907,[0]
897,7982,0.007982,[1]
898,8009,0.008009,[0]
899,7967,0.007967,[1]
900,8164,0.008164,[0]
901,8130,0.00813,[1]
902,8157,0.008157,[0]
903,8257,0.008257,[1]
904,8407,0.008407,[0]
905,8444,0.008444,[1]
906,8391,0.008391,[0]
907,8265,0.008265,[1]
908,8323,0.008323,[0]
909,8429,0.008429,[1]
910,8377,0.008377,[0]
911,8629,0.008629,[1]
912,8490,0.00849,[0]
913,8563,0.008563,[1]
914,8766,0.008766,[0]
915,9165,0.009165,[1]
916,9115,0.009115,[0]
917,9192,0.009192,[1]
918,9402,0.009402,[0]
919,9548,0.009548,[1]
920,9502,0.009502,[0]
921,9367,0.009367,[1]
922,9789,0.009789,[0]
923,9878,0.009878,[1]
924,9801,0.009801,[0]
925,9413,0.009413,[1]
926,9446,0.009446,[0]
927,9798,0.009798,[1]
928,10364,0.010364,[0]
929,10193,0.010193,[1]
930,10406,0.010406,[0]
931,10652,0.010652,[1]
932,10797,0.010797,[0]
933,10353,0.010353,[1]
934,9854,0.009854,[0]
935,9340,0.00934,[1]
936,8810,0.00881,[0]
937,8397,0.008397,[1]
938,8115,0.008115,[0]
939,7856,0.007856,[1]
940,7715,0.007715,[0]
941,7549,0.007549,[1]
942,7522,0.007522,[0]
943,7699,0.007699,[1]
944,7966,0.007966,[0]
945,8112,0.008112,[1]
946,8011,0.008011,[0]
947,8144,0.008144,[1]
948,8207,0.008207,[0]
949,8222,0.008222,[1]
950,7941,0.007941,[0]
951,7726,0.007726,[1]
952,7733,0.007733,[0]
953,7669,0.007669,[1]
954,7604,0.007604,[0]
955,7655,0.007655,[1]
956,7657,0.007657,[0]
957,7635,0.007635,[1]
958,7542,0.007542,[0]
959,7618,0.007618,[1]
960,7805,0.007805,[0]
961,7610,0.00761,[1]
962,7756,0.007756,[0]
963,7786,0.007786,[1]
964,7899,0.007899,[0]
965,7969,0.007969,[1]
966,8227,0.008227,[0]
967,8449,0.008449,[1]
968,8445,0.008445,[0]
969,8503,0.008503,[1]
970,8452,0.008452,[0]
971,8595,0.008595,[1]
972,8388,0.008388,[0]
973,8343,0.008343,[1]
974,8357,0.008357,[0]
975,8411,0.008411,[1]
976,8259,0.008259,[0]
977,8672,0.008672,[1]
978,9136,0.009136,[0]
979,9598,0.009598,[1]
980,9461,0.009461,[0]
981,9461,0.009461,[1]
982,9647,0.009647,[0]
983,9555,0.009555,[1]
984,9600,0.0096,[0]
985,9804,0.009804,[1]
986,10069,0.010069,[0]
987,9982,0.009982,[1]
988,9842,0.009842,[0]
989,9790,0.00979,[1]
990,9750,0.00975,[0]
991,9534,0.009534,[1]
992,9667,0.009667,[0]
993,10015,0.010015,[1]
994,9966,0.009966,[0]
995,9821,0.009821,[1]
996,9610,0.00961,[0]
997,9425,0.009425,[1]
998,9170,0.00917,[0]
999,8951,0.008951,[1]
1000,8930,0.00893,[0]
1001,8765,0.008765,[1]
1002,8710,0.00871,[0]
1003,8503,0.008503,[1]
1004,8300,0.0083,[0]
1005,8489,0.008489,[1]
1006,8469,0.008469,[0]
1007,8411,0.008411,[1]
1008,8319,0.008319,[0]
1009,8580,0.00858,[1]
1010,8506,0.008506,[0]
1011,8418,0.008418,[1]
1012,8509,0.008509,[0]
1013,8465,0.008465,[1]
1014,8569,0.008569,[0]
1015,8446,0.008446,[1]
1016,8301,0.008301,[0]
1017,8216,0.008216,[1]
1018,8083,0.008083,[0]
1019,8174,0.008174,[1]
1020,8217,0.008217,[0]
1021,8161,0.008161,[1]
1022,7955,0.007955,[0]
1023,8116,0.008116,[1]
1024,8142,0.008142,[0]
1025,8236,0.008236,[1]
1026,8406,0.008406,[0]
1027,8595,0.008595,[1]
1028,8932,0.008932,[0]
1029,8881,0.008881,[1]
1030,8917,0.008917,[0]
1031,9043,0.009043,[1]
1032,9369,0.009369,[0]
1033,9306,0.009306,[1]
1034,9297,0.009297,[0]
1035,9347,0.009347,[1]
1036,9181,0.009181,[0]
1037,9100,0.0091,[1]
1038,9287,0.009287,[0]
1039,9785,0.009785,[1]
1040,9575,0.009575,[0]
1041,9713,0.009713,[1]
1042,10279,0.010279,[0]
1043,10038,0.010038,[1]
1044,9894,0.009894,[0]
1045,10034,0.010034,[1]
1046,9915,0.009915,[0]
1047,9894,0.009894,[1]
1048,10158,0.010158,[0]
1049,10131,0.010131,[1]
1050,10355,0.010355,[0]
1051,10192,0.010192,[1]
1052,9854,0.009854,[0]
1053,9592,0.009592,[1]
1054,9585,0.009585,[0]
1055,9363,0.009363,[1]
1056,9111,0.009111,[0]
1057,9114,0.009114,[1]
1058,8658,0.008658,[0]
1059,8975,0.008975,[1]
1060,9595,0.009595,[0]
1061,9299,0.009299,[1]
1062,8903,0.008903,[0]
1063,8710,0.00871,[1]
1064,8220,0.00822,[0]
1065,7820,0.00782,[1]
1066,7607,0.007607,[0]
1067,7467,0.007467,[1]
1068,7276,0.007276,[0]
1069,7171,0.007171,[1]
1070,7182,0.007182,[0]
1071,7363,0.007363,[1]
1072,7358,0.007358,[0]
1073,7712,0.007712,[1]
1074,7997,0.007997,[0]
1075,8122,0.008122,[1]
1076,8180,0.00818,[0]
1077,8276,0.008276,[1]
1078,8411,0.008411,[0]
1079,8263,0.008263,[1]
1080,8117,0.008117,[0]
1081,8195,0.008195,[1]
1082,8386,0.008386,[0]
1083,8169,0.008169,[1]
1084,8106,0.008106,[0]
1085,7972,0.007972,[1]
1086,7869,0.007869,[0]
1087,7937,0.007937,[1]
1088,8088,0.008088,[0]
1089,8271,0.008271,[1]
1090,8465,0.008465,[0]
1091,8662,0.008662,[1]
1092,8944,0.008944,[0]
1093,8979,0.008979,[1]
1094,9101,0.009101,[0]
1095,9198,0.009198,[1]
1096,9190,0.00919,[0]
1097,9083,0.009083,[1]
1098,9256,0.009256,[0]
1099,9367,0.009367,[1]
1100,9336,0.009336,[0]
1101,9458,0.009458,[1]
1102,9814,0.009814,[0]
1103,9816,0.009816,[1]
1104,10187,0.010187,[0]
1105,10499,0.010499,[1]
1106,10409,0.010409,[0]
1107,10550,0.01055,[1]
1108,10554,0.010554,[0]
1109,10623,0.010623,[1]
1110,10320,0.01032,[0]
1111,10023,0.010023,[1]
1112,9611,0.009611,[0]
1113,9487,0.009487,[1]
1114,9219,0.009219,[0]
1115,9010,0.00901,[1]
1116,8831,0.008831,[0]
1117,8653,0.008653,[1]
1118,8725,0.008725,[0]
1119,8800,0.0088,[1]
1120,8604,0.008604,[0]
1121,8702,0.008702,[1]
1122,8751,0.008751,[0]
1123,8759,0.008759,[1]
1124,8941,0.008941,[0]
1125,8739,0.008739,[1]
1126,8568,0.008568,[0]
1127,8317,0.008317,[1]
1128,8098,0.008098,[0]
1129,7978,0.007978,[1]
1130,7963,0.007963,[0]
1131,8011,0.008011,[1]
1132,8320,0.00832,[0]
1133,8417,0.008417,[1]
1134,8650,0.00865,[0]
1135,8931,0.008931,[1]
1136,8785,0.008785,[0]
1137,8648,0.008648,[1]
1138,8569,0.008569,[0]
1139,8425,0.008425,[1]
1140,8415,0.008415,[0]
1141,8422,0.008422,[1]
1142,8618,0.008618,[0]
1143,8586,0.008586,[1]
1144,8612,0.008612,[0]
1145,8887,0.008887,[1]
1146,8924,0.008924,[0]
1147,8974,0.008974,[1]
1148,9005,0.009005,[0]
1149,9266,0.009266,[1]
1150,9527,0.009527,[0]
1151,9519,0.009519,[1]
1152,9572,0.009572,[0]
1153,9618,0.009618,[1]
1154,9558,0.009558,[0]
1155,9621,0.009621,[1]
1156,9716,0.009716,[0]
1157,9807,0.009807,[1]
1158,9863,0.009863,[0]
1159,9870,0.00987,[1]
1160,9831,0.009831,[0]
1161,9972,0.009972,[1]
1162,10002,0.010002,[0]
1163,10080,0.01008,[1]
1164,10553,0.010553,[0]
1165,10423,0.010423,[1]
1166,10395,0.010395,[0]
1167,10612,0.010612,[1]
1168,10457,0.010457,[0]
1169,10040,0.01004,[1]
1170,9819,0.009819,[0]
1171,9580,0.00958,[1]
1172,9403,0.009403,[0]
1173,9351,0.009351,[1]
1174,9238,0.009238,[0]
1175,8982,0.008982,[1]
1176,8679,0.008679,[0]
1177,8532,0.008532,[1]
1178,8491,0.008491,[0]
1179,8425,0.008425,[1]
1180,8274,0.008274,[0]
1181,8228,0.008228,[1]
1182,8341,0.008341,[0]
1183,8286,0.008286,[1]
1184,8116,0.008116,[0]
1185,7906,0.007906,[1]
1186,7953,0.007953,[0]
1187,8303,0.008303,[1]
1188,8260,0.00826,[0]
1189,8251,0.008251,[1]
1190,8248,0.008248,[0]
1191,8096,0.008096,[1]
1192,8006,0.008006,[0]
1193,7963,0.007963,[1]
1194,7844,0.007844,[0]
1195,7737,0.007737,[1]
1196,7781,0.007781,[0]
1197,8010,0.00801,[1]
1198,7879,0.007879,[0]
1199,7810,0.00781,[1]
1200,8002,0.008002,[0]
1201,8143,0.008143,[1]
1202,8129,0.008129,[0]
1203,8244,0.008244,[1]
1204,8519,0.008519,[0]
1205,8588,0.008588,[1]
1206,8429,0.008429,[0]
1207,8500,0.0085,[1]
1208,8673,0.008673,[0]
1209,8775,0.008775,[1]
1210,8646,0.008646,[0]
1211,8868,0.008868,[1]
1212,9074,0.009074,[0]
1213,9192,0.009192,[1]
1214,9182,0.009182,[0]
1215,9862,0.009862,[1]
1216,9983,0.009983,[0]
1217,10099,0.010099,[1]
1218,10251,0.010251,[0]
1219,10134,0.010134,[1]
1220,10111,0.010111,[0]
1221,9948,0.009948,[1]
1222,9904,0.009904,[0]
1223,9995,0.009995,[1]
1224,10009,0.010009,[0]
1225,10255,0.010255,[1]
1226,10478,0.010478,[0]
1227,10606,0.010606,[1]
1228,10443,0.010443,[0]
1229,10574,0.010574,[1]
1230,10283,0.010283,[0]
1231,9884,0.009884,[1]
1232,9706,0.009706,[0]
1233,9583,0.009583,[1]
1234,9454,0.009454,[0]
1235,9204,0.009204,[1]
1236,8863,0.008863,[0]
1237,8836,0.008836,[1]
1238,8612,0.008612,[0]
1239,8395,0.008395,[1]
1240,8316,0.008316,[0]
1241,8318,0.008318,[1]
1242,8232,0.008232,[0]
1243,8095,0.008095,[1]
1244,8261,0.008261,[0]
1245,8266,0.008266,[1]
1246,8180,0.00818,[0]
1247,7968,0.007968,[1]
1248,8299,0.008299,[0]
1249,8352,0.008352,[1]
1250,8403,0.008403,[0]
1251,8364,0.008364,[1]
1252,8203,0.008203,[0]
1253,8241,0.008241,[1]
1254,8389,0.008389,[0]
1255,8440,0.00844,[1]
1256,8541,0.008541,[0]
1257,8807,0.008807,[1]
1258,8794,0.008794,[0]
1259,8894,0.008894,[1]
1260,8890,0.00889,[0]
1261,8886,0.008886,[1]
1262,8838,0.008838,[0]
1263,8705,0.008705,[1]
1264,8762,0.008762,[0]
1265,8635,0.008635,[1]
1266,8788,0.008788,[0]
1267,9093,0.009093,[1]
1268,9330,0.00933,[0]
1269,9421,0.009421,[1]
1270,9665,0.009665,[0]
1271,9778,0.009778,[1]
1272,10039,0.010039,[0]
1273,10273,0.010273,[1]
1274,10368,0.010368,[0]
1275,10325,0.010325,[1]
1276,10238,0.010238,[0]
1277,10332,0.010332,[1]
1278,10446,0.010446,[0]
1279,10669,0.010669,[1]
1280,10717,0.010717,[0]
1281,10476,0.010476,[1]
1282,10435,0.010435,[0]
1283,10350,0.01035,[1]
1284,10233,0.010233,[0]
1285,9986,0.009986,[1]
1286,9813,0.009813,[0]
1287,10006,0.010006,[1]
1288,9682,0.009682,[0]
1289,9600,0.0096,[1]
1290,9306,0.009306,[0]
1291,9007,0.009007,[1]
1292,8776,0.008776,[0]
1293,8645,0.008645,[1]
1294,8417,0.008417,[0]
1295,8144,0.008144,[1]
1296,8126,0.008126,[0]
1297,8207,0.008207,[1]
1298,7956,0.007956,[0]
1299,7733,0.007733,[1]
1300,7727,0.007727,[0]
1301,7721,0.007721,[1]
1302,7813,0.007813,[0]
1303,7649,0.007649,[1]
1304,7703,0.007703,[0]
1305,7692,0.007692,[1]
1306,7499,0.007499,[0]
1307,7731,0.007731,[1]
1308,7918,0.007918,[0]
1309,7882,0.007882,[1]
1310,7873,0.007873,[0]
1311,7956,0.007956,[1]
1312,8245,0.008245,[0]
1313,8235,0.008235,[1]
1314,8954,0.008954,[0]
1315,9521,0.009521,[1]
1316,9247,0.009247,[0]
1317,8850,0.00885,[1]
1318,8907,0.008907,[0]
1319,8495,0.008495,[1]
1320,8155,0.008155,[0]
1321,7845,0.007845,[1]
1322,7582,0.007582,[0]
1323,7438,0.007438,[1]
1324,7457,0.007457,[0]
1325,7701,0.007701,[1]
1326,7867,0.007867,[0]
1327,7874,0.007874,[1]
1328,8247,0.008247,[0]
1329,8831,0.008831,[1]
1330,8766,0.008766,[0]
1331,8906,0.008906,[1]
1332,9522,0.009522,[0]
1333,10080,0.01008,[1]
1334,10246,0.010246,[0]
1335,10451,0.010451,[1]
1336,10362,0.010362,[0]
1337,10086,0.010086,[1]
1338,9717,0.009717,[0]
1339,9952,0.009952,[1]
1340,10085,0.010085,[0]
1341,9819,0.009819,[1]
1342,9917,0.009917,[0]
1343,9959,0.009959,[1]
1344,9904,0.009904,[0]
1345,9823,0.009823,[1]
1346,9698,0.009698,[0]
1347,9815,0.009815,[1]
1348,9664,0.009664,[0]
1349,9746,0.009746,[1]
1350,9834,0.009834,[0]
1351,9698,0.009698,[1]
1352,9310,0.00931,[0]
1353,9090,0.00909,[1]
1354,9079,0.009079,[0]
1355,9088,0.009088,[1]
1356,8828,0.008828,[0]
1357,8634,0.008634,[1]
1358,8391,0.008391,[0]
1359,8158,0.008158,[1]
1360,7886,0.007886,[0]
1361,7752,0.007752,[1]
1362,7672,0.007672,[0]
1363,7693,0.007693,[1]
1364,7799,0.007799,[0]
1365,7972,0.007972,[1]
1366,8152,0.008152,[0]
1367,8126,0.008126,[1]
1368,8386,0.008386,[0]
1369,8759,0.008759,[1]
1370,8621,0.008621,[0]
1371,8632,0.008632,[1]
1372,8448,0.008448,[0]
1373,8327,0.008327,[1]
1374,8505,0.008505,[0]
1375,8293,0.008293,[1]
1376,8219,0.008219,[0]
1377,8279,0.008279,[1]
1378,8135,0.008135,[0]
1379,8102,0.008102,[1]
1380,8157,0.008157,[0]
1381,8342,0.008342,[1]
1382,8958,0.008958,[0]
1383,9114,0.009114,[1]
1384,9119,0.009119,[0]
1385,9198,0.009198,[1]
1386,9482,0.009482,[0]
1387,9525,0.009525,[1]
1388,9561,0.009561,[0]
1389,9970,0.00997,[1]
1390,9796,0.009796,[0]
1391,9567,0.009567,[1]
1392,9519,0.009519,[0]
1393,9612,0.009612,[1]
1394,9540,0.00954,[0]
1395,10132,0.010132,[1]
1396,10498,0.010498,[0]
1397,10715,0.010715,[1]
1398,10570,0.01057,[0]
1399,10461,0.010461,[1]
1400,10332,0.010332,[0]
1401,10150,0.01015,[1]
1402,9911,0.009911,[0]
1403,9949,0.009949,[1]
1404,9987,0.009987,[0]
1405,9744,0.009744,[1]
1406,9513,0.009513,[0]
1407,9380,0.00938,[1]
1408,9181,0.009181,[0]
1409,9027,0.009027,[1]
1410,8918,0.008918,[0]
1411,8829,0.008829,[1]
1412,8784,0.008784,[0]
1413,8653,0.008653,[1]
1414,8539,0.008539,[0]
1415,8344,0.008344,[1]
1416,8191,0.008191,[0]
1417,8072,0.008072,[1]
1418,8059,0.008059,[0]
1419,7976,0.007976,[1]
1420,7784,0.007784,[0]
1421,7842,0.007842,[1]
1422,7750,0.00775,[0]
1423,7624,0.007624,[1]
1424,7735,0.007735,[0]
1425,7727,0.007727,[1]
1426,7644,0.007644,[0]
1427,7731,0.007731,[1]
1428,7907,0.007907,[0]
1429,7812,0.007812,[1]
1430,7798,0.007798,[0]
1431,7793,0.007793,[1]
1432,7955,0.007955,[0]
1433,7919,0.007919,[1]
1434,7812,0.007812,[0]
1435,7637,0.007637,[1]
1436,7741,0.007741,[0]
1437,7693,0.007693,[1]
1438,7894,0.007894,[0]
1439,8114,0.008114,[1]
1440,8094,0.008094,[0]
1441,8140,0.00814,[1]
1442,8490,0.00849,[0]
1443,8621,0.008621,[1]
1444,8495,0.008495,[0]
1445,8973,0.008973,[1]
1446,9042,0.009042,[0]
1447,9130,0.00913,[1]
1448,9152,0.009152,[0]
1449,9210,0.00921,[1]
1450,9136,0.009136,[0]
1451,9048,0.009048,[1]
1452,8905,0.008905,[0]
1453,9229,0.009229,[1]
1454,9974,0.009974,[0]
1455,10191,0.010191,[1]
1456,10372,0.010372,[0]
1457,10746,0.010746,[1]
1458,10749,0.010749,[0]
1459,10607,0.010607,[1]
1460,10343,0.010343,[0]
1461,10018,0.010018,[1]
1462,9970,0.00997,[0]
1463,9603,0.009603,[1]
1464,9668,0.009668,[0]
1465,9576,0.009576,[1]
1466,9530,0.00953,[0]
1467,9426,0.009426,[1]
1468,9427,0.009427,[0]
1469,9224,0.009224,[1]
1470,9010,0.00901,[0]
1471,8975,0.008975,[1]
1472,8864,0.008864,[0]
1473,8889,0.008889,[1]
1474,8916,0.008916,[0]
1475,8959,0.008959,[1]
1476,8883,0.008883,[0]
1477,8713,0.008713,[1]
1478,8563,0.008563,[0]
1479,8624,0.008624,[1]
1480,8329,0.008329,[0]
1481,8109,0.008109,[1]
1482,8155,0.008155,[0]
1483,8135,0.008135,[1]
1484,8163,0.008163,[0]
1485,8053,0.008053,[1]
1486,8037,0.008037,[0]
1487,8204,0.008204,[1]
1488,8151,0.008151,[0]
1489,8427,0.008427,[1]
1490,8366,0.008366,[0]
1491,8553,0.008553,[1]
1492,8419,0.008419,[0]
1493,8420,0.00842,[1]
1494,8507,0.008507,[0]
1495,8610,0.00861,[1]
1496,8604,0.008604,[0]
1497,8603,0.008603,[1]
1498,8642,0.008642,[0]
1499,8639,0.008639,[1]
1500,8774,0.008774,[0]
1501,8733,0.008733,[1]
1502,8598,0.008598,[0]
1503,8565,0.008565,[1]
1504,9209,0.009209,[0]
1505,9307,0.009307,[1]
1506,9203,0.009203,[0]
1507,9340,0.00934,[1]
1508,9554,0.009554,[0]
1509,9584,0.009584,[1]
1510,9302,0.009302,[0]
1511,9240,0.00924,[1]
1512,9250,0.00925,[0]
1513,9408,0.009408,[1]
1514,9557,0.009557,[0]
1515,9613,0.009613,[1]
1516,9936,0.009936,[0]
1517,10080,0.01008,[1]
1518,10245,0.010245,[0]
1519,10528,0.010528,[1]
1520,10636,0.010636,[0]
1521,10452,0.010452,[1]
1522,10460,0.01046,[0]
1523,10270,0.01027,[1]
1524,10072,0.010072,[0]
1525,9950,0.00995,[1]
1526,9630,0.00963,[0]
1527,9294,0.009294,[1]
1528,9478,0.009478,[0]
1529,9590,0.00959,[1]
1530,9477,0.009477,[0]
1531,9487,0.009487,[1]
1532,9429,0.009429,[0]
1533,9292,0.009292,[1]
1534,9124,0.009124,[0]
1535,9186,0.009186,[1]
1536,9059,0.009059,[0]
1537,9014,0.009014,[1]
1538,8683,0.008683,[0]
1539,8527,0.008527,[1]
1540,8420,0.00842,[0]
1541,8295,0.008295,[1]
1542,8115,0.008115,[0]
1543,8012,0.008012,[1]
1544,7830,0.00783,[0]
1545,7780,0.00778,[1]
1546,7695,0.007695,[0]
1547,7540,0.00754,[1]
1548,7692,0.007692,[0]
1549,8044,0.008044,[1]
1550,8005,0.008005,[0]
1551,8121,0.008121,[1]
1552,8260,0.00826,[0]
1553,8355,0.008355,[1]
1554,8339,0.008339,[0]
1555,8315,0.008315,[1]
1556,8437,0.008437,[0]
1557,8482,0.008482,[1]
1558,8310,0.00831,[0]
1559,8405,0.008405,[1]
1560,8241,0.008241,[0]
1561,8024,0.008024,[1]
1562,8133,0.008133,[0]
1563,8385,0.008385,[1]
1564,8601,0.008601,[0]
1565,8558,0.008558,[1]
1566,8896,0.008896,[0]
1567,9074,0.009074,[1]
1568,9046,0.009046,[0]
1569,9462,0.009462,[1]
1570,9637,0.009637,[0]
1571,9666,0.009666,[1]
1572,9727,0.009727,[0]
1573,9918,0.009918,[1]
1574,9873,0.009873,[0]
1575,9741,0.009741,[1]
1576,9474,0.009474,[0]
1577,9633,0.009633,[1]
1578,9579,0.009579,[0]
1579,9562,0.009562,[1]
1580,9674,0.009674,[0]
1581,9882,0.009882,[1]
1582,9829,0.009829,[0]
1583,10081,0.010081,[1]
1584,11727,0.011727,[0]
1585,12257,0.012257,[1]
1586,11797,0.011797,[0]
1587,11810,0.01181,[1]
1588,11279,0.011279,[0]
1589,10676,0.010676,[1]
1590,10041,0.010041,[0]
1591,9701,0.009701,[1]
1592,9373,0.009373,[0]
1593,9063,0.009063,[1]
1594,8914,0.008914,[0]
1595,8923,0.008923,[1]
1596,8718,0.008718,[0]
1597,8734,0.008734,[1]
1598,8854,0.008854,[0]
1599,8845,0.008845,[1]
1600,8785,0.008785,[0]
1601,8703,0.008703,[1]
1602,8734,0.008734,[0]
1603,8622,0.008622,[1]
1604,8558,0.008558,[0]
1605,8483,0.008483,[1]
1606,8370,0.00837,[0]
1607,8166,0.008166,[1]
1608,8263,0.008263,[0]
1609,8271,0.008271,[1]
1610,8129,0.008129,[0]
1611,8202,0.008202,[1]
1612,8281,0.008281,[0]
1613,8405,0.008405,[1]
1614,8390,0.00839,[0]
1615,8436,0.008436,[1]
1616,8498,0.008498,[0]
1617,8531,0.008531,[1]
1618,8544,0.008544,[0]
1619,8614,0.008614,[1]
1620,8675,0.008675,[0]
1621,8447,0.008447,[1]
1622,8528,0.008528,[0]
1623,8661,0.008661,[1]
1624,8582,0.008582,[0]
1625,8712,0.008712,[1]
1626,8770,0.00877,[0]
1627,8773,0.008773,[1]
1628,8922,0.008922,[0]
1629,9202,0.009202,[1]
1630,8968,0.008968,[0]
1631,9012,0.009012,[1]
1632,9512,0.009512,[0]
1633,9577,0.009577,[1]
1634,9736,0.009736,[0]
1635,9759,0.009759,[1]
1636,9895,0.009895,[0]
1637,9755,0.009755,[1]
1638,9774,0.009774,[0]
1639,9799,0.009799,[1]
1640,9744,0.009744,[0]
1641,9606,0.009606,[1]
1642,9767,0.009767,[0]
1643,9795,0.009795,[1]
1644,10286,0.010286,[0]
1645,10475,0.010475,[1]
1646,10749,0.010749,[0]
1647,10768,0.010768,[1]
1648,10632,0.010632,[0]
1649,10768,0.010768,[1]
1650,10466,0.010466,[0]
1651,10617,0.010617,[1]
1652,10373,0.010373,[0]
1653,10207,0.010207,[1]
1654,10003,0.010003,[0]
1655,9857,0.009857,[1]
1656,9538,0.009538,[0]
1657,9318,0.009318,[1]
1658,9059,0.009059,[0]
1659,8875,0.008875,[1]
1660,8702,0.008702,[0]
1661,8538,0.008538,[1]
1662,8458,0.008458,[0]
1663,8333,0.008333,[1]
1664,8345,0.008345,[0]
1665,8224,0.008224,[1]
1666,8163,0.008163,[0]
1667,8031,0.008031,[1]
1668,8207,0.008207,[0]
1669,8182,0.008182,[1]
1670,8068,0.008068,[0]
1671,8132,0.008132,[1]
1672,8115,0.008115,[0]
1673,8030,0.00803,[1]
1674,8301,0.008301,[0]
1675,8356,0.008356,[1]
1676,8168,0.008168,[0]
1677,8157,0.008157,[1]
1678,8061,0.008061,[0]
1679,8155,0.008155,[1]
1680,7955,0.007955,[0]
1681,7954,0.007954,[1]
1682,8065,0.008065,[0]
1683,7901,0.007901,[1]
1684,7863,0.007863,[0]
1685,8242,0.008242,[1]
1686,8083,0.008083,[0]
1687,8188,0.008188,[1]
1688,8536,0.008536,[0]
1689,8570,0.00857,[1]
1690,8457,0.008457,[0]
1691,8651,0.008651,[1]
1692,8647,0.008647,[0]
1693,8593,0.008593,[1]
1694,8691,0.008691,[0]
1695,9251,0.009251,[1]
1696,9569,0.009569,[0]
1697,9600,0.0096,[1]
1698,9872,0.009872,[0]
1699,10184,0.010184,[1]
1700,10043,0.010043,[0]
1701,9847,0.009847,[1]
1702,9865,0.009865,[0]
1703,9612,0.009612,[1]
1704,9399,0.009399,[0]
1705,9156,0.009156,[1]
1706,9960,0.00996,[0]
1707,9998,0.009998,[1]
1708,10064,0.010064,[0]
1709,10154,0.010154,[1]
1710,10133,0.010133,[0]
1711,10386,0.010386,[1]
1712,10267,0.010267,[0]
1713,10067,0.010067,[1]
1714,9906,0.009906,[0]
1715,9957,0.009957,[1]
1716,9717,0.009717,[0]
1717,9523,0.009523,[1]
1718,9329,0.009329,[0]
1719,9165,0.009165,[1]
1720,9018,0.009018,[0]
1721,8922,0.008922,[1]
1722,8750,0.00875,[0]
1723,8653,0.008653,[1]
1724,8814,0.008814,[0]
1725,8691,0.008691,[1]
1726,8389,0.008389,[0]
1727,8424,0.008424,[1]
1728,8375,0.008375,[0]
1729,8377,0.008377,[1]
1730,8239,0.008239,[0]
1731,8411,0.008411,[1]
1732,8408,0.008408,[0]
1733,8198,0.008198,[1]
1734,8358,0.008358,[0]
1735,8460,0.00846,[1]
1736,8468,0.008468,[0]
1737,8328,0.008328,[1]
1738,8449,0.008449,[0]
1739,8484,0.008484,[1]
1740,8278,0.008278,[0]
1741,8071,0.008071,[1]
1742,8133,0.008133,[0]
1743,8254,0.008254,[1]
1744,8227,0.008227,[0]
1745,8220,0.00822,[1]
