[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_075103_Davidson_Codie_80SR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
353,9320,0.00932,[1]
354,9448,0.009448,[0]
355,9482,0.009482,[1]
356,9456,0.009456,[0]
357,9443,0.009443,[1]
358,9638,0.009638,[0]
359,9520,0.00952,[1]
360,9745,0.009745,[0]
361,10158,0.010158,[1]
362,10219,0.010219,[0]
363,10444,0.010444,[1]
364,10214,0.010214,[0]
365,10071,0.010071,[1]
366,10355,0.010355,[0]
367,10648,0.010648,[1]
368,10779,0.010779,[0]
369,10823,0.010823,[1]
370,11309,0.011309,[0]
371,10982,0.010982,[1]
372,11071,0.011071,[0]
373,11312,0.011312,[1]
374,11228,0.011228,[0]
375,10903,0.010903,[1]
376,11124,0.011124,[0]
377,11265,0.011265,[1]
378,11397,0.011397,[0]
379,11136,0.011136,[1]
380,12571,0.012571,[0]
381,12622,0.012622,[1]
382,12916,0.012916,[0]
383,11925,0.011925,[1]
384,11899,0.011899,[0]
385,11086,0.011086,[1]
386,10342,0.010342,[0]
387,10469,0.010469,[1]
388,10330,0.01033,[0]
389,9963,0.009963,[1]
390,9676,0.009676,[0]
391,9942,0.009942,[1]
392,10272,0.010272,[0]
393,10115,0.010115,[1]
394,10118,0.010118,[0]
395,10201,0.010201,[1]
396,10276,0.010276,[0]
397,9736,0.009736,[1]
398,9515,0.009515,[0]
399,9438,0.009438,[1]
400,9415,0.009415,[0]
401,9314,0.009314,[1]
402,9483,0.009483,[0]
403,9562,0.009562,[1]
404,9514,0.009514,[0]
405,9006,0.009006,[1]
406,9058,0.009058,[0]
407,9017,0.009017,[1]
408,9036,0.009036,[0]
409,8908,0.008908,[1]
410,8857,0.008857,[0]
411,9008,0.009008,[1]
412,8738,0.008738,[0]
