[APPLICATION_METADATA_BEGIN]
CaptureSoftwareApp,RXCaptureApp
CaptureSoftwareVersion,21.9.5.0
CaptureAppSport,RX_ALLSPORTS
[APPLICATION_METADATA_END]
[DEVICE_METADATA_BEGIN]
[[METADATA_BEGIN]
Owner,<Paddle Aust>
PurchaseDate,<20230112-1>
WEB,AMRSport.com
DeviceName,Hornet-2011
BuildDate,<20110101>
FirmwareVersion,190902
WheelCircumferenceMeters,0.100
EncoderPulsesPerRev,10
TimeStampEvent_EveryNEncoderPulses,2
ClockHz,1000000
CalibrationScale,0.998
[METADATA_END]
[DEVICE_METADATA_END]
[TRIAL_META_DATA_BEGIN]
Athlete,Davidson,Codie,CSLX Test
TrialDistance,100
AutoStopDistance,100
TrialFilename,20251029_075705_Davidson_Codie_MaxSR
ZeroOffsetIdx,1
[TRIAL_META_DATA_END]
[TRIAL_DATA_BEGIN]
TimeStampEvent,Ticks,Seconds
825,10365,0.010365,[1]
826,10245,0.010245,[0]
827,9824,0.009824,[1]
828,9799,0.009799,[0]
829,9767,0.009767,[1]
830,9661,0.009661,[0]
831,9506,0.009506,[1]
832,9346,0.009346,[0]
833,9150,0.00915,[1]
834,8798,0.008798,[0]
835,8728,0.008728,[1]
836,8807,0.008807,[0]
837,8692,0.008692,[1]
838,8438,0.008438,[0]
839,8473,0.008473,[1]
840,8701,0.008701,[0]
841,8730,0.00873,[1]
842,8661,0.008661,[0]
843,8561,0.008561,[1]
844,8536,0.008536,[0]
845,8346,0.008346,[1]
846,8421,0.008421,[0]
847,8398,0.008398,[1]
848,8397,0.008397,[0]
849,8277,0.008277,[1]
850,8303,0.008303,[0]
851,8295,0.008295,[1]
852,8286,0.008286,[0]
853,8362,0.008362,[1]
854,8398,0.008398,[0]
855,8309,0.008309,[1]
856,8204,0.008204,[0]
857,7980,0.00798,[1]
858,7821,0.007821,[0]
859,7888,0.007888,[1]
860,8347,0.008347,[0]
861,8817,0.008817,[1]
862,8993,0.008993,[0]
863,9258,0.009258,[1]
864,9817,0.009817,[0]
865,10120,0.01012,[1]
866,9810,0.00981,[0]
867,9605,0.009605,[1]
868,9712,0.009712,[0]
869,9518,0.009518,[1]
870,9505,0.009505,[0]
871,9895,0.009895,[1]
872,9911,0.009911,[0]
873,10076,0.010076,[1]
874,10193,0.010193,[0]
875,10304,0.010304,[1]
876,10388,0.010388,[0]
877,10749,0.010749,[1]
878,10810,0.01081,[0]
879,11047,0.011047,[1]
880,11068,0.011068,[0]
881,10788,0.010788,[1]
882,10510,0.01051,[0]
883,10436,0.010436,[1]
884,10439,0.010439,[0]
885,10242,0.010242,[1]
886,10101,0.010101,[0]
887,9881,0.009881,[1]
888,9586,0.009586,[0]
889,9213,0.009213,[1]
890,8987,0.008987,[0]
891,9057,0.009057,[1]
892,8909,0.008909,[0]
893,8848,0.008848,[1]
894,8967,0.008967,[0]
895,8893,0.008893,[1]
896,8876,0.008876,[0]
897,8928,0.008928,[1]
898,8952,0.008952,[0]
899,8806,0.008806,[1]
900,8793,0.008793,[0]
901,8685,0.008685,[1]
902,8802,0.008802,[0]
903,8604,0.008604,[1]
904,8378,0.008378,[0]
905,8476,0.008476,[1]
906,8361,0.008361,[0]
907,8183,0.008183,[1]
908,8282,0.008282,[0]
909,8343,0.008343,[1]
910,8425,0.008425,[0]
911,8845,0.008845,[1]
912,8948,0.008948,[0]
913,9398,0.009398,[1]
914,9438,0.009438,[0]
915,9498,0.009498,[1]
916,9615,0.009615,[0]
917,9349,0.009349,[1]
918,9004,0.009004,[0]
919,9119,0.009119,[1]
920,9020,0.00902,[0]
921,8869,0.008869,[1]
922,9095,0.009095,[0]
923,10073,0.010073,[1]
924,11167,0.011167,[0]
925,11608,0.011608,[1]
926,11331,0.011331,[0]
927,11509,0.011509,[1]
928,11308,0.011308,[0]
929,10743,0.010743,[1]
930,10231,0.010231,[0]
931,10091,0.010091,[1]
932,10081,0.010081,[0]
933,10026,0.010026,[1]
934,10427,0.010427,[0]
935,10445,0.010445,[1]
936,10535,0.010535,[0]
937,10635,0.010635,[1]
938,11077,0.011077,[0]
939,11018,0.011018,[1]
940,10837,0.010837,[0]
941,10591,0.010591,[1]
942,10470,0.01047,[0]
943,9955,0.009955,[1]
944,9394,0.009394,[0]
945,9176,0.009176,[1]
946,9176,0.009176,[0]
947,8952,0.008952,[1]
948,8729,0.008729,[0]
949,8758,0.008758,[1]
950,8505,0.008505,[0]
951,8388,0.008388,[1]
952,8259,0.008259,[0]
953,8224,0.008224,[1]
954,8152,0.008152,[0]
955,8127,0.008127,[1]
956,8264,0.008264,[0]
957,8518,0.008518,[1]
958,8511,0.008511,[0]
959,8375,0.008375,[1]
960,8325,0.008325,[0]
961,8387,0.008387,[1]
962,8170,0.00817,[0]
963,8111,0.008111,[1]
964,8136,0.008136,[0]
965,7982,0.007982,[1]
966,8068,0.008068,[0]
967,8101,0.008101,[1]
968,8124,0.008124,[0]
969,8294,0.008294,[1]
970,8265,0.008265,[0]
971,8399,0.008399,[1]
972,8465,0.008465,[0]
973,8510,0.00851,[1]
974,8605,0.008605,[0]
975,8670,0.00867,[1]
976,8829,0.008829,[0]
977,8765,0.008765,[1]
978,8782,0.008782,[0]
979,8942,0.008942,[1]
980,8987,0.008987,[0]
981,8989,0.008989,[1]
982,9135,0.009135,[0]
983,9239,0.009239,[1]
984,9355,0.009355,[0]
985,9276,0.009276,[1]
986,9538,0.009538,[0]
987,9965,0.009965,[1]
988,9790,0.00979,[0]
989,9884,0.009884,[1]
990,10310,0.01031,[0]
991,10274,0.010274,[1]
992,10201,0.010201,[0]
993,10088,0.010088,[1]
994,10450,0.01045,[0]
995,10702,0.010702,[1]
996,10893,0.010893,[0]
997,10929,0.010929,[1]
998,10731,0.010731,[0]
999,10593,0.010593,[1]
1000,10499,0.010499,[0]
1001,10326,0.010326,[1]
1002,10099,0.010099,[0]
1003,9969,0.009969,[1]
1004,9651,0.009651,[0]
1005,9755,0.009755,[1]
1006,9814,0.009814,[0]
1007,9658,0.009658,[1]
1008,9329,0.009329,[0]
1009,9178,0.009178,[1]
1010,9068,0.009068,[0]
1011,8937,0.008937,[1]
1012,8823,0.008823,[0]
1013,8736,0.008736,[1]
1014,8743,0.008743,[0]
1015,8731,0.008731,[1]
1016,8692,0.008692,[0]
1017,8621,0.008621,[1]
1018,8510,0.00851,[0]
1019,8492,0.008492,[1]
1020,8437,0.008437,[0]
1021,8693,0.008693,[1]
1022,8722,0.008722,[0]
1023,8670,0.00867,[1]
1024,8855,0.008855,[0]
1025,8930,0.00893,[1]
1026,9111,0.009111,[0]
1027,9119,0.009119,[1]
1028,9200,0.0092,[0]
1029,9231,0.009231,[1]
1030,9342,0.009342,[0]
1031,9333,0.009333,[1]
1032,9499,0.009499,[0]
1033,9543,0.009543,[1]
1034,9622,0.009622,[0]
1035,10001,0.010001,[1]
1036,10227,0.010227,[0]
1037,10644,0.010644,[1]
1038,10677,0.010677,[0]
1039,10964,0.010964,[1]
1040,11101,0.011101,[0]
1041,11163,0.011163,[1]
1042,11042,0.011042,[0]
1043,11048,0.011048,[1]
1044,11275,0.011275,[0]
1045,10839,0.010839,[1]
1046,11020,0.01102,[0]
1047,10992,0.010992,[1]
1048,10647,0.010647,[0]
1049,10419,0.010419,[1]
1050,10742,0.010742,[0]
1051,10907,0.010907,[1]
1052,10949,0.010949,[0]
1053,10705,0.010705,[1]
1054,10239,0.010239,[0]
1055,9810,0.00981,[1]
1056,9472,0.009472,[0]
1057,9995,0.009995,[1]
1058,10480,0.01048,[0]
1059,10321,0.010321,[1]
1060,9738,0.009738,[0]
1061,9472,0.009472,[1]
1062,9072,0.009072,[0]
1063,8617,0.008617,[1]
1064,8407,0.008407,[0]
1065,8177,0.008177,[1]
1066,7879,0.007879,[0]
1067,7697,0.007697,[1]
1068,7877,0.007877,[0]
1069,8144,0.008144,[1]
1070,8004,0.008004,[0]
1071,8301,0.008301,[1]
1072,8568,0.008568,[0]
1073,8691,0.008691,[1]
1074,8751,0.008751,[0]
1075,8869,0.008869,[1]
1076,8989,0.008989,[0]
1077,8735,0.008735,[1]
1078,8753,0.008753,[0]
1079,8726,0.008726,[1]
1080,8698,0.008698,[0]
1081,8452,0.008452,[1]
1082,8497,0.008497,[0]
1083,8338,0.008338,[1]
1084,8305,0.008305,[0]
1085,8272,0.008272,[1]
1086,8592,0.008592,[0]
1087,8757,0.008757,[1]
1088,8645,0.008645,[0]
1089,9080,0.00908,[1]
1090,9245,0.009245,[0]
1091,9328,0.009328,[1]
1092,9444,0.009444,[0]
1093,9447,0.009447,[1]
1094,9628,0.009628,[0]
1095,9793,0.009793,[1]
1096,10152,0.010152,[0]
1097,10303,0.010303,[1]
1098,10197,0.010197,[0]
1099,10084,0.010084,[1]
1100,10002,0.010002,[0]
1101,10143,0.010143,[1]
1102,10049,0.010049,[0]
1103,10087,0.010087,[1]
1104,10047,0.010047,[0]
1105,10061,0.010061,[1]
1106,9743,0.009743,[0]
1107,10162,0.010162,[1]
1108,10035,0.010035,[0]
1109,10188,0.010188,[1]
1110,10231,0.010231,[0]
1111,10214,0.010214,[1]
1112,9948,0.009948,[0]
1113,9768,0.009768,[1]
1114,9462,0.009462,[0]
1115,9085,0.009085,[1]
1116,8979,0.008979,[0]
1117,8845,0.008845,[1]
1118,8776,0.008776,[0]
1119,8809,0.008809,[1]
1120,8619,0.008619,[0]
1121,8770,0.00877,[1]
1122,8769,0.008769,[0]
1123,8534,0.008534,[1]
1124,8427,0.008427,[0]
1125,8792,0.008792,[1]
1126,8855,0.008855,[0]
1127,8684,0.008684,[1]
1128,8910,0.00891,[0]
1129,8964,0.008964,[1]
1130,8803,0.008803,[0]
1131,8561,0.008561,[1]
1132,8449,0.008449,[0]
1133,8293,0.008293,[1]
1134,8371,0.008371,[0]
1135,8375,0.008375,[1]
1136,8341,0.008341,[0]
1137,8386,0.008386,[1]
1138,8338,0.008338,[0]
1139,8431,0.008431,[1]
1140,8684,0.008684,[0]
1141,8849,0.008849,[1]
1142,8904,0.008904,[0]
1143,9146,0.009146,[1]
1144,9482,0.009482,[0]
1145,9636,0.009636,[1]
1146,9562,0.009562,[0]
1147,9588,0.009588,[1]
1148,9573,0.009573,[0]
1149,9453,0.009453,[1]
1150,9629,0.009629,[0]
1151,9768,0.009768,[1]
1152,9786,0.009786,[0]
1153,9711,0.009711,[1]
1154,9849,0.009849,[0]
1155,9801,0.009801,[1]
1156,9892,0.009892,[0]
1157,10056,0.010056,[1]
1158,10407,0.010407,[0]
1159,10949,0.010949,[1]
1160,10995,0.010995,[0]
1161,11320,0.01132,[1]
1162,11587,0.011587,[0]
1163,11185,0.011185,[1]
1164,10863,0.010863,[0]
1165,10706,0.010706,[1]
1166,10700,0.0107,[0]
1167,10354,0.010354,[1]
1168,10332,0.010332,[0]
1169,10300,0.0103,[1]
1170,10106,0.010106,[0]
1171,9846,0.009846,[1]
1172,9679,0.009679,[0]
1173,9709,0.009709,[1]
1174,9401,0.009401,[0]
1175,9092,0.009092,[1]
1176,9083,0.009083,[0]
1177,8941,0.008941,[1]
1178,8779,0.008779,[0]
1179,8641,0.008641,[1]
1180,8603,0.008603,[0]
1181,8642,0.008642,[1]
1182,8380,0.00838,[0]
1183,8346,0.008346,[1]
1184,8312,0.008312,[0]
1185,8242,0.008242,[1]
1186,8337,0.008337,[0]
1187,8872,0.008872,[1]
1188,8942,0.008942,[0]
1189,8809,0.008809,[1]
1190,8693,0.008693,[0]
1191,8813,0.008813,[1]
1192,8566,0.008566,[0]
1193,8298,0.008298,[1]
1194,8042,0.008042,[0]
1195,7822,0.007822,[1]
1196,7728,0.007728,[0]
1197,7670,0.00767,[1]
1198,8005,0.008005,[0]
1199,8275,0.008275,[1]
1200,8335,0.008335,[0]
1201,8636,0.008636,[1]
1202,9032,0.009032,[0]
1203,9445,0.009445,[1]
1204,9532,0.009532,[0]
1205,9947,0.009947,[1]
1206,10328,0.010328,[0]
1207,10107,0.010107,[1]
1208,9905,0.009905,[0]
1209,10033,0.010033,[1]
1210,9889,0.009889,[0]
1211,10068,0.010068,[1]
1212,10041,0.010041,[0]
1213,10294,0.010294,[1]
1214,10401,0.010401,[0]
1215,10246,0.010246,[1]
1216,10354,0.010354,[0]
1217,10534,0.010534,[1]
1218,10315,0.010315,[0]
1219,10283,0.010283,[1]
1220,10488,0.010488,[0]
1221,10646,0.010646,[1]
1222,10779,0.010779,[0]
1223,10755,0.010755,[1]
1224,10776,0.010776,[0]
1225,10671,0.010671,[1]
1226,10464,0.010464,[0]
1227,10493,0.010493,[1]
1228,10421,0.010421,[0]
1229,10124,0.010124,[1]
1230,9876,0.009876,[0]
1231,9635,0.009635,[1]
1232,9405,0.009405,[0]
1233,9104,0.009104,[1]
1234,8897,0.008897,[0]
1235,8739,0.008739,[1]
1236,8656,0.008656,[0]
1237,8673,0.008673,[1]
1238,8852,0.008852,[0]
1239,8937,0.008937,[1]
1240,8961,0.008961,[0]
1241,9235,0.009235,[1]
1242,9129,0.009129,[0]
1243,9214,0.009214,[1]
1244,9016,0.009016,[0]
1245,9053,0.009053,[1]
1246,9051,0.009051,[0]
1247,8877,0.008877,[1]
1248,8609,0.008609,[0]
1249,8552,0.008552,[1]
1250,8653,0.008653,[0]
1251,8875,0.008875,[1]
1252,8804,0.008804,[0]
1253,9044,0.009044,[1]
1254,9203,0.009203,[0]
1255,9589,0.009589,[1]
1256,9961,0.009961,[0]
1257,10238,0.010238,[1]
1258,10267,0.010267,[0]
1259,10504,0.010504,[1]
1260,10928,0.010928,[0]
1261,11195,0.011195,[1]
1262,11043,0.011043,[0]
1263,10764,0.010764,[1]
1264,10763,0.010763,[0]
1265,10730,0.01073,[1]
1266,10880,0.01088,[0]
1267,11079,0.011079,[1]
1268,11364,0.011364,[0]
1269,11953,0.011953,[1]
1270,11883,0.011883,[0]
1271,11758,0.011758,[1]
1272,11626,0.011626,[0]
1273,11511,0.011511,[1]
1274,11422,0.011422,[0]
1275,11320,0.01132,[1]
1276,11179,0.011179,[0]
1277,10654,0.010654,[1]
1278,10257,0.010257,[0]
1279,9813,0.009813,[1]
1280,9590,0.00959,[0]
1281,9502,0.009502,[1]
1282,9237,0.009237,[0]
1283,9117,0.009117,[1]
1284,9120,0.00912,[0]
1285,8916,0.008916,[1]
1286,8848,0.008848,[0]
1287,8930,0.00893,[1]
1288,8857,0.008857,[0]
1289,8898,0.008898,[1]
1290,8953,0.008953,[0]
1291,9011,0.009011,[1]
1292,8988,0.008988,[0]
1293,8643,0.008643,[1]
1294,8495,0.008495,[0]
1295,8363,0.008363,[1]
1296,8399,0.008399,[0]
1297,8219,0.008219,[1]
1298,8326,0.008326,[0]
1299,8496,0.008496,[1]
1300,8344,0.008344,[0]
1301,8576,0.008576,[1]
1302,8649,0.008649,[0]
1303,8635,0.008635,[1]
1304,8471,0.008471,[0]
1305,8837,0.008837,[1]
1306,8843,0.008843,[0]
1307,8705,0.008705,[1]
1308,8755,0.008755,[0]
1309,8804,0.008804,[1]
1310,9110,0.00911,[0]
1311,9414,0.009414,[1]
1312,10580,0.01058,[0]
1313,11296,0.011296,[1]
1314,11341,0.011341,[0]
1315,11234,0.011234,[1]
1316,11193,0.011193,[0]
1317,11016,0.011016,[1]
1318,10470,0.01047,[0]
1319,10122,0.010122,[1]
1320,9727,0.009727,[0]
1321,9414,0.009414,[1]
1322,9037,0.009037,[0]
1323,9177,0.009177,[1]
1324,9327,0.009327,[0]
1325,9680,0.00968,[1]
1326,10472,0.010472,[0]
1327,11146,0.011146,[1]
1328,11368,0.011368,[0]
1329,11916,0.011916,[1]
1330,12121,0.012121,[0]
1331,11614,0.011614,[1]
1332,11125,0.011125,[0]
1333,10754,0.010754,[1]
1334,10414,0.010414,[0]
1335,10012,0.010012,[1]
1336,9691,0.009691,[0]
1337,9540,0.00954,[1]
1338,9382,0.009382,[0]
1339,9236,0.009236,[1]
1340,9269,0.009269,[0]
1341,9450,0.00945,[1]
1342,9267,0.009267,[0]
1343,9361,0.009361,[1]
1344,9618,0.009618,[0]
1345,9395,0.009395,[1]
1346,9368,0.009368,[0]
1347,9370,0.00937,[1]
1348,9268,0.009268,[0]
1349,9050,0.00905,[1]
1350,8892,0.008892,[0]
1351,8822,0.008822,[1]
1352,8887,0.008887,[0]
1353,8578,0.008578,[1]
1354,8486,0.008486,[0]
1355,8404,0.008404,[1]
1356,8554,0.008554,[0]
1357,8619,0.008619,[1]
1358,8808,0.008808,[0]
1359,9150,0.00915,[1]
1360,9168,0.009168,[0]
1361,9369,0.009369,[1]
1362,9307,0.009307,[0]
1363,9374,0.009374,[1]
1364,9326,0.009326,[0]
1365,9659,0.009659,[1]
1366,9514,0.009514,[0]
1367,9596,0.009596,[1]
1368,9704,0.009704,[0]
1369,9797,0.009797,[1]
1370,9657,0.009657,[0]
1371,9773,0.009773,[1]
1372,10179,0.010179,[0]
1373,10168,0.010168,[1]
1374,10572,0.010572,[0]
1375,10927,0.010927,[1]
1376,11461,0.011461,[0]
1377,11324,0.011324,[1]
1378,11399,0.011399,[0]
1379,11666,0.011666,[1]
1380,11491,0.011491,[0]
1381,11122,0.011122,[1]
1382,11015,0.011015,[0]
1383,10597,0.010597,[1]
1384,10253,0.010253,[0]
1385,10194,0.010194,[1]
1386,10061,0.010061,[0]
1387,9944,0.009944,[1]
1388,9940,0.00994,[0]
1389,10105,0.010105,[1]
1390,10377,0.010377,[0]
1391,10394,0.010394,[1]
1392,10240,0.01024,[0]
1393,10387,0.010387,[1]
1394,10157,0.010157,[0]
1395,9838,0.009838,[1]
1396,9551,0.009551,[0]
1397,9181,0.009181,[1]
1398,8877,0.008877,[0]
1399,8624,0.008624,[1]
1400,8424,0.008424,[0]
1401,8477,0.008477,[1]
1402,8403,0.008403,[0]
1403,8276,0.008276,[1]
1404,8386,0.008386,[0]
1405,8456,0.008456,[1]
1406,8484,0.008484,[0]
1407,8709,0.008709,[1]
1408,8614,0.008614,[0]
1409,8692,0.008692,[1]
1410,8522,0.008522,[0]
1411,8555,0.008555,[1]
1412,8440,0.00844,[0]
1413,8272,0.008272,[1]
1414,8338,0.008338,[0]
1415,8267,0.008267,[1]
1416,8324,0.008324,[0]
1417,8090,0.00809,[1]
1418,8089,0.008089,[0]
1419,8111,0.008111,[1]
1420,8077,0.008077,[0]
1421,8275,0.008275,[1]
1422,8391,0.008391,[0]
1423,8583,0.008583,[1]
1424,8736,0.008736,[0]
1425,9022,0.009022,[1]
1426,9496,0.009496,[0]
1427,9570,0.00957,[1]
1428,9863,0.009863,[0]
1429,10041,0.010041,[1]
1430,9996,0.009996,[0]
1431,9820,0.00982,[1]
1432,9987,0.009987,[0]
1433,10111,0.010111,[1]
1434,10102,0.010102,[0]
1435,10194,0.010194,[1]
1436,10542,0.010542,[0]
1437,10685,0.010685,[1]
1438,10412,0.010412,[0]
1439,10755,0.010755,[1]
1440,11107,0.011107,[0]
1441,11719,0.011719,[1]
1442,11618,0.011618,[0]
1443,12040,0.01204,[1]
1444,11525,0.011525,[0]
1445,11064,0.011064,[1]
1446,10641,0.010641,[0]
1447,10056,0.010056,[1]
1448,9524,0.009524,[0]
1449,9181,0.009181,[1]
1450,8967,0.008967,[0]
1451,8918,0.008918,[1]
1452,8941,0.008941,[0]
1453,8993,0.008993,[1]
1454,9382,0.009382,[0]
1455,9703,0.009703,[1]
1456,9756,0.009756,[0]
1457,10032,0.010032,[1]
1458,10164,0.010164,[0]
1459,10006,0.010006,[1]
1460,9635,0.009635,[0]
1461,9409,0.009409,[1]
1462,9227,0.009227,[0]
1463,8864,0.008864,[1]
1464,8617,0.008617,[0]
1465,8598,0.008598,[1]
1466,8492,0.008492,[0]
1467,8331,0.008331,[1]
1468,8218,0.008218,[0]
1469,8538,0.008538,[1]
1470,8454,0.008454,[0]
1471,8593,0.008593,[1]
1472,8763,0.008763,[0]
1473,8783,0.008783,[1]
1474,8988,0.008988,[0]
1475,8949,0.008949,[1]
1476,9093,0.009093,[0]
1477,8967,0.008967,[1]
1478,8864,0.008864,[0]
1479,8886,0.008886,[1]
1480,9034,0.009034,[0]
1481,9041,0.009041,[1]
1482,9012,0.009012,[0]
1483,9103,0.009103,[1]
1484,9313,0.009313,[0]
1485,9590,0.00959,[1]
1486,9845,0.009845,[0]
1487,10062,0.010062,[1]
1488,10162,0.010162,[0]
1489,10174,0.010174,[1]
1490,10370,0.01037,[0]
1491,10240,0.01024,[1]
1492,9958,0.009958,[0]
1493,10088,0.010088,[1]
1494,10326,0.010326,[0]
1495,10573,0.010573,[1]
1496,10910,0.01091,[0]
1497,11174,0.011174,[1]
1498,11496,0.011496,[0]
1499,11159,0.011159,[1]
1500,11273,0.011273,[0]
1501,11214,0.011214,[1]
1502,11228,0.011228,[0]
1503,10931,0.010931,[1]
1504,10655,0.010655,[0]
1505,10580,0.01058,[1]
1506,10398,0.010398,[0]
1507,10051,0.010051,[1]
1508,9825,0.009825,[0]
1509,9597,0.009597,[1]
1510,9352,0.009352,[0]
1511,9192,0.009192,[1]
1512,9232,0.009232,[0]
1513,9109,0.009109,[1]
1514,9046,0.009046,[0]
1515,9073,0.009073,[1]
1516,9083,0.009083,[0]
1517,8956,0.008956,[1]
1518,8822,0.008822,[0]
1519,8796,0.008796,[1]
1520,8808,0.008808,[0]
1521,8662,0.008662,[1]
1522,8517,0.008517,[0]
1523,8397,0.008397,[1]
1524,8369,0.008369,[0]
1525,8345,0.008345,[1]
1526,8254,0.008254,[0]
1527,8382,0.008382,[1]
1528,8342,0.008342,[0]
1529,8577,0.008577,[1]
1530,8431,0.008431,[0]
1531,8527,0.008527,[1]
1532,8456,0.008456,[0]
1533,8321,0.008321,[1]
1534,8471,0.008471,[0]
1535,8660,0.00866,[1]
1536,8858,0.008858,[0]
1537,8725,0.008725,[1]
1538,8976,0.008976,[0]
1539,9048,0.009048,[1]
1540,9144,0.009144,[0]
1541,9432,0.009432,[1]
1542,9516,0.009516,[0]
1543,9717,0.009717,[1]
1544,9700,0.0097,[0]
1545,9969,0.009969,[1]
1546,10396,0.010396,[0]
1547,10361,0.010361,[1]
1548,10220,0.01022,[0]
1549,10466,0.010466,[1]
1550,10395,0.010395,[0]
1551,10163,0.010163,[1]
1552,10233,0.010233,[0]
1553,10387,0.010387,[1]
1554,10317,0.010317,[0]
1555,10432,0.010432,[1]
1556,10836,0.010836,[0]
1557,10953,0.010953,[1]
1558,10957,0.010957,[0]
1559,11220,0.01122,[1]
1560,11369,0.011369,[0]
1561,11221,0.011221,[1]
1562,10783,0.010783,[0]
1563,10497,0.010497,[1]
1564,10262,0.010262,[0]
1565,10206,0.010206,[1]
1566,10823,0.010823,[0]
1567,11205,0.011205,[1]
1568,10910,0.01091,[0]
1569,10427,0.010427,[1]
1570,10306,0.010306,[0]
1571,9701,0.009701,[1]
1572,9146,0.009146,[0]
1573,8955,0.008955,[1]
1574,8718,0.008718,[0]
1575,8601,0.008601,[1]
1576,8522,0.008522,[0]
1577,8474,0.008474,[1]
1578,8637,0.008637,[0]
1579,8467,0.008467,[1]
1580,8481,0.008481,[0]
1581,8726,0.008726,[1]
1582,8706,0.008706,[0]
1583,8553,0.008553,[1]
1584,8853,0.008853,[0]
1585,8968,0.008968,[1]
1586,8932,0.008932,[0]
1587,8998,0.008998,[1]
1588,9094,0.009094,[0]
1589,9298,0.009298,[1]
1590,9084,0.009084,[0]
1591,9300,0.0093,[1]
1592,9217,0.009217,[0]
1593,9154,0.009154,[1]
1594,9276,0.009276,[0]
1595,9533,0.009533,[1]
1596,9714,0.009714,[0]
1597,9538,0.009538,[1]
1598,9636,0.009636,[0]
1599,9881,0.009881,[1]
1600,10107,0.010107,[0]
1601,10452,0.010452,[1]
1602,10660,0.01066,[0]
1603,11203,0.011203,[1]
1604,11053,0.011053,[0]
1605,11240,0.01124,[1]
1606,11366,0.011366,[0]
1607,11083,0.011083,[1]
1608,10993,0.010993,[0]
1609,10994,0.010994,[1]
1610,10923,0.010923,[0]
1611,10909,0.010909,[1]
1612,11024,0.011024,[0]
1613,10712,0.010712,[1]
1614,10606,0.010606,[0]
1615,10711,0.010711,[1]
1616,10796,0.010796,[0]
1617,10832,0.010832,[1]
1618,10619,0.010619,[0]
1619,10902,0.010902,[1]
1620,10699,0.010699,[0]
1621,10479,0.010479,[1]
1622,10092,0.010092,[0]
1623,9804,0.009804,[1]
1624,9651,0.009651,[0]
1625,9546,0.009546,[1]
1626,9490,0.00949,[0]
1627,9214,0.009214,[1]
1628,9017,0.009017,[0]
1629,9050,0.00905,[1]
1630,9081,0.009081,[0]
1631,9009,0.009009,[1]
1632,9033,0.009033,[0]
1633,9353,0.009353,[1]
1634,9311,0.009311,[0]
1635,9162,0.009162,[1]
1636,9259,0.009259,[0]
1637,9206,0.009206,[1]
1638,9073,0.009073,[0]
1639,8891,0.008891,[1]
1640,8690,0.00869,[0]
1641,8491,0.008491,[1]
1642,8316,0.008316,[0]
1643,8181,0.008181,[1]
1644,8236,0.008236,[0]
1645,8189,0.008189,[1]
1646,8106,0.008106,[0]
1647,8338,0.008338,[1]
1648,8306,0.008306,[0]
1649,8324,0.008324,[1]
1650,8503,0.008503,[0]
1651,8731,0.008731,[1]
1652,8751,0.008751,[0]
1653,8681,0.008681,[1]
1654,8966,0.008966,[0]
1655,9109,0.009109,[1]
1656,9153,0.009153,[0]
1657,9162,0.009162,[1]
1658,9271,0.009271,[0]
1659,9376,0.009376,[1]
1660,9365,0.009365,[0]
1661,9561,0.009561,[1]
1662,9665,0.009665,[0]
1663,9708,0.009708,[1]
1664,10018,0.010018,[0]
1665,10176,0.010176,[1]
1666,10619,0.010619,[0]
1667,10523,0.010523,[1]
1668,10910,0.01091,[0]
1669,11086,0.011086,[1]
1670,10872,0.010872,[0]
1671,10963,0.010963,[1]
1672,10865,0.010865,[0]
1673,10602,0.010602,[1]
1674,10321,0.010321,[0]
1675,10461,0.010461,[1]
1676,10311,0.010311,[0]
1677,10104,0.010104,[1]
1678,10380,0.01038,[0]
1679,10543,0.010543,[1]
1680,10407,0.010407,[0]
1681,10374,0.010374,[1]
1682,10362,0.010362,[0]
1683,10367,0.010367,[1]
1684,10320,0.01032,[0]
1685,10265,0.010265,[1]
1686,10380,0.01038,[0]
1687,10206,0.010206,[1]
1688,9760,0.00976,[0]
1689,9419,0.009419,[1]
1690,9328,0.009328,[0]
1691,9150,0.00915,[1]
1692,9168,0.009168,[0]
1693,9898,0.009898,[1]
1694,10152,0.010152,[0]
1695,10046,0.010046,[1]
1696,9943,0.009943,[0]
1697,9723,0.009723,[1]
1698,9322,0.009322,[0]
1699,9052,0.009052,[1]
1700,8867,0.008867,[0]
1701,8600,0.0086,[1]
1702,8326,0.008326,[0]
1703,8454,0.008454,[1]
1704,8564,0.008564,[0]
1705,8671,0.008671,[1]
1706,8648,0.008648,[0]
1707,9010,0.00901,[1]
1708,9204,0.009204,[0]
1709,9462,0.009462,[1]
1710,9722,0.009722,[0]
1711,10086,0.010086,[1]
1712,10225,0.010225,[0]
1713,10064,0.010064,[1]
1714,10593,0.010593,[0]
1715,10685,0.010685,[1]
1716,10667,0.010667,[0]
1717,10511,0.010511,[1]
1718,10555,0.010555,[0]
1719,10416,0.010416,[1]
1720,10239,0.010239,[0]
1721,10416,0.010416,[1]
1722,10794,0.010794,[0]
1723,10755,0.010755,[1]
1724,10822,0.010822,[0]
1725,11200,0.0112,[1]
1726,11410,0.01141,[0]
1727,11368,0.011368,[1]
1728,11432,0.011432,[0]
1729,11658,0.011658,[1]
1730,11465,0.011465,[0]
1731,11439,0.011439,[1]
1732,11114,0.011114,[0]
1733,10815,0.010815,[1]
1734,10402,0.010402,[0]
1735,10087,0.010087,[1]
1736,10373,0.010373,[0]
1737,10076,0.010076,[1]
